latitude_x,longitude_x,sample date,total alkalinity,electrical conductance,dissolved reactive phosphorus,grandid,distance_km,time,eta,ea_res,fracfull,melt,p,pet,p_res,qin_res,qout_res,s_res,snow,temp,latitude_y,longitude_y,aridity_index,residence_time,inflow_outflow_ratio,water_balance,pet_minus_eta
-34.065833,20.404167,2011-08-24,62.907,671.0,10.0,4319.0,44.25066635422501,2011-08-24,0.24350396,0.89190274,0.52781415,0.0,0.41204968,0.877895,0.0,2.1904018,1.7081978,5330923.0,0.0,9.72485,-33.704166,20.604166,2.130556,2433765.0,1.2822881,0.6507497,0.63439107
-29.161667,23.696389,2011-08-24,98.912,222.4,28.0,4257.0,224.95073230302825,2011-08-24,0.13431716,1.1116723,0.18398769,0.0,0.0,1.0950824,0.0,0.13074574,0.055755846,26328640.0,0.0,9.551831,-30.3625,21.820833,,201372830.0,2.344969,-0.059327267,0.96076524
-34.075556,20.145556,2011-08-24,40.164,641.0,10.0,4319.0,59.13846152608432,2011-08-24,0.24350396,0.89190274,0.52781415,0.0,0.41204968,0.877895,0.0,2.1904018,1.7081978,5330923.0,0.0,9.72485,-33.704166,20.604166,2.130556,2433765.0,1.2822881,0.6507497,0.63439107
-29.033333,23.983333,2011-08-24,186.659,1077.0,46.0,4244.0,212.4594509683687,2011-08-24,0.58650386,2.0970612,0.990473,0.0,0.0,2.115237,0.0,1.1949968,1.1839259,33973224.0,0.0,12.26856,-29.4125,26.129168,,28429552.0,1.009351,-0.5754329,1.5287331
-27.044444,27.005,2011-08-24,150.527,399.0,10.0,4179.0,53.17847280270919,2011-08-24,0.5495104,2.894415,0.99927175,0.0,0.0,2.8365152,0.0,1.5026038,1.3848454,14189659.0,0.0,14.209496,-26.629168,27.270834,,9443380.0,1.0850337,-0.43175203,2.2870047
-26.648056,27.089444,2011-08-25,262.405,657.0,10.0,4179.0,18.150524529250653,2011-08-25,0.4816784,2.6659515,0.9991989,0.0,0.0,2.596355,0.0,1.4984047,1.3891087,14188624.0,0.0,9.626087,-26.629168,27.270834,,9469153.0,1.0786808,-0.37238228,2.1146765
-26.970278,27.211111,2011-08-25,150.228,682.0,71.0,4179.0,38.390113115788296,2011-08-25,0.4816784,2.6659515,0.9991989,0.0,0.0,2.596355,0.0,1.4984047,1.3891087,14188624.0,0.0,9.626087,-26.629168,27.270834,,9469153.0,1.0786808,-0.37238228,2.1146765
-26.880278,26.965,2011-08-25,280.008,739.0,185.0,4179.0,41.252417495044014,2011-08-25,0.4816784,2.6659515,0.9991989,0.0,0.0,2.596355,0.0,1.4984047,1.3891087,14188624.0,0.0,9.626087,-26.629168,27.270834,,9469153.0,1.0786808,-0.37238228,2.1146765
-30.398056,30.601944,2011-08-25,44.295,240.0,10.0,4620.0,98.43286217464887,2011-08-25,1.287026,2.5068302,0.29872864,0.0,0.0,2.3854613,0.0,0.460775,0.4252382,6840886.5,0.0,17.42594,-29.604166,31.054167,,14846480.0,1.0835692,-1.2514892,1.0984353
-26.98472222,26.63227778,2011-08-25,281.881,796.0,84.0,4179.0,74.69430897155365,2011-08-25,0.4816784,2.6659515,0.9991989,0.0,0.0,2.596355,0.0,1.4984047,1.3891087,14188624.0,0.0,9.626087,-26.629168,27.270834,,9469153.0,1.0786808,-0.37238228,2.1146765
-27.38972222,26.46388889,2011-08-25,175.03,727.0,44.0,4197.0,84.38838288645245,2011-08-25,0.49520507,2.1600077,0.9419401,0.0,0.0,2.2007675,0.0,0.14952967,0.10183917,659358.06,0.0,8.951065,-27.6625,27.2625,,4409547.0,1.4682922,-0.4475146,1.7055625
-27.5275,30.858056,2011-08-25,12.115,96.6,10.0,4611.0,20.160019013213276,2011-08-25,1.0663259,2.8911314,0.59005785,0.0,0.0,2.7614627,0.0,2.0757926,5.646037,67856660.0,0.0,13.513161,-27.529167,31.0625,,32689518.0,0.36765477,-4.6365705,1.6951368
-22.225556,29.990556,2011-08-25,129.8575,843.0,10.0,4115.0,31.170071875324236,2011-08-25,0.027176436,3.4180455,0.241924,0.0,0.0,3.376405,0.0,0.04614509,0.2545845,9555998.0,0.0,22.064444,-21.945833,29.970833,,207085920.0,0.18125649,-0.23561583,3.3492286
-22.91028,29.61111,2011-08-25,39.432,97.3,10.0,4563.0,57.693053661180635,2011-08-25,0.27389055,3.3086936,0.6432596,0.0,0.0,3.1854055,0.0,0.51782835,1.1765478,19104810.0,0.0,18.997032,-23.095833,30.1375,,36894100.0,0.44012523,-0.93261,2.911515
-24.925278,29.324444,2011-08-25,193.038,382.0,10.0,4143.0,86.9309513752725,2011-08-25,0.30184135,3.0327642,1.0,0.0,0.0,2.9049764,0.0,1.737107,1.6100619,28500000.0,0.0,13.203428,-25.229166,28.529167,,16406588.0,1.078907,-0.17479622,2.603135
-27.01011111,26.69808333,2011-08-25,132.861,715.0,41.0,4179.0,70.88445152996069,2011-08-25,0.4816784,2.6659515,0.9991989,0.0,0.0,2.596355,0.0,1.4984047,1.3891087,14188624.0,0.0,9.626087,-26.629168,27.270834,,9469153.0,1.0786808,-0.37238228,2.1146765
-29.028629,24.638389,2011-08-25,204.7095,1201.0,12.0,4244.0,150.8366060803918,2011-08-25,0.48769188,1.8898369,0.99025595,0.0,0.0,1.8333069,0.0,1.1881742,1.1838888,33965780.0,0.0,9.126337,-29.4125,26.129168,,28586532.0,1.0036198,-0.48340642,1.345615
-30.27402,30.69602,2011-08-25,90.081,459.0,10.0,4620.0,82.09012105646995,2011-08-25,1.287026,2.5068302,0.29872864,0.0,0.0,2.3854613,0.0,0.460775,0.4252382,6840886.5,0.0,17.42594,-29.604166,31.054167,,14846480.0,1.0835692,-1.2514892,1.0984353
-33.897778,20.012778,2011-08-25,25.887,368.0,30.0,4319.0,58.73219750699691,2011-08-25,0.52577966,2.084696,0.5317761,0.0,0.0,2.0190141,0.0,2.1904664,1.7007024,5370938.0,0.0,9.34854,-33.704166,20.604166,,2451961.0,1.2879775,-0.03601575,1.4932344
-28.460833,21.248889,2011-08-26,125.363,436.0,10.0,4257.0,218.59127129989955,2011-08-26,0.35350233,2.5610857,0.18396115,0.0,0.0,2.5347757,0.0,0.1306777,0.041229207,26324838.0,0.0,12.584923,-30.3625,21.820833,,201448590.0,3.1695418,-0.26405385,2.1812735
-27.671111,27.236944,2011-08-26,204.103,532.0,80.0,4197.0,2.6927947738419977,2011-08-26,0.6082531,2.8223932,0.94046277,0.0,0.0,2.8049731,0.0,0.14922471,0.091758095,658323.9,0.0,12.417761,-27.6625,27.2625,,4411627.5,1.6262839,-0.5507865,2.1967201
-27.573056,24.746389,2011-08-26,189.157,647.0,10.0,4189.0,71.87230492090112,2011-08-26,0.44147253,2.8808076,0.8909582,0.0,0.0,2.8895698,0.0,11.7001505,11.640563,5880324.5,0.0,13.278607,-27.195833,25.3375,,502585.38,1.005119,-0.38188457,2.4480972
-27.937778,31.209444,2011-08-26,44.282,254.1,10.0,4612.0,40.32822930735919,2011-08-26,1.1430479,2.8153596,0.48927242,0.0,0.0,2.7042167,0.0,0.36697006,0.6210247,9296176.0,0.0,13.8625765,-27.845833,30.8125,,25332246.0,0.59091055,-1.3971026,1.5611688
-29.641944,30.6875,2011-08-26,62.219,321.7,65.0,4620.0,35.690397161978325,2011-08-26,1.316461,2.5755675,0.2986894,0.0,0.0,2.4808316,0.0,0.45063987,0.42514437,6839987.0,0.0,15.457827,-29.604166,31.054167,,15178388.0,1.0599691,-1.2909656,1.1643707
-28.760833,17.730278,2011-08-28,137.187,504.0,10.0,4257.0,433.834782017718,2011-08-28,0.3416495,2.6791294,0.18391116,0.0,0.048872,2.6428177,0.0,0.1335769,0.040321924,26317686.0,0.0,12.431133,-30.3625,21.820833,54.076313,197022740.0,3.312761,-0.19952253,2.3011682
-26.73806,27.59194,2011-08-29,134.724,702.0,142.0,4179.0,34.12329670823107,2011-08-29,0.56424963,3.0398564,0.9988171,0.0,0.39386338,2.9277093,0.0,1.481423,1.3585049,14183202.0,0.0,15.685735,-26.629168,27.270834,7.433312,9574039.0,1.0904804,-0.047468185,2.3634596
-27.169444,29.233889,2011-08-29,123.888,326.8,10.0,4178.0,70.72056082556936,2011-08-29,0.69065064,2.5050814,0.00017345628,0.0,1.2369527,2.2957318,2.7632508,0.01430271,1.05008e-09,2896.7197,0.0,12.457629,-26.5625,29.020834,1.8559576,202529.44,13620591.0,0.56060475,1.6050811
-24.69514,27.40906,2011-08-30,183.573,796.0,129.0,4139.0,34.67291446414448,2011-08-30,0.18411583,3.2136426,0.20663896,0.0,0.0,3.1699488,0.0,0.45651454,0.41751567,743900.25,0.0,17.520323,-24.904167,27.154167,,1629521.5,1.0934069,-0.14511696,2.985833
-27.00222,28.76528,2011-08-30,190.944,482.0,10.0,4178.0,55.08374954594531,2011-08-30,0.604669,2.8104868,0.0,0.0,0.0,2.580215,0.0,0.014287105,-0.16146412,0.0,0.0,13.523949,-26.5625,29.020834,,0.0,-0.088484704,-0.42891774,1.975546
-25.127778,27.628889,2011-08-30,187.683,627.0,163.0,4139.0,53.911004392453954,2011-08-30,0.18411583,3.2136426,0.20663896,0.0,0.0,3.1699488,0.0,0.45651454,0.41751567,743900.25,0.0,17.520323,-24.904167,27.154167,,1629521.5,1.0934069,-0.14511696,2.985833
-27.495556,26.074722,2011-08-30,248.327,764.0,10.0,4189.0,80.07919026674453,2011-08-30,0.4549617,3.0920024,0.89061433,0.0,0.0,3.0682902,0.0,11.577443,11.512545,5878054.5,0.0,15.533941,-27.195833,25.3375,,507716.12,1.0056372,-0.3900633,2.6133285
-28.1175,26.719444,2011-08-30,178.027,1475.0,120.0,4197.0,73.5402930810662,2011-08-30,0.7714605,3.0548239,0.93779325,0.0,0.0,2.9929686,0.0,0.14796007,0.08712419,656455.25,0.0,15.187497,-27.6625,27.2625,,4436705.5,1.6982661,-0.7106246,2.221508
-25.20639,27.558,2011-08-30,142.205,699.0,10.0,4139.0,52.764453763892966,2011-08-30,0.18411583,3.2136426,0.20663896,0.0,0.0,3.1699488,0.0,0.45651454,0.41751567,743900.25,0.0,17.520323,-24.904167,27.154167,,1629521.5,1.0934069,-0.14511696,2.985833
-34.405833,19.600556,2011-08-30,37.607,1034.0,10.0,4324.0,80.29191921863321,2011-08-30,1.1484556,2.4125404,0.6106191,0.0,1.9908326,2.164412,0.0,0.7977695,0.71483195,35904404.0,0.0,12.547812,-33.8375,19.0625,1.0871894,45005988.0,1.1160238,0.92531455,1.0159564
-33.970833,22.548333,2011-08-31,5.0,119.0,13.0,4313.0,51.9328616356759,2011-08-31,0.5637482,2.7425203,0.5159645,0.0,0.0,2.7446415,0.0,16.561565,14.936548,28532836.0,0.0,19.292639,-33.504166,22.570833,,1722834.5,1.1087947,1.0612688,2.1808934
-25.447222,30.711667,2011-08-31,62.807,136.6,10.0,4587.0,28.896473473952078,2011-08-31,1.1810087,3.1525047,0.78166395,0.0,0.0,2.8344946,0.0,0.1874651,0.17871164,10161630.0,0.0,15.020422,-25.254168,30.904167,,54205450.0,1.048981,-1.1722553,1.6534859
-34.329722,18.990278,2011-08-31,6.268,142.8,10.0,4324.0,55.13505065042602,2011-08-31,1.2241683,2.294188,0.61063224,0.0,1.8050926,2.0999103,0.86446154,0.769389,0.7214595,35905176.0,0.0,10.549164,-33.8375,19.0625,1.1633255,46667132.0,1.066434,0.6288537,0.87574196
-29.161667,23.696389,2011-08-31,91.061,218.7,10.0,4257.0,224.95073230302825,2011-08-31,0.3597035,3.1102252,0.18381417,0.0,0.0,3.068992,0.0,0.13039939,0.03592356,26303808.0,0.0,21.526619,-30.3625,21.820833,,201717260.0,3.6299129,-0.26522768,2.7092884
-29.161667,23.696389,2011-09-01,88.324,229.9,10.0,4257.0,224.95073230302825,2011-09-01,0.48039025,2.8358793,0.18378393,0.0,1.157837,2.7965643,0.0,0.12940593,0.03842349,26299482.0,0.0,12.960466,-30.3625,21.820833,2.415335,203232430.0,3.3678858,0.7684293,2.316174
-27.902778,24.615556,2011-09-02,224.946,1201.0,10.0,4189.0,106.0423333017114,2011-09-02,0.5383347,3.3696818,0.8903637,0.0,0.0,3.3561559,0.0,11.486587,11.415247,5876400.0,0.0,17.95554,-27.195833,25.3375,,511588.0,1.0062495,-0.46699524,2.817821
-29.160278,26.573333,2011-09-05,271.508,668.0,10.0,4244.0,51.4016070665337,2011-09-05,0.6207553,3.1044488,0.98723716,0.0,0.0,3.0484612,0.0,1.1164258,1.0833704,33862230.0,0.0,13.207594,-29.4125,26.129168,,30330930.0,1.0305115,-0.5877,2.4277058
-26.45,28.085833,2011-09-05,156.361,718.0,67.0,4166.0,65.45147034277144,2011-09-05,0.2902344,3.4914494,0.9903425,0.0,0.0,3.4136531,0.0,0.51353645,0.4609325,12280248.0,0.0,15.884005,-25.879168,28.245832,,23913098.0,1.1141251,-0.23763043,3.1234188
-28.768056,20.720556,2011-09-05,141.06,451.0,10.0,4257.0,206.77480139092975,2011-09-05,0.3745876,3.070908,0.18366122,0.0,0.0,3.04126,0.0,0.12923595,0.035606503,26281920.0,0.0,15.667552,-30.3625,21.820833,,203363840.0,3.6295602,-0.28095815,2.6666725
-26.861111,28.884722,2011-09-05,195.801,686.0,180.0,4178.0,35.85100646054864,2011-09-05,0.546111,3.407657,0.0,0.0,0.0,3.1226115,0.0,0.014171908,-0.23957339,0.0,0.0,14.615199,-26.5625,29.020834,,0.0,-0.059154764,-0.2923657,2.5765004
-25.99136,27.84208,2011-09-05,129.383,470.0,194.0,4166.0,42.257216620590334,2011-09-05,0.2902344,3.4914494,0.9903425,0.0,0.0,3.4136531,0.0,0.51353645,0.4609325,12280248.0,0.0,15.884005,-25.879168,28.245832,,23913098.0,1.1141251,-0.23763043,3.1234188
-31.104278,29.399722,2011-09-06,87.239,187.5,10.0,4268.0,78.52199412538931,2011-09-06,1.0041324,2.879627,0.20477863,0.0,0.0,2.7014387,0.0,1.3706777,3.1002145,52402852.0,0.0,14.825053,-31.554167,28.7625,,38231344.0,0.4421235,-2.7336693,1.6973063
-29.380556,30.2775,2011-09-06,57.243,119.0,11.0,4618.0,13.096638153410778,2011-09-06,1.2102818,3.0307903,0.57368404,0.0,0.0,2.9148164,0.0,0.73019046,2.348976,101599440.0,0.0,12.9882145,-29.4875,30.220833,,139141010.0,0.31085482,-2.8290672,1.7045345
-31.554722,29.245556,2011-09-06,98.454,255.8,10.0,4268.0,45.77146649560801,2011-09-06,1.0041324,2.879627,0.20477863,0.0,0.0,2.7014387,0.0,1.3706777,3.1002145,52402852.0,0.0,14.825053,-31.554167,28.7625,,38231344.0,0.4421235,-2.7336693,1.6973063
-34.039722,22.133333,2011-09-06,27.992,403.0,10.0,4313.0,71.98347944618091,2011-09-06,0.5335063,2.7690964,0.5156449,0.0,0.0,2.7250376,0.0,15.220915,15.558171,28515164.0,0.0,13.541136,-33.504166,22.570833,,1873419.9,0.97832286,-0.8707628,2.1915312
-27.398611,26.614722,2011-09-06,263.675,823.0,146.0,4197.0,70.2908278231494,2011-09-06,0.6331207,3.3580213,0.92366904,0.0,0.0,3.3351161,0.0,0.14473546,0.07950665,646568.3,0.0,15.105339,-27.6625,27.2625,,4467242.0,1.8204194,-0.5678919,2.7019954
-25.73411,27.21422,2011-09-06,5.0,23.45,10.0,4162.0,7.566170813522472,2011-09-06,0.6079752,3.6652915,0.99741733,0.0,0.0,3.566504,0.0,0.7858225,0.70878905,14163326.0,0.0,18.117758,-25.779167,27.270834,,18023568.0,1.1086832,-0.5309417,2.9585288
-28.69485,28.23487,2011-09-06,206.437,426.0,10.0,4206.0,55.970115422128714,2011-09-06,0.6259988,3.2614303,0.94307816,0.0,0.0,3.1541457,0.0,1.7843599,1.7514365,17729868.0,0.0,12.398953,-28.204166,28.3625,,9936262.0,1.018798,-0.5930753,2.528147
-29.615556,27.065278,2011-09-06,168.716,401.0,51.0,4250.0,25.167272735380443,2011-09-06,0.6244855,3.1666443,0.998731,0.0,0.0,3.104369,0.0,1.0192039,0.8558148,136726270.0,0.0,13.909859,-29.7875,26.895834,,134150060.0,1.1909164,-0.4610964,2.4798834
-32.601389,18.750556,2011-09-06,69.715,960.0,10.0,4285.0,108.28306174935057,2011-09-06,1.2389126,3.0615842,0.8010643,0.0,0.0,2.9887085,0.0,3.0819943,2.6261654,22189482.0,0.0,15.706594,-32.395832,19.879168,,7199715.5,1.1735721,-0.7830837,1.7497959
-28.883333,27.89,2011-09-06,179.397,367.0,14.0,4245.0,67.9268668138236,2011-09-06,0.709185,3.0424652,0.9036037,0.0,0.0,2.7485502,0.0,3.5677218,3.3915184,855712700.0,0.0,7.108092,-29.4625,28.1125,,239848500.0,1.0519542,-0.53298163,2.0393653
-31.396,29.2651,2011-09-06,72.741,157.5,10.0,4268.0,50.80494150086122,2011-09-06,1.0041324,2.879627,0.20477863,0.0,0.0,2.7014387,0.0,1.3706777,3.1002145,52402852.0,0.0,14.825053,-31.554167,28.7625,,38231344.0,0.4421235,-2.7336693,1.6973063
-27.671111,27.236944,2011-09-06,219.27,557.0,88.0,4197.0,2.6927947738419977,2011-09-06,0.6331207,3.3580213,0.92366904,0.0,0.0,3.3351161,0.0,0.14473546,0.07950665,646568.3,0.0,15.105339,-27.6625,27.2625,,4467242.0,1.8204194,-0.5678919,2.7019954
-27.02314,28.59389,2011-09-07,197.918,489.0,14.0,4178.0,66.47858915943323,2011-09-07,0.5082048,3.5138574,0.0,0.0,0.0,3.220229,0.0,0.014130319,-0.24752302,0.0,0.0,15.675305,-26.5625,29.020834,,0.0,-0.057086885,-0.24655147,2.7120242
-30.160091,27.40124,2011-09-07,111.999,236.4,10.0,4250.0,63.92502603449988,2011-09-07,0.6348008,3.2819104,0.99869,0.0,0.0,3.236129,0.0,1.0131074,0.84529626,136720670.0,0.0,15.35757,-29.7875,26.895834,,134951800.0,1.1985235,-0.46698964,2.6013284
-27.3,28.586944,2011-09-07,95.05,246.5,10.0,4178.0,92.60239488422584,2011-09-07,0.5082048,3.5138574,0.0,0.0,0.0,3.220229,0.0,0.014130319,-0.24752302,0.0,0.0,15.675305,-26.5625,29.020834,,0.0,-0.057086885,-0.24655147,2.7120242
-29.641944,30.6875,2011-09-07,82.225,383.0,44.0,4620.0,35.690397161978325,2011-09-07,1.7562773,3.183997,0.29715073,0.0,0.0,3.1146247,0.0,0.39655697,0.4121293,6804751.0,0.0,17.98374,-29.604166,31.054167,,17159580.0,0.96221495,-1.7718496,1.3583474
-31.860278,18.6875,2011-09-07,17.749,145.5,10.0,4285.0,127.03664621647857,2011-09-07,1.1985855,3.1835208,0.80207044,0.0,0.0,3.1067238,0.0,2.992127,2.5597432,22217350.0,0.0,17.268734,-32.395832,19.879168,,7425270.0,1.1689168,-0.76620173,1.9081383
-27.044444,27.005,2011-09-07,178.734,416.0,17.0,4179.0,53.17847280270919,2011-09-07,0.49282718,3.6185203,0.9977986,0.0,0.0,3.5314553,0.0,1.4421346,1.2979203,14168741.0,0.0,17.462696,-26.629168,27.270834,,9824839.0,1.1111118,-0.3486129,3.038628
-27.602222,29.942778,2011-09-07,71.01,194.7,10.0,4199.0,37.28248778996713,2011-09-07,0.57336456,3.4322422,0.95921594,0.0,0.0,3.132766,0.0,0.8848055,1.051,190308430.0,0.0,16.637598,-27.9375,29.945833,,215085040.0,0.8418701,-0.73955905,2.5594015
-29.033333,23.983333,2011-09-07,209.097,1451.0,10.0,4244.0,212.4594509683687,2011-09-07,0.65216094,3.4591613,0.98662853,0.0,0.0,3.375627,0.0,1.1032217,1.061074,33841356.0,0.0,17.615149,-29.4125,26.129168,,30675028.0,1.0397217,-0.6100133,2.7234662
-27.4275,28.525833,2011-09-07,44.199,110.9,10.0,4206.0,87.842537883889,2011-09-07,0.6294737,3.3823135,0.94268227,0.0,0.0,3.2863197,0.0,1.7759374,1.739217,17722426.0,0.0,13.742764,-28.204166,28.3625,,9979195.0,1.0211132,-0.5927533,2.656846
-30.77586667,29.03221667,2011-09-07,97.286,180.3,10.0,4268.0,90.26758374465574,2011-09-07,1.0324438,3.035938,0.20392552,0.0,0.0,2.846023,0.0,1.3597318,3.0997975,52184540.0,0.0,15.270517,-31.554167,28.7625,,38378550.0,0.4386518,-2.7725096,1.8135793
-30.336111,27.359444,2011-09-07,78.903,176.9,10.0,4250.0,75.57750219743524,2011-09-07,0.6348008,3.2819104,0.99869,0.0,0.0,3.236129,0.0,1.0131074,0.84529626,136720670.0,0.0,15.35757,-29.7875,26.895834,,134951800.0,1.1985235,-0.46698964,2.6013284
-30.568333,29.422778,2011-09-07,54.038,152.0,10.0,4268.0,126.37917474951996,2011-09-07,1.0324438,3.035938,0.20392552,0.0,0.0,2.846023,0.0,1.3597318,3.0997975,52184540.0,0.0,15.270517,-31.554167,28.7625,,38378550.0,0.4386518,-2.7725096,1.8135793
-25.81048333,27.90955222,2011-09-07,134.916,630.0,10.0,4166.0,34.508280599790524,2011-09-07,0.26659143,3.60797,0.99016917,0.0,0.0,3.519857,0.0,0.5118037,0.45729762,12278098.0,0.0,17.093832,-25.879168,28.245832,,23989858.0,1.1191916,-0.21208537,3.2532654
-34.02861,22.22222,2011-09-07,20.839,248.2,10.0,4313.0,66.62692249321809,2011-09-07,0.5626401,2.9349375,0.5148255,0.0,0.0,2.944079,0.0,15.009048,15.401355,28469850.0,0.0,15.770984,-33.504166,22.570833,,1896845.8,0.9745278,-0.9549465,2.3814387
-30.86013889,29.07125,2011-09-07,81.409,164.8,10.0,4268.0,82.56974418104872,2011-09-07,1.0324438,3.035938,0.20392552,0.0,0.0,2.846023,0.0,1.3597318,3.0997975,52184540.0,0.0,15.270517,-31.554167,28.7625,,38378550.0,0.4386518,-2.7725096,1.8135793
-30.679722,26.7125,2011-09-08,120.208,233.2,10.0,4250.0,100.76177953918489,2011-09-08,0.6247421,3.334533,0.9986475,0.0,0.0,3.2687516,0.0,1.0067049,0.8372963,136714850.0,0.0,15.393061,-29.7875,26.895834,,135804290.0,1.2023282,-0.45533347,2.6440096
-29.033333,23.983333,2011-09-08,195.375,1503.0,10.0,4244.0,212.4594509683687,2011-09-08,0.6323947,3.4341857,0.98631704,0.0,0.0,3.3625941,0.0,1.0956566,1.055,33830676.0,0.0,16.664488,-29.4125,26.129168,,30877078.0,1.0385371,-0.591738,2.7301993
-31.031389,28.883333,2011-09-08,59.639,116.8,10.0,4268.0,59.25313579933862,2011-09-08,1.004666,3.0054996,0.2030715,0.0,0.0,2.8233776,0.0,1.3486607,3.099364,51966000.0,0.0,15.905438,-31.554167,28.7625,,38531560.0,0.43514112,-2.7553692,1.8187116
-34.031944,22.053333,2011-09-08,24.937,450.0,10.0,4313.0,75.71186360457936,2011-09-08,0.57137316,3.0781155,0.5138873,0.0,0.0,3.0438986,0.0,14.757978,15.2198715,28417964.0,0.0,17.531563,-33.504166,22.570833,,1925600.0,0.969652,-1.0332661,2.4725254
-30.534167,24.961944,2011-09-08,359.101,1033.0,13.0,4269.0,146.14567637144424,2011-09-08,0.6511912,3.2733293,0.9609817,0.0,0.0,3.277289,0.0,2.8345885,2.8233256,47664696.0,0.0,17.614178,-31.779167,25.454166,,16815384.0,1.0039892,-0.63992834,2.6260977
-30.830556,26.921389,2011-09-08,125.114,257.8,10.0,4267.0,87.18644184358574,2011-09-08,0.7647848,3.229711,0.7986795,0.0,0.0,3.1155148,0.0,0.53798217,0.5095853,15893723.0,0.0,15.374255,-31.529167,27.3375,,29543216.0,1.0557255,-0.73638797,2.35073
-30.27402,30.69602,2011-09-08,112.061,515.0,10.0,4620.0,82.09012105646995,2011-09-08,1.6569297,3.0457046,0.29691893,0.0,0.0,2.9617414,0.0,0.3910578,0.4100392,6799443.0,0.0,18.306005,-29.604166,31.054167,,17387310.0,0.95370835,-1.6759112,1.3048117
-30.398056,30.601944,2011-09-08,66.464,255.1,10.0,4620.0,98.43286217464887,2011-09-08,1.6569297,3.0457046,0.29691893,0.0,0.0,2.9617414,0.0,0.3910578,0.4100392,6799443.0,0.0,18.306005,-29.604166,31.054167,,17387310.0,0.95370835,-1.6759112,1.3048117
-29.658056,25.973333,2011-09-09,332.927,766.0,14.0,4244.0,31.19038110719703,2011-09-09,0.6289829,3.4824958,0.98600066,0.0,0.0,3.4256847,0.0,1.08787,1.046889,33819820.0,0.0,18.46047,-29.4125,26.129168,,31088108.0,1.0391456,-0.58800185,2.796702
-31.000833,26.353056,2011-09-09,284.591,654.0,174.0,4267.0,110.48143608192083,2011-09-09,0.7554051,3.2756512,0.7982978,0.0,0.0,3.1583884,0.0,0.5349854,0.50599575,15886128.0,0.0,18.138046,-31.529167,27.3375,,29694506.0,1.0572923,-0.72641546,2.4029832
-28.760833,17.730278,2011-09-10,146.975,554.0,10.0,4257.0,433.834782017718,2011-09-10,0.3141368,3.1824949,0.18344638,0.0,0.0,3.14074,0.0,0.12698002,0.034333743,26251178.0,0.0,13.450317,-30.3625,21.820833,,206734700.0,3.6984031,-0.22149053,2.8266032
-26.970278,27.211111,2011-09-12,156.031,724.0,134.0,4179.0,38.390113115788296,2011-09-12,0.46771336,3.8479753,0.9971358,0.0,0.0,3.7671592,0.0,1.4191558,1.2665186,14159330.0,0.0,19.781715,-26.629168,27.270834,,9977290.0,1.1205171,-0.3150761,3.2994459
-31.396,29.2651,2011-09-13,49.52,123.6,10.0,4268.0,50.80494150086122,2011-09-13,1.6609619,2.8149176,0.19966163,0.0,5.2733297,2.6588273,7.649499,1.2989806,3.0972695,51093412.0,0.0,15.89799,-31.554167,28.7625,0.5042027,39333468.0,0.4193954,1.8140788,0.99786544
-26.648056,27.089444,2011-09-13,275.837,679.0,14.0,4179.0,18.150524529250653,2011-09-13,0.46532893,3.9075115,0.9969962,0.0,0.0,3.8220544,0.0,1.4146646,1.2598298,14157347.0,0.0,19.227663,-26.629168,27.270834,,10007564.0,1.1229014,-0.31049407,3.3567255
-33.31388889,19.07472222,2011-09-13,7.55,135.6,10.0,4324.0,58.23409095037199,2011-09-13,0.89956665,2.1259165,0.6118207,0.0,0.0,1.9065692,0.0,0.6322641,0.61896014,35975056.0,0.0,9.659492,-33.8375,19.0625,,56898784.0,1.021494,-0.8862627,1.0070026
-26.98472222,26.63227778,2011-09-13,277.696,859.0,84.0,4179.0,74.69430897155365,2011-09-13,0.46532893,3.9075115,0.9969962,0.0,0.0,3.8220544,0.0,1.4146646,1.2598298,14157347.0,0.0,19.227663,-26.629168,27.270834,,10007564.0,1.1229014,-0.31049407,3.3567255
-24.69514,27.40906,2011-09-13,172.567,769.0,107.0,4139.0,34.67291446414448,2011-09-13,0.1781614,3.991438,0.20126231,0.0,0.0,3.9360535,0.0,0.43758926,0.39094147,724544.4,0.0,20.890553,-24.904167,27.154167,,1655763.6,1.1193217,-0.13151363,3.7578921
-26.880278,26.965,2011-09-13,289.002,748.0,185.0,4179.0,41.252417495044014,2011-09-13,0.46532893,3.9075115,0.9969962,0.0,0.0,3.8220544,0.0,1.4146646,1.2598298,14157347.0,0.0,19.227663,-26.629168,27.270834,,10007564.0,1.1229014,-0.31049407,3.3567255
-24.183889,30.823889,2011-09-13,206.06,560.0,10.0,4581.0,83.80749969816375,2011-09-13,0.087496206,3.8528137,0.983606,0.0,0.0,3.3209846,0.0,0.55158603,0.56374073,120983530.0,0.0,19.387825,-24.895834,31.095833,,219337550.0,0.9784392,-0.09965092,3.2334883
-30.679722,26.7125,2011-09-13,131.63,257.2,10.0,4250.0,100.76177953918489,2011-09-13,0.6032995,3.5011086,0.9984131,0.0,0.0,3.4228928,0.0,0.9748993,0.80203706,136682750.0,0.0,18.402262,-29.7875,26.895834,,140201920.0,1.215529,-0.43043727,2.8195934
