Latitude,Longitude,Sample Date,emis,atran,swir16,atmos_opacity,green,drad,red,swir22,emsd,cdist,nir08,blue,trad,lwir,urad
-29.161667,23.696389,13-07-2011,-9999.0,9343.0,,-9999.0,,238.0,,,-9999.0,-9999.0,,,7144.0,,410.0
-25.81048333,27.90955222,13-07-2011,9608.0,9009.0,15828.0,9.0,10157.5,352.0,10917.0,12748.0,106.0,157.0,13029.0,9240.0,7720.5,41398.0,638.0
-29.641944,30.6875,13-07-2011,-9999.0,8038.5,12079.5,197.0,9392.5,775.0,9297.5,9984.0,-9999.0,2286.5,13659.5,8749.0,8558.0,,1561.5
-22.769722,30.886944,13-07-2011,9654.0,9018.0,14038.0,34.0,9549.0,386.0,9704.0,11111.0,,2326.0,13558.0,9012.0,8558.0,43319.0,716.0
-29.033333,23.983333,13-07-2011,-9999.0,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,,,-9999.0,,-9999.0
-34.02861,22.22222,13-07-2011,9825.0,8757.0,12747.0,50.0,9006.0,460.0,8849.5,9998.0,105.5,1594.0,15934.0,8549.5,7739.0,41027.5,867.0
-31.860278,18.6875,14-07-2011,9643.0,8561.0,12252.0,9.0,10651.0,530.0,10981.0,10302.0,77.0,2838.0,13799.0,9462.0,7925.0,41856.0,1020.0
-27.602222,29.942778,14-07-2011,-9999.0,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,,,-9999.0,,-9999.0
-27.3,28.586944,14-07-2011,-9999.0,8949.5,15607.0,9.0,10375.0,356.0,11956.0,12663.0,-9999.0,778.5,13842.5,9326.5,7107.0,,646.5
-27.573056,24.746389,14-07-2011,9673.0,8712.0,14931.0,16.0,10087.0,446.0,10739.5,12475.0,68.0,105.0,12466.0,9384.5,7665.0,41211.0,836.0
-29.033333,23.983333,14-07-2011,-9999.0,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,,,-9999.0,,-9999.0
-30.160091,27.40124,14-07-2011,9719.0,9229.0,14125.5,9.0,10198.0,267.0,11063.0,12338.5,124.0,720.5,12620.0,9310.5,6939.5,39130.5,469.0
-30.336111,27.359444,14-07-2011,9876.0,9223.0,8613.0,9.0,10209.0,269.0,10645.0,8006.0,20.5,2027.5,9241.0,9148.0,6809.0,38638.0,474.0
-34.250556,20.9925,14-07-2011,9775.0,8853.0,9344.0,47.0,8121.5,433.0,8048.0,8270.0,22.0,193.5,10773.5,7850.5,7255.0,39699.0,811.0
-25.362222,31.956667,15-07-2011,-9999.0,9014.0,16143.5,11.0,10039.0,360.0,11078.0,13182.5,-9999.0,1576.5,14229.5,9194.5,8018.0,,662.0
-25.14944444,31.94055556,15-07-2011,-9999.0,9031.0,17383.5,9.0,10833.0,354.0,12090.0,14907.0,-9999.0,322.0,14847.5,9816.0,8446.0,,650.0
-29.658056,25.973333,15-07-2011,9687.0,9093.5,13478.5,8.0,10285.0,318.5,11213.0,11562.5,69.0,1978.5,12166.5,9500.0,7330.0,40254.0,569.0
-31.000833,26.353056,15-07-2011,9721.0,9053.0,10132.0,9.0,9356.0,327.0,9657.0,9110.0,56.0,160.0,10471.0,9136.0,6846.0,38655.0,586.0
-30.534167,24.961944,15-07-2011,9758.0,8992.0,13902.0,9.0,10437.5,354.0,10794.0,12572.0,70.0,1785.5,12125.0,9787.0,7367.0,40301.5,641.0
-28.760833,17.730278,17-07-2011,9880.0,8250.0,7694.0,8.0,11435.0,644.0,12483.0,7570.0,,23.5,9872.0,9824.0,7627.0,40580.0,1263.0
-26.861111,28.884722,18-07-2011,9570.5,8861.0,15685.0,9.0,10057.0,383.0,11155.0,13113.0,,670.5,13411.0,9151.5,7218.0,40274.0,702.5
-26.73806,27.59194,18-07-2011,9804.5,9073.0,8571.0,9.0,9656.0,322.0,9627.0,8216.0,33.0,2232.0,10114.5,9162.0,7107.0,39391.5,577.0
-28.69485,28.23487,18-07-2011,9840.0,9162.0,11787.5,9.0,9220.0,287.0,9424.5,10207.0,,1020.0,11653.0,8721.0,6772.0,38569.5,507.0
-25.127778,27.628889,19-07-2011,-9999.0,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,,,-9999.0,,-9999.0
-25.20639,27.558,19-07-2011,-9999.0,7897.0,,-9999.0,,808.0,,,-9999.0,-9999.0,,,9357.5,,1607.5
-24.69514,27.40906,19-07-2011,9581.0,7775.0,12063.0,9.0,9934.5,857.0,10103.0,10486.5,117.5,1189.5,14325.0,8966.0,9525.0,46329.0,1722.0
-27.169444,29.233889,19-07-2011,9794.5,9035.0,19998.5,10.0,11403.0,354.0,12828.0,16139.0,,1113.0,15208.0,10375.5,8520.0,43080.0,640.0
-33.38056,19.30167,19-07-2011,9590.0,9429.0,13975.0,9.0,9626.5,219.0,9856.0,11866.0,27.0,72.5,13710.0,8914.0,7367.0,40332.0,367.0
-33.31388889,19.07472222,19-07-2011,9712.0,9319.0,10821.5,8.5,8623.5,262.0,8555.0,9300.0,55.0,199.5,12173.0,8149.5,7646.0,40902.0,452.0
-27.495556,26.074722,19-07-2011,9688.0,9442.0,19447.5,8.0,11092.0,223.0,12815.0,15285.0,81.0,704.5,15303.0,9675.0,8967.0,44184.0,376.0
-29.161667,23.696389,20-07-2011,-9999.0,9343.0,,-9999.0,,238.0,,,-9999.0,-9999.0,,,7144.0,,410.0
-27.01011111,26.69808333,20-07-2011,9723.0,9451.0,11439.5,8.0,9208.0,221.0,9294.5,10452.5,67.0,103.5,10792.5,8623.0,8409.0,42757.0,370.0
-28.75,30.442778,20-07-2011,9684.0,8307.0,13578.0,68.0,10939.0,673.0,10939.0,11925.5,88.0,15.0,12977.0,10042.5,8558.0,43268.5,1323.0
-29.161667,30.629722,20-07-2011,9753.5,8562.0,15341.0,152.0,9644.5,564.0,10052.0,14016.0,71.0,1147.5,12397.5,9053.5,9264.5,45025.5,1080.5
-30.534167,24.961944,20-07-2011,9758.0,8992.0,13902.0,9.0,10437.5,354.0,10794.0,12572.0,70.0,1785.5,12125.0,9787.0,7367.0,40301.5,641.0
-34.092222,21.295278,20-07-2011,9805.5,8797.0,14543.0,47.0,9443.0,450.0,9499.0,11466.0,99.0,243.0,16955.0,8729.5,7813.0,41209.5,848.0
-33.13083,18.86278,20-07-2011,9763.5,9356.0,10900.0,55.0,10533.5,249.0,10841.0,10535.0,85.0,686.5,14595.0,9104.5,7199.5,39660.0,426.0
-31.000833,26.353056,21-07-2011,9721.0,9053.0,10132.0,9.0,9356.0,327.0,9657.0,9110.0,56.0,160.0,10471.0,9136.0,6846.0,38655.0,586.0
-33.7075,18.97444444,21-07-2011,9632.0,9257.0,10523.0,8.0,9013.5,283.0,8736.0,9388.0,95.0,47.5,12716.5,8312.5,7646.0,40998.5,494.0
-25.99136,27.84208,25-07-2011,9637.0,9101.5,13170.0,9.0,9277.0,318.0,9873.5,10783.5,39.0,567.5,13128.5,8722.0,7534.5,40814.0,568.0
-26.861111,28.884722,25-07-2011,9570.5,8861.0,15685.0,9.0,10057.0,383.0,11155.0,13113.0,,670.5,13411.0,9151.5,7218.0,40274.0,702.5
-26.006389,29.253889,26-07-2011,9531.0,8852.5,10408.0,8.0,8737.5,389.0,8900.0,10321.5,71.0,923.5,9199.0,8364.0,7571.5,41329.5,714.5
-29.380556,30.2775,26-07-2011,9707.0,8667.5,14857.5,174.5,9491.0,523.5,10014.0,12564.0,94.0,343.5,12540.5,8897.5,9059.5,44574.5,992.5
-26.648056,27.089444,26-07-2011,9767.0,9474.0,19134.0,8.0,10787.0,212.0,12231.0,15161.0,74.0,380.5,15866.0,9457.0,9041.5,44170.5,354.0
-26.880278,26.965,26-07-2011,9745.0,9456.0,17528.0,8.0,10335.0,219.0,11493.0,13965.5,118.0,605.0,15050.0,9298.0,9004.0,44137.0,368.0
-26.98472222,26.63227778,26-07-2011,9703.0,9456.0,17782.0,8.0,10864.0,219.0,11976.0,14257.0,77.0,252.5,15621.0,9625.0,9078.0,44391.0,368.0
-28.141944,26.417778,26-07-2011,9707.0,9389.0,15041.5,9.0,9950.5,241.0,10430.0,12545.0,48.5,779.5,14796.0,8996.5,8576.5,43182.0,411.0
-27.044444,27.005,26-07-2011,9728.0,9454.0,20149.0,8.0,11061.0,219.0,12945.0,15460.0,93.0,537.0,15642.5,9692.0,9302.0,44822.0,368.0
-33.501667,21.624167,26-07-2011,9626.0,9158.0,10995.0,8.0,9480.5,321.0,9830.0,9423.0,65.0,589.5,11511.0,8699.0,7255.0,39973.5,583.0
-25.45963889,28.26430556,26-07-2011,9636.0,8932.0,15156.5,8.0,9926.0,379.0,11096.0,12552.5,176.0,1058.0,13959.0,9139.0,7980.5,42157.0,692.0
-29.161667,23.696389,27-07-2011,9876.0,9436.0,7655.0,9.0,11461.0,215.0,12416.0,7675.0,90.0,234.0,9062.0,9729.5,7218.0,39399.0,361.0
-25.81048333,27.90955222,27-07-2011,9608.0,9009.0,15828.0,9.0,10157.5,352.0,10917.0,12748.0,106.0,157.0,13029.0,9240.0,7720.5,41398.0,638.0
-34.065833,20.404167,27-07-2011,9793.0,8739.0,8708.0,9.0,8387.0,460.0,8231.0,8024.0,82.0,187.0,10636.0,7859.0,7479.0,40277.0,864.0
-23.23572222,27.717,27-07-2011,9612.0,7514.0,14032.0,8.0,10394.5,950.0,11150.0,12114.0,131.0,1722.0,13144.5,9577.5,9469.0,46257.0,1946.0
-27.4275,28.525833,27-07-2011,-9999.0,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,,,-9999.0,,-9999.0
-27.935,26.126667,27-07-2011,9623.0,9410.0,17660.0,8.0,10856.0,234.0,11911.0,14432.0,77.5,380.0,14369.0,9695.0,8669.0,43641.0,397.0
-29.033333,23.983333,27-07-2011,-9999.0,-272.0,,-9999.0,,-4897.0,,,-9999.0,-9999.0,,,-1334.5,,-4828.5
-34.075556,20.145556,27-07-2011,9603.0,8764.0,15554.0,9.0,9825.0,452.0,10224.5,12436.0,59.0,772.0,16025.5,8859.0,7851.0,41762.0,847.0
-22.91028,29.61111,28-07-2011,-9999.0,9134.0,13250.0,8.0,10151.0,352.0,10618.0,11795.5,-9999.0,199.5,13335.0,9286.0,8632.0,,638.0
-24.925278,29.324444,28-07-2011,-9999.0,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,,,-9999.0,,-9999.0
-26.905,32.324722,28-07-2011,-9999.0,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,,,-9999.0,,-9999.0
-27.38972222,26.46388889,28-07-2011,9600.0,9435.0,13497.0,8.0,10679.5,227.0,11587.5,12132.0,98.0,816.5,12531.0,9533.0,8558.0,43370.0,382.0
-27.398611,26.614722,28-07-2011,9763.0,9436.0,14245.5,8.0,9993.0,226.0,10734.5,12485.5,62.0,41.5,13482.5,8990.0,8725.0,43438.5,381.0
-27.671111,27.236944,28-07-2011,9688.0,9054.0,13296.0,8.0,10081.0,328.0,10926.0,11983.0,96.5,75.0,12113.0,9466.5,7181.0,39881.0,590.0
-28.404444,30.013056,29-07-2011,9861.0,9310.5,16019.0,9.0,9561.0,250.0,10724.0,12477.0,23.0,2360.5,13335.0,8799.0,7794.5,41087.5,433.0
-28.058889,30.373611,29-07-2011,9657.0,8875.0,14050.5,23.0,10057.5,422.0,10705.5,11817.5,96.0,2602.0,12469.0,9296.5,8222.5,42589.0,782.0
-28.760833,17.730278,31-07-2011,9880.0,8250.0,7694.0,8.0,11435.0,644.0,12483.0,7570.0,,23.5,9872.0,9824.0,7627.0,40580.0,1263.0
-29.7775,29.470833,01-08-2011,-9999.0,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,,,-9999.0,,-9999.0
-29.987778,29.851667,01-08-2011,9779.0,9211.0,12985.5,16.0,9564.0,282.0,9995.5,10745.0,76.0,1421.5,13526.5,9024.5,7367.0,40174.0,497.0
-29.744167,29.905833,01-08-2011,9725.0,9187.0,15025.5,8.0,9910.0,292.5,10856.5,12219.5,69.0,3849.0,13396.0,8979.5,7348.5,40161.0,518.5
-27.169444,29.233889,01-08-2011,9794.5,9035.0,19998.5,10.0,11403.0,354.0,12828.0,16139.0,,1113.0,15208.0,10375.5,8520.0,43080.0,640.0
-26.45,28.085833,01-08-2011,9670.5,9051.0,17974.0,9.0,10720.0,329.0,12540.0,14201.0,89.5,178.5,15210.0,9502.5,7739.0,41467.5,590.0
-27.4,26.624722,01-08-2011,9747.5,9436.0,15255.5,8.0,10203.5,226.0,10925.0,13207.0,58.5,70.5,13854.0,9178.0,8669.0,43297.0,382.0
-25.127778,27.628889,02-08-2011,-9999.0,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,,,-9999.0,,-9999.0
-25.20639,27.558,02-08-2011,-9999.0,7897.0,,-9999.0,,808.0,,,-9999.0,-9999.0,,,9357.5,,1607.5
-24.69514,27.40906,02-08-2011,9581.0,7775.0,12063.0,9.0,9934.5,857.0,10103.0,10486.5,117.5,1189.5,14325.0,8966.0,9525.0,46329.0,1722.0
-30.733889,29.828333,02-08-2011,9706.0,8733.0,12276.0,14.0,9968.0,443.0,10034.5,10423.0,47.0,627.0,12533.5,9473.5,7479.0,40649.0,829.5
-27.802778,28.768333,02-08-2011,-9999.0,8920.0,9167.0,8.0,14544.0,358.0,15073.0,8423.5,-9999.0,,14933.0,14342.0,6362.0,,653.0
-30.160091,27.40124,02-08-2011,9719.0,9229.0,14125.5,9.0,10198.0,267.0,11063.0,12338.5,124.0,720.5,12620.0,9310.5,6939.5,39130.5,469.0
-30.336111,27.359444,02-08-2011,9876.0,9223.0,8613.0,9.0,10209.0,269.0,10645.0,8006.0,20.5,2027.5,9241.0,9148.0,6809.0,38638.0,474.0
-34.405833,19.600556,02-08-2011,-9999.0,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,,,-9999.0,,-9999.0
-27.01011111,26.69808333,03-08-2011,9723.0,9451.0,11439.5,8.0,9208.0,221.0,9294.5,10452.5,67.0,103.5,10792.5,8623.0,8409.0,42757.0,370.0
-30.830556,26.921389,03-08-2011,9720.0,9216.0,9506.5,8.0,9597.0,270.0,10161.0,8772.5,59.0,549.5,10053.0,9161.0,6641.5,38123.0,476.0
-30.398056,30.601944,03-08-2011,-9999.0,7878.0,11837.5,153.0,9607.0,841.5,9451.0,9600.0,-9999.0,644.5,15038.0,8879.0,8520.0,,1720.0
-27.00222,28.76528,03-08-2011,-9999.0,8869.0,15213.5,9.0,10388.0,381.0,11318.5,12483.0,-9999.0,1077.5,12687.0,9324.0,7162.5,,698.0
-27.02314,28.59389,03-08-2011,9732.0,8918.0,10633.5,8.0,9743.0,366.0,9902.0,9547.5,,188.0,10501.5,8942.0,7032.0,39416.0,668.0
-26.970278,27.211111,03-08-2011,9876.0,9462.0,7912.5,8.0,8522.5,217.0,8329.5,7778.0,128.0,1615.0,8393.0,8087.5,8111.0,41727.0,363.5
-27.4275,28.525833,03-08-2011,-9999.0,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,,,-9999.0,,-9999.0
-27.3,28.586944,03-08-2011,-9999.0,8949.5,15607.0,9.0,10375.0,356.0,11956.0,12663.0,-9999.0,778.5,13842.5,9326.5,7107.0,,646.5
-27.398611,26.614722,03-08-2011,9763.0,9436.0,14245.5,8.0,9993.0,226.0,10734.5,12485.5,62.0,41.5,13482.5,8990.0,8725.0,43438.5,381.0
-30.679722,26.7125,03-08-2011,-9999.0,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,,,-9999.0,,-9999.0
-27.495556,26.074722,03-08-2011,9688.0,9442.0,19447.5,8.0,11092.0,223.0,12815.0,15285.0,81.0,704.5,15303.0,9675.0,8967.0,44184.0,376.0
-29.803611,30.516111,05-08-2011,9791.0,8389.0,13777.0,131.5,10008.5,645.0,9993.5,11393.5,112.0,403.0,14498.5,9154.5,9041.0,44338.5,1259.0
-26.73806,27.59194,07-08-2011,-9999.0,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,,,-9999.0,,-9999.0
-25.99136,27.84208,08-08-2011,9637.0,9579.0,14456.5,9.0,9472.5,170.0,10356.0,11539.0,39.0,97.5,12698.0,8773.0,8390.5,42741.0,271.0
-26.861111,28.884722,08-08-2011,9552.0,9620.0,14336.0,8.0,10120.5,152.0,11067.5,12306.0,,674.0,12881.0,9197.0,8241.0,42672.5,237.0
-26.45,28.085833,08-08-2011,9671.5,9597.0,18207.5,8.0,10725.0,161.0,12459.0,14532.0,89.5,220.5,14945.0,9655.0,8669.0,43421.0,255.0
-29.160278,26.573333,08-08-2011,9677.0,9323.0,14834.0,8.0,10035.0,261.0,10826.0,12839.5,88.0,1080.5,12394.0,9282.5,8743.5,43685.5,451.0
-27.01011111,26.69808333,09-08-2011,9723.0,9451.0,11439.5,8.0,9208.0,221.0,9294.5,10452.5,67.0,103.5,10792.5,8623.0,8409.0,42757.0,370.0
-27.00222,28.76528,09-08-2011,-9999.0,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,,,-9999.0,,-9999.0
-26.880278,26.965,09-08-2011,9745.0,9456.0,17528.0,8.0,10335.0,219.0,11493.0,13965.5,118.0,605.0,15050.0,9298.0,9004.0,44137.0,368.0
-26.98472222,26.63227778,09-08-2011,9703.0,9456.0,17782.0,8.0,10864.0,219.0,11976.0,14257.0,77.0,252.5,15621.0,9625.0,9078.0,44391.0,368.0
-28.69485,28.23487,09-08-2011,9715.0,9620.0,11442.0,8.0,9124.0,148.0,9414.5,9816.0,,1584.5,11216.0,8541.0,7385.5,39986.0,232.0
-29.615556,27.065278,09-08-2011,9611.0,9563.0,15800.5,8.0,10952.0,170.0,11889.5,13532.5,71.0,2999.5,13476.0,9732.0,7627.0,41038.0,274.0
-28.883333,27.89,09-08-2011,9605.0,9602.0,12698.5,9.0,9602.0,155.0,10036.0,11905.5,,207.0,11639.0,8914.5,7627.5,41185.5,246.0
-25.45963889,28.26430556,09-08-2011,-9999.0,-236.0,,-9999.0,,-4904.0,,,-9999.0,-9999.0,,,-720.5,,-4843.0
-29.161667,23.696389,10-08-2011,9876.0,9226.0,7633.0,26.0,11666.0,281.0,12186.0,7651.0,90.0,238.0,8688.0,9863.0,7218.0,39539.0,498.0
-25.81048333,27.90955222,10-08-2011,9608.0,9546.0,16161.0,9.0,10169.0,184.0,10859.0,13589.0,106.0,161.0,13317.0,9327.5,8092.5,42143.0,299.0
-29.641944,30.6875,10-08-2011,-9999.0,8038.5,12079.5,197.0,9392.5,775.0,9297.5,9984.0,-9999.0,2286.5,13659.5,8749.0,8558.0,,1561.5
-27.602222,29.942778,10-08-2011,-9999.0,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,,,-9999.0,,-9999.0
-31.554722,29.245556,10-08-2011,9794.0,8483.5,14186.5,80.0,9878.5,584.5,9819.5,11009.5,93.0,1349.0,16017.5,9050.0,8501.5,42997.0,1141.0
-34.039722,22.133333,10-08-2011,9827.0,9030.0,14509.0,10.0,9659.5,386.0,9760.0,11954.0,80.0,491.5,16915.5,8723.0,8055.5,41636.0,717.0
-32.502778,19.535833,10-08-2011,-9999.0,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,,,-9999.0,,-9999.0
-31.5653,18.3306,10-08-2011,9721.0,9303.0,15516.0,9.0,9564.0,254.0,10145.0,13411.0,74.0,205.0,12387.0,8794.0,7627.0,40928.0,434.0
-31.860278,18.6875,11-08-2011,-9999.0,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,,,-9999.0,,-9999.0
-30.830556,26.921389,11-08-2011,9720.0,9512.0,10545.0,8.0,10028.0,187.0,10198.0,9453.0,59.0,177.0,10340.5,9298.0,7162.5,39625.5,309.0
-22.43772222,31.07805556,11-08-2011,9601.0,8322.5,12921.0,9.0,9512.5,641.0,10012.0,10839.5,16.0,1746.5,13439.0,8743.0,8632.0,43773.0,1258.5
-28.735556,29.820556,11-08-2011,9710.5,8787.0,12132.0,38.0,9739.0,456.0,10230.0,10687.0,76.0,2006.5,11421.5,9091.5,8092.5,42143.5,858.0
-31.000833,26.353056,11-08-2011,9717.0,9476.0,11565.0,15.0,10013.0,198.0,10538.0,10222.0,56.0,80.0,11108.0,9385.0,6995.0,39184.0,332.0
-30.679722,26.7125,11-08-2011,-9999.0,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,,,-9999.0,,-9999.0
-30.160091,27.40124,11-08-2011,9714.0,9559.0,15905.5,8.0,10501.5,170.0,11389.0,12915.0,124.0,2026.0,13408.5,9629.5,7534.5,40606.5,276.0
-30.336111,27.359444,11-08-2011,9876.0,9550.0,8466.0,9.0,9916.0,174.0,9852.0,8115.0,20.5,2277.5,9069.5,9090.0,7125.5,39487.0,282.0
-30.568333,29.422778,11-08-2011,9753.0,9009.5,13141.0,19.5,9403.5,378.5,9906.5,11801.5,45.0,1575.5,11794.0,8952.0,8427.5,42873.5,692.5
-30.570833,29.150556,11-08-2011,9674.0,9061.0,13990.0,9.0,10587.0,356.5,11601.5,11875.5,51.5,880.5,12632.0,9583.0,8055.5,41912.5,647.5
-31.104278,29.399722,11-08-2011,9755.0,8538.5,10677.0,24.0,9374.5,566.5,9465.0,9431.5,26.0,5164.5,11887.0,8995.0,7813.0,41166.5,1098.5
-34.250556,20.9925,11-08-2011,9775.0,8763.0,9853.0,9.0,8113.0,452.0,8162.0,8546.5,22.0,1100.5,11079.0,7709.0,7367.0,40098.0,848.0
-27.573056,24.746389,12-08-2011,9673.0,9414.0,12384.5,9.0,9182.0,224.0,9686.0,11765.0,60.0,99.0,10546.0,8595.0,8185.0,42361.5,378.0
-29.658056,25.973333,12-08-2011,9687.0,8855.0,14776.0,9.0,10561.5,387.0,11258.5,12994.5,69.0,484.0,12702.5,9734.0,7571.5,41028.5,708.0
-30.534167,24.961944,12-08-2011,9758.0,9424.0,13657.5,9.0,9855.5,204.0,10345.0,12319.0,70.0,2420.0,11778.0,9153.0,7311.5,40098.5,342.0
-28.460833,21.248889,12-08-2011,-9999.0,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,,,-9999.0,,-9999.0
-30.86013889,29.07125,12-08-2011,-9999.0,8798.0,,-9999.0,,464.0,,,-9999.0,-9999.0,,,8092.5,,875.0
-30.77586667,29.03221667,12-08-2011,9634.0,8834.5,13845.0,10.0,10554.0,449.0,11372.0,11837.5,35.5,3292.5,12016.0,9666.0,8185.0,42463.5,841.5
-23.838611,31.640833,13-08-2011,-9999.0,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,,,-9999.0,,-9999.0
-28.760833,17.730278,14-08-2011,-9999.0,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,,,-9999.0,,-9999.0
-26.970278,27.211111,15-08-2011,9876.0,9462.0,7912.5,8.0,8522.5,217.0,8329.5,7778.0,128.0,1615.0,8393.0,8087.5,8111.0,41727.0,363.5
-26.73806,27.59194,15-08-2011,-9999.0,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,,,-9999.0,,-9999.0
-27.044444,27.005,15-08-2011,9728.0,9454.0,20149.0,8.0,11061.0,219.0,12945.0,15460.0,93.0,537.0,15642.5,9692.0,9302.0,44822.0,368.0
-24.679167,30.8025,16-08-2011,9691.0,9025.0,14908.5,25.0,9505.5,375.0,10583.0,13718.0,,3601.0,12245.0,8832.5,8799.5,43869.0,685.0
-25.127778,27.628889,16-08-2011,-9999.0,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,,,-9999.0,,-9999.0
-25.20639,27.558,16-08-2011,-9999.0,7897.0,,-9999.0,,808.0,,,-9999.0,-9999.0,,,9357.5,,1607.5
-24.69514,27.40906,16-08-2011,9581.0,7775.0,12063.0,9.0,9934.5,857.0,10103.0,10486.5,117.5,1189.5,14325.0,8966.0,9525.0,46329.0,1722.0
-27.169444,29.233889,16-08-2011,9794.5,9035.0,19998.5,10.0,11403.0,354.0,12828.0,16139.0,,1113.0,15208.0,10375.5,8520.0,43080.0,640.0
-26.648056,27.089444,16-08-2011,9767.0,9474.0,19134.0,8.0,10787.0,212.0,12231.0,15161.0,74.0,380.5,15866.0,9457.0,9041.5,44170.5,354.0
-29.160278,26.573333,16-08-2011,9677.0,9323.0,14834.0,8.0,10035.0,261.0,10826.0,12839.5,88.0,1080.5,12394.0,9282.5,8743.5,43685.5,451.0
-33.38056,19.30167,16-08-2011,9590.0,9429.0,13975.0,9.0,9626.5,219.0,9856.0,11866.0,27.0,72.5,13710.0,8914.0,7367.0,40332.0,367.0
-33.31388889,19.07472222,16-08-2011,9712.0,9319.0,10821.5,8.5,8623.5,262.0,8555.0,9300.0,55.0,199.5,12173.0,8149.5,7646.0,40902.0,452.0
-27.495556,26.074722,16-08-2011,9688.0,9442.0,19447.5,8.0,11092.0,223.0,12815.0,15285.0,81.0,704.5,15303.0,9675.0,8967.0,44184.0,376.0
-29.161667,23.696389,17-08-2011,9876.0,9026.0,7733.0,13.0,11616.0,359.0,12229.0,7632.0,90.0,239.0,8863.0,9868.0,7274.0,39679.5,647.0
-22.769722,30.886944,17-08-2011,9654.0,8593.0,14756.0,9.0,9641.0,546.0,10166.0,11988.0,,2324.0,13537.0,9003.0,9116.0,44949.0,1051.0
-24.058889,31.237222,17-08-2011,-9999.0,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,,,-9999.0,,-9999.0
-28.75,30.442778,17-08-2011,9684.0,8307.0,13578.0,68.0,10939.0,673.0,10939.0,11925.5,88.0,15.0,12977.0,10042.5,8558.0,43268.5,1323.0
-29.161667,30.629722,17-08-2011,9753.5,8562.0,15341.0,152.0,9644.5,564.0,10052.0,14016.0,71.0,1147.5,12397.5,9053.5,9264.5,45025.5,1080.5
-27.802778,28.768333,17-08-2011,-9999.0,9008.5,13844.0,44.0,10508.0,359.0,11237.0,11792.0,-9999.0,1000.0,12340.0,9773.0,7683.5,,651.5
-29.033333,23.983333,17-08-2011,9673.0,9030.0,13792.0,21.0,10879.0,353.0,11657.0,12291.5,73.0,854.5,13288.5,9738.0,7776.0,41435.0,636.0
-33.980556,21.653333,06-04-2011,9585.0,8486.0,10788.0,9.0,10721.0,579.0,11839.0,9878.0,91.0,6.0,11814.0,9447.0,7441.0,40397.0,1139.0
-33.980556,21.653333,17-08-2011,9585.0,8936.0,13225.5,23.0,10435.5,420.0,10968.0,11504.5,91.0,6.0,12861.5,9497.0,8037.0,42084.0,789.0
-33.980556,21.653333,27-09-2011,9585.0,8936.0,13225.5,23.0,10435.5,420.0,10968.0,11504.5,91.0,6.0,12861.5,9497.0,8037.0,42084.0,789.0
-33.980556,21.653333,25-10-2011,9585.0,8936.0,13225.5,23.0,10435.5,420.0,10968.0,11504.5,91.0,6.0,12861.5,9497.0,8037.0,42084.0,789.0
-33.980556,21.653333,29-11-2011,9585.0,7688.0,15027.0,10.0,10376.0,884.0,10430.5,12050.0,91.0,1034.5,16010.0,9083.0,9171.5,45387.5,1805.0
-33.980556,21.653333,15-02-2012,9585.0,7688.0,15027.0,10.0,10376.0,884.0,10430.5,12050.0,91.0,1034.5,16010.0,9083.0,9171.5,45387.5,1805.0
-33.980556,21.653333,18-04-2012,9585.0,7899.0,15053.0,9.0,10229.0,883.0,10438.0,11784.5,91.0,118.5,16059.5,9035.5,9636.0,46134.0,1794.5
-33.980556,21.653333,16-05-2012,9585.0,7899.0,15053.0,9.0,10229.0,883.0,10438.0,11784.5,91.0,118.5,16059.5,9035.5,9636.0,46134.0,1794.5
-33.980556,21.653333,12-06-2012,9585.0,7899.0,15053.0,9.0,10229.0,883.0,10438.0,11784.5,91.0,118.5,16059.5,9035.5,9636.0,46134.0,1794.5
