latitude,longitude,sample date,total alkalinity,electrical conductance,dissolved reactive phosphorus,aet,aet_roll3,aet_roll6,aet_roll12,def,pet,ppt,ppt_roll3,ppt_roll6,ppt_roll12,q,soil,tmax,tmin,vpd,et_deficit,pet_ppt_ratio,runoff_coefficient,temp_range,aet_pet_ration,temp_mean
-23.838611,31.640833,2011-08-13,110.089,361.0,10.0,56.7,161.5,215.8,369.9,123.8,180.5,59.7,169.90000000000003,226.90000000000003,388.8999999999999,3.0,1.0,34.76,21.15,1.679999948,123.8,3.0234505862646563,0.05025125628140703,13.61,0.3141274238227147,27.955
-28.760833,17.730278,2011-08-14,130.117,550.0,26.0,0.4,6.8000007,14.499999,82.99999,249.40001,249.8,0.4,7.1000000000000005,15.200000000000005,87.30000000000003,0.0,0.0,37.14,21.439999,3.099999905,249.4,624.5,0.0,15.700001,0.001601281024819856,29.2899995
-26.970278,27.211111,2011-08-15,152.706,699.0,71.0,50.8,190.00002,236.6,577.39996,130.5,181.3,53.1,198.6,244.5,597.0,2.7,3.200000048,31.05,15.639999,1.449999928,130.5,3.4143126177024485,0.05084745762711865,15.410001000000001,0.2801985659128516,23.3449995
-26.73806,27.59194,2011-08-15,144.545,678.0,114.0,56.7,200.59999,251.9,579.3,117.8,174.5,59.3,209.6,259.1,596.8,3.0,3.700000048,30.199999,15.29,1.319999933,117.8,2.942664418212479,0.050590219224283306,14.909999,0.3249283667621777,22.7449995
-27.044444,27.005,2011-08-15,147.609,390.0,10.0,48.5,183.0,226.9,587.7,136.0,184.5,50.7,191.4,234.8,607.5,2.5,3.0,31.51,15.95,1.519999981,136.0,3.6390532544378695,0.049309664694280074,15.560000000000002,0.26287262872628725,23.73
-24.679167,30.8025,2011-08-16,76.504,190.7,10.0,117.6,348.3,500.5,920.6,33.8,151.40001,121.6,361.3,497.00000000000006,930.2,6.1,14.60000038,27.76,15.78,0.879999995,33.800010000000015,1.2450658717105265,0.05016447368421052,11.980000000000002,0.7767502789464809,21.77
-25.127778,27.628889,2011-08-16,186.246,655.0,163.0,54.2,211.3,270.9,536.4,133.3,187.5,56.5,220.6,279.4,569.5,2.8,5.599999905,33.51,18.449999,1.649999976,133.3,3.3185840707964602,0.049557522123893805,15.060001,0.2890666666666667,25.979999499999998
-25.20639,27.558,2011-08-16,153.009,732.0,11.0,53.4,211.9,269.6,551.0,132.5,185.90001,55.7,220.90000000000003,276.90000000000003,585.2,2.8,5.900000095,33.239998,18.26,1.599999905,132.50001,3.3375226211849194,0.05026929982046678,14.979997999999998,0.28725119487621326,25.749999000000003
-24.69514,27.40906,2011-08-16,209.027,795.0,68.0,52.600002,220.0,283.7,562.7,135.1,187.7,54.8,229.5,292.5,597.5999999999999,2.7,6.400000095,33.57,19.47,1.709999919,135.09999799999997,3.4251824817518246,0.04927007299270074,14.100000000000001,0.28023442727757064,26.52
-27.169444,29.233889,2011-08-16,146.404,361.0,44.0,67.3,213.2,294.6,607.8,94.700005,162.0,70.5,223.0,305.6,598.1000000000001,3.5,3.600000143,28.599998,13.41,1.019999981,94.7,2.297872340425532,0.04964539007092199,15.189998,0.4154320987654321,21.004998999999998
-26.648056,27.089444,2011-08-16,268.266,662.0,10.0,49.100002,186.6,234.0,564.7999,130.6,179.7,51.400000000000006,195.3,242.50000000000003,596.6,2.6,3.100000143,30.83,15.46,1.389999986,130.59999799999997,3.496108949416342,0.05058365758754863,15.369999999999997,0.27323317751808573,23.145
-29.160278,26.573333,2011-08-16,280.672,724.0,10.0,53.100002,161.90001,178.1,579.19995,146.90001,200.0,55.6,169.4,183.6,587.8000000000001,2.8,2.200000048,33.16,15.32,1.939999938,146.89999799999998,3.597122302158273,0.05035971223021582,17.839999999999996,0.26550001,24.24
-33.38056,19.30167,2011-08-16,23.974,224.2,10.0,6.2000003,53.4,169.99998,344.6,200.5,206.7,5.300000000000001,50.400000000000006,144.70000000000002,364.8,0.3,7.0,30.51,14.86,1.539999962,200.4999997,38.99999999999999,0.05660377358490565,15.650000000000002,0.02999516352201258,22.685000000000002
-33.31388889,19.07472222,2011-08-16,26.346,162.2,10.0,5.3,50.600002,168.5,346.1,211.6,216.90001,4.1000000000000005,46.4,140.6,366.4000000000001,0.2,8.800000191,32.809998,17.43,1.769999981,211.60001,52.90244146341463,0.048780487804878044,15.379998,0.024435222478781812,25.119999
-27.495556,26.074722,2011-08-16,251.234,750.0,10.0,41.9,155.4,179.4,591.50006,158.8,200.7,43.8,162.4,184.40000000000003,624.8,2.2,2.600000143,32.829998,16.029999,1.779999971,158.79999999999998,4.582191780821918,0.05022831050228311,16.799999000000003,0.20876930742401595,24.429998500000004
-29.161667,23.696389,2011-08-17,110.835,218.6,13.0,31.4,79.200005,83.700005,439.3,195.2,226.6,33.1,83.30000000000001,88.0,462.1000000000001,1.7,0.100000002,36.809998,17.97,2.75,195.2,6.845921450151057,0.051359516616314195,18.839998,0.13857016769638128,27.389999
-22.769722,30.886944,2011-08-17,52.971,140.6,10.0,66.8,229.3,320.3,527.4,107.8,174.6,70.0,240.3,334.40000000000003,545.5,3.5,5.200000286,33.32,20.0,1.5,107.8,2.494285714285714,0.05,13.32,0.38258877434135163,26.66
-24.058889,31.237222,2011-08-17,175.877,528.0,10.0,65.5,175.5,240.1,424.4,106.3,171.8,68.9,184.7,252.6,446.6,3.4,1.300000072,33.489998,20.5,1.480000019,106.30000000000001,2.4934687953555876,0.049346879535558774,12.989998,0.38125727590221187,26.994999
-28.75,30.442778,2011-08-17,81.796,201.3,10.0,74.8,224.2,276.0,600.3,91.8,166.6,78.5,235.1,287.90000000000003,588.7,3.9,3.100000143,32.469997,18.25,1.370000005,91.8,2.122292993630573,0.04968152866242038,14.219997,0.4489795918367347,25.3599985
-29.161667,30.629722,2011-08-17,7.586,117.1,10.0,113.5,304.1,399.40002,849.7,30.800001,144.3,118.5,316.1,402.7000000000001,873.8,5.9,7.400000095,28.01,16.109999,0.810000002,30.80000000000001,1.2177215189873418,0.04978902953586498,11.900001000000003,0.7865557865557865,22.0599995
-27.802778,28.768333,2011-08-17,81.311,258.4,10.0,65.1,221.1,285.5,659.0,97.5,162.6,68.2,231.40000000000003,295.40000000000003,674.4000000000001,3.4,3.0,28.949999,13.25,1.110000014,97.5,2.3841642228739,0.04985337243401759,15.699998999999998,0.40036900369003686,21.0999995
-29.033333,23.983333,2011-08-17,184.507,1001.0,21.0,35.8,95.0,99.7,469.0,186.1,221.90001,37.6,100.0,105.0,493.80000000000007,1.9,0.200000003,36.34,17.33,2.619999886,186.10001,5.901596010638298,0.05053191489361702,19.010000000000005,0.16133392693402762,26.835
-33.980556,21.653333,2011-04-06,216.778,721.0,26.0,15.8,78.89998,198.40002,332.00003,148.7,164.5,15.8,78.5,187.8,366.6,0.8,4.599999905,26.83,14.37,1.090000033,148.7,10.41139240506329,0.05063291139240506,12.459999999999999,0.09604863221884499,20.599999999999998
-33.980556,21.653333,2011-08-17,204.185,1098.0,17.0,13.0,72.9,163.90001,330.3,165.8,178.8,13.0,73.8,143.5,364.2000000000001,0.7,4.0,29.89,16.93,1.139999986,165.8,13.753846153846155,0.05384615384615384,12.96,0.07270693512304251,23.41
-33.980556,21.653333,2011-09-27,159.642,1098.0,10.0,13.0,72.9,163.90001,330.3,165.8,178.8,13.0,73.8,143.5,364.2000000000001,0.7,4.0,29.89,16.93,1.139999986,165.8,13.753846153846155,0.05384615384615384,12.96,0.07270693512304251,23.41
-33.980556,21.653333,2011-10-25,361.109,1098.0,20.0,13.0,72.9,163.90001,330.3,165.8,178.8,13.0,73.8,143.5,364.2000000000001,0.7,4.0,29.89,16.93,1.139999986,165.8,13.753846153846155,0.05384615384615384,12.96,0.07270693512304251,23.41
-33.980556,21.653333,2011-11-29,170.069,1098.0,16.0,13.0,72.9,163.90001,330.3,165.8,178.8,13.0,73.8,143.5,364.2000000000001,0.7,4.0,29.89,16.93,1.139999986,165.8,13.753846153846155,0.05384615384615384,12.96,0.07270693512304251,23.41
-33.980556,21.653333,2012-02-15,155.991,1098.0,10.0,12.8,85.50001,195.7,356.80002,144.6,157.40001,12.9,87.2,207.6,374.9,0.6,3.900000095,27.789999,15.48,0.97999996,144.60001,12.201551162790699,0.046511627906976744,12.309999000000001,0.08132146878516716,21.6349995
-33.980556,21.653333,2012-04-18,148.236,1098.0,34.0,12.8,85.50001,195.7,356.80002,144.6,157.40001,12.9,87.2,207.6,374.9,0.6,3.900000095,27.789999,15.48,0.97999996,144.60001,12.201551162790699,0.046511627906976744,12.309999000000001,0.08132146878516716,21.6349995
-33.980556,21.653333,2012-05-16,191.603,1098.0,10.0,12.8,85.50001,195.7,356.80002,144.6,157.40001,12.9,87.2,207.6,374.9,0.6,3.900000095,27.789999,15.48,0.97999996,144.60001,12.201551162790699,0.046511627906976744,12.309999000000001,0.08132146878516716,21.6349995
-33.980556,21.653333,2012-06-12,164.799,1098.0,16.0,12.8,85.50001,195.7,356.80002,144.6,157.40001,12.9,87.2,207.6,374.9,0.6,3.900000095,27.789999,15.48,0.97999996,144.60001,12.201551162790699,0.046511627906976744,12.309999000000001,0.08132146878516716,21.6349995
-33.980556,21.653333,2012-07-05,168.335,1098.0,10.0,12.8,85.50001,195.7,356.80002,144.6,157.40001,12.9,87.2,207.6,374.9,0.6,3.900000095,27.789999,15.48,0.97999996,144.60001,12.201551162790699,0.046511627906976744,12.309999000000001,0.08132146878516716,21.6349995
-33.980556,21.653333,2012-08-07,149.452,1098.0,10.0,22.1,52.700005,165.40001,365.9,154.40001,176.5,22.700000000000003,53.400000000000006,164.10000000000002,384.6,1.1,3.400000095,28.869999,16.13,1.039999962,154.4,7.77533039647577,0.04845814977973568,12.739999000000001,0.12521246458923513,22.4999995
-33.980556,21.653333,2012-09-05,169.407,1265.48,10.0,22.1,52.700005,165.40001,365.9,154.40001,176.5,22.700000000000003,53.400000000000006,164.10000000000002,384.6,1.1,3.400000095,28.869999,16.13,1.039999962,154.4,7.77533039647577,0.04845814977973568,12.739999000000001,0.12521246458923513,22.4999995
-33.980556,21.653333,2012-10-03,214.125,1265.48,10.0,22.1,52.700005,165.40001,365.9,154.40001,176.5,22.700000000000003,53.400000000000006,164.10000000000002,384.6,1.1,3.400000095,28.869999,16.13,1.039999962,154.4,7.77533039647577,0.04845814977973568,12.739999000000001,0.12521246458923513,22.4999995
-33.980556,21.653333,2012-11-06,155.739,1265.48,10.0,22.1,52.700005,165.40001,365.9,154.40001,176.5,22.700000000000003,53.400000000000006,164.10000000000002,384.6,1.1,3.400000095,28.869999,16.13,1.039999962,154.4,7.77533039647577,0.04845814977973568,12.739999000000001,0.12521246458923513,22.4999995
-33.980556,21.653333,2012-12-03,135.181,1265.48,10.0,22.1,52.700005,165.40001,365.9,154.40001,176.5,22.700000000000003,53.400000000000006,164.10000000000002,384.6,1.1,3.400000095,28.869999,16.13,1.039999962,154.4,7.77533039647577,0.04845814977973568,12.739999000000001,0.12521246458923513,22.4999995
-33.980556,21.653333,2013-01-29,170.181,1265.48,10.0,9.6,107.500015,188.09999,318.39996,155.0,164.6,10.0,112.8,197.2,332.30000000000007,0.5,1.5,27.47,15.19,0.97999996,155.0,16.46,0.05,12.28,0.0583232077764277,21.33
-33.980556,21.653333,2013-02-28,165.007,1265.48,10.0,9.6,107.500015,188.09999,318.39996,155.0,164.6,10.0,112.8,197.2,332.30000000000007,0.5,1.5,27.47,15.19,0.97999996,155.0,16.46,0.05,12.28,0.0583232077764277,21.33
-33.980556,21.653333,2013-03-10,189.767,1265.48,47.0,9.6,107.500015,188.09999,318.39996,155.0,164.6,10.0,112.8,197.2,332.30000000000007,0.5,1.5,27.47,15.19,0.97999996,155.0,16.46,0.05,12.28,0.0583232077764277,21.33
-33.980556,21.653333,2013-03-19,180.445,1265.48,10.0,9.6,107.500015,188.09999,318.39996,155.0,164.6,10.0,112.8,197.2,332.30000000000007,0.5,1.5,27.47,15.19,0.97999996,155.0,16.46,0.05,12.28,0.0583232077764277,21.33
-33.980556,21.653333,2013-05-15,204.753,1265.48,17.0,9.6,107.500015,188.09999,318.39996,155.0,164.6,10.0,112.8,197.2,332.30000000000007,0.5,1.5,27.47,15.19,0.97999996,155.0,16.46,0.05,12.28,0.0583232077764277,21.33
-33.980556,21.653333,2013-06-12,208.261,1265.48,10.0,9.6,107.500015,188.09999,318.39996,155.0,164.6,10.0,112.8,197.2,332.30000000000007,0.5,1.5,27.47,15.19,0.97999996,155.0,16.46,0.05,12.28,0.0583232077764277,21.33
-33.980556,21.653333,2013-07-18,250.597,1265.48,10.0,52.9,99.600006,222.0,349.2,109.700005,162.6,55.6,104.5,233.0,365.2000000000001,2.8,1.5,29.119999,17.07,1.039999962,109.69999999999999,2.9244604316546763,0.05035971223021582,12.049999,0.3253382533825338,23.0949995
-33.980556,21.653333,2013-08-14,83.4,1265.48,10.0,52.9,99.600006,222.0,349.2,109.700005,162.6,55.6,104.5,233.0,365.2000000000001,2.8,1.5,29.119999,17.07,1.039999962,109.69999999999999,2.9244604316546763,0.05035971223021582,12.049999,0.3253382533825338,23.0949995
-33.980556,21.653333,2013-09-11,196.989,1265.48,10.0,52.9,99.600006,222.0,349.2,109.700005,162.6,55.6,104.5,233.0,365.2000000000001,2.8,1.5,29.119999,17.07,1.039999962,109.69999999999999,2.9244604316546763,0.05035971223021582,12.049999,0.3253382533825338,23.0949995
-33.980556,21.653333,2013-10-08,242.269,1265.48,10.0,52.9,99.600006,222.0,349.2,109.700005,162.6,55.6,104.5,233.0,365.2000000000001,2.8,1.5,29.119999,17.07,1.039999962,109.69999999999999,2.9244604316546763,0.05035971223021582,12.049999,0.3253382533825338,23.0949995
-34.092222,21.295278,2011-08-17,10.602,363.0,10.0,12.7,84.299995,186.2,354.10004,168.7,181.40001,12.6,85.0,164.3,401.2000000000001,0.6,4.599999905,30.72,17.33,1.25,168.70001000000002,14.396826190476192,0.047619047619047616,13.39,0.07001102149884114,24.025
-33.980556,21.653333,2013-12-05,292.609,1265.48,10.0,52.9,99.600006,222.0,349.2,109.700005,162.6,55.6,104.5,233.0,365.2000000000001,2.8,1.5,29.119999,17.07,1.039999962,109.69999999999999,2.9244604316546763,0.05035971223021582,12.049999,0.3253382533825338,23.0949995
-33.980556,21.653333,2014-01-07,160.599,1265.48,10.0,13.8,59.799995,161.1,383.1,44.2,58.0,14.5,62.8,169.10000000000002,402.1,0.7,1.100000024,20.619999,6.24,0.709999979,44.2,4.0,0.04827586206896552,14.379999,0.23793103448275862,13.429999500000001
-33.980556,21.653333,2014-02-18,246.242,1265.48,18.0,12.5,67.59999,128.40001,328.6,148.90001,161.40001,13.1,71.0,134.79999999999998,345.00000000000006,0.7,1.0,27.5,14.679999,1.0,148.90001,12.32061145038168,0.05343511450381679,12.820001,0.07744733101317651,21.0899995
-33.980556,21.653333,2014-03-11,244.01,1265.48,10.0,12.5,67.59999,128.40001,328.6,148.90001,161.40001,13.1,71.0,134.79999999999998,345.00000000000006,0.7,1.0,27.5,14.679999,1.0,148.90001,12.32061145038168,0.05343511450381679,12.820001,0.07744733101317651,21.0899995
-33.980556,21.653333,2014-04-10,277.346,1265.48,43.0,12.5,67.59999,128.40001,328.6,148.90001,161.40001,13.1,71.0,134.79999999999998,345.00000000000006,0.7,1.0,27.5,14.679999,1.0,148.90001,12.32061145038168,0.05343511450381679,12.820001,0.07744733101317651,21.0899995
-33.980556,21.653333,2014-05-13,222.636,1265.48,20.0,12.5,67.59999,128.40001,328.6,148.90001,161.40001,13.1,71.0,134.79999999999998,345.00000000000006,0.7,1.0,27.5,14.679999,1.0,148.90001,12.32061145038168,0.05343511450381679,12.820001,0.07744733101317651,21.0899995
-33.980556,21.653333,2014-06-10,211.254,1265.48,20.0,12.5,67.59999,128.40001,328.6,148.90001,161.40001,13.1,71.0,134.79999999999998,345.00000000000006,0.7,1.0,27.5,14.679999,1.0,148.90001,12.32061145038168,0.05343511450381679,12.820001,0.07744733101317651,21.0899995
-33.980556,21.653333,2014-07-08,248.288,1265.48,20.0,12.5,67.59999,128.40001,328.6,148.90001,161.40001,13.1,71.0,134.79999999999998,345.00000000000006,0.7,1.0,27.5,14.679999,1.0,148.90001,12.32061145038168,0.05343511450381679,12.820001,0.07744733101317651,21.0899995
-33.980556,21.653333,2014-08-21,143.943,1265.48,20.0,14.5,77.5,129.1,290.2,166.8,181.3,15.3,81.5,135.6,304.7000000000001,0.8,0.900000036,29.72,15.95,1.120000005,166.8,11.84967320261438,0.05228758169934641,13.77,0.07997793712079426,22.835
-33.980556,21.653333,2014-09-11,250.8,1265.48,20.0,14.5,77.5,129.1,290.2,166.8,181.3,15.3,81.5,135.6,304.7000000000001,0.8,0.900000036,29.72,15.95,1.120000005,166.8,11.84967320261438,0.05228758169934641,13.77,0.07997793712079426,22.835
-33.980556,21.653333,2014-10-14,207.848,540.0,20.0,14.5,77.5,129.1,290.2,166.8,181.3,15.3,81.5,135.6,304.7000000000001,0.8,0.900000036,29.72,15.95,1.120000005,166.8,11.84967320261438,0.05228758169934641,13.77,0.07997793712079426,22.835
-33.980556,21.653333,2014-11-11,163.124,540.0,41.0,14.5,77.5,129.1,290.2,166.8,181.3,15.3,81.5,135.6,304.7000000000001,0.8,0.900000036,29.72,15.95,1.120000005,166.8,11.84967320261438,0.05228758169934641,13.77,0.07997793712079426,22.835
-33.980556,21.653333,2014-12-02,218.003,540.0,20.0,14.5,77.5,129.1,290.2,166.8,181.3,15.3,81.5,135.6,304.7000000000001,0.8,0.900000036,29.72,15.95,1.120000005,166.8,11.84967320261438,0.05228758169934641,13.77,0.07997793712079426,22.835
-33.980556,21.653333,2015-01-15,229.284,540.0,20.0,10.6,68.90001,186.70001,318.70007,156.1,166.7,11.1,72.5,196.4,335.20000000000005,0.6,0.699999988,28.8,15.86,1.129999995,156.1,15.018018018018017,0.05405405405405406,12.940000000000001,0.0635872825434913,22.33
-33.980556,21.653333,2015-02-17,187.422,540.0,20.0,10.6,68.90001,186.70001,318.70007,156.1,166.7,11.1,72.5,196.4,335.20000000000005,0.6,0.699999988,28.8,15.86,1.129999995,156.1,15.018018018018017,0.05405405405405406,12.940000000000001,0.0635872825434913,22.33
-33.980556,21.653333,2015-03-10,253.356,540.0,21.0,10.6,68.90001,186.70001,318.70007,156.1,166.7,11.1,72.5,196.4,335.20000000000005,0.6,0.699999988,28.8,15.86,1.129999995,156.1,15.018018018018017,0.05405405405405406,12.940000000000001,0.0635872825434913,22.33
-33.980556,21.653333,2015-04-14,187.783,540.0,21.0,10.6,68.90001,186.70001,318.70007,156.1,166.7,11.1,72.5,196.4,335.20000000000005,0.6,0.699999988,28.8,15.86,1.129999995,156.1,15.018018018018017,0.05405405405405406,12.940000000000001,0.0635872825434913,22.33
-33.980556,21.653333,2015-05-19,187.924,540.0,20.0,10.6,68.90001,186.70001,318.70007,156.1,166.7,11.1,72.5,196.4,335.20000000000005,0.6,0.699999988,28.8,15.86,1.129999995,156.1,15.018018018018017,0.05405405405405406,12.940000000000001,0.0635872825434913,22.33
-33.980556,21.653333,2015-08-18,235.603,540.0,21.0,10.6,68.90001,186.70001,318.70007,156.1,166.7,11.1,72.5,196.4,335.20000000000005,0.6,0.699999988,28.8,15.86,1.129999995,156.1,15.018018018018017,0.05405405405405406,12.940000000000001,0.0635872825434913,22.33
-33.980556,21.653333,2015-09-15,160.109,540.0,20.0,10.6,68.90001,186.70001,318.70007,156.1,166.7,11.1,72.5,196.4,335.20000000000005,0.6,0.699999988,28.8,15.86,1.129999995,156.1,15.018018018018017,0.05405405405405406,12.940000000000001,0.0635872825434913,22.33
-33.980556,21.653333,2015-10-20,244.8,540.0,20.0,10.6,68.90001,186.70001,318.70007,156.1,166.7,11.1,72.5,196.4,335.20000000000005,0.6,0.699999988,28.8,15.86,1.129999995,156.1,15.018018018018017,0.05405405405405406,12.940000000000001,0.0635872825434913,22.33
-33.980556,21.653333,2015-11-17,230.206,540.0,20.0,10.6,68.90001,186.70001,318.70007,156.1,166.7,11.1,72.5,196.4,335.20000000000005,0.6,0.699999988,28.8,15.86,1.129999995,156.1,15.018018018018017,0.05405405405405406,12.940000000000001,0.0635872825434913,22.33
-33.980556,21.653333,2015-12-09,177.3,540.0,20.0,10.6,68.90001,186.70001,318.70007,156.1,166.7,11.1,72.5,196.4,335.20000000000005,0.6,0.699999988,28.8,15.86,1.129999995,156.1,15.018018018018017,0.05405405405405406,12.940000000000001,0.0635872825434913,22.33
-24.183889,30.823889,2011-08-18,155.049,491.0,34.0,68.6,210.1,283.6,490.6,101.4,170.0,71.7,219.2,292.7,520.5000000000001,3.6,6.400000095,33.38,20.47,1.50999999,101.4,2.3709902370990235,0.0502092050209205,12.910000000000004,0.40352941176470586,26.925
-23.281,30.54305556,2011-08-18,121.719,264.3,10.0,81.200005,228.0,344.80002,578.89996,85.5,166.7,85.0,238.4,358.8,609.0,4.3,5.800000191,32.739998,20.33,1.480000019,85.49999499999998,1.961176470588235,0.05058823529411764,12.409998000000002,0.48710260947810446,26.534999
-27.671111,27.236944,2011-08-18,276.052,513.0,14.0,50.0,180.3,212.70001,597.2,138.3,188.3,52.400000000000006,188.8,220.6,601.4,2.6,2.400000095,31.789999,15.45,1.589999914,138.3,3.5935114503816794,0.04961832061068702,16.339999000000002,0.2655337227827934,23.6199995
-27.902778,24.615556,2011-08-18,223.347,1002.0,40.0,44.0,140.1,149.3,538.6,177.90001,221.90001,46.3,147.5,157.20000000000002,566.9999999999999,2.3,0.300000012,36.03,17.77,2.470000029,177.90001,4.792656803455724,0.04967602591792657,18.26,0.19828750796360936,26.9
-28.376944,24.303056,2011-08-18,226.403,1359.0,24.0,44.3,126.100006,132.40001,523.1,176.5,220.8,46.6,132.7,139.4,550.7,2.3,0.300000012,36.329998,17.51,2.569999933,176.5,4.738197424892704,0.04935622317596566,18.819998000000002,0.20063405797101447,26.919999000000004
-29.658056,25.973333,2011-08-18,311.909,679.0,10.0,43.5,131.90001,141.1,499.4,158.1,201.6,45.6,138.0,145.3,527.6,2.3,1.899999976,33.12,15.2,2.00999999,158.1,4.421052631578947,0.05043859649122807,17.919999999999998,0.21577380952380953,24.159999999999997
-30.534167,24.961944,2011-08-18,359.101,977.0,10.0,34.100002,91.600006,97.3,412.39996,183.7,217.8,35.9,96.5,102.5,434.2000000000001,1.8,0.0,34.329998,16.26,2.25999999,183.699998,6.066852367688023,0.05013927576601672,18.069998000000002,0.15656566574839303,25.294999000000004
-22.225556,29.990556,2011-08-22,34.341,186.4,10.0,36.4,144.9,199.9,323.9,141.8,178.2,38.3,152.4,210.3,340.70000000000005,1.9,0.200000003,35.17,22.05,1.99000001,141.79999999999998,4.652741514360313,0.04960835509138381,13.120000000000001,0.2042648709315376,28.61
-24.282222,28.090278,2011-08-22,27.003,79.6,10.0,71.9,216.30002,306.1,564.7001,98.4,170.3,75.10000000000001,225.3,314.5,599.4,3.8,6.0,31.59,17.359999,1.399999976,98.4,2.2676431424766976,0.05059920106524633,14.230001000000001,0.4221961244862008,24.4749995
-25.99136,27.84208,2011-08-22,139.339,487.0,194.0,70.1,218.30002,280.7,598.4,103.0,173.1,73.3,227.8,288.1,656.3,3.7,4.400000095,30.16,16.039999,1.279999971,103.0,2.3615279672578446,0.0504774897680764,14.120000999999998,0.4049682264586944,23.099999500000003
-29.380556,30.2775,2011-08-22,26.518,83.0,10.0,84.0,275.1,338.6,779.39996,60.100002,144.1,87.4,285.4,337.8,747.4,4.4,8.0,27.92,15.0199995,0.819999993,60.099999999999994,1.648741418764302,0.05034324942791762,12.9000005,0.5829285218598196,21.46999975
-26.861111,28.884722,2011-08-22,180.698,681.0,180.0,66.8,213.40001,290.8,614.49994,98.1,164.90001,69.8,222.6,299.0,614.1999999999999,3.5,4.700000286,28.96,13.759999,1.090000033,98.10001000000001,2.3624643266475647,0.0501432664756447,15.200001,0.4050939717953928,21.3599995
-26.45,28.085833,2011-08-22,138.701,721.0,67.0,62.4,205.70001,264.5,571.10004,108.200005,170.6,65.2,214.9,273.1,594.9000000000001,3.3,4.099999905,29.74,14.88,1.230000019,108.19999999999999,2.616564417177914,0.05061349693251533,14.859999999999998,0.365767878077374,22.31
-30.830556,26.921389,2011-08-23,119.673,251.4,10.0,42.100002,157.8,181.70001,569.7,148.2,190.3,44.1,165.1,187.5,601.6000000000001,2.2,2.400000095,31.8,14.36,1.689999938,148.199998,4.315192743764173,0.049886621315192746,17.44,0.22122964792433,23.08
-25.73411,27.21422,2011-08-23,5.0,23.09,10.0,59.3,222.40001,280.3,628.0,117.4,176.7,61.900000000000006,232.1,287.8,663.1999999999999,3.1,4.5,31.17,15.71,1.379999995,117.39999999999999,2.8546042003231014,0.05008077544426494,15.46,0.3355970571590266,23.44
-29.380556,30.2775,2011-08-23,35.808,98.9,10.0,84.0,275.1,338.6,779.39996,60.100002,144.1,87.4,285.4,337.8,747.4,4.4,8.0,27.92,15.0199995,0.819999993,60.099999999999994,1.648741418764302,0.05034324942791762,12.9000005,0.5829285218598196,21.46999975
-28.141944,26.417778,2011-08-23,275.129,646.0,10.0,48.8,163.40001,182.90001,570.39996,147.6,196.40001,51.1,170.9,188.5,579.2000000000002,2.6,2.299999952,32.64,16.09,1.819999933,147.60001,3.8434444227005873,0.050880626223091974,16.55,0.24847249244030076,24.365000000000002
-30.679722,26.7125,2011-08-23,115.117,246.9,10.0,41.7,151.9,171.40001,555.6,153.3,195.0,43.7,159.20000000000002,178.10000000000002,586.5000000000001,2.2,1.899999976,32.96,14.92,1.889999986,153.3,4.462242562929061,0.05034324942791762,18.04,0.21384615384615385,23.94
-33.501667,21.624167,2011-08-23,101.651,474.0,10.0,11.8,58.800003,102.90001,257.2,181.6,193.40001,12.4,61.8,108.3,270.6,0.6,0.100000002,30.84,14.75,1.459999919,181.60001,15.596775000000001,0.04838709677419355,16.09,0.06101344048534434,22.795
-25.57877778,29.12747222,2011-08-23,47.821,320.0,10.0,72.9,233.5,315.9,581.2,99.5,172.40001,76.3,244.0,326.70000000000005,613.5999999999999,3.8,4.400000095,31.23,16.02,1.329999924,99.50001,2.2595020969855835,0.04980340760157274,15.21,0.4228538037787817,23.625
-29.161667,23.696389,2011-08-24,98.912,222.4,28.0,31.4,79.200005,83.700005,439.3,195.2,226.6,33.1,83.30000000000001,88.0,462.1000000000001,1.7,0.100000002,36.809998,17.97,2.75,195.2,6.845921450151057,0.051359516616314195,18.839998,0.13857016769638128,27.389999
-34.065833,20.404167,2011-08-24,62.907,671.0,10.0,8.3,60.2,149.5,310.40002,186.6,194.90001,7.800000000000001,59.60000000000001,130.1,330.40000000000003,0.4,5.400000095,32.43,18.84,1.599999905,186.60001,24.98718076923077,0.05128205128205128,13.59,0.04258593932345104,25.634999999999998
-23.23572222,27.717,2011-08-24,18.871,73.2,10.0,40.0,153.2,204.6,382.19998,139.8,179.8,42.1,161.3,215.3,402.0,2.1,0.5,34.42,20.109999,1.870000005,139.8,4.270783847980998,0.0498812351543943,14.310001000000003,0.22246941045606228,27.264999500000002
-28.404444,30.013056,2011-08-24,57.034,196.2,10.0,86.4,239.9,305.5,652.30005,79.0,165.40001,90.7,251.7,319.1,641.1000000000001,4.5,3.200000048,30.97,16.17,1.25,79.00001,1.8235943770672547,0.04961411245865491,14.799999999999997,0.5223699805096748,23.57
-27.38972222,26.46388889,2011-08-24,141.465,708.0,61.0,43.8,165.40001,197.8,592.10004,153.7,197.5,45.900000000000006,173.20000000000002,205.2,625.7,2.3,2.400000095,32.719997,16.57,1.75999999,153.7,4.302832244008714,0.05010893246187363,16.149997,0.22177215189873417,24.6449985
