Latitude,Longitude,Sample Date,def
-29.615556,27.065278,01-02-2012,23.2
-28.883333,27.89,01-02-2012,0.0
-34.075556,20.145556,01-02-2012,171.40001
-24.925278,29.324444,02-02-2012,58.8
-30.336111,27.359444,02-02-2012,33.8
-27.573056,24.746389,03-02-2012,99.3
-27.902778,24.615556,03-02-2012,101.4
-29.658056,25.973333,03-02-2012,82.0
-31.000833,26.353056,03-02-2012,95.0
-30.679722,26.7125,03-02-2012,74.9
-28.760833,17.730278,05-02-2012,235.1
-25.99136,27.84208,06-02-2012,18.4
-29.987778,29.851667,06-02-2012,0.0
-26.45,28.085833,06-02-2012,21.5
-27.398611,26.614722,06-02-2012,55.2
-27.671111,27.236944,06-02-2012,33.600002
-29.042222,24.6,06-02-2012,116.700005
-27.356667,27.286389,06-02-2012,37.3
-27.01011111,26.69808333,07-02-2012,43.100002
-30.830556,26.921389,07-02-2012,71.1
-30.733889,29.828333,07-02-2012,0.0
-29.380556,30.2775,07-02-2012,0.0
-26.98472222,26.63227778,07-02-2012,40.8
-25.45963889,28.26430556,07-02-2012,46.3
-25.57877778,29.12747222,07-02-2012,42.0
-27.4,26.624722,07-02-2012,55.2
-25.81048333,27.90955222,08-02-2012,28.7
-27.937778,31.209444,08-02-2012,1.4
-30.398056,30.601944,08-02-2012,0.0
-30.27402,30.69602,08-02-2012,0.0
-27.00222,28.76528,08-02-2012,14.0
-27.02314,28.59389,08-02-2012,13.3
-26.648056,27.089444,08-02-2012,28.2
-26.970278,27.211111,08-02-2012,28.5
-26.880278,26.965,08-02-2012,32.8
-27.273889,28.49,08-02-2012,3.1000001
-27.4275,28.525833,08-02-2012,0.0
-27.3,28.586944,08-02-2012,1.4
-27.044444,27.005,08-02-2012,35.600002
-29.028629,24.638389,08-02-2012,114.6
-34.329722,18.990278,08-02-2012,146.3
-27.5275,30.858056,09-02-2012,0.0
-30.13573889,30.67422222,09-02-2012,0.0
-29.803611,30.516111,10-02-2012,0.0
-28.44555556,32.325,12-02-2012,9.3
-29.161667,30.629722,12-02-2012,0.0
-26.73806,27.59194,13-02-2012,21.7
-31.396,29.2651,13-02-2012,13.3
-31.554722,29.245556,13-02-2012,5.0
-25.127778,27.628889,14-02-2012,60.2
-25.20639,27.558,14-02-2012,58.5
-27.169444,29.233889,14-02-2012,9.8
-30.568333,29.422778,14-02-2012,0.0
-30.570833,29.150556,14-02-2012,0.0
-31.104278,29.399722,14-02-2012,2.9
-32.595833,19.009444,14-02-2012,194.6
-28.141944,26.417778,15-02-2012,57.5
-28.1175,26.719444,15-02-2012,50.0
-31.031389,28.883333,15-02-2012,1.5
-30.86013889,29.07125,15-02-2012,0.0
-30.77586667,29.03221667,15-02-2012,0.0
-24.69514,27.40906,16-02-2012,75.1
-27.398611,26.614722,16-02-2012,55.2
-27.671111,27.236944,16-02-2012,33.600002
-28.376944,24.303056,16-02-2012,107.4
-29.615556,27.065278,16-02-2012,23.2
-27.356667,27.286389,16-02-2012,37.3
-27.4,26.624722,16-02-2012,55.2
-22.43772222,31.07805556,17-02-2012,103.200005
-27.902778,24.615556,17-02-2012,101.4
-34.250556,20.9925,17-02-2012,160.5
-28.760833,17.730278,19-02-2012,235.1
-27.01011111,26.69808333,20-02-2012,43.100002
-26.45,28.085833,20-02-2012,21.5
-26.98472222,26.63227778,20-02-2012,40.8
-33.501667,21.624167,20-02-2012,161.0
-33.31388889,19.07472222,20-02-2012,186.1
-24.679167,30.8025,21-02-2012,0.0
-30.830556,26.921389,21-02-2012,71.1
-24.670833,28.560833,21-02-2012,44.100002
-28.735556,29.820556,21-02-2012,0.0
-26.648056,27.089444,21-02-2012,28.2
-26.970278,27.211111,21-02-2012,28.5
-26.880278,26.965,21-02-2012,32.8
-27.044444,27.005,21-02-2012,35.600002
-25.45963889,28.26430556,21-02-2012,46.3
-28.068333,31.55,21-02-2012,12.900001
-29.161667,23.696389,22-02-2012,133.40001
-29.641944,30.6875,22-02-2012,0.0
-27.38972222,26.46388889,22-02-2012,58.4
-30.679722,26.7125,22-02-2012,74.9
-29.1825,23.575556,22-02-2012,142.2
-28.7115,24.07288889,23-02-2012,119.200005
-27.602222,29.942778,23-02-2012,0.0
-28.75,30.442778,23-02-2012,0.0
-29.380556,30.2775,23-02-2012,0.0
-27.398611,26.614722,23-02-2012,55.2
-29.758889,30.935278,24-02-2012,0.0
-27.573056,24.746389,24-02-2012,99.3
-34.031944,22.053333,24-02-2012,135.2
-34.039722,22.133333,24-02-2012,133.1
-30.398056,30.601944,25-02-2012,0.0
-30.27402,30.69602,25-02-2012,0.0
-27.169444,29.233889,27-02-2012,9.8
-26.861111,28.884722,27-02-2012,23.1
-26.73806,27.59194,27-02-2012,21.7
-25.127778,27.628889,28-02-2012,60.2
-25.20639,27.558,28-02-2012,58.5
-24.69514,27.40906,28-02-2012,75.1
-27.00222,28.76528,28-02-2012,14.0
-33.818056,19.694722,28-02-2012,187.0
-29.161667,23.696389,29-02-2012,133.40001
-22.769722,30.886944,29-02-2012,79.5
-23.281,30.54305556,29-02-2012,88.8
-26.905,32.324722,29-02-2012,50.600002
-28.69485,28.23487,29-02-2012,0.0
-28.883333,27.89,29-02-2012,0.0
-34.075556,20.145556,29-02-2012,171.40001
-24.925278,29.324444,01-03-2012,58.8
-27.573056,24.746389,01-03-2012,99.3
-30.160091,27.40124,01-03-2012,24.300001
-30.336111,27.359444,01-03-2012,33.8
-29.615556,27.065278,01-03-2012,23.2
-30.830556,26.921389,02-03-2012,71.1
-23.658056,31.05,02-03-2012,83.3
-27.902778,24.615556,02-03-2012,101.4
-29.658056,25.973333,02-03-2012,82.0
-29.028629,24.638389,02-03-2012,114.6
-31.000833,26.353056,02-03-2012,95.0
-30.679722,26.7125,02-03-2012,74.9
-28.760833,17.730278,04-03-2012,235.1
-25.99136,27.84208,05-03-2012,18.4
-24.058889,31.237222,05-03-2012,61.100002
-29.987778,29.851667,05-03-2012,0.0
-29.744167,29.905833,05-03-2012,0.0
-26.861111,28.884722,05-03-2012,23.1
-26.45,28.085833,05-03-2012,21.5
-28.768056,20.720556,05-03-2012,217.8
-30.733889,29.828333,06-03-2012,0.0
-29.380556,30.2775,06-03-2012,0.0
-27.398611,26.614722,06-03-2012,55.2
-27.671111,27.236944,06-03-2012,33.600002
-29.042222,24.6,06-03-2012,116.700005
-30.336111,27.359444,06-03-2012,33.8
-27.4,26.624722,06-03-2012,55.2
-29.161667,23.696389,07-03-2012,133.40001
-24.925278,29.324444,18-10-2011,122.1
-28.7115,24.07288889,07-03-2012,119.200005
-25.81048333,27.90955222,07-03-2012,28.7
-27.937778,31.209444,07-03-2012,1.4
-28.404444,30.013056,07-03-2012,0.0
-30.398056,30.601944,07-03-2012,0.0
-24.925278,29.324444,07-06-2012,58.8
-24.925278,29.324444,09-08-2012,68.200005
-24.925278,29.324444,05-10-2012,68.200005
-30.27402,30.69602,07-03-2012,0.0
-27.02314,28.59389,07-03-2012,13.3
-27.273889,28.49,07-03-2012,3.1000001
-24.925278,29.324444,02-07-2013,9.3
-24.925278,29.324444,22-08-2013,109.9
-24.925278,29.324444,16-09-2013,109.9
-27.4275,28.525833,07-03-2012,0.0
-24.925278,29.324444,20-01-2014,0.0
-27.3,28.586944,07-03-2012,1.4
-29.1825,23.575556,07-03-2012,142.2
-24.925278,29.324444,10-06-2014,0.0
-24.925278,29.324444,18-07-2014,108.4
-34.329722,18.990278,07-03-2012,146.3
-24.925278,29.324444,05-09-2014,108.4
-28.058889,30.373611,07-03-2012,0.0
-27.5275,30.858056,08-03-2012,0.0
-27.38972222,26.46388889,08-03-2012,58.4
-27.398611,26.614722,08-03-2012,55.2
-30.679722,26.7125,08-03-2012,74.9
-29.803611,30.516111,09-03-2012,0.0
-27.01011111,26.69808333,12-03-2012,43.100002
-32.595833,19.009444,12-03-2012,194.6
-25.127778,27.628889,13-03-2012,60.2
-25.20639,27.558,13-03-2012,58.5
-24.69514,27.40906,13-03-2012,75.1
-28.747778,31.745833,13-03-2012,0.0
-27.169444,29.233889,13-03-2012,9.8
-27.00222,28.76528,13-03-2012,14.0
-26.648056,27.089444,13-03-2012,28.2
-26.970278,27.211111,13-03-2012,28.5
-26.880278,26.965,13-03-2012,32.8
-26.98472222,26.63227778,13-03-2012,40.8
-31.104278,29.399722,13-03-2012,2.9
-31.396,29.2651,13-03-2012,13.3
-33.501667,21.624167,13-03-2012,161.0
-29.161667,23.696389,14-03-2012,133.40001
-28.801278,31.955389,14-03-2012,9.900001
-28.141944,26.417778,14-03-2012,57.5
-28.1175,26.719444,14-03-2012,50.0
-29.033333,23.983333,14-03-2012,122.0
-29.161667,30.629722,15-03-2012,0.0
-27.398611,26.614722,15-03-2012,55.2
-27.671111,27.236944,15-03-2012,33.600002
-27.902778,24.615556,15-03-2012,101.4
-27.573056,24.746389,16-03-2012,99.3
-31.031389,28.883333,16-03-2012,1.5
-30.86013889,29.07125,16-03-2012,0.0
-30.77586667,29.03221667,16-03-2012,0.0
-28.760833,17.730278,17-03-2012,235.1
-28.96362,19.15486,17-03-2012,235.5
-27.01011111,26.69808333,19-03-2012,43.100002
-26.861111,28.884722,19-03-2012,23.1
-24.679167,30.8025,20-03-2012,0.0
-26.970278,27.211111,20-03-2012,28.5
-33.38056,19.30167,20-03-2012,174.0
-33.31388889,19.07472222,20-03-2012,186.1
-28.068333,31.55,20-03-2012,12.900001
-29.161667,23.696389,21-03-2012,133.40001
-24.183889,30.823889,21-03-2012,48.600002
-28.44555556,32.325,21-03-2012,9.3
-27.602222,29.942778,21-03-2012,0.0
-33.13083,18.86278,21-03-2012,190.5
-30.398056,30.601944,23-03-2012,0.0
-30.27402,30.69602,23-03-2012,0.0
-29.641944,30.6875,26-03-2012,0.0
-25.99136,27.84208,26-03-2012,18.4
-29.987778,29.851667,26-03-2012,0.0
-29.758889,30.935278,26-03-2012,0.0
-26.98472222,26.63227778,26-03-2012,40.8
-33.818056,19.694722,26-03-2012,187.0
-25.127778,27.628889,27-03-2012,60.2
-25.20639,27.558,27-03-2012,58.5
-24.69514,27.40906,27-03-2012,75.1
-27.363611,31.783333,27-03-2012,26.6
-26.648056,27.089444,27-03-2012,28.2
-26.880278,26.965,27-03-2012,32.8
-27.573056,24.746389,27-03-2012,99.3
-28.768056,20.720556,27-03-2012,217.8
-34.031944,22.053333,27-03-2012,135.2
-34.039722,22.133333,27-03-2012,133.1
-34.075556,20.145556,27-03-2012,171.40001
-25.45963889,28.26430556,27-03-2012,46.3
-25.81048333,27.90955222,28-03-2012,28.7
-29.380556,30.2775,28-03-2012,0.0
-30.398056,30.601944,28-03-2012,0.0
-30.27402,30.69602,28-03-2012,0.0
-26.73806,27.59194,28-03-2012,21.7
-26.45,28.085833,28-03-2012,21.5
-30.679722,26.7125,28-03-2012,74.9
-28.69485,28.23487,28-03-2012,0.0
-29.615556,27.065278,28-03-2012,23.2
-28.883333,27.89,28-03-2012,0.0
-34.02861,22.22222,28-03-2012,128.6
-25.447222,30.711667,28-03-2012,0.0
-27.273889,28.49,29-03-2012,3.1000001
-27.3,28.586944,29-03-2012,1.4
-28.376944,24.303056,29-03-2012,107.4
-30.160091,27.40124,29-03-2012,24.300001
-30.336111,27.359444,29-03-2012,33.8
-27.4275,28.525833,30-03-2012,0.0
-27.902778,24.615556,30-03-2012,101.4
-31.000833,26.353056,30-03-2012,95.0
-30.679722,26.7125,30-03-2012,74.9
-28.760833,17.730278,01-04-2012,235.1
-25.99136,27.84208,02-04-2012,18.4
-28.735556,29.820556,02-04-2012,0.0
-29.380556,30.2775,02-04-2012,0.0
-30.398056,30.601944,02-04-2012,0.0
-33.897778,20.012778,02-04-2012,182.3
-34.065833,20.404167,03-04-2012,167.40001
-23.658056,31.05,03-04-2012,83.3
-27.398611,26.614722,03-04-2012,55.2
-27.671111,27.236944,03-04-2012,33.600002
-25.45963889,28.26430556,03-04-2012,46.3
-27.4,26.624722,03-04-2012,55.2
-29.161667,23.696389,04-04-2012,133.40001
-25.81048333,27.90955222,04-04-2012,28.7
-27.937778,31.209444,04-04-2012,1.4
-28.404444,30.013056,04-04-2012,0.0
-27.02314,28.59389,04-04-2012,13.3
-26.880278,26.965,04-04-2012,32.8
-27.273889,28.49,04-04-2012,3.1000001
-27.4275,28.525833,04-04-2012,0.0
-27.3,28.586944,04-04-2012,1.4
-29.615556,27.065278,04-04-2012,23.2
-25.57877778,29.12747222,04-04-2012,42.0
-27.5275,30.858056,05-04-2012,0.0
-27.01011111,26.69808333,10-04-2012,43.100002
-25.127778,27.628889,10-04-2012,60.2
-25.20639,27.558,10-04-2012,58.5
-24.69514,27.40906,10-04-2012,75.1
-26.861111,28.884722,10-04-2012,23.1
-26.73806,27.59194,10-04-2012,21.7
-26.98472222,26.63227778,10-04-2012,40.8
-29.161667,23.696389,11-04-2012,133.40001
-26.03611,30.99778,11-04-2012,0.0
-28.747778,31.745833,11-04-2012,0.0
-27.00222,28.76528,11-04-2012,14.0
-26.648056,27.089444,11-04-2012,28.2
-26.970278,27.211111,11-04-2012,28.5
-28.141944,26.417778,11-04-2012,57.5
-28.116667,26.725278,11-04-2012,50.0
-29.615556,27.065278,11-04-2012,23.2
-34.250556,20.9925,11-04-2012,160.5
-28.7115,24.07288889,12-04-2012,119.200005
-28.801278,31.955389,12-04-2012,9.900001
-28.75,30.442778,12-04-2012,0.0
-29.161667,30.629722,12-04-2012,0.0
-27.38972222,26.46388889,12-04-2012,58.4
-28.1175,26.719444,12-04-2012,50.0
-28.116667,26.725278,12-04-2012,50.0
-27.398611,26.614722,12-04-2012,55.2
-27.671111,27.236944,12-04-2012,33.600002
-28.376944,24.303056,12-04-2012,107.4
-29.615556,27.065278,12-04-2012,23.2
-33.31388889,19.07472222,12-04-2012,186.1
-25.49037,30.6986,13-04-2012,0.0
-27.573056,24.746389,13-04-2012,99.3
-27.902778,24.615556,13-04-2012,101.4
-33.7075,18.97444444,13-04-2012,187.8
-28.760833,17.730278,15-04-2012,235.1
-25.99136,27.84208,16-04-2012,18.4
-22.935,28.004167,17-04-2012,129.7
-22.91028,29.61111,17-04-2012,91.0
-24.058889,31.237222,17-04-2012,61.100002
-25.681111,31.783333,17-04-2012,19.4
-25.67386,31.57527,17-04-2012,14.400001
-28.735556,29.820556,17-04-2012,0.0
-26.861111,28.884722,17-04-2012,23.1
-26.45,28.085833,17-04-2012,21.5
-28.69485,28.23487,17-04-2012,0.0
-28.883333,27.89,17-04-2012,0.0
-31.396,29.2651,17-04-2012,13.3
-31.554722,29.245556,17-04-2012,5.0
-25.45963889,28.26430556,17-04-2012,46.3
-28.338333,31.373611,17-04-2012,0.0
-29.161667,23.696389,18-04-2012,133.40001
-27.01011111,26.69808333,18-04-2012,43.100002
-25.81048333,27.90955222,18-04-2012,28.7
-24.282222,28.090278,18-04-2012,62.9
-24.768889,31.39,18-04-2012,22.5
-24.9675,31.516667,18-04-2012,28.1
-27.00222,28.76528,18-04-2012,14.0
-26.648056,27.089444,18-04-2012,28.2
-26.970278,27.211111,18-04-2012,28.5
-26.880278,26.965,18-04-2012,32.8
-27.38972222,26.46388889,18-04-2012,58.4
-26.98472222,26.63227778,18-04-2012,40.8
-30.568333,29.422778,18-04-2012,0.0
-30.570833,29.150556,18-04-2012,0.0
-27.602222,29.942778,19-04-2012,0.0
-27.671111,27.236944,19-04-2012,33.600002
-31.031389,28.883333,19-04-2012,1.5
-30.86013889,29.07125,19-04-2012,0.0
-33.13083,18.86278,19-04-2012,190.5
-29.140556,31.391944,20-04-2012,0.0
-27.573056,24.746389,22-04-2012,99.3
-29.7775,29.470833,23-04-2012,0.0
-29.987778,29.851667,23-04-2012,0.0
-29.744167,29.905833,23-04-2012,0.0
-26.73806,27.59194,23-04-2012,21.7
-29.160278,26.573333,23-04-2012,53.5
-29.1825,23.575556,23-04-2012,142.2
-33.501667,21.624167,23-04-2012,161.0
-33.818056,19.694722,23-04-2012,187.0
-28.7115,24.07288889,24-04-2012,119.200005
-24.679167,30.8025,24-04-2012,0.0
-25.127778,27.628889,24-04-2012,60.2
-25.20639,27.558,24-04-2012,58.5
-24.69514,27.40906,24-04-2012,75.1
-27.363611,31.783333,24-04-2012,26.6
-30.733889,29.828333,24-04-2012,0.0
-26.880278,26.965,24-04-2012,32.8
-29.615556,27.065278,24-04-2012,23.2
-28.883333,27.89,24-04-2012,0.0
-29.161667,23.696389,25-04-2012,133.40001
-24.183889,30.823889,25-04-2012,48.600002
-22.769722,30.886944,25-04-2012,79.5
-27.937778,31.209444,25-04-2012,1.4
-26.905,32.324722,25-04-2012,50.600002
-27.935,26.126667,25-04-2012,75.9
-34.075556,20.145556,25-04-2012,171.40001
-30.398056,30.601944,26-04-2012,0.0
-30.27402,30.69602,26-04-2012,0.0
-30.679722,26.7125,26-04-2012,74.9
-30.160091,27.40124,26-04-2012,24.300001
-34.005833,22.351111,26-04-2012,123.200005
-29.803611,30.516111,27-04-2012,0.0
-29.758889,30.935278,28-04-2012,0.0
-28.760833,17.730278,29-04-2012,235.1
-25.99136,27.84208,30-04-2012,18.4
-29.380556,30.2775,30-04-2012,0.0
-34.065833,20.404167,01-05-2012,167.40001
-26.006389,29.253889,01-05-2012,18.7
-25.45963889,28.26430556,01-05-2012,46.3
-33.897778,20.012778,01-05-2012,182.3
-29.161667,23.696389,02-05-2012,133.40001
-25.81048333,27.90955222,02-05-2012,28.7
-26.861111,28.884722,02-05-2012,23.1
-29.033333,23.983333,02-05-2012,122.0
-28.058889,30.373611,02-05-2012,0.0
-24.925278,29.324444,03-05-2012,58.8
-27.00222,28.76528,03-05-2012,14.0
-27.398611,26.614722,03-05-2012,55.2
-27.671111,27.236944,03-05-2012,33.600002
-27.4,26.624722,03-05-2012,55.2
-26.648056,27.089444,04-05-2012,28.2
-26.970278,27.211111,04-05-2012,28.5
-26.880278,26.965,04-05-2012,32.8
-27.01011111,26.69808333,07-05-2012,43.100002
-26.73806,27.59194,07-05-2012,21.7
-26.45,28.085833,07-05-2012,21.5
-26.98472222,26.63227778,07-05-2012,40.8
-32.502778,19.535833,07-05-2012,206.5
-29.161667,23.696389,08-05-2012,133.40001
-25.127778,27.628889,08-05-2012,60.2
-25.20639,27.558,08-05-2012,58.5
-24.69514,27.40906,08-05-2012,75.1
-28.747778,31.745833,08-05-2012,0.0
-27.169444,29.233889,08-05-2012,9.8
-26.648056,27.089444,08-05-2012,28.2
-26.970278,27.211111,08-05-2012,28.5
-26.880278,26.965,08-05-2012,32.8
-28.141944,26.417778,08-05-2012,57.5
-28.116667,26.725278,08-05-2012,50.0
-29.042222,24.6,08-05-2012,116.700005
-28.460833,21.248889,08-05-2012,204.2
-31.396,29.2651,08-05-2012,13.3
-25.57877778,29.12747222,08-05-2012,42.0
-29.161667,23.696389,09-05-2012,133.40001
-25.49037,30.6986,09-05-2012,0.0
-28.801278,31.955389,09-05-2012,9.900001
-27.273889,28.49,09-05-2012,3.1000001
-27.4275,28.525833,09-05-2012,0.0
-27.3,28.586944,09-05-2012,1.4
-27.398611,26.614722,09-05-2012,55.2
-29.028629,24.638389,09-05-2012,114.6
-29.1825,23.575556,09-05-2012,142.2
-30.570833,29.150556,09-05-2012,0.0
-31.104278,29.399722,09-05-2012,2.9
-33.31388889,19.07472222,09-05-2012,186.1
-28.7115,24.07288889,10-05-2012,119.200005
-29.140556,31.391944,10-05-2012,0.0
-28.75,30.442778,10-05-2012,0.0
-29.161667,30.629722,10-05-2012,0.0
-27.38972222,26.46388889,10-05-2012,58.4
-27.935,26.126667,10-05-2012,75.9
-27.671111,27.236944,10-05-2012,33.600002
-28.376944,24.303056,10-05-2012,107.4
-31.031389,28.883333,10-05-2012,1.5
-30.86013889,29.07125,10-05-2012,0.0
-30.77586667,29.03221667,10-05-2012,0.0
-33.7075,18.97444444,10-05-2012,187.8
-33.72266667,18.61691667,10-05-2012,183.2
-27.902778,24.615556,11-05-2012,101.4
-28.44555556,32.325,19-04-2012,9.3
-31.554722,29.245556,12-05-2012,5.0
-28.760833,17.730278,13-05-2012,235.1
-25.99136,27.84208,14-05-2012,18.4
-26.861111,28.884722,14-05-2012,23.1
-26.45,28.085833,14-05-2012,21.5
-25.681111,31.783333,15-05-2012,19.4
-25.398889,31.610556,15-05-2012,18.4
-27.00222,28.76528,15-05-2012,14.0
-26.648056,27.089444,15-05-2012,28.2
-33.38056,19.30167,15-05-2012,174.0
-25.45963889,28.26430556,15-05-2012,46.3
-28.068333,31.55,15-05-2012,12.900001
-25.81048333,27.90955222,16-05-2012,28.7
-24.768889,31.39,16-05-2012,22.5
-29.033333,23.983333,16-05-2012,122.0
-34.092222,21.295278,16-05-2012,152.6
-33.13083,18.86278,16-05-2012,190.5
-24.99328,30.81444,17-05-2012,0.0
-33.970833,22.548333,17-05-2012,114.4
-25.436111,31.982222,18-05-2012,27.0
-25.14944444,31.94055556,18-05-2012,31.5
-29.7775,29.470833,21-05-2012,0.0
-29.987778,29.851667,21-05-2012,0.0
-29.744167,29.905833,21-05-2012,0.0
-30.27402,30.69602,21-05-2012,0.0
-26.73806,27.59194,21-05-2012,21.7
-33.818056,19.694722,21-05-2012,187.0
-27.01011111,26.69808333,22-05-2012,43.100002
-34.065833,20.404167,22-05-2012,167.40001
-24.679167,30.8025,22-05-2012,0.0
-24.183889,30.823889,22-05-2012,48.600002
-25.127778,27.628889,22-05-2012,60.2
-25.20639,27.558,22-05-2012,58.5
-24.69514,27.40906,22-05-2012,75.1
-27.363611,31.783333,22-05-2012,26.6
-30.733889,29.828333,22-05-2012,0.0
-27.169444,29.233889,22-05-2012,9.8
-26.880278,26.965,22-05-2012,32.8
-26.98472222,26.63227778,22-05-2012,40.8
-29.160278,26.573333,22-05-2012,53.5
-30.336111,27.359444,22-05-2012,33.8
-33.501667,21.624167,22-05-2012,161.0
-34.075556,20.145556,22-05-2012,171.40001
-33.897778,20.012778,22-05-2012,182.3
-24.058889,31.237222,23-05-2012,61.100002
-30.398056,30.601944,23-05-2012,0.0
-30.160091,27.40124,23-05-2012,24.300001
-28.69485,28.23487,23-05-2012,0.0
-28.883333,27.89,23-05-2012,0.0
-34.005833,22.351111,23-05-2012,123.200005
-29.641944,30.6875,24-05-2012,0.0
-30.830556,26.921389,24-05-2012,71.1
-29.380556,30.2775,24-05-2012,0.0
-30.679722,26.7125,24-05-2012,74.9
-29.615556,27.065278,24-05-2012,23.2
-34.031944,22.053333,24-05-2012,135.2
-34.039722,22.133333,24-05-2012,133.1
-30.398056,30.601944,25-05-2012,0.0
-30.27402,30.69602,25-05-2012,0.0
-29.658056,25.973333,25-05-2012,82.0
-31.000833,26.353056,25-05-2012,95.0
-28.460833,21.248889,25-05-2012,204.2
-29.803611,30.516111,25-05-2012,0.0
-29.758889,30.935278,26-05-2012,0.0
-28.760833,17.730278,27-05-2012,235.1
-25.99136,27.84208,28-05-2012,18.4
-26.861111,28.884722,28-05-2012,23.1
-26.970278,27.211111,28-05-2012,28.5
-26.45,28.085833,28-05-2012,21.5
-27.01011111,26.69808333,29-05-2012,43.100002
-29.380556,30.2775,29-05-2012,0.0
-27.00222,28.76528,29-05-2012,14.0
-26.648056,27.089444,29-05-2012,28.2
-26.880278,26.965,29-05-2012,32.8
-26.98472222,26.63227778,29-05-2012,40.8
-31.000833,26.353056,29-05-2012,95.0
-25.45963889,28.26430556,29-05-2012,46.3
-29.161667,23.696389,30-05-2012,133.40001
-24.282222,28.090278,30-05-2012,62.9
-27.937778,31.209444,30-05-2012,1.4
-28.404444,30.013056,30-05-2012,0.0
-28.1175,26.719444,30-05-2012,50.0
-28.44555556,32.325,12-05-2012,9.3
-24.670833,28.560833,31-05-2012,44.100002
-27.573056,24.746389,31-05-2012,99.3
-30.679722,26.7125,31-05-2012,74.9
-28.44555556,32.325,12-07-2012,0.0
-33.38056,19.30167,31-05-2012,174.0
-33.13083,18.86278,31-05-2012,190.5
-29.161667,23.696389,01-06-2012,133.40001
-28.7115,24.07288889,01-06-2012,119.200005
-27.5275,30.858056,01-06-2012,0.0
-29.1825,23.575556,01-06-2012,142.2
-26.73806,27.59194,04-06-2012,21.7
-32.502778,19.535833,04-06-2012,206.5
-25.127778,27.628889,05-06-2012,60.2
-25.20639,27.558,05-06-2012,58.5
-24.69514,27.40906,05-06-2012,75.1
-26.006389,29.253889,05-06-2012,18.7
-28.747778,31.745833,05-06-2012,0.0
-27.169444,29.233889,05-06-2012,9.8
-34.250556,20.9925,05-06-2012,160.5
-25.57877778,29.12747222,05-06-2012,42.0
-23.658056,31.05,06-06-2012,83.3
-28.801278,31.955389,06-06-2012,9.900001
-27.02314,28.59389,06-06-2012,13.3
-27.4275,28.525833,06-06-2012,0.0
-27.3,28.586944,06-06-2012,1.4
-28.141944,26.417778,06-06-2012,57.5
-28.1175,26.719444,06-06-2012,50.0
-28.44555556,32.325,08-08-2012,0.0
-33.7075,18.97444444,06-06-2012,187.8
-33.72266667,18.61691667,06-06-2012,183.2
-29.140556,31.391944,07-06-2012,0.0
-23.838611,31.640833,07-06-2012,74.5
-28.44555556,32.325,12-09-2012,0.0
-28.75,30.442778,07-06-2012,0.0
-29.161667,30.629722,07-06-2012,0.0
-27.398611,26.614722,07-06-2012,55.2
-27.671111,27.236944,07-06-2012,33.600002
-27.5275,30.858056,25-08-2011,63.0
-27.4,26.624722,07-06-2012,55.2
-25.99136,27.84208,11-06-2012,18.4
-26.861111,28.884722,11-06-2012,23.1
-27.671111,27.236944,11-06-2012,33.600002
-31.554722,29.245556,11-06-2012,5.0
-33.818056,19.694722,11-06-2012,187.0
-27.935,26.126667,12-06-2012,75.9
-28.141944,26.417778,12-06-2012,57.5
-29.658056,25.973333,12-06-2012,82.0
-31.000833,26.353056,12-06-2012,95.0
-30.534167,24.961944,12-06-2012,132.8
-31.104278,29.399722,12-06-2012,2.9
-34.075556,20.145556,12-06-2012,171.40001
-25.45963889,28.26430556,12-06-2012,46.3
-28.068333,31.55,12-06-2012,12.900001
-29.161667,23.696389,13-06-2012,133.40001
-25.81048333,27.90955222,13-06-2012,28.7
-27.00222,28.76528,13-06-2012,14.0
-28.1175,26.719444,13-06-2012,50.0
-30.534167,24.961944,13-06-2012,132.8
-30.568333,29.422778,13-06-2012,0.0
-30.570833,29.150556,13-06-2012,0.0
-29.161667,23.696389,14-06-2012,133.40001
-26.905,32.324722,14-06-2012,50.600002
-27.602222,29.942778,14-06-2012,0.0
-27.935,26.126667,14-06-2012,75.9
-28.1175,26.719444,14-06-2012,50.0
-31.000833,26.353056,14-06-2012,95.0
-30.679722,26.7125,14-06-2012,74.9
-30.160091,27.40124,14-06-2012,24.300001
-30.86013889,29.07125,14-06-2012,0.0
-28.7115,24.07288889,15-06-2012,119.200005
-27.01011111,26.69808333,15-06-2012,43.100002
-29.641944,30.6875,15-06-2012,0.0
-26.648056,27.089444,15-06-2012,28.2
-26.970278,27.211111,15-06-2012,28.5
-26.880278,26.965,15-06-2012,32.8
-26.98472222,26.63227778,15-06-2012,40.8
-27.398611,26.614722,15-06-2012,55.2
-29.1825,23.575556,15-06-2012,142.2
-22.91028,29.61111,18-06-2012,91.0
-29.7775,29.470833,18-06-2012,0.0
-29.744167,29.905833,18-06-2012,0.0
-26.861111,28.884722,18-06-2012,23.1
-26.73806,27.59194,18-06-2012,21.7
-26.45,28.085833,18-06-2012,21.5
-34.065833,20.404167,19-06-2012,167.40001
-25.127778,27.628889,19-06-2012,60.2
-25.20639,27.558,19-06-2012,58.5
-24.69514,27.40906,19-06-2012,75.1
-27.363611,31.783333,19-06-2012,26.6
-30.733889,29.828333,19-06-2012,0.0
-27.169444,29.233889,19-06-2012,9.8
-27.00222,28.76528,19-06-2012,14.0
-29.160278,26.573333,19-06-2012,53.5
-29.028629,24.638389,19-06-2012,114.6
