Latitude,Longitude,Sample Date,aet
-24.282222,28.090278,07-12-2011,71.9
-24.058889,31.237222,07-12-2011,65.5
-26.45,28.085833,07-12-2011,62.4
-26.98472222,26.63227778,07-12-2011,45.100002
-27.398611,26.614722,07-12-2011,44.7
-28.69485,28.23487,07-12-2011,69.3
-29.1825,23.575556,07-12-2011,29.9
-27.4,26.624722,07-12-2011,44.7
-27.00222,28.76528,08-12-2011,64.4
-26.648056,27.089444,08-12-2011,49.100002
-26.970278,27.211111,08-12-2011,50.8
-26.880278,26.965,08-12-2011,47.8
-27.902778,24.615556,09-12-2011,44.0
-28.768056,20.720556,09-12-2011,11.7
-27.01011111,26.69808333,12-12-2011,44.600002
-25.99136,27.84208,12-12-2011,70.1
-24.058889,31.237222,12-12-2011,65.5
-29.380556,30.2775,12-12-2011,84.0
-26.861111,28.884722,12-12-2011,66.8
-26.73806,27.59194,12-12-2011,56.7
-26.45,28.085833,12-12-2011,62.4
-26.98472222,26.63227778,12-12-2011,45.100002
-24.925278,29.324444,13-12-2011,55.0
-27.169444,29.233889,13-12-2011,67.3
-26.648056,27.089444,13-12-2011,49.100002
-26.970278,27.211111,13-12-2011,50.8
-26.880278,26.965,13-12-2011,47.8
-29.615556,27.065278,13-12-2011,61.5
-31.396,29.2651,13-12-2011,55.9
-33.38056,19.30167,13-12-2011,6.2000003
-33.31388889,19.07472222,13-12-2011,5.3
-29.161667,23.696389,14-12-2011,31.4
-25.81048333,27.90955222,14-12-2011,69.0
-27.937778,31.209444,14-12-2011,76.9
-28.141944,26.417778,14-12-2011,48.8
-28.1175,26.719444,14-12-2011,50.0
-30.568333,29.422778,14-12-2011,56.9
-31.104278,29.399722,14-12-2011,54.9
-28.058889,30.373611,14-12-2011,86.8
-25.447222,30.711667,14-12-2011,91.6
-27.5275,30.858056,15-12-2011,94.200005
-27.398611,26.614722,15-12-2011,44.7
-27.671111,27.236944,15-12-2011,50.0
-31.031389,28.883333,15-12-2011,50.7
-30.86013889,29.07125,15-12-2011,50.8
-32.502778,19.535833,19-12-2011,2.2
-29.161667,23.696389,20-12-2011,31.4
-29.160278,26.573333,20-12-2011,53.100002
-32.595833,19.009444,20-12-2011,2.8
-33.13083,18.86278,20-12-2011,4.1
-28.69485,28.23487,21-12-2011,69.3
-28.883333,27.89,21-12-2011,70.4
-29.1825,23.575556,21-12-2011,29.9
-33.7075,18.97444444,21-12-2011,6.7000003
-27.573056,24.746389,22-12-2011,43.8
-30.160091,27.40124,22-12-2011,58.9
-30.336111,27.359444,22-12-2011,56.0
-30.830556,26.921389,23-12-2011,42.100002
-29.658056,25.973333,23-12-2011,43.5
-31.000833,26.353056,23-12-2011,37.100002
-25.362222,31.956667,26-12-2011,83.8
-25.14944444,31.94055556,26-12-2011,81.200005
-28.735556,29.820556,27-12-2011,87.3
-29.641944,30.6875,28-12-2011,118.5
-29.758889,30.935278,28-12-2011,126.9
-27.602222,29.942778,29-12-2011,86.3
-30.398056,30.601944,29-12-2011,77.5
-30.27402,30.69602,29-12-2011,68.6
-28.760833,17.730278,03-01-2012,12.0
-25.99136,27.84208,03-01-2012,61.8
-26.861111,28.884722,03-01-2012,54.9
-26.73806,27.59194,03-01-2012,47.9
-26.45,28.085833,03-01-2012,57.5
-27.671111,27.236944,03-01-2012,38.0
-27.01011111,26.69808333,04-01-2012,9.8
-25.127778,27.628889,04-01-2012,4.4
-25.20639,27.558,04-01-2012,4.9
-24.69514,27.40906,04-01-2012,4.1
-27.169444,29.233889,04-01-2012,5.9
-26.880278,26.965,04-01-2012,9.400001
-26.98472222,26.63227778,04-01-2012,10.0
-27.398611,26.614722,04-01-2012,11.7
-25.45963889,28.26430556,04-01-2012,4.7000003
-27.495556,26.074722,04-01-2012,14.1
-27.4,26.624722,04-01-2012,11.7
-25.81048333,27.90955222,05-01-2012,0.3
-29.161667,30.629722,05-01-2012,1.4
-27.00222,28.76528,05-01-2012,0.4
-27.02314,28.59389,05-01-2012,0.4
-26.648056,27.089444,05-01-2012,0.2
-26.970278,27.211111,05-01-2012,0.3
-27.273889,28.49,05-01-2012,0.4
-27.4275,28.525833,05-01-2012,0.4
-27.3,28.586944,05-01-2012,0.4
-28.376944,24.303056,05-01-2012,0.90000004
-29.744167,29.905833,06-01-2012,32.600002
-29.7775,29.470833,09-01-2012,26.800001
-29.987778,29.851667,09-01-2012,33.5
-29.744167,29.905833,09-01-2012,30.9
-26.970278,27.211111,09-01-2012,24.1
-30.733889,29.828333,10-01-2012,107.4
-26.880278,26.965,10-01-2012,44.7
-26.98472222,26.63227778,10-01-2012,43.4
-33.501667,21.624167,10-01-2012,38.7
-30.27402,30.69602,11-01-2012,75.1
-33.818056,19.694722,11-01-2012,13.6
-30.13573889,30.67422222,12-01-2012,132.0
-34.075556,20.145556,12-01-2012,11.6
-29.803611,30.516111,13-01-2012,128.90001
-24.670833,28.560833,16-01-2012,123.6
-26.73806,27.59194,16-01-2012,139.7
-26.45,28.085833,16-01-2012,134.40001
-27.044444,27.005,16-01-2012,134.7
-31.396,29.2651,16-01-2012,118.6
-31.554722,29.245556,16-01-2012,117.9
-25.73411,27.21422,29-03-2011,108.9
-27.01011111,26.69808333,17-01-2012,132.5
-25.81048333,27.90955222,17-01-2012,134.8
-24.679167,30.8025,17-01-2012,144.5
-24.183889,30.823889,17-01-2012,105.6
-24.282222,28.090278,17-01-2012,105.8
-25.99136,27.84208,17-01-2012,140.40001
-25.20639,27.558,17-01-2012,118.5
-27.169444,29.233889,17-01-2012,135.6
-27.00222,28.76528,17-01-2012,136.40001
-26.648056,27.089444,17-01-2012,137.2
-26.880278,26.965,17-01-2012,135.6
-25.73411,27.21422,12-02-2013,156.2
-27.38972222,26.46388889,17-01-2012,125.9
-29.042222,24.6,17-01-2012,86.6
-30.679722,26.7125,17-01-2012,95.9
-30.160091,27.40124,17-01-2012,138.90001
-31.104278,29.399722,17-01-2012,127.4
-32.502778,19.535833,17-01-2012,16.9
-29.161667,23.696389,18-01-2012,70.9
-22.935,28.004167,18-01-2012,56.2
-30.830556,26.921389,18-01-2012,95.9
-23.23572222,27.717,18-01-2012,58.9
-25.127778,27.628889,18-01-2012,116.4
-24.69514,27.40906,18-01-2012,109.9
-27.4275,28.525833,18-01-2012,150.40001
-25.73411,27.21422,11-02-2014,160.40001
-28.141944,26.417778,18-01-2012,126.8
-25.73411,27.21422,13-03-2014,160.40001
-27.671111,27.236944,18-01-2012,138.5
-25.73411,27.21422,04-06-2014,160.40001
-25.73411,27.21422,09-07-2014,55.9
-30.336111,27.359444,18-01-2012,130.3
-32.595833,19.009444,18-01-2012,19.2
-25.73411,27.21422,02-09-2014,55.9
-25.45963889,28.26430556,18-01-2012,120.700005
-27.356667,27.286389,18-01-2012,134.40001
-22.548889,28.898056,19-01-2012,54.600002
-22.91028,29.61111,19-01-2012,76.4
-27.398611,26.614722,19-01-2012,127.4
-30.679722,26.7125,19-01-2012,95.9
-27.356667,27.286389,19-01-2012,134.40001
-23.658056,31.05,20-01-2012,75.4
-30.27402,30.69602,20-01-2012,130.7
-27.671111,27.236944,20-01-2012,138.5
-27.573056,24.746389,20-01-2012,107.700005
-27.902778,24.615556,20-01-2012,102.9
-28.760833,17.730278,22-01-2012,4.1
-27.044444,27.005,23-01-2012,134.7
-29.161667,23.696389,24-01-2012,70.9
-27.01011111,26.69808333,24-01-2012,132.5
-26.880278,26.965,24-01-2012,135.6
-27.273889,28.49,24-01-2012,148.7
-27.4275,28.525833,24-01-2012,150.40001
-25.73411,27.21422,24-06-2015,45.0
-25.73411,27.21422,07-07-2015,45.0
-27.3,28.586944,24-01-2012,149.1
-31.031389,28.883333,24-01-2012,133.7
-30.86013889,29.07125,24-01-2012,135.8
-33.31388889,19.07472222,24-01-2012,20.800001
-25.45963889,28.26430556,24-01-2012,120.700005
-29.161667,23.696389,25-01-2012,70.9
-29.042222,24.6,25-01-2012,86.6
-29.028629,24.638389,25-01-2012,88.4
-30.568333,29.422778,25-01-2012,132.2
-33.38056,19.30167,25-01-2012,19.800001
-33.13083,18.86278,25-01-2012,18.9
-29.758889,30.935278,26-01-2012,130.0
-29.161667,30.629722,26-01-2012,132.0
-34.031944,22.053333,26-01-2012,13.3
-34.039722,22.133333,26-01-2012,13.5
-34.02861,22.22222,26-01-2012,14.5
-30.398056,30.601944,27-01-2012,131.0
-30.27402,30.69602,27-01-2012,130.7
-25.447222,30.711667,27-01-2012,145.0
-29.641944,30.6875,28-01-2012,133.90001
-29.380556,30.2775,28-01-2012,128.5
-25.127778,27.628889,30-01-2012,116.4
-25.20639,27.558,30-01-2012,118.5
-24.69514,27.40906,30-01-2012,109.9
-27.169444,29.233889,30-01-2012,135.6
-26.861111,28.884722,30-01-2012,127.9
-26.970278,27.211111,30-01-2012,137.7
-26.73806,27.59194,30-01-2012,139.7
-26.45,28.085833,30-01-2012,134.40001
-27.00222,28.76528,31-01-2012,136.40001
-27.273889,28.49,31-01-2012,148.7
-26.98472222,26.63227778,31-01-2012,133.3
-29.160278,26.573333,31-01-2012,128.2
-33.818056,19.694722,31-01-2012,12.7
-27.3,28.586944,01-02-2012,149.1
-28.69485,28.23487,01-02-2012,148.40001
-29.615556,27.065278,01-02-2012,146.6
-28.883333,27.89,01-02-2012,152.8
-34.075556,20.145556,01-02-2012,11.6
-24.925278,29.324444,02-02-2012,109.200005
-30.336111,27.359444,02-02-2012,130.3
-27.573056,24.746389,03-02-2012,107.700005
-27.902778,24.615556,03-02-2012,102.9
-29.658056,25.973333,03-02-2012,97.1
-31.000833,26.353056,03-02-2012,72.3
-30.679722,26.7125,03-02-2012,95.9
-28.760833,17.730278,05-02-2012,4.1
-25.99136,27.84208,06-02-2012,140.40001
-29.987778,29.851667,06-02-2012,129.90001
-26.45,28.085833,06-02-2012,134.40001
-27.398611,26.614722,06-02-2012,127.4
-27.671111,27.236944,06-02-2012,138.5
-29.042222,24.6,06-02-2012,86.6
-27.356667,27.286389,06-02-2012,134.40001
-27.01011111,26.69808333,07-02-2012,132.5
-30.830556,26.921389,07-02-2012,95.9
-30.733889,29.828333,07-02-2012,127.4
-29.380556,30.2775,07-02-2012,128.5
-26.98472222,26.63227778,07-02-2012,133.3
-25.45963889,28.26430556,07-02-2012,120.700005
-25.57877778,29.12747222,07-02-2012,119.700005
-27.4,26.624722,07-02-2012,127.4
-25.81048333,27.90955222,08-02-2012,134.8
-27.937778,31.209444,08-02-2012,143.8
-30.398056,30.601944,08-02-2012,131.0
-30.27402,30.69602,08-02-2012,130.7
-27.00222,28.76528,08-02-2012,136.40001
-27.02314,28.59389,08-02-2012,138.7
-26.648056,27.089444,08-02-2012,137.2
-26.970278,27.211111,08-02-2012,137.7
-26.880278,26.965,08-02-2012,135.6
-27.273889,28.49,08-02-2012,148.7
-27.4275,28.525833,08-02-2012,150.40001
-27.3,28.586944,08-02-2012,149.1
-27.044444,27.005,08-02-2012,134.7
-29.028629,24.638389,08-02-2012,88.4
-34.329722,18.990278,08-02-2012,16.7
-27.5275,30.858056,09-02-2012,139.7
-30.13573889,30.67422222,09-02-2012,132.0
-29.803611,30.516111,10-02-2012,128.90001
-28.44555556,32.325,12-02-2012,132.90001
-29.161667,30.629722,12-02-2012,132.0
-26.73806,27.59194,13-02-2012,139.7
-31.396,29.2651,13-02-2012,118.6
-31.554722,29.245556,13-02-2012,117.9
-25.127778,27.628889,14-02-2012,116.4
-25.20639,27.558,14-02-2012,118.5
-27.169444,29.233889,14-02-2012,135.6
-30.568333,29.422778,14-02-2012,132.2
-30.570833,29.150556,14-02-2012,133.40001
-31.104278,29.399722,14-02-2012,127.4
-32.595833,19.009444,14-02-2012,19.2
-28.141944,26.417778,15-02-2012,126.8
-28.1175,26.719444,15-02-2012,129.40001
-31.031389,28.883333,15-02-2012,133.7
-30.86013889,29.07125,15-02-2012,135.8
-30.77586667,29.03221667,15-02-2012,136.3
-24.69514,27.40906,16-02-2012,109.9
-27.398611,26.614722,16-02-2012,127.4
-27.671111,27.236944,16-02-2012,138.5
-28.376944,24.303056,16-02-2012,96.9
-29.615556,27.065278,16-02-2012,146.6
-27.356667,27.286389,16-02-2012,134.40001
-27.4,26.624722,16-02-2012,127.4
-22.43772222,31.07805556,17-02-2012,80.1
-27.902778,24.615556,17-02-2012,102.9
-34.250556,20.9925,17-02-2012,14.0
-28.760833,17.730278,19-02-2012,4.1
-27.01011111,26.69808333,20-02-2012,132.5
-26.45,28.085833,20-02-2012,134.40001
-26.98472222,26.63227778,20-02-2012,133.3
-33.501667,21.624167,20-02-2012,14.2
-33.31388889,19.07472222,20-02-2012,20.800001
-24.679167,30.8025,21-02-2012,144.5
-30.830556,26.921389,21-02-2012,95.9
-24.670833,28.560833,21-02-2012,123.6
-28.735556,29.820556,21-02-2012,148.3
-26.648056,27.089444,21-02-2012,137.2
-26.970278,27.211111,21-02-2012,137.7
-26.880278,26.965,21-02-2012,135.6
-27.044444,27.005,21-02-2012,134.7
-25.45963889,28.26430556,21-02-2012,120.700005
-28.068333,31.55,21-02-2012,136.7
-29.161667,23.696389,22-02-2012,70.9
-29.641944,30.6875,22-02-2012,133.90001
-27.38972222,26.46388889,22-02-2012,125.9
-30.679722,26.7125,22-02-2012,95.9
-29.1825,23.575556,22-02-2012,66.6
-28.7115,24.07288889,23-02-2012,85.6
-27.602222,29.942778,23-02-2012,152.6
-28.75,30.442778,23-02-2012,152.1
-29.380556,30.2775,23-02-2012,128.5
-27.398611,26.614722,23-02-2012,127.4
-29.758889,30.935278,24-02-2012,130.0
-27.573056,24.746389,24-02-2012,107.700005
-34.031944,22.053333,24-02-2012,13.3
-34.039722,22.133333,24-02-2012,13.5
-30.398056,30.601944,25-02-2012,131.0
-30.27402,30.69602,25-02-2012,130.7
-27.169444,29.233889,27-02-2012,135.6
-26.861111,28.884722,27-02-2012,127.9
-26.73806,27.59194,27-02-2012,139.7
-25.127778,27.628889,28-02-2012,116.4
-25.20639,27.558,28-02-2012,118.5
-24.69514,27.40906,28-02-2012,109.9
-27.00222,28.76528,28-02-2012,136.40001
-33.818056,19.694722,28-02-2012,12.7
-29.161667,23.696389,29-02-2012,70.9
-22.769722,30.886944,29-02-2012,89.9
-23.281,30.54305556,29-02-2012,73.9
-26.905,32.324722,29-02-2012,98.4
-28.69485,28.23487,29-02-2012,148.40001
-28.883333,27.89,29-02-2012,152.8
-34.075556,20.145556,29-02-2012,11.6
-24.925278,29.324444,01-03-2012,109.200005
-27.573056,24.746389,01-03-2012,107.700005
-30.160091,27.40124,01-03-2012,138.90001
-30.336111,27.359444,01-03-2012,130.3
-29.615556,27.065278,01-03-2012,146.6
-30.830556,26.921389,02-03-2012,95.9
-23.658056,31.05,02-03-2012,75.4
-27.902778,24.615556,02-03-2012,102.9
-29.658056,25.973333,02-03-2012,97.1
-29.028629,24.638389,02-03-2012,88.4
-31.000833,26.353056,02-03-2012,72.3
-30.679722,26.7125,02-03-2012,95.9
-28.760833,17.730278,04-03-2012,4.1
-25.99136,27.84208,05-03-2012,140.40001
-24.058889,31.237222,05-03-2012,92.6
-29.987778,29.851667,05-03-2012,129.90001
-29.744167,29.905833,05-03-2012,134.7
-26.861111,28.884722,05-03-2012,127.9
-26.45,28.085833,05-03-2012,134.40001
-28.768056,20.720556,05-03-2012,25.300001
-30.733889,29.828333,06-03-2012,127.4
-29.380556,30.2775,06-03-2012,128.5
-27.398611,26.614722,06-03-2012,127.4
-27.671111,27.236944,06-03-2012,138.5
-29.042222,24.6,06-03-2012,86.6
-30.336111,27.359444,06-03-2012,130.3
-27.4,26.624722,06-03-2012,127.4
-29.161667,23.696389,07-03-2012,70.9
-24.925278,29.324444,18-10-2011,55.0
-28.7115,24.07288889,07-03-2012,85.6
-25.81048333,27.90955222,07-03-2012,134.8
-27.937778,31.209444,07-03-2012,143.8
-28.404444,30.013056,07-03-2012,150.2
-30.398056,30.601944,07-03-2012,131.0
-24.925278,29.324444,07-06-2012,109.200005
-24.925278,29.324444,09-08-2012,98.6
-24.925278,29.324444,05-10-2012,98.6
-30.27402,30.69602,07-03-2012,130.7
-27.02314,28.59389,07-03-2012,138.7
-27.273889,28.49,07-03-2012,148.7
-24.925278,29.324444,02-07-2013,144.8
-24.925278,29.324444,22-08-2013,62.4
-24.925278,29.324444,16-09-2013,62.4
-27.4275,28.525833,07-03-2012,150.40001
-24.925278,29.324444,20-01-2014,161.90001
-27.3,28.586944,07-03-2012,149.1
-29.1825,23.575556,07-03-2012,66.6
-24.925278,29.324444,10-06-2014,161.90001
-24.925278,29.324444,18-07-2014,64.6
-34.329722,18.990278,07-03-2012,16.7
-24.925278,29.324444,05-09-2014,64.6
-28.058889,30.373611,07-03-2012,147.1
-27.5275,30.858056,08-03-2012,139.7
-27.38972222,26.46388889,08-03-2012,125.9
-27.398611,26.614722,08-03-2012,127.4
-30.679722,26.7125,08-03-2012,95.9
-29.803611,30.516111,09-03-2012,128.90001
-27.01011111,26.69808333,12-03-2012,132.5
-32.595833,19.009444,12-03-2012,19.2
-25.127778,27.628889,13-03-2012,116.4
-25.20639,27.558,13-03-2012,118.5
-24.69514,27.40906,13-03-2012,109.9
-28.747778,31.745833,13-03-2012,147.8
-27.169444,29.233889,13-03-2012,135.6
-27.00222,28.76528,13-03-2012,136.40001
-26.648056,27.089444,13-03-2012,137.2
-26.970278,27.211111,13-03-2012,137.7
-26.880278,26.965,13-03-2012,135.6
-26.98472222,26.63227778,13-03-2012,133.3
-31.104278,29.399722,13-03-2012,127.4
-31.396,29.2651,13-03-2012,118.6
-33.501667,21.624167,13-03-2012,14.2
-29.161667,23.696389,14-03-2012,70.9
-28.801278,31.955389,14-03-2012,136.90001
-28.141944,26.417778,14-03-2012,126.8
-28.1175,26.719444,14-03-2012,129.40001
-29.033333,23.983333,14-03-2012,80.3
-29.161667,30.629722,15-03-2012,132.0
-27.398611,26.614722,15-03-2012,127.4
-27.671111,27.236944,15-03-2012,138.5
-27.902778,24.615556,15-03-2012,102.9
-27.573056,24.746389,16-03-2012,107.700005
-31.031389,28.883333,16-03-2012,133.7
-30.86013889,29.07125,16-03-2012,135.8
-30.77586667,29.03221667,16-03-2012,136.3
-28.760833,17.730278,17-03-2012,4.1
-28.96362,19.15486,17-03-2012,8.1
-27.01011111,26.69808333,19-03-2012,132.5
-26.861111,28.884722,19-03-2012,127.9
-24.679167,30.8025,20-03-2012,144.5
-26.970278,27.211111,20-03-2012,137.7
-33.38056,19.30167,20-03-2012,19.800001
-33.31388889,19.07472222,20-03-2012,20.800001
-28.068333,31.55,20-03-2012,136.7
-29.161667,23.696389,21-03-2012,70.9
-24.183889,30.823889,21-03-2012,105.6
-28.44555556,32.325,21-03-2012,132.90001
-27.602222,29.942778,21-03-2012,152.6
-33.13083,18.86278,21-03-2012,18.9
-30.398056,30.601944,23-03-2012,131.0
-30.27402,30.69602,23-03-2012,130.7
-29.641944,30.6875,26-03-2012,133.90001
-25.99136,27.84208,26-03-2012,140.40001
-29.987778,29.851667,26-03-2012,129.90001
-29.758889,30.935278,26-03-2012,130.0
-26.98472222,26.63227778,26-03-2012,133.3
-33.818056,19.694722,26-03-2012,12.7
-25.127778,27.628889,27-03-2012,116.4
-25.20639,27.558,27-03-2012,118.5
-24.69514,27.40906,27-03-2012,109.9
-27.363611,31.783333,27-03-2012,117.9
-26.648056,27.089444,27-03-2012,137.2
-26.880278,26.965,27-03-2012,135.6
-27.573056,24.746389,27-03-2012,107.700005
-28.768056,20.720556,27-03-2012,25.300001
-34.031944,22.053333,27-03-2012,13.3
-34.039722,22.133333,27-03-2012,13.5
-34.075556,20.145556,27-03-2012,11.6
-25.45963889,28.26430556,27-03-2012,120.700005
-25.81048333,27.90955222,28-03-2012,134.8
-29.380556,30.2775,28-03-2012,128.5
-30.398056,30.601944,28-03-2012,131.0
-30.27402,30.69602,28-03-2012,130.7
-26.73806,27.59194,28-03-2012,139.7
-26.45,28.085833,28-03-2012,134.40001
-30.679722,26.7125,28-03-2012,95.9
-28.69485,28.23487,28-03-2012,148.40001
-29.615556,27.065278,28-03-2012,146.6
-28.883333,27.89,28-03-2012,152.8
-34.02861,22.22222,28-03-2012,14.5
-25.447222,30.711667,28-03-2012,145.0
-27.273889,28.49,29-03-2012,148.7
-27.3,28.586944,29-03-2012,149.1
-28.376944,24.303056,29-03-2012,96.9
-30.160091,27.40124,29-03-2012,138.90001
-30.336111,27.359444,29-03-2012,130.3
-27.4275,28.525833,30-03-2012,150.40001
-27.902778,24.615556,30-03-2012,102.9
-31.000833,26.353056,30-03-2012,72.3
-30.679722,26.7125,30-03-2012,95.9
-28.760833,17.730278,01-04-2012,4.1
-25.99136,27.84208,02-04-2012,140.40001
-28.735556,29.820556,02-04-2012,148.3
-29.380556,30.2775,02-04-2012,128.5
-30.398056,30.601944,02-04-2012,131.0
-33.897778,20.012778,02-04-2012,11.2
-34.065833,20.404167,03-04-2012,11.400001
-23.658056,31.05,03-04-2012,75.4
-27.398611,26.614722,03-04-2012,127.4
-27.671111,27.236944,03-04-2012,138.5
-25.45963889,28.26430556,03-04-2012,120.700005
-27.4,26.624722,03-04-2012,127.4
-29.161667,23.696389,04-04-2012,70.9
-25.81048333,27.90955222,04-04-2012,134.8
-27.937778,31.209444,04-04-2012,143.8
-28.404444,30.013056,04-04-2012,150.2
-27.02314,28.59389,04-04-2012,138.7
-26.880278,26.965,04-04-2012,135.6
-27.273889,28.49,04-04-2012,148.7
-27.4275,28.525833,04-04-2012,150.40001
-27.3,28.586944,04-04-2012,149.1
-29.615556,27.065278,04-04-2012,146.6
-25.57877778,29.12747222,04-04-2012,119.700005
-27.5275,30.858056,05-04-2012,139.7
-27.01011111,26.69808333,10-04-2012,132.5
-25.127778,27.628889,10-04-2012,116.4
-25.20639,27.558,10-04-2012,118.5
-24.69514,27.40906,10-04-2012,109.9
-26.861111,28.884722,10-04-2012,127.9
-26.73806,27.59194,10-04-2012,139.7
-26.98472222,26.63227778,10-04-2012,133.3
-29.161667,23.696389,11-04-2012,70.9
-26.03611,30.99778,11-04-2012,149.40001
-28.747778,31.745833,11-04-2012,147.8
-27.00222,28.76528,11-04-2012,136.40001
-26.648056,27.089444,11-04-2012,137.2
-26.970278,27.211111,11-04-2012,137.7
-28.141944,26.417778,11-04-2012,126.8
-28.116667,26.725278,11-04-2012,129.40001
-29.615556,27.065278,11-04-2012,146.6
-34.250556,20.9925,11-04-2012,14.0
-28.7115,24.07288889,12-04-2012,85.6
-28.801278,31.955389,12-04-2012,136.90001
-28.75,30.442778,12-04-2012,152.1
-29.161667,30.629722,12-04-2012,132.0
-27.38972222,26.46388889,12-04-2012,125.9
-28.1175,26.719444,12-04-2012,129.40001
-28.116667,26.725278,12-04-2012,129.40001
-27.398611,26.614722,12-04-2012,127.4
-27.671111,27.236944,12-04-2012,138.5
-28.376944,24.303056,12-04-2012,96.9
-29.615556,27.065278,12-04-2012,146.6
-33.31388889,19.07472222,12-04-2012,20.800001
-25.49037,30.6986,13-04-2012,143.3
-27.573056,24.746389,13-04-2012,107.700005
-27.902778,24.615556,13-04-2012,102.9
-33.7075,18.97444444,13-04-2012,16.9
-28.760833,17.730278,15-04-2012,4.1
-25.99136,27.84208,16-04-2012,140.40001
-22.935,28.004167,17-04-2012,56.2
-22.91028,29.61111,17-04-2012,76.4
-24.058889,31.237222,17-04-2012,92.6
-25.681111,31.783333,17-04-2012,122.8
-25.67386,31.57527,17-04-2012,132.7
-28.735556,29.820556,17-04-2012,148.3
-26.861111,28.884722,17-04-2012,127.9
-26.45,28.085833,17-04-2012,134.40001
-28.69485,28.23487,17-04-2012,148.40001
-28.883333,27.89,17-04-2012,152.8
-31.396,29.2651,17-04-2012,118.6
-31.554722,29.245556,17-04-2012,117.9
-25.45963889,28.26430556,17-04-2012,120.700005
-28.338333,31.373611,17-04-2012,141.8
-29.161667,23.696389,18-04-2012,70.9
-27.01011111,26.69808333,18-04-2012,132.5
-25.81048333,27.90955222,18-04-2012,134.8
-24.282222,28.090278,18-04-2012,105.8
-24.768889,31.39,18-04-2012,122.0
-24.9675,31.516667,18-04-2012,117.0
-27.00222,28.76528,18-04-2012,136.40001
-26.648056,27.089444,18-04-2012,137.2
-26.970278,27.211111,18-04-2012,137.7
-26.880278,26.965,18-04-2012,135.6
-27.38972222,26.46388889,18-04-2012,125.9
-26.98472222,26.63227778,18-04-2012,133.3
-30.568333,29.422778,18-04-2012,132.2
-30.570833,29.150556,18-04-2012,133.40001
-27.602222,29.942778,19-04-2012,152.6
-27.671111,27.236944,19-04-2012,138.5
-31.031389,28.883333,19-04-2012,133.7
-30.86013889,29.07125,19-04-2012,135.8
-33.13083,18.86278,19-04-2012,18.9
-29.140556,31.391944,20-04-2012,139.5
-27.573056,24.746389,22-04-2012,107.700005
-29.7775,29.470833,23-04-2012,131.0
-29.987778,29.851667,23-04-2012,129.90001
-29.744167,29.905833,23-04-2012,134.7
-26.73806,27.59194,23-04-2012,139.7
-29.160278,26.573333,23-04-2012,128.2
-29.1825,23.575556,23-04-2012,66.6
-33.501667,21.624167,23-04-2012,14.2
-33.818056,19.694722,23-04-2012,12.7
-28.7115,24.07288889,24-04-2012,85.6
-24.679167,30.8025,24-04-2012,144.5
-25.127778,27.628889,24-04-2012,116.4
-25.20639,27.558,24-04-2012,118.5
-24.69514,27.40906,24-04-2012,109.9
-27.363611,31.783333,24-04-2012,117.9
-30.733889,29.828333,24-04-2012,127.4
-26.880278,26.965,24-04-2012,135.6
-29.615556,27.065278,24-04-2012,146.6
-28.883333,27.89,24-04-2012,152.8
-29.161667,23.696389,25-04-2012,70.9
-24.183889,30.823889,25-04-2012,105.6
-22.769722,30.886944,25-04-2012,89.9
-27.937778,31.209444,25-04-2012,143.8
-26.905,32.324722,25-04-2012,98.4
-27.935,26.126667,25-04-2012,111.5
-34.075556,20.145556,25-04-2012,11.6
-30.398056,30.601944,26-04-2012,131.0
-30.27402,30.69602,26-04-2012,130.7
-30.679722,26.7125,26-04-2012,95.9
-30.160091,27.40124,26-04-2012,138.90001
-34.005833,22.351111,26-04-2012,16.4
-29.803611,30.516111,27-04-2012,128.90001
-29.758889,30.935278,28-04-2012,130.0
-28.760833,17.730278,29-04-2012,4.1
-25.99136,27.84208,30-04-2012,140.40001
-29.380556,30.2775,30-04-2012,128.5
-34.065833,20.404167,01-05-2012,11.400001
-26.006389,29.253889,01-05-2012,128.8
-25.45963889,28.26430556,01-05-2012,120.700005
-33.897778,20.012778,01-05-2012,11.2
-29.161667,23.696389,02-05-2012,70.9
-25.81048333,27.90955222,02-05-2012,134.8
-26.861111,28.884722,02-05-2012,127.9
-29.033333,23.983333,02-05-2012,80.3
-28.058889,30.373611,02-05-2012,147.1
-24.925278,29.324444,03-05-2012,109.200005
-27.00222,28.76528,03-05-2012,136.40001
-27.398611,26.614722,03-05-2012,127.4
-27.671111,27.236944,03-05-2012,138.5
-27.4,26.624722,03-05-2012,127.4
-26.648056,27.089444,04-05-2012,137.2
-26.970278,27.211111,04-05-2012,137.7
-26.880278,26.965,04-05-2012,135.6
-27.01011111,26.69808333,07-05-2012,132.5
-26.73806,27.59194,07-05-2012,139.7
-26.45,28.085833,07-05-2012,134.40001
-26.98472222,26.63227778,07-05-2012,133.3
-32.502778,19.535833,07-05-2012,16.9
-29.161667,23.696389,08-05-2012,70.9
-25.127778,27.628889,08-05-2012,116.4
-25.20639,27.558,08-05-2012,118.5
-24.69514,27.40906,08-05-2012,109.9
-28.747778,31.745833,08-05-2012,147.8
-27.169444,29.233889,08-05-2012,135.6
-26.648056,27.089444,08-05-2012,137.2
-26.970278,27.211111,08-05-2012,137.7
-26.880278,26.965,08-05-2012,135.6
-28.141944,26.417778,08-05-2012,126.8
-28.116667,26.725278,08-05-2012,129.40001
-29.042222,24.6,08-05-2012,86.6
