Latitude,Longitude,Sample Date,soil
-29.028629,24.638389,21/01/2014,0.100000002
-29.1825,23.575556,21/01/2014,0.100000002
-34.031944,22.053333,21/01/2014,1.300000072
-34.039722,22.133333,21/01/2014,1.399999976
-25.57877778,29.12747222,21/01/2014,50.40000153
-29.161667,23.696389,22/01/2014,0.100000002
-24.282222,28.090278,22/01/2014,52.90000153
-25.99136,27.84208,22/01/2014,13
-24.925278,29.324444,22/01/2014,41.70000076
-27.363611,31.783333,22/01/2014,40
-27.602222,29.942778,22/01/2014,19.70000076
-29.744167,29.905833,22/01/2014,73.80000305
-26.45,28.085833,22/01/2014,3.799999952
-27.671111,27.236944,22/01/2014,0.600000024
-34.02861,22.22222,22/01/2014,1.5
-34.405833,19.600556,22/01/2014,9
-27.01011111,26.69808333,23/01/2014,0.600000024
-26.905,32.324722,23/01/2014,4.599999905
-27.169444,29.233889,23/01/2014,3.600000143
-27.00222,28.76528,23/01/2014,3.900000095
-26.648056,27.089444,23/01/2014,2.900000095
-26.970278,27.211111,23/01/2014,2.400000095
-26.880278,26.965,23/01/2014,2.200000048
-27.38972222,26.46388889,23/01/2014,0.600000024
-26.98472222,26.63227778,23/01/2014,0.600000024
-27.398611,26.614722,23/01/2014,0.600000024
-25.45963889,28.26430556,23/01/2014,30.5
-33.897778,20.012778,23/01/2014,1.899999976
-25.81048333,27.90955222,24/01/2014,13.5
-29.803611,30.516111,26/01/2014,80.09999847
-30.733889,29.828333,27/01/2014,43.10000229
-26.45,28.085833,27/01/2014,3.799999952
-29.160278,26.573333,27/01/2014,0.5
-33.38056,19.30167,27/01/2014,8.600000381
-32.502778,19.535833,27/01/2014,0.400000006
-27.01011111,26.69808333,28/01/2014,0.600000024
-25.127778,27.628889,28/01/2014,6.900000095
-24.69514,27.40906,28/01/2014,2.600000143
-25.73411,27.21422,28/01/2014,3.799999952
-28.735556,29.820556,28/01/2014,15.90000057
-27.00222,28.76528,28/01/2014,3.900000095
-26.648056,27.089444,28/01/2014,2.900000095
-26.970278,27.211111,28/01/2014,2.400000095
-26.880278,26.965,28/01/2014,2.200000048
-26.98472222,26.63227778,28/01/2014,0.600000024
-27.398611,26.614722,28/01/2014,0.600000024
-33.501667,21.624167,28/01/2014,0.100000002
-32.595833,19.009444,28/01/2014,3.100000143
-25.20639,27.558,29/01/2014,4.700000286
-28.768056,20.720556,29/01/2014,0
-33.13083,18.86278,29/01/2014,10
-33.7075,18.97444444,29/01/2014,12.90000057
-32.94583,18.33667,29/01/2014,5.800000191
-30.13573889,30.67422222,30/01/2014,62.10000229
-27.38972222,26.46388889,30/01/2014,0.600000024
-33.31388889,19.07472222,30/01/2014,11.19999981
-29.380556,30.2775,31/01/2014,69.90000153
-22.769722,30.886944,3/02/2014,58.79999924
-26.73806,27.59194,3/02/2014,3.100000143
-26.45,28.085833,3/02/2014,3.799999952
-33.08883333,19.21878333,3/02/2014,5.599999905
-28.747778,31.745833,4/02/2014,5.099999905
-27.398611,26.614722,4/02/2014,0.600000024
-25.45963889,28.26430556,4/02/2014,30.5
-27.495556,26.074722,4/02/2014,0.600000024
-27.4,26.624722,4/02/2014,0.600000024
-28.760833,17.730278,5/02/2014,0
-29.161667,23.696389,5/02/2014,0.100000002
-27.01011111,26.69808333,5/02/2014,0.600000024
-25.81048333,27.90955222,5/02/2014,13.5
-29.140556,31.391944,5/02/2014,5.5
-28.801278,31.955389,5/02/2014,7
-28.404444,30.013056,5/02/2014,17.10000038
-29.744167,29.905833,5/02/2014,73.80000305
-26.970278,27.211111,5/02/2014,2.400000095
-26.880278,26.965,5/02/2014,2.200000048
-26.98472222,26.63227778,5/02/2014,0.600000024
-28.116667,26.725278,5/02/2014,0.5
-27.044444,27.005,5/02/2014,1.200000048
-29.033333,23.983333,5/02/2014,0.200000003
-28.69485,28.23487,5/02/2014,10.10000038
-27.937778,31.209444,6/02/2014,78.30000305
-30.160091,27.40124,6/02/2014,0.699999988
-30.336111,27.359444,6/02/2014,0.699999988
-30.830556,26.921389,7/02/2014,0.600000024
-27.671111,27.236944,7/02/2014,0.600000024
-29.658056,25.973333,7/02/2014,0.400000006
-30.679722,26.7125,7/02/2014,0.5
-29.641944,30.6875,8/02/2014,63.79999924
-26.648056,27.089444,10/02/2014,2.900000095
-26.98472222,26.63227778,10/02/2014,0.600000024
-31.396,29.2651,10/02/2014,5.300000191
-31.554722,29.245556,10/02/2014,24.39999962
-27.01011111,26.69808333,11/02/2014,0.600000024
-25.127778,27.628889,11/02/2014,6.900000095
-25.20639,27.558,11/02/2014,4.700000286
-24.69514,27.40906,11/02/2014,2.600000143
-26.970278,27.211111,11/02/2014,2.400000095
-26.880278,26.965,11/02/2014,2.200000048
-27.802778,28.768333,11/02/2014,11.5
-26.98472222,26.63227778,11/02/2014,0.600000024
-27.935,26.126667,11/02/2014,0.5
-28.116667,26.725278,11/02/2014,0.5
-27.044444,27.005,11/02/2014,1.200000048
-29.160278,26.573333,11/02/2014,0.5
-28.883333,27.89,11/02/2014,10.90000057
-30.568333,29.422778,11/02/2014,12.80000019
-30.570833,29.150556,11/02/2014,7.099999905
-31.104278,29.399722,11/02/2014,8.600000381
-28.338333,31.373611,11/02/2014,61.70000076
-28.068333,31.55,11/02/2014,65.30000305
-29.161667,23.696389,12/02/2014,0.100000002
-24.39619444,27.08983333,12/02/2014,1.899999976
-23.658056,31.05,12/02/2014,25.80000114
-23.281,30.54305556,12/02/2014,32.40000153
-24.058889,31.237222,12/02/2014,56.79999924
-28.75,30.442778,12/02/2014,16.30000114
-29.161667,30.629722,12/02/2014,57.20000076
-26.45,28.085833,12/02/2014,3.799999952
-27.044444,27.005,12/02/2014,1.200000048
-29.615556,27.065278,12/02/2014,0.5
-31.031389,28.883333,12/02/2014,4.800000191
-30.86013889,29.07125,12/02/2014,4.300000191
-30.570833,29.150556,12/02/2014,7.099999905
-30.77586667,29.03221667,12/02/2014,3.900000095
-32.94583,18.33667,12/02/2014,5.800000191
-28.44555556,32.325,9/04/2014,74.80000305
-27.4275,28.525833,13/02/2014,11.69999981
-34.031944,22.053333,13/02/2014,1.300000072
-34.329722,18.990278,13/02/2014,18
-33.13083,18.86278,13/02/2014,10
-33.897778,20.012778,13/02/2014,1.899999976
-24.679167,30.8025,14/02/2014,125.9000015
-27.935,26.126667,14/02/2014,0.5
-34.039722,22.133333,14/02/2014,1.399999976
-34.02861,22.22222,14/02/2014,1.5
-25.99136,27.84208,17/02/2014,13
-28.735556,29.820556,17/02/2014,15.90000057
-26.648056,27.089444,17/02/2014,2.900000095
-27.935,26.126667,17/02/2014,0.5
-28.1175,26.719444,17/02/2014,0.5
-28.116667,26.725278,17/02/2014,0.5
-29.042222,24.6,17/02/2014,0.100000002
-29.033333,23.983333,17/02/2014,0.200000003
-33.818056,19.694722,17/02/2014,6
-33.08883333,19.21878333,17/02/2014,5.599999905
-27.01011111,26.69808333,18/02/2014,0.600000024
-27.602222,29.942778,18/02/2014,19.70000076
-26.970278,27.211111,18/02/2014,2.400000095
-26.880278,26.965,18/02/2014,2.200000048
-26.98472222,26.63227778,18/02/2014,0.600000024
-29.160278,26.573333,18/02/2014,0.5
-29.028629,24.638389,18/02/2014,0.100000002
-34.075556,20.145556,18/02/2014,2.200000048
-32.595833,19.009444,18/02/2014,3.100000143
-25.45963889,28.26430556,18/02/2014,30.5
-27.495556,26.074722,18/02/2014,0.600000024
-29.161667,23.696389,19/02/2014,0.100000002
-25.81048333,27.90955222,19/02/2014,13.5
-26.905,32.324722,19/02/2014,4.599999905
-29.744167,29.905833,19/02/2014,73.80000305
-27.169444,29.233889,19/02/2014,3.600000143
-27.00222,28.76528,19/02/2014,3.900000095
-26.73806,27.59194,19/02/2014,3.100000143
-26.45,28.085833,19/02/2014,3.799999952
-29.033333,23.983333,19/02/2014,0.200000003
-28.69485,28.23487,19/02/2014,10.10000038
-28.883333,27.89,19/02/2014,10.90000057
-33.7075,18.97444444,19/02/2014,12.90000057
-25.57877778,29.12747222,19/02/2014,50.40000153
-30.830556,26.921389,20/02/2014,0.600000024
-28.1175,26.719444,20/02/2014,0.5
-29.658056,25.973333,20/02/2014,0.400000006
-30.679722,26.7125,20/02/2014,0.5
-30.160091,27.40124,20/02/2014,0.699999988
-30.336111,27.359444,20/02/2014,0.699999988
-33.31388889,19.07472222,20/02/2014,11.19999981
-24.925278,29.324444,21/02/2014,41.70000076
-30.534167,24.961944,21/02/2014,0
-29.7775,29.470833,24/02/2014,42.90000153
-29.744167,29.905833,24/02/2014,73.80000305
-26.45,28.085833,24/02/2014,3.799999952
-27.935,26.126667,24/02/2014,0.5
-28.1175,26.719444,24/02/2014,0.5
-28.116667,26.725278,24/02/2014,0.5
-29.160278,26.573333,24/02/2014,0.5
-27.01011111,26.69808333,25/02/2014,0.600000024
-25.127778,27.628889,25/02/2014,6.900000095
-24.39619444,27.08983333,25/02/2014,1.899999976
-24.69514,27.40906,25/02/2014,2.600000143
-27.5275,30.858056,25/02/2014,72.80000305
-30.733889,29.828333,25/02/2014,43.10000229
-29.987778,29.851667,25/02/2014,76.59999847
-29.380556,30.2775,25/02/2014,69.90000153
-26.861111,28.884722,25/02/2014,4.400000095
-26.970278,27.211111,25/02/2014,2.400000095
-26.880278,26.965,25/02/2014,2.200000048
-26.98472222,26.63227778,25/02/2014,0.600000024
-27.044444,27.005,25/02/2014,1.200000048
-33.501667,21.624167,25/02/2014,0.100000002
-28.058889,30.373611,25/02/2014,45.40000153
-29.161667,23.696389,26/02/2014,0.100000002
-25.20639,27.558,26/02/2014,4.700000286
-25.73411,27.21422,26/02/2014,3.799999952
-26.648056,27.089444,26/02/2014,2.900000095
-28.116667,26.725278,26/02/2014,0.5
-27.671111,27.236944,26/02/2014,0.600000024
-28.768056,20.720556,26/02/2014,0
-27.356667,27.286389,26/02/2014,0.699999988
-30.13573889,30.67422222,27/02/2014,62.10000229
-30.398056,30.601944,27/02/2014,47.10000229
-27.902778,24.615556,28/02/2014,0.200000003
-29.803611,30.516111,28/02/2014,80.09999847
-26.73806,27.59194,3/03/2014,3.100000143
-26.45,28.085833,3/03/2014,3.799999952
-27.935,26.126667,3/03/2014,0.5
-28.116667,26.725278,3/03/2014,0.5
-32.502778,19.535833,3/03/2014,0.400000006
-27.356667,27.286389,3/03/2014,0.699999988
-25.81048333,27.90955222,4/03/2014,13.5
-26.861111,28.884722,4/03/2014,4.400000095
-27.02314,28.59389,4/03/2014,3.900000095
-27.398611,26.614722,4/03/2014,0.600000024
-27.671111,27.236944,4/03/2014,0.600000024
-34.039722,22.133333,4/03/2014,1.399999976
-27.495556,26.074722,4/03/2014,0.600000024
-27.4,26.624722,4/03/2014,0.600000024
-29.161667,23.696389,5/03/2014,0.100000002
-27.01011111,26.69808333,5/03/2014,0.600000024
-29.140556,31.391944,5/03/2014,5.5
-29.744167,29.905833,5/03/2014,73.80000305
-26.880278,26.965,5/03/2014,2.200000048
-26.98472222,26.63227778,5/03/2014,0.600000024
-27.671111,27.236944,5/03/2014,0.600000024
-29.033333,23.983333,5/03/2014,0.200000003
-34.02861,22.22222,5/03/2014,1.5
-33.13083,18.86278,5/03/2014,10
-25.45963889,28.26430556,5/03/2014,30.5
-22.769722,30.886944,6/03/2014,58.79999924
-27.937778,31.209444,6/03/2014,78.30000305
-26.648056,27.089444,6/03/2014,2.900000095
-26.970278,27.211111,6/03/2014,2.400000095
-27.398611,26.614722,6/03/2014,0.600000024
-27.044444,27.005,6/03/2014,1.200000048
-29.651389,22.746389,6/03/2014,0
-29.1825,23.575556,6/03/2014,0.100000002
-34.031944,22.053333,6/03/2014,1.300000072
-33.7075,18.97444444,6/03/2014,12.90000057
-32.94583,18.33667,6/03/2014,5.800000191
-28.058889,30.373611,6/03/2014,45.40000153
-28.404444,30.013056,7/03/2014,17.10000038
-28.116667,26.725278,7/03/2014,0.5
-29.651389,22.746389,7/03/2014,0
-34.005833,22.351111,7/03/2014,1.700000048
-29.380556,30.2775,8/03/2014,69.90000153
-26.45,28.085833,10/03/2014,3.799999952
-26.98472222,26.63227778,10/03/2014,0.600000024
-28.1175,26.719444,10/03/2014,0.5
-31.396,29.2651,10/03/2014,5.300000191
-31.554722,29.245556,10/03/2014,24.39999962
-27.01011111,26.69808333,11/03/2014,0.600000024
-24.183889,30.823889,11/03/2014,86.80000305
-26.861111,28.884722,11/03/2014,4.400000095
-26.648056,27.089444,11/03/2014,2.900000095
-26.970278,27.211111,11/03/2014,2.400000095
-26.880278,26.965,11/03/2014,2.200000048
-26.98472222,26.63227778,11/03/2014,0.600000024
-27.902778,24.615556,2/08/2012,0.300000012
-27.044444,27.005,11/03/2014,1.200000048
-30.568333,29.422778,11/03/2014,12.80000019
-30.570833,29.150556,11/03/2014,7.099999905
-31.104278,29.399722,11/03/2014,8.600000381
-34.092222,21.295278,11/03/2014,1.100000024
-29.161667,23.696389,12/03/2014,0.100000002
-28.7115,24.07288889,12/03/2014,0.200000003
-29.641944,30.6875,12/03/2014,63.79999924
-27.902778,24.615556,20/06/2013,0.200000003
-24.034167,31.123611,12/03/2014,72.5
-28.44555556,32.325,7/05/2014,74.80000305
-28.75,30.442778,12/03/2014,16.30000114
-29.161667,30.629722,12/03/2014,57.20000076
-27.02314,28.59389,12/03/2014,3.900000095
-27.273889,28.49,12/03/2014,7.599999905
-27.4275,28.525833,12/03/2014,11.69999981
-27.3,28.586944,12/03/2014,9.100000381
-27.902778,24.615556,2/01/2014,0.200000003
-27.935,26.126667,12/03/2014,0.5
-28.141944,26.417778,12/03/2014,0.5
-29.651389,22.746389,12/03/2014,0
-31.031389,28.883333,12/03/2014,4.800000191
-30.86013889,29.07125,12/03/2014,4.300000191
-30.77586667,29.03221667,12/03/2014,3.900000095
-27.902778,24.615556,23/05/2014,0.200000003
-28.338333,31.373611,12/03/2014,61.70000076
-28.068333,31.55,12/03/2014,65.30000305
-24.679167,30.8025,13/03/2014,125.9000015
-25.20639,27.558,13/03/2014,4.700000286
-27.573056,24.746389,13/03/2014,0.300000012
-31.394444,20.947222,13/03/2014,0
-33.08883333,19.21878333,13/03/2014,5.599999905
-33.897778,20.012778,13/03/2014,1.899999976
-27.902778,24.615556,14/03/2014,0.200000003
-27.573056,24.746389,15/03/2014,0.300000012
-28.96362,19.15486,15/03/2014,0
-27.902778,24.615556,21/11/2014,0.200000003
-25.99136,27.84208,17/03/2014,13
-28.735556,29.820556,17/03/2014,15.90000057
-26.73806,27.59194,17/03/2014,3.100000143
-27.935,26.126667,17/03/2014,0.5
-28.1175,26.719444,17/03/2014,0.5
-28.116667,26.725278,17/03/2014,0.5
-29.042222,24.6,17/03/2014,0.100000002
-29.033333,23.983333,17/03/2014,0.200000003
-23.658056,31.05,18/03/2014,25.80000114
-23.281,30.54305556,18/03/2014,32.40000153
-27.169444,29.233889,18/03/2014,3.600000143
-26.861111,28.884722,18/03/2014,4.400000095
-26.98472222,26.63227778,18/03/2014,0.600000024
-29.028629,24.638389,18/03/2014,0.100000002
-33.38056,19.30167,18/03/2014,8.600000381
-33.31388889,19.07472222,18/03/2014,11.19999981
-25.45963889,28.26430556,18/03/2014,30.5
-27.495556,26.074722,18/03/2014,0.600000024
-25.447222,30.711667,18/03/2014,152.9000092
-29.161667,23.696389,19/03/2014,0.100000002
-27.01011111,26.69808333,19/03/2014,0.600000024
-25.81048333,27.90955222,19/03/2014,13.5
-27.363611,31.783333,19/03/2014,40
-26.648056,27.089444,19/03/2014,2.900000095
-26.970278,27.211111,19/03/2014,2.400000095
-26.880278,26.965,19/03/2014,2.200000048
-27.044444,27.005,19/03/2014,1.200000048
-27.573056,24.746389,19/03/2014,0.300000012
-29.033333,23.983333,19/03/2014,0.200000003
-28.376944,24.303056,29/09/2011,0.300000012
-28.376944,24.303056,20/11/2011,0.300000012
-28.376944,24.303056,8/12/2011,0.300000012
-32.595833,19.009444,19/03/2014,3.100000143
-28.376944,24.303056,19/01/2012,0.300000012
-26.03611,30.99778,20/03/2014,139.6999969
-27.602222,29.942778,20/03/2014,19.70000076
-29.744167,29.905833,20/03/2014,73.80000305
-28.376944,24.303056,5/07/2012,0.300000012
-28.376944,24.303056,11/07/2012,0.300000012
-29.7775,29.470833,24/03/2014,42.90000153
-28.376944,24.303056,16/08/2012,0.300000012
-28.376944,24.303056,30/08/2012,0.300000012
-28.376944,24.303056,27/09/2012,0.300000012
-28.376944,24.303056,17/01/2013,0.200000003
-28.376944,24.303056,28/02/2013,0.200000003
-29.987778,29.851667,24/03/2014,76.59999847
-28.376944,24.303056,14/03/2013,0.200000003
-28.376944,24.303056,11/04/2013,0.200000003
-28.376944,24.303056,25/04/2013,0.200000003
-28.376944,24.303056,9/05/2013,0.200000003
-28.376944,24.303056,20/06/2013,0.200000003
-28.376944,24.303056,4/07/2013,0.200000003
-28.376944,24.303056,18/07/2013,0.200000003
-28.376944,24.303056,1/08/2013,0.200000003
-28.376944,24.303056,15/08/2013,0.200000003
-28.376944,24.303056,29/08/2013,0.200000003
-28.376944,24.303056,12/09/2013,0.200000003
-28.376944,24.303056,26/09/2013,0.200000003
-28.376944,24.303056,10/10/2013,0.200000003
-28.376944,24.303056,24/10/2013,0.200000003
-28.376944,24.303056,7/11/2013,0.200000003
-28.376944,24.303056,21/11/2013,0.200000003
-28.376944,24.303056,2/01/2014,0.200000003
-28.376944,24.303056,16/01/2014,0.200000003
-28.376944,24.303056,30/01/2014,0.200000003
-28.376944,24.303056,27/02/2014,0.200000003
-29.744167,29.905833,24/03/2014,73.80000305
-26.45,28.085833,24/03/2014,3.799999952
-27.935,26.126667,24/03/2014,0.5
-28.141944,26.417778,24/03/2014,0.5
-28.376944,24.303056,5/06/2014,0.200000003
-28.1175,26.719444,24/03/2014,0.5
-22.225556,29.990556,25/03/2014,0.200000003
-25.127778,27.628889,25/03/2014,6.900000095
-24.39619444,27.08983333,25/03/2014,1.899999976
-24.69514,27.40906,25/03/2014,2.600000143
-28.376944,24.303056,23/10/2014,0.200000003
-30.733889,29.828333,25/03/2014,43.10000229
-26.861111,28.884722,25/03/2014,4.400000095
-28.116667,26.725278,25/03/2014,0.5
-29.160278,26.573333,25/03/2014,0.5
-28.69485,28.23487,25/03/2014,10.10000038
-29.615556,27.065278,25/03/2014,0.5
-28.883333,27.89,25/03/2014,10.90000057
-33.501667,21.624167,25/03/2014,0.100000002
-29.161667,23.696389,26/03/2014,0.100000002
-27.01011111,26.69808333,26/03/2014,0.600000024
-22.935,28.004167,26/03/2014,0.200000003
-25.20639,27.558,26/03/2014,4.700000286
-28.376944,24.303056,16/07/2015,0.200000003
-28.376944,24.303056,30/07/2015,0.200000003
-28.376944,24.303056,13/08/2015,0.200000003
-28.376944,24.303056,24/09/2015,0.200000003
-28.376944,24.303056,8/10/2015,0.200000003
-28.376944,24.303056,22/10/2015,0.200000003
-28.376944,24.303056,5/11/2015,0.200000003
-28.376944,24.303056,19/11/2015,0.200000003
-28.376944,24.303056,3/12/2015,0.200000003
-28.376944,24.303056,31/12/2015,0.200000003
-30.398056,30.601944,26/03/2014,47.10000229
-26.648056,27.089444,26/03/2014,2.900000095
-26.970278,27.211111,26/03/2014,2.400000095
-26.880278,26.965,26/03/2014,2.200000048
-26.98472222,26.63227778,26/03/2014,0.600000024
-27.671111,27.236944,26/03/2014,0.600000024
-27.044444,27.005,26/03/2014,1.200000048
-30.160091,27.40124,26/03/2014,0.699999988
-30.336111,27.359444,26/03/2014,0.699999988
-22.935,28.004167,27/03/2014,0.200000003
-30.830556,26.921389,27/03/2014,0.600000024
-22.548889,28.898056,27/03/2014,0.100000002
-22.91028,29.61111,27/03/2014,37.29999924
-30.13573889,30.67422222,27/03/2014,62.10000229
-27.38972222,26.46388889,27/03/2014,0.600000024
-27.398611,26.614722,27/03/2014,0.600000024
-27.902778,24.615556,27/03/2014,0.200000003
-29.658056,25.973333,27/03/2014,0.400000006
-31.000833,26.353056,27/03/2014,0.400000006
-30.679722,26.7125,27/03/2014,0.5
-30.534167,24.961944,27/03/2014,0
-27.356667,27.286389,27/03/2014,0.699999988
-22.548889,28.898056,28/03/2014,0.100000002
-29.160278,26.573333,28/03/2014,0.5
-29.803611,30.516111,28/03/2014,80.09999847
-25.99136,27.84208,31/03/2014,13
-25.513889,31.224444,31/03/2014,125.0999985
-33.818056,19.694722,31/03/2014,6
-32.502778,19.535833,31/03/2014,0.400000006
-25.681111,31.783333,1/04/2014,72.80000305
-27.935,26.126667,1/04/2014,0.5
-28.1175,26.719444,1/04/2014,0.5
-28.116667,26.725278,1/04/2014,0.5
-27.671111,27.236944,1/04/2014,0.600000024
-34.075556,20.145556,1/04/2014,2.200000048
-29.161667,23.696389,2/04/2014,0.100000002
-25.81048333,27.90955222,2/04/2014,13.5
-22.935,28.004167,2/04/2014,0.200000003
-24.768889,31.39,2/04/2014,105.5
-24.9675,31.516667,2/04/2014,83.70000458
-28.801278,31.955389,2/04/2014,7
-29.744167,29.905833,2/04/2014,73.80000305
-27.4275,28.525833,2/04/2014,11.69999981
-27.398611,26.614722,2/04/2014,0.600000024
-27.671111,27.236944,2/04/2014,0.600000024
-29.033333,23.983333,2/04/2014,0.200000003
-28.768056,20.720556,2/04/2014,0
-34.031944,22.053333,2/04/2014,1.300000072
-34.039722,22.133333,2/04/2014,1.399999976
-33.7075,18.97444444,2/04/2014,12.90000057
-28.058889,30.373611,2/04/2014,45.40000153
-27.495556,26.074722,2/04/2014,0.600000024
-27.4,26.624722,2/04/2014,0.600000024
-27.01011111,26.69808333,3/04/2014,0.600000024
-22.91028,29.61111,3/04/2014,37.29999924
-23.658056,31.05,3/04/2014,25.80000114
-23.281,30.54305556,3/04/2014,32.40000153
-24.99328,30.81444,3/04/2014,159.5
-27.937778,31.209444,3/04/2014,78.30000305
-27.5275,30.858056,3/04/2014,72.80000305
-26.648056,27.089444,3/04/2014,2.900000095
-26.970278,27.211111,3/04/2014,2.400000095
-26.880278,26.965,3/04/2014,2.200000048
-26.98472222,26.63227778,3/04/2014,0.600000024
-27.044444,27.005,3/04/2014,1.200000048
-33.13083,18.86278,3/04/2014,10
-28.404444,30.013056,4/04/2014,17.10000038
-28.116667,26.725278,4/04/2014,0.5
-28.735556,29.820556,7/04/2014,15.90000057
-26.73806,27.59194,7/04/2014,3.100000143
-26.45,28.085833,7/04/2014,3.799999952
-26.98472222,26.63227778,7/04/2014,0.600000024
-27.935,26.126667,7/04/2014,0.5
-28.141944,26.417778,7/04/2014,0.5
-28.1175,26.719444,7/04/2014,0.5
-28.116667,26.725278,7/04/2014,0.5
-29.042222,24.6,7/04/2014,0.100000002
-29.028629,24.638389,7/04/2014,0.100000002
-29.033333,23.983333,7/04/2014,0.200000003
-31.554722,29.245556,7/04/2014,24.39999962
-27.01011111,26.69808333,8/04/2014,0.600000024
-34.065833,20.404167,8/04/2014,1.800000072
-25.127778,27.628889,8/04/2014,6.900000095
-25.20639,27.558,8/04/2014,4.700000286
-24.69514,27.40906,8/04/2014,2.600000143
-22.769722,30.886944,8/04/2014,58.79999924
-27.169444,29.233889,8/04/2014,3.600000143
-26.861111,28.884722,8/04/2014,4.400000095
-26.648056,27.089444,8/04/2014,2.900000095
-26.970278,27.211111,8/04/2014,2.400000095
-26.880278,26.965,8/04/2014,2.200000048
-26.98472222,26.63227778,8/04/2014,0.600000024
-30.570833,29.150556,8/04/2014,7.099999905
-33.31388889,19.07472222,8/04/2014,11.19999981
-28.338333,31.373611,8/04/2014,61.70000076
-29.658056,25.973333,27/09/2011,1.899999976
-28.068333,31.55,8/04/2014,65.30000305
-28.308889,31.9025,8/04/2014,63.70000076
-25.57877778,29.12747222,8/04/2014,50.40000153
-29.641944,30.6875,9/04/2014,63.79999924
-25.73411,27.21422,9/04/2014,3.799999952
-28.44555556,32.325,4/06/2014,74.80000305
-28.75,30.442778,9/04/2014,16.30000114
-29.161667,30.629722,9/04/2014,57.20000076
-27.00222,28.76528,9/04/2014,3.900000095
-27.02314,28.59389,9/04/2014,3.900000095
-27.273889,28.49,9/04/2014,7.599999905
-27.4275,28.525833,9/04/2014,11.69999981
-27.3,28.586944,9/04/2014,9.100000381
-30.568333,29.422778,9/04/2014,12.80000019
-31.031389,28.883333,9/04/2014,4.800000191
-30.86013889,29.07125,9/04/2014,4.300000191
-30.77586667,29.03221667,9/04/2014,3.900000095
-32.595833,19.009444,9/04/2014,3.100000143
-28.376944,24.303056,10/04/2014,0.200000003
-34.092222,21.295278,10/04/2014,1.100000024
-34.329722,18.990278,10/04/2014,18
-33.897778,20.012778,10/04/2014,1.899999976
-27.902778,24.615556,11/04/2014,0.200000003
-24.679167,30.8025,14/04/2014,125.9000015
-25.99136,27.84208,14/04/2014,13
-26.73806,27.59194,14/04/2014,3.100000143
-28.1175,26.719444,14/04/2014,0.5
-28.116667,26.725278,14/04/2014,0.5
-33.08883333,19.21878333,14/04/2014,5.599999905
-24.183889,30.823889,15/04/2014,86.80000305
-27.169444,29.233889,15/04/2014,3.600000143
-26.861111,28.884722,15/04/2014,4.400000095
-27.00222,28.76528,15/04/2014,3.900000095
-27.4275,28.525833,15/04/2014,11.69999981
-26.98472222,26.63227778,15/04/2014,0.600000024
-27.935,26.126667,15/04/2014,0.5
-29.160278,26.573333,15/04/2014,0.5
-29.033333,23.983333,15/04/2014,0.200000003
-25.45963889,28.26430556,15/04/2014,30.5
-29.161667,23.696389,16/04/2014,0.100000002
-28.7115,24.07288889,16/04/2014,0.200000003
-27.01011111,26.69808333,16/04/2014,0.600000024
-25.81048333,27.90955222,16/04/2014,13.5
-26.905,32.324722,16/04/2014,4.599999905
-27.602222,29.942778,16/04/2014,19.70000076
-29.744167,29.905833,16/04/2014,73.80000305
-26.648056,27.089444,16/04/2014,2.900000095
-26.970278,27.211111,16/04/2014,2.400000095
-26.880278,26.965,16/04/2014,2.200000048
-29.033333,23.983333,16/04/2014,0.200000003
-29.1825,23.575556,16/04/2014,0.100000002
-28.768056,20.720556,16/04/2014,0
-27.363611,31.783333,17/04/2014,40
-29.042222,24.6,17/04/2014,0.100000002
-29.028629,24.638389,17/04/2014,0.100000002
-29.987778,29.851667,21/04/2014,76.59999847
-29.744167,29.905833,21/04/2014,73.80000305
-30.733889,29.828333,22/04/2014,43.10000229
-29.380556,30.2775,22/04/2014,69.90000153
-27.935,26.126667,22/04/2014,0.5
-28.141944,26.417778,22/04/2014,0.5
-28.1175,26.719444,22/04/2014,0.5
-28.116667,26.725278,22/04/2014,0.5
-29.160278,26.573333,22/04/2014,0.5
-33.501667,21.624167,22/04/2014,0.100000002
-27.01011111,26.69808333,23/04/2014,0.600000024
-25.127778,27.628889,23/04/2014,6.900000095
-25.20639,27.558,23/04/2014,4.700000286
-24.39619444,27.08983333,23/04/2014,1.899999976
-24.69514,27.40906,23/04/2014,2.600000143
-26.970278,27.211111,23/04/2014,2.400000095
-26.880278,26.965,23/04/2014,2.200000048
-26.98472222,26.63227778,23/04/2014,0.600000024
-28.1175,26.719444,23/04/2014,0.5
-28.116667,26.725278,23/04/2014,0.5
-27.671111,27.236944,23/04/2014,0.600000024
-28.69485,28.23487,23/04/2014,10.10000038
-29.615556,27.065278,23/04/2014,0.5
-28.883333,27.89,23/04/2014,10.90000057
-28.760833,17.730278,24/04/2014,0
-30.13573889,30.67422222,24/04/2014,62.10000229
-27.38972222,26.46388889,24/04/2014,0.600000024
-28.141944,26.417778,24/04/2014,0.5
-28.1175,26.719444,24/04/2014,0.5
-28.116667,26.725278,24/04/2014,0.5
-27.398611,26.614722,24/04/2014,0.600000024
-28.376944,24.303056,24/04/2014,0.200000003
-30.160091,27.40124,24/04/2014,0.699999988
-30.336111,27.359444,24/04/2014,0.699999988
-27.356667,27.286389,24/04/2014,0.699999988
-30.830556,26.921389,25/04/2014,0.600000024
