Latitude,Longitude,Sample Date,soil_roll3,soil_roll6,soil_roll12
-30.27402,30.69602,28-07-2012,128.5,226.90001,348.7
-27.01011111,26.69808333,30-07-2012,3.4,7.2,17.1
-26.648056,27.089444,30-07-2012,4.8,10.200001,24.800001
-26.880278,26.965,30-07-2012,4.5,9.699999,23.500002
-26.98472222,26.63227778,30-07-2012,3.6,7.7000003,18.400002
-31.554722,29.245556,30-07-2012,46.8,110.4,261.1
-33.38056,19.30167,30-07-2012,27.9,118.7,220.80002
-25.127778,27.628889,31-07-2012,8.8,19.0,45.4
-25.20639,27.558,31-07-2012,9.1,19.6,47.100002
-26.861111,28.884722,31-07-2012,7.0,15.200001,36.800003
-26.970278,27.211111,31-07-2012,4.8,10.200001,24.900002
-26.73806,27.59194,31-07-2012,5.4,11.7,28.6
-26.45,28.085833,31-07-2012,6.3,13.5,32.4
-31.104278,29.399722,31-07-2012,52.1,106.90001,233.09999
-24.39619444,27.08983333,01-08-2012,11.900001,25.5,61.299995
-27.169444,29.233889,01-08-2012,5.7000003,12.2,29.199999
-28.141944,26.417778,01-08-2012,3.4,7.3,17.599998
-28.1175,26.719444,01-08-2012,3.2,7.0,17.3
-33.13083,18.86278,01-08-2012,31.600002,119.6,196.8
-28.75,30.442778,02-08-2012,39.0,45.0,60.1
-29.161667,30.629722,02-08-2012,167.2,247.5,280.30002
-27.00222,28.76528,02-08-2012,6.6000004,14.2,34.699997
-26.648056,27.089444,02-08-2012,4.8,10.200001,24.800001
-27.398611,26.614722,02-08-2012,3.5,7.6,18.300001
-28.376944,24.303056,02-08-2012,0.90000004,1.8,3.5999997
-27.671111,27.236944,03-08-2012,3.7,7.9000006,19.100002
-28.735556,29.820556,04-08-2012,58.4,64.1,78.6
-28.760833,17.730278,05-08-2012,0.0,0.0,0.0
-25.99136,27.84208,06-08-2012,6.3,13.700001,33.8
-26.970278,27.211111,06-08-2012,4.8,10.200001,24.900002
-33.818056,19.694722,06-08-2012,19.6,83.700005,159.59999
-27.01011111,26.69808333,07-08-2012,3.4,7.2,17.1
-29.641944,30.6875,07-08-2012,142.1,160.6,201.0
-28.735556,29.820556,07-08-2012,58.4,64.1,78.6
-26.880278,26.965,07-08-2012,4.5,9.699999,23.500002
-26.98472222,26.63227778,07-08-2012,3.6,7.7000003,18.400002
-27.398611,26.614722,07-08-2012,3.5,7.6,18.300001
-34.075556,20.145556,07-08-2012,18.2,54.500004,95.299995
-25.45963889,28.26430556,07-08-2012,7.2,15.400001,37.2
-28.338333,31.373611,07-08-2012,121.600006,247.09999,261.8
-28.068333,31.55,07-08-2012,79.8,212.20001,224.3
-25.57877778,29.12747222,07-08-2012,6.6000004,14.2,34.299995
-25.81048333,27.90955222,08-08-2012,6.6000004,14.400001,35.399998
-28.44555556,32.325,31-10-2012,125.700005,283.90002,371.0
-26.861111,28.884722,08-08-2012,7.0,15.200001,36.800003
-26.45,28.085833,08-08-2012,6.3,13.5,32.4
-27.273889,28.49,09-08-2012,5.7000003,12.3,30.3
-27.802778,28.768333,09-08-2012,36.4,41.5,55.0
-27.00222,28.76528,10-08-2012,6.6000004,14.2,34.699997
-27.02314,28.59389,10-08-2012,6.6000004,14.2,34.299995
-26.648056,27.089444,10-08-2012,4.8,10.200001,24.800001
-27.573056,24.746389,10-08-2012,1.2,2.4,4.8000007
-34.065833,20.404167,12-08-2012,16.0,42.3,78.0
-27.01011111,26.69808333,13-08-2012,3.4,7.2,17.1
-29.7775,29.470833,13-08-2012,74.5,88.700005,178.2
-29.987778,29.851667,13-08-2012,144.4,164.8,231.89998
-29.744167,29.905833,13-08-2012,128.8,141.90001,177.90001
-26.880278,26.965,13-08-2012,4.5,9.699999,23.500002
-26.98472222,26.63227778,13-08-2012,3.6,7.7000003,18.400002
-25.127778,27.628889,14-08-2012,8.8,19.0,45.4
-24.39619444,27.08983333,14-08-2012,11.900001,25.5,61.299995
-24.69514,27.40906,14-08-2012,10.400001,22.400002,53.1
-25.73411,27.21422,14-08-2012,6.6000004,14.2,34.399998
-26.03611,30.99778,14-08-2012,353.6,496.5,558.7
-27.363611,31.783333,14-08-2012,110.5,249.70001,295.5
-26.73806,27.59194,14-08-2012,5.4,11.7,28.6
-26.45,28.085833,14-08-2012,6.3,13.5,32.4
-27.273889,28.49,14-08-2012,5.7000003,12.3,30.3
-29.160278,26.573333,14-08-2012,3.2,6.9,16.900002
-34.250556,20.9925,14-08-2012,26.7,79.0,144.0
-33.897778,20.012778,14-08-2012,14.900001,42.6,75.80001
-25.20639,27.558,15-08-2012,9.1,19.6,47.100002
-25.49037,30.6986,15-08-2012,171.5,244.70001,315.90002
-30.398056,30.601944,15-08-2012,110.90001,211.7,367.09998
-30.27402,30.69602,15-08-2012,128.5,226.90001,348.7
-27.169444,29.233889,15-08-2012,5.7000003,12.2,29.199999
-27.3,28.586944,15-08-2012,5.5,11.900001,29.099998
-29.033333,23.983333,15-08-2012,0.6,1.2,2.4000003
-28.69485,28.23487,15-08-2012,38.8,43.300003,55.6
-29.615556,27.065278,15-08-2012,3.4,7.3,17.8
-28.883333,27.89,15-08-2012,42.0,46.800003,60.100002
-34.405833,19.600556,15-08-2012,32.5,141.5,246.50002
-25.447222,30.711667,15-08-2012,146.70001,214.40002,280.6
-30.13573889,30.67422222,16-08-2012,145.00002,214.6,262.90002
-26.648056,27.089444,16-08-2012,4.8,10.200001,24.800001
-27.902778,24.615556,16-08-2012,0.90000004,1.8,3.5999997
-30.160091,27.40124,16-08-2012,4.4,9.5,23.6
-30.336111,27.359444,16-08-2012,4.6,10.0,25.2
-30.830556,26.921389,17-08-2012,3.6,7.8000007,19.000002
-29.658056,25.973333,17-08-2012,2.8000002,6.1000004,14.9
-31.000833,26.353056,17-08-2012,2.5,5.4000006,13.5
-30.679722,26.7125,17-08-2012,3.0,6.4,15.500001
-29.803611,30.516111,17-08-2012,137.6,153.8,196.1
-28.760833,17.730278,18-08-2012,0.0,0.0,0.0
-22.43772222,31.07805556,19-08-2012,1.5,3.0,6.0
-24.679167,30.8025,20-08-2012,224.70001,291.2,355.0
-25.99136,27.84208,20-08-2012,6.3,13.700001,33.8
-30.27402,30.69602,20-08-2012,128.5,226.90001,348.7
-26.880278,26.965,20-08-2012,4.5,9.699999,23.500002
-26.98472222,26.63227778,20-08-2012,3.6,7.7000003,18.400002
-33.7075,18.97444444,20-08-2012,44.2,202.1,360.80005
-24.183889,30.823889,21-08-2012,10.6,22.6,53.4
-29.380556,30.2775,21-08-2012,154.6,183.5,219.09999
-26.45,28.085833,21-08-2012,6.3,13.5,32.4
-33.464444,18.740556,21-08-2012,33.7,147.2,259.7
-25.45963889,28.26430556,21-08-2012,7.2,15.400001,37.2
-25.81048333,27.90955222,22-08-2012,6.6000004,14.400001,35.399998
-24.058889,31.237222,22-08-2012,3.6000001,7.2,14.9
-27.169444,29.233889,22-08-2012,5.7000003,12.2,29.199999
-27.273889,28.49,22-08-2012,5.7000003,12.3,30.3
-27.802778,28.768333,22-08-2012,36.4,41.5,55.0
-28.058889,30.373611,22-08-2012,103.20001,151.20001,169.80002
-29.161667,23.696389,23-08-2012,0.3,0.6,1.2000002
-28.7115,24.07288889,23-08-2012,0.6,1.3000001,3.1000001
-31.860278,18.6875,23-08-2012,2.1,4.2,8.699999
-27.937778,31.209444,23-08-2012,95.9,216.6,231.5
-26.648056,27.089444,23-08-2012,4.8,10.200001,24.800001
-29.1825,23.575556,23-08-2012,0.3,0.6,1.2000002
-34.031944,22.053333,23-08-2012,15.5,40.599995,75.799995
-34.02861,22.22222,23-08-2012,19.1,53.399998,101.100006
-23.838611,31.640833,24-08-2012,2.7,5.6000004,11.599998
-32.502778,19.535833,24-08-2012,2.2,4.7,10.7
-29.380556,30.2775,26-08-2012,154.6,183.5,219.09999
-29.641944,30.6875,27-08-2012,142.1,160.6,201.0
-29.758889,30.935278,27-08-2012,177.90001,278.1,316.7
-27.01011111,26.69808333,28-08-2012,3.4,7.2,17.1
-25.127778,27.628889,28-08-2012,8.8,19.0,45.4
-25.20639,27.558,28-08-2012,9.1,19.6,47.100002
-24.69514,27.40906,28-08-2012,10.400001,22.400002,53.1
-28.747778,31.745833,28-08-2012,112.4,246.50002,319.8
-26.970278,27.211111,28-08-2012,4.8,10.200001,24.900002
-26.880278,26.965,28-08-2012,4.5,9.699999,23.500002
-26.45,28.085833,28-08-2012,6.3,13.5,32.4
-26.98472222,26.63227778,28-08-2012,3.6,7.7000003,18.400002
-30.86013889,29.07125,28-08-2012,12.200001,23.900002,62.2
-31.104278,29.399722,28-08-2012,52.1,106.90001,233.09999
-31.396,29.2651,28-08-2012,40.7,103.100006,238.30003
-31.554722,29.245556,28-08-2012,46.8,110.4,261.1
-33.501667,21.624167,28-08-2012,0.3,0.6,1.2000002
-31.5653,18.3306,28-08-2012,0.6,1.2,2.6000004
-29.161667,23.696389,29-08-2012,0.3,0.6,1.2000002
-28.801278,31.955389,29-08-2012,111.8,255.40001,336.09998
-28.141944,26.417778,29-08-2012,3.4,7.3,17.599998
-28.1175,26.719444,29-08-2012,3.2,7.0,17.3
-30.568333,29.422778,29-08-2012,40.3,52.2,87.0
-30.77586667,29.03221667,29-08-2012,21.2,30.5,57.100002
-33.13083,18.86278,29-08-2012,31.600002,119.6,196.8
-24.282222,28.090278,30-08-2012,9.200001,19.8,47.800007
-28.75,30.442778,30-08-2012,39.0,45.0,60.1
-29.161667,30.629722,30-08-2012,167.2,247.5,280.30002
-27.00222,28.76528,30-08-2012,6.6000004,14.2,34.699997
-27.398611,26.614722,30-08-2012,3.5,7.6,18.300001
-27.671111,27.236944,30-08-2012,3.7,7.9000006,19.100002
-33.38056,19.30167,30-08-2012,27.9,118.7,220.80002
-27.902778,24.615556,31-08-2012,0.90000004,1.8,3.5999997
-28.760833,17.730278,02-09-2012,0.0,0.0,0.0
-25.99136,27.84208,03-09-2012,6.3,13.700001,33.8
-22.43772222,31.07805556,03-09-2012,1.5,3.0,6.0
-26.970278,27.211111,03-09-2012,4.8,10.200001,24.900002
-27.3,28.586944,03-09-2012,5.5,11.900001,29.099998
-31.031389,28.883333,03-09-2012,13.0,29.3,96.4
-33.818056,19.694722,03-09-2012,19.6,83.700005,159.59999
-27.01011111,26.69808333,04-09-2012,3.4,7.2,17.1
-26.880278,26.965,04-09-2012,4.5,9.699999,23.500002
-26.98472222,26.63227778,04-09-2012,3.6,7.7000003,18.400002
-27.671111,27.236944,04-09-2012,3.7,7.9000006,19.100002
-34.075556,20.145556,04-09-2012,18.2,54.500004,95.299995
-25.45963889,28.26430556,04-09-2012,7.2,15.400001,37.2
-28.338333,31.373611,04-09-2012,121.600006,247.09999,261.8
-28.068333,31.55,04-09-2012,79.8,212.20001,224.3
-27.4,26.624722,04-09-2012,3.5,7.6,18.300001
-29.161667,23.696389,05-09-2012,0.3,0.6,1.2000002
-25.81048333,27.90955222,05-09-2012,6.6000004,14.400001,35.399998
-27.602222,29.942778,05-09-2012,38.4,52.0,70.600006
-27.169444,29.233889,05-09-2012,5.7000003,12.2,29.199999
-26.73806,27.59194,05-09-2012,5.4,11.7,28.6
-26.45,28.085833,05-09-2012,6.3,13.5,32.4
-29.641944,30.6875,06-09-2012,142.1,160.6,201.0
-29.161667,23.696389,07-09-2012,0.3,0.6,1.2000002
-28.7115,24.07288889,07-09-2012,0.6,1.3000001,3.1000001
-27.02314,28.59389,07-09-2012,6.6000004,14.2,34.299995
-27.273889,28.49,07-09-2012,5.7000003,12.3,30.3
-29.1825,23.575556,07-09-2012,0.3,0.6,1.2000002
-29.028629,24.638389,08-09-2012,0.3,0.6,1.2000002
-27.01011111,26.69808333,10-09-2012,3.4,7.2,17.1
-29.987778,29.851667,10-09-2012,144.4,164.8,231.89998
-29.744167,29.905833,10-09-2012,128.8,141.90001,177.90001
-26.98472222,26.63227778,10-09-2012,3.6,7.7000003,18.400002
-29.160278,26.573333,10-09-2012,3.2,6.9,16.900002
-34.065833,20.404167,11-09-2012,16.0,42.3,78.0
-25.127778,27.628889,11-09-2012,8.8,19.0,45.4
-24.39619444,27.08983333,11-09-2012,11.900001,25.5,61.299995
-24.69514,27.40906,11-09-2012,10.400001,22.400002,53.1
-27.363611,31.783333,11-09-2012,110.5,249.70001,295.5
-30.733889,29.828333,11-09-2012,95.4,152.40001,257.5
-26.970278,27.211111,11-09-2012,4.8,10.200001,24.900002
-26.45,28.085833,11-09-2012,6.3,13.5,32.4
-28.69485,28.23487,11-09-2012,38.8,43.300003,55.6
-29.615556,27.065278,11-09-2012,3.4,7.3,17.8
-28.883333,27.89,11-09-2012,42.0,46.800003,60.100002
-33.897778,20.012778,11-09-2012,14.900001,42.6,75.80001
-29.161667,23.696389,12-09-2012,0.3,0.6,1.2000002
-25.20639,27.558,12-09-2012,9.1,19.6,47.100002
-22.769722,30.886944,12-09-2012,40.200005,51.100002,77.5
-28.44555556,32.325,24-01-2013,33.999992,109.399994,413.1
-26.905,32.324722,12-09-2012,106.100006,211.3,253.8
-30.398056,30.601944,12-09-2012,110.90001,211.7,367.09998
-30.27402,30.69602,12-09-2012,128.5,226.90001,348.7
-30.160091,27.40124,12-09-2012,4.4,9.5,23.6
-30.336111,27.359444,12-09-2012,4.6,10.0,25.2
-28.768056,20.720556,12-09-2012,0.0,0.0,0.0
-34.405833,19.600556,12-09-2012,32.5,141.5,246.50002
-30.830556,26.921389,13-09-2012,3.6,7.8000007,19.000002
-27.00222,28.76528,13-09-2012,6.6000004,14.2,34.699997
-26.648056,27.089444,13-09-2012,4.8,10.200001,24.800001
-31.000833,26.353056,13-09-2012,2.5,5.4000006,13.5
-30.679722,26.7125,13-09-2012,3.0,6.4,15.500001
-34.329722,18.990278,13-09-2012,74.8,326.90002,522.0
-27.573056,24.746389,14-09-2012,1.2,2.4,4.8000007
-29.658056,25.973333,14-09-2012,2.8000002,6.1000004,14.9
-29.803611,30.516111,14-09-2012,137.6,153.8,196.1
-29.161667,23.696389,17-09-2012,0.3,0.6,1.2000002
-25.99136,27.84208,17-09-2012,6.3,13.700001,33.8
-26.73806,27.59194,17-09-2012,5.4,11.7,28.6
-26.45,28.085833,17-09-2012,6.3,13.5,32.4
-27.935,26.126667,17-09-2012,3.2,6.7999997,16.100002
-29.1825,23.575556,17-09-2012,0.3,0.6,1.2000002
-33.31388889,19.07472222,17-09-2012,39.700005,173.90001,299.19998
-27.01011111,26.69808333,18-09-2012,3.4,7.2,17.1
-22.91028,29.61111,18-09-2012,5.1000004,8.1,14.7
-27.5275,30.858056,18-09-2012,179.40001,279.1,309.2
-29.380556,30.2775,18-09-2012,154.6,183.5,219.09999
-27.169444,29.233889,18-09-2012,5.7000003,12.2,29.199999
-26.648056,27.089444,18-09-2012,4.8,10.200001,24.800001
-26.970278,27.211111,18-09-2012,4.8,10.200001,24.900002
-26.880278,26.965,18-09-2012,4.5,9.699999,23.500002
-27.802778,28.768333,18-09-2012,36.4,41.5,55.0
-33.7075,18.97444444,18-09-2012,44.2,202.1,360.80005
-25.45963889,28.26430556,18-09-2012,7.2,15.400001,37.2
-29.161667,23.696389,19-09-2012,0.3,0.6,1.2000002
-25.81048333,27.90955222,19-09-2012,6.6000004,14.400001,35.399998
-23.763056,27.908611,19-09-2012,8.1,17.300001,41.2
-27.00222,28.76528,19-09-2012,6.6000004,14.2,34.699997
-27.273889,28.49,19-09-2012,5.7000003,12.3,30.3
-34.039722,22.133333,19-09-2012,17.4,46.899998,87.59999
-32.595833,19.009444,19-09-2012,15.299999,36.4,73.5
-34.005833,22.351111,19-09-2012,25.0,78.0,143.20001
-31.860278,18.6875,20-09-2012,2.1,4.2,8.699999
-29.744167,29.905833,27-12-2013,114.8,138.70001,240.00003
-24.282222,28.090278,20-09-2012,9.200001,19.8,47.800007
-23.838611,31.640833,20-09-2012,2.7,5.6000004,11.599998
-24.670833,28.560833,21-09-2012,9.1,19.6,47.300003
-32.502778,19.535833,21-09-2012,2.2,4.7,10.7
-24.183889,30.823889,25-09-2012,10.6,22.6,53.4
-25.127778,27.628889,25-09-2012,8.8,19.0,45.4
-25.20639,27.558,25-09-2012,9.1,19.6,47.100002
-24.69514,27.40906,25-09-2012,10.400001,22.400002,53.1
-25.73411,27.21422,25-09-2012,6.6000004,14.2,34.399998
-26.45,28.085833,25-09-2012,6.3,13.5,32.4
-31.396,29.2651,25-09-2012,40.7,103.100006,238.30003
-31.554722,29.245556,25-09-2012,46.8,110.4,261.1
-33.501667,21.624167,25-09-2012,0.3,0.6,1.2000002
-33.38056,19.30167,25-09-2012,27.9,118.7,220.80002
-29.161667,23.696389,26-09-2012,0.3,0.6,1.2000002
-27.01011111,26.69808333,26-09-2012,3.4,7.2,17.1
-24.39619444,27.08983333,26-09-2012,11.900001,25.5,61.299995
-29.380556,30.2775,26-09-2012,154.6,183.5,219.09999
-26.648056,27.089444,26-09-2012,4.8,10.200001,24.800001
-26.880278,26.965,26-09-2012,4.5,9.699999,23.500002
-27.802778,28.768333,26-09-2012,36.4,41.5,55.0
-26.98472222,26.63227778,26-09-2012,3.6,7.7000003,18.400002
-28.141944,26.417778,26-09-2012,3.4,7.3,17.599998
-28.1175,26.719444,26-09-2012,3.2,7.0,17.3
-30.568333,29.422778,26-09-2012,40.3,52.2,87.0
-30.570833,29.150556,26-09-2012,44.4,54.300003,83.7
-31.104278,29.399722,26-09-2012,52.1,106.90001,233.09999
-31.5653,18.3306,26-09-2012,0.6,1.2,2.6000004
-29.641944,30.6875,27-09-2012,142.1,160.6,201.0
-24.679167,30.8025,27-09-2012,224.70001,291.2,355.0
-28.747778,31.745833,27-09-2012,112.4,246.50002,319.8
-28.801278,31.955389,27-09-2012,111.8,255.40001,336.09998
-28.75,30.442778,27-09-2012,39.0,45.0,60.1
-29.758889,30.935278,27-09-2012,177.90001,278.1,316.7
-29.161667,30.629722,27-09-2012,167.2,247.5,280.30002
-27.00222,28.76528,27-09-2012,6.6000004,14.2,34.699997
-27.38972222,26.46388889,27-09-2012,3.7,7.9000006,19.000002
-27.398611,26.614722,27-09-2012,3.5,7.6,18.300001
-27.671111,27.236944,27-09-2012,3.7,7.9000006,19.100002
-31.031389,28.883333,27-09-2012,13.0,29.3,96.4
-30.86013889,29.07125,27-09-2012,12.200001,23.900002,62.2
-30.77586667,29.03221667,27-09-2012,21.2,30.5,57.100002
-33.13083,18.86278,27-09-2012,31.600002,119.6,196.8
-30.27402,30.69602,28-09-2012,128.5,226.90001,348.7
-27.902778,24.615556,28-09-2012,0.90000004,1.8,3.5999997
-24.9675,31.516667,30-09-2012,33.6,50.7,95.1
-29.161667,23.696389,01-10-2012,0.3,0.6,1.2000002
-26.861111,28.884722,01-10-2012,7.0,15.200001,36.800003
-26.73806,27.59194,01-10-2012,5.4,11.7,28.6
-26.45,28.085833,01-10-2012,6.3,13.5,32.4
-33.818056,19.694722,01-10-2012,19.6,83.700005,159.59999
-28.7115,24.07288889,02-10-2012,0.6,1.3000001,3.1000001
-23.658056,31.05,02-10-2012,3.0,6.2,12.9
-28.735556,29.820556,02-10-2012,58.4,64.1,78.6
-27.169444,29.233889,02-10-2012,5.7000003,12.2,29.199999
-27.802778,28.768333,02-10-2012,36.4,41.5,55.0
-27.398611,26.614722,02-10-2012,3.5,7.6,18.300001
-27.671111,27.236944,02-10-2012,3.7,7.9000006,19.100002
-29.1825,23.575556,02-10-2012,0.3,0.6,1.2000002
-34.075556,20.145556,02-10-2012,18.2,54.500004,95.299995
-25.45963889,28.26430556,02-10-2012,7.2,15.400001,37.2
-28.338333,31.373611,02-10-2012,121.600006,247.09999,261.8
-28.068333,31.55,02-10-2012,79.8,212.20001,224.3
-27.01011111,26.69808333,03-10-2012,3.4,7.2,17.1
-25.81048333,27.90955222,03-10-2012,6.6000004,14.400001,35.399998
-29.641944,30.6875,03-10-2012,142.1,160.6,201.0
-22.769722,30.886944,03-10-2012,40.200005,51.100002,77.5
-27.00222,28.76528,03-10-2012,6.6000004,14.2,34.699997
-27.02314,28.59389,03-10-2012,6.6000004,14.2,34.299995
-26.648056,27.089444,03-10-2012,4.8,10.200001,24.800001
-26.880278,26.965,03-10-2012,4.5,9.699999,23.500002
-27.273889,28.49,03-10-2012,5.7000003,12.3,30.3
-27.4275,28.525833,03-10-2012,16.3,22.0,37.7
-27.3,28.586944,03-10-2012,5.5,11.900001,29.099998
-34.092222,21.295278,03-10-2012,14.4,42.3,84.299995
-25.57877778,29.12747222,03-10-2012,6.6000004,14.2,34.299995
-27.602222,29.942778,04-10-2012,38.4,52.0,70.600006
-27.573056,24.746389,05-10-2012,1.2,2.4,4.8000007
-29.042222,24.6,05-10-2012,0.3,0.6,1.2000002
-29.028629,24.638389,05-10-2012,0.3,0.6,1.2000002
-29.7775,29.470833,08-10-2012,74.5,88.700005,178.2
-29.744167,29.905833,08-10-2012,128.8,141.90001,177.90001
-26.45,28.085833,08-10-2012,6.3,13.5,32.4
-33.897778,20.012778,08-10-2012,14.900001,42.6,75.80001
-27.01011111,26.69808333,09-10-2012,3.4,7.2,17.1
-34.065833,20.404167,09-10-2012,16.0,42.3,78.0
-25.127778,27.628889,09-10-2012,8.8,19.0,45.4
-24.39619444,27.08983333,09-10-2012,11.900001,25.5,61.299995
-24.69514,27.40906,09-10-2012,10.400001,22.400002,53.1
-25.73411,27.21422,09-10-2012,6.6000004,14.2,34.399998
-30.733889,29.828333,09-10-2012,95.4,152.40001,257.5
-26.648056,27.089444,09-10-2012,4.8,10.200001,24.800001
-26.970278,27.211111,09-10-2012,4.8,10.200001,24.900002
-26.880278,26.965,09-10-2012,4.5,9.699999,23.500002
-27.802778,28.768333,09-10-2012,36.4,41.5,55.0
-26.98472222,26.63227778,09-10-2012,3.6,7.7000003,18.400002
-29.160278,26.573333,09-10-2012,3.2,6.9,16.900002
-28.69485,28.23487,09-10-2012,38.8,43.300003,55.6
-28.883333,27.89,09-10-2012,42.0,46.800003,60.100002
-28.068333,31.55,09-10-2012,79.8,212.20001,224.3
-30.830556,26.921389,10-10-2012,3.6,7.8000007,19.000002
-25.20639,27.558,10-10-2012,9.1,19.6,47.100002
-30.398056,30.601944,10-10-2012,110.90001,211.7,367.09998
-27.00222,28.76528,10-10-2012,6.6000004,14.2,34.699997
-31.000833,26.353056,10-10-2012,2.5,5.4000006,13.5
-28.768056,20.720556,10-10-2012,0.0,0.0,0.0
-34.031944,22.053333,10-10-2012,15.5,40.599995,75.799995
-34.039722,22.133333,10-10-2012,17.4,46.899998,87.59999
-34.405833,19.600556,10-10-2012,32.5,141.5,246.50002
-34.005833,22.351111,10-10-2012,25.0,78.0,143.20001
-30.830556,26.921389,11-10-2012,3.6,7.8000007,19.000002
-30.679722,26.7125,11-10-2012,3.0,6.4,15.500001
-30.160091,27.40124,11-10-2012,4.4,9.5,23.6
-30.336111,27.359444,11-10-2012,4.6,10.0,25.2
-28.404444,30.013056,12-10-2012,48.4,56.8,72.2
-27.902778,24.615556,12-10-2012,0.90000004,1.8,3.5999997
-29.658056,25.973333,12-10-2012,2.8000002,6.1000004,14.9
-31.000833,26.353056,12-10-2012,2.5,5.4000006,13.5
-29.803611,30.516111,12-10-2012,137.6,153.8,196.1
-25.99136,27.84208,15-10-2012,6.3,13.700001,33.8
-26.45,28.085833,15-10-2012,6.3,13.5,32.4
-33.31388889,19.07472222,15-10-2012,39.700005,173.90001,299.19998
-29.161667,23.696389,16-10-2012,0.3,0.6,1.2000002
-27.01011111,26.69808333,16-10-2012,3.4,7.2,17.1
-25.681111,31.783333,16-10-2012,104.100006,155.5,202.40001
-29.380556,30.2775,16-10-2012,154.6,183.5,219.09999
-26.648056,27.089444,16-10-2012,4.8,10.200001,24.800001
-26.970278,27.211111,16-10-2012,4.8,10.200001,24.900002
-26.880278,26.965,16-10-2012,4.5,9.699999,23.500002
-26.98472222,26.63227778,16-10-2012,3.6,7.7000003,18.400002
-27.935,26.126667,16-10-2012,3.2,6.7999997,16.100002
-29.160278,26.573333,16-10-2012,3.2,6.9,16.900002
-29.1825,23.575556,16-10-2012,0.3,0.6,1.2000002
-34.250556,20.9925,16-10-2012,26.7,79.0,144.0
-33.7075,18.97444444,16-10-2012,44.2,202.1,360.80005
-25.45963889,28.26430556,16-10-2012,7.2,15.400001,37.2
-29.161667,23.696389,17-10-2012,0.3,0.6,1.2000002
-25.81048333,27.90955222,17-10-2012,6.6000004,14.400001,35.399998
-24.768889,31.39,17-10-2012,51.1,69.0,116.1
-24.9675,31.516667,17-10-2012,33.6,50.7,95.1
-27.937778,31.209444,17-10-2012,95.9,216.6,231.5
-27.169444,29.233889,17-10-2012,5.7000003,12.2,29.199999
-27.00222,28.76528,17-10-2012,6.6000004,14.2,34.699997
-27.802778,28.768333,17-10-2012,36.4,41.5,55.0
-32.595833,19.009444,17-10-2012,15.299999,36.4,73.5
-28.058889,30.373611,17-10-2012,103.20001,151.20001,169.80002
-31.860278,18.6875,18-10-2012,2.1,4.2,8.699999
-27.273889,28.49,18-10-2012,5.7000003,12.3,30.3
-27.671111,27.236944,18-10-2012,3.7,7.9000006,19.100002
-25.14944444,31.94055556,19-10-2012,67.2,91.2,134.5
-32.502778,19.535833,19-10-2012,2.2,4.7,10.7
-31.031389,28.883333,21-10-2012,13.0,29.3,96.4
-24.679167,30.8025,22-10-2012,224.70001,291.2,355.0
-26.861111,28.884722,22-10-2012,7.0,15.200001,36.800003
-26.45,28.085833,22-10-2012,6.3,13.5,32.4
-31.396,29.2651,22-10-2012,40.7,103.100006,238.30003
-31.554722,29.245556,22-10-2012,46.8,110.4,261.1
-27.01011111,26.69808333,23-10-2012,3.4,7.2,17.1
-24.183889,30.823889,23-10-2012,10.6,22.6,53.4
-25.127778,27.628889,23-10-2012,8.8,19.0,45.4
-25.20639,27.558,23-10-2012,9.1,19.6,47.100002
-24.69514,27.40906,23-10-2012,10.400001,22.400002,53.1
-28.747778,31.745833,23-10-2012,112.4,246.50002,319.8
-26.648056,27.089444,23-10-2012,4.8,10.200001,24.800001
-26.970278,27.211111,23-10-2012,4.8,10.200001,24.900002
-26.880278,26.965,23-10-2012,4.5,9.699999,23.500002
-27.802778,28.768333,23-10-2012,36.4,41.5,55.0
-27.38972222,26.46388889,23-10-2012,3.7,7.9000006,19.000002
-26.98472222,26.63227778,23-10-2012,3.6,7.7000003,18.400002
-28.69485,28.23487,23-10-2012,38.8,43.300003,55.6
-30.568333,29.422778,23-10-2012,40.3,52.2,87.0
-30.570833,29.150556,23-10-2012,44.4,54.300003,83.7
-31.104278,29.399722,23-10-2012,52.1,106.90001,233.09999
-33.501667,21.624167,23-10-2012,0.3,0.6,1.2000002
-29.161667,23.696389,24-10-2012,0.3,0.6,1.2000002
-24.39619444,27.08983333,24-10-2012,11.900001,25.5,61.299995
-24.058889,31.237222,24-10-2012,3.6000001,7.2,14.9
-28.141944,26.417778,24-10-2012,3.4,7.3,17.599998
-27.398611,26.614722,24-10-2012,3.5,7.6,18.300001
-27.671111,27.236944,24-10-2012,3.7,7.9000006,19.100002
-30.679722,26.7125,24-10-2012,3.0,6.4,15.500001
-30.336111,27.359444,24-10-2012,4.6,10.0,25.2
-28.768056,20.720556,24-10-2012,0.0,0.0,0.0
-30.86013889,29.07125,24-10-2012,12.200001,23.900002,62.2
-30.77586667,29.03221667,24-10-2012,21.2,30.5,57.100002
-33.13083,18.86278,24-10-2012,31.600002,119.6,196.8
-28.75,30.442778,25-10-2012,39.0,45.0,60.1
-29.161667,30.629722,25-10-2012,167.2,247.5,280.30002
-27.38972222,26.46388889,25-10-2012,3.7,7.9000006,19.000002
-27.671111,27.236944,28-10-2012,3.7,7.9000006,19.100002
-28.068333,31.55,28-10-2012,79.8,212.20001,224.3
-25.99136,27.84208,29-10-2012,6.3,13.700001,33.8
-27.00222,28.76528,29-10-2012,6.6000004,14.2,34.699997
