Latitude,Longitude,Sample Date,q_roll3,q_roll6,q_roll12
-27.363611,31.783333,08-11-2011,11.6,15.200000000000001,29.3
-29.380556,30.2775,08-11-2011,14.3,16.9,37.4
-26.98472222,26.63227778,08-11-2011,9.200000000000001,11.100000000000001,30.800000000000004
-27.398611,26.614722,08-11-2011,8.8,10.5,31.0
-27.671111,27.236944,08-11-2011,9.4,11.0,30.100000000000005
-27.495556,26.074722,08-11-2011,8.100000000000001,9.2,31.200000000000003
-24.058889,31.237222,09-11-2011,9.200000000000001,12.6,22.4
-27.02314,28.59389,09-11-2011,11.200000000000001,15.500000000000002,32.3
-26.648056,27.089444,09-11-2011,9.8,12.1,29.900000000000002
-27.273889,28.49,09-11-2011,11.3,16.3,35.300000000000004
-27.4275,28.525833,09-11-2011,11.500000000000002,15.700000000000001,39.800000000000004
-27.3,28.586944,09-11-2011,11.400000000000002,16.2,34.6
-29.161667,30.629722,10-11-2011,15.8,20.1,87.30000000000003
-33.38056,19.30167,10-11-2011,2.6000000000000005,7.300000000000001,18.400000000000002
-33.31388889,19.07472222,10-11-2011,2.3000000000000003,7.000000000000001,18.399999999999995
-33.13083,18.86278,10-11-2011,1.9000000000000001,5.8,15.7
-33.7075,18.97444444,10-11-2011,3.3,9.400000000000002,29.599999999999998
-28.75,30.442778,11-11-2011,11.700000000000001,14.4,29.5
-30.733889,29.828333,11-11-2011,16.400000000000002,19.2,77.9
-27.5275,30.858056,12-11-2011,15.9,20.6,36.50000000000001
-24.670833,28.560833,14-11-2011,12.8,16.7,29.1
-25.99136,27.84208,14-11-2011,11.400000000000002,14.400000000000002,64.2
-24.925278,29.324444,14-11-2011,11.1,15.200000000000001,27.800000000000004
-24.282222,28.090278,15-11-2011,11.3,15.8,30.000000000000004
-29.380556,30.2775,15-11-2011,14.3,16.9,37.4
-27.00222,28.76528,15-11-2011,11.3,15.4,32.2
-26.648056,27.089444,15-11-2011,9.8,12.1,29.900000000000002
-34.031944,22.053333,15-11-2011,4.4,8.200000000000001,22.3
-34.039722,22.133333,15-11-2011,4.6000000000000005,8.6,29.5
-25.45963889,28.26430556,15-11-2011,11.4,14.9,28.5
-29.161667,23.696389,16-11-2011,4.2,4.4,23.000000000000004
-25.81048333,27.90955222,16-11-2011,11.3,14.1,56.300000000000004
-22.935,28.004167,16-11-2011,7.800000000000001,10.200000000000001,18.6
-34.065833,20.404167,16-11-2011,3.0,6.600000000000001,16.5
-27.937778,31.209444,16-11-2011,13.100000000000001,17.400000000000002,29.1
-28.404444,30.013056,16-11-2011,12.6,16.0,32.2
-28.141944,26.417778,16-11-2011,8.6,9.4,28.9
-30.160091,27.40124,16-11-2011,10.0,11.200000000000001,33.2
-34.02861,22.22222,16-11-2011,5.000000000000001,9.300000000000002,35.60000000000001
-33.818056,19.694722,16-11-2011,3.0,7.8,26.800000000000004
-34.075556,20.145556,16-11-2011,3.2,7.1000000000000005,17.099999999999998
-34.005833,22.351111,16-11-2011,6.1,11.1,54.300000000000004
-28.058889,30.373611,16-11-2011,13.3,17.6,34.7
-22.91028,29.61111,17-11-2011,10.600000000000001,14.600000000000001,23.3
-27.38972222,26.46388889,17-11-2011,8.700000000000001,10.3,31.2
-27.398611,26.614722,17-11-2011,8.8,10.5,31.0
-27.671111,27.236944,17-11-2011,9.4,11.0,30.100000000000005
-33.897778,20.012778,17-11-2011,2.8,6.5,16.400000000000002
-27.902778,24.615556,18-11-2011,7.300000000000001,7.800000000000001,28.3
-28.760833,17.730278,19-11-2011,0.4,0.8,4.4
-29.161667,23.696389,21-11-2011,4.2,4.4,23.000000000000004
-27.01011111,26.69808333,21-11-2011,9.0,10.900000000000002,30.100000000000005
-29.7775,29.470833,21-11-2011,17.400000000000002,19.0,77.80000000000003
-29.744167,29.905833,21-11-2011,14.600000000000001,16.4,37.199999999999996
-26.861111,28.884722,21-11-2011,11.2,15.0,30.8
-26.45,28.085833,21-11-2011,10.8,13.700000000000001,29.800000000000004
-26.98472222,26.63227778,21-11-2011,9.200000000000001,11.100000000000001,30.800000000000004
-31.554722,29.245556,21-11-2011,39.0,42.900000000000006,140.60000000000002
-25.127778,27.628889,22-11-2011,11.000000000000002,13.900000000000002,28.500000000000007
-25.20639,27.558,22-11-2011,11.000000000000002,13.700000000000003,29.200000000000006
-24.69514,27.40906,22-11-2011,11.399999999999999,14.5,29.799999999999997
-29.987778,29.851667,22-11-2011,15.3,17.3,39.6
-27.169444,29.233889,22-11-2011,11.1,15.3,29.900000000000002
-26.970278,27.211111,22-11-2011,10.0,12.3,29.8
-26.880278,26.965,22-11-2011,9.600000000000001,11.7,29.900000000000002
-31.394444,20.947222,22-11-2011,1.2000000000000002,2.0,9.200000000000001
-29.651389,22.746389,22-11-2011,3.1,3.4,19.500000000000004
-27.495556,26.074722,22-11-2011,8.100000000000001,9.2,31.200000000000003
-23.658056,31.05,23-11-2011,8.5,12.100000000000001,21.299999999999997
-28.747778,31.745833,23-11-2011,16.900000000000002,25.2,49.50000000000001
-28.801278,31.955389,23-11-2011,15.700000000000003,24.300000000000004,89.6
-30.398056,30.601944,23-11-2011,17.3,21.299999999999997,153.20000000000002
-30.27402,30.69602,23-11-2011,16.5,20.1,159.90000000000003
-28.69485,28.23487,23-11-2011,11.1,12.799999999999999,66.5
-30.568333,29.422778,23-11-2011,14.200000000000001,16.1,38.99999999999999
-30.13573889,30.67422222,24-11-2011,15.6,19.2,115.79999999999998
-27.573056,24.746389,24-11-2011,7.800000000000001,8.500000000000002,29.10000000000001
-31.031389,28.883333,24-11-2011,14.1,16.200000000000003,38.4
-30.86013889,29.07125,24-11-2011,14.000000000000002,15.9,38.900000000000006
-30.77586667,29.03221667,24-11-2011,13.900000000000002,15.700000000000001,38.800000000000004
-27.902778,24.615556,25-11-2011,7.300000000000001,7.800000000000001,28.3
-29.803611,30.516111,25-11-2011,14.8,17.700000000000003,45.0
-25.99136,27.84208,28-11-2011,11.400000000000002,14.400000000000002,64.2
-30.398056,30.601944,28-11-2011,17.3,21.299999999999997,153.20000000000002
-30.27402,30.69602,28-11-2011,16.5,20.1,159.90000000000003
-27.169444,29.233889,28-11-2011,11.1,15.3,29.900000000000002
-26.861111,28.884722,28-11-2011,11.2,15.0,30.8
-26.73806,27.59194,28-11-2011,10.5,13.0,29.900000000000002
-29.160278,26.573333,28-11-2011,8.5,9.200000000000001,29.500000000000004
-28.735556,29.820556,29-11-2011,12.5,15.100000000000001,31.500000000000004
-30.679722,26.7125,29-11-2011,8.0,8.900000000000002,29.2
-28.69485,28.23487,29-11-2011,11.1,12.799999999999999,66.5
-29.615556,27.065278,29-11-2011,9.5,10.3,50.7
-28.883333,27.89,29-11-2011,11.0,12.400000000000002,47.8
-25.45963889,28.26430556,29-11-2011,11.4,14.9,28.5
-25.81048333,27.90955222,30-11-2011,11.3,14.1,56.300000000000004
-29.641944,30.6875,30-11-2011,14.400000000000002,18.2,75.8
-27.602222,29.942778,30-11-2011,12.9,17.8,32.1
-27.02314,28.59389,30-11-2011,11.200000000000001,15.500000000000002,32.3
-27.273889,28.49,30-11-2011,11.3,16.3,35.300000000000004
-27.4275,28.525833,30-11-2011,11.500000000000002,15.700000000000001,39.800000000000004
-27.3,28.586944,30-11-2011,11.400000000000002,16.2,34.6
-30.160091,27.40124,30-11-2011,10.0,11.200000000000001,33.2
-30.336111,27.359444,30-11-2011,9.900000000000002,11.100000000000001,33.7
-25.447222,30.711667,30-11-2011,15.3,20.5,36.2
-30.830556,26.921389,01-12-2011,8.2,9.3,29.900000000000002
-27.398611,26.614722,01-12-2011,8.8,10.5,31.0
-31.000833,26.353056,01-12-2011,6.300000000000001,7.200000000000001,27.099999999999998
-29.658056,25.973333,02-12-2011,7.0,7.300000000000001,26.500000000000004
-28.760833,17.730278,03-12-2011,0.4,0.8,4.4
-28.96362,19.15486,03-12-2011,0.2,0.4,6.499999999999999
-24.679167,30.8025,06-12-2011,18.0,24.800000000000004,108.1
-24.183889,30.823889,06-12-2011,11.0,14.6,26.0
-25.127778,27.628889,06-12-2011,11.000000000000002,13.900000000000002,28.500000000000007
-25.20639,27.558,06-12-2011,11.000000000000002,13.700000000000003,29.200000000000006
-24.69514,27.40906,06-12-2011,11.399999999999999,14.5,29.799999999999997
-24.39619444,27.08983333,09-04-2014,10.4,10.800000000000004,26.799999999999997
-29.380556,30.2775,06-12-2011,14.3,16.9,37.4
-27.671111,27.236944,06-12-2011,9.4,11.0,30.100000000000005
-29.658056,25.973333,06-12-2011,7.0,7.300000000000001,26.500000000000004
-33.501667,21.624167,06-12-2011,3.1,5.4,13.399999999999999
-29.161667,23.696389,07-12-2011,4.2,4.4,23.000000000000004
-27.01011111,26.69808333,07-12-2011,9.0,10.900000000000002,30.100000000000005
-29.641944,30.6875,07-12-2011,14.400000000000002,18.2,75.8
-24.282222,28.090278,07-12-2011,11.3,15.8,30.000000000000004
-24.058889,31.237222,07-12-2011,9.200000000000001,12.6,22.4
-26.45,28.085833,07-12-2011,10.8,13.700000000000001,29.800000000000004
-26.98472222,26.63227778,07-12-2011,9.200000000000001,11.100000000000001,30.800000000000004
-27.398611,26.614722,07-12-2011,8.8,10.5,31.0
-28.69485,28.23487,07-12-2011,11.1,12.799999999999999,66.5
-29.1825,23.575556,07-12-2011,4.0,4.200000000000001,22.600000000000005
-27.4,26.624722,07-12-2011,8.8,10.5,31.0
-27.00222,28.76528,08-12-2011,11.3,15.4,32.2
-26.648056,27.089444,08-12-2011,9.8,12.1,29.900000000000002
-26.970278,27.211111,08-12-2011,10.0,12.3,29.8
-26.880278,26.965,08-12-2011,9.600000000000001,11.7,29.900000000000002
-27.902778,24.615556,09-12-2011,7.300000000000001,7.800000000000001,28.3
-28.768056,20.720556,09-12-2011,2.7,3.0000000000000004,15.7
-27.01011111,26.69808333,12-12-2011,9.0,10.900000000000002,30.100000000000005
-25.99136,27.84208,12-12-2011,11.400000000000002,14.400000000000002,64.2
-24.058889,31.237222,12-12-2011,9.200000000000001,12.6,22.4
-29.380556,30.2775,12-12-2011,14.3,16.9,37.4
-26.861111,28.884722,12-12-2011,11.2,15.0,30.8
-26.73806,27.59194,12-12-2011,10.5,13.0,29.900000000000002
-26.45,28.085833,12-12-2011,10.8,13.700000000000001,29.800000000000004
-26.98472222,26.63227778,12-12-2011,9.200000000000001,11.100000000000001,30.800000000000004
-24.925278,29.324444,13-12-2011,11.1,15.200000000000001,27.800000000000004
-27.169444,29.233889,13-12-2011,11.1,15.3,29.900000000000002
-26.648056,27.089444,13-12-2011,9.8,12.1,29.900000000000002
-26.970278,27.211111,13-12-2011,10.0,12.3,29.8
-26.880278,26.965,13-12-2011,9.600000000000001,11.7,29.900000000000002
-29.615556,27.065278,13-12-2011,9.5,10.3,50.7
-31.396,29.2651,13-12-2011,18.0,21.5,135.30000000000004
-33.38056,19.30167,13-12-2011,2.6000000000000005,7.300000000000001,18.400000000000002
-33.31388889,19.07472222,13-12-2011,2.3000000000000003,7.000000000000001,18.399999999999995
-29.161667,23.696389,14-12-2011,4.2,4.4,23.000000000000004
-25.81048333,27.90955222,14-12-2011,11.3,14.1,56.300000000000004
-27.937778,31.209444,14-12-2011,13.100000000000001,17.400000000000002,29.1
-28.141944,26.417778,14-12-2011,8.6,9.4,28.9
-28.1175,26.719444,14-12-2011,8.700000000000001,9.700000000000001,29.2
-30.568333,29.422778,14-12-2011,14.200000000000001,16.1,38.99999999999999
-31.104278,29.399722,14-12-2011,15.8,18.8,124.5
-28.058889,30.373611,14-12-2011,13.3,17.6,34.7
-25.447222,30.711667,14-12-2011,15.3,20.5,36.2
-27.5275,30.858056,15-12-2011,15.9,20.6,36.50000000000001
-27.398611,26.614722,15-12-2011,8.8,10.5,31.0
-27.671111,27.236944,15-12-2011,9.4,11.0,30.100000000000005
-31.031389,28.883333,15-12-2011,14.1,16.200000000000003,38.4
-30.86013889,29.07125,15-12-2011,14.000000000000002,15.9,38.900000000000006
-32.502778,19.535833,19-12-2011,0.9,3.0000000000000004,9.7
-29.161667,23.696389,20-12-2011,4.2,4.4,23.000000000000004
-29.160278,26.573333,20-12-2011,8.5,9.200000000000001,29.500000000000004
-32.595833,19.009444,20-12-2011,1.3000000000000003,4.3,12.200000000000001
-33.13083,18.86278,20-12-2011,1.9000000000000001,5.8,15.7
-28.69485,28.23487,21-12-2011,11.1,12.799999999999999,66.5
-28.883333,27.89,21-12-2011,11.0,12.400000000000002,47.8
-29.1825,23.575556,21-12-2011,4.0,4.200000000000001,22.600000000000005
-33.7075,18.97444444,21-12-2011,3.3,9.400000000000002,29.599999999999998
-27.573056,24.746389,22-12-2011,7.800000000000001,8.500000000000002,29.10000000000001
-30.160091,27.40124,22-12-2011,10.0,11.200000000000001,33.2
-30.336111,27.359444,22-12-2011,9.900000000000002,11.100000000000001,33.7
-30.830556,26.921389,23-12-2011,8.2,9.3,29.900000000000002
-29.658056,25.973333,23-12-2011,7.0,7.300000000000001,26.500000000000004
-31.000833,26.353056,23-12-2011,6.300000000000001,7.200000000000001,27.099999999999998
-25.362222,31.956667,26-12-2011,10.9,13.700000000000001,26.5
-25.14944444,31.94055556,26-12-2011,10.5,13.3,25.000000000000004
-28.735556,29.820556,27-12-2011,12.5,15.100000000000001,31.500000000000004
-29.641944,30.6875,28-12-2011,14.400000000000002,18.2,75.8
-29.758889,30.935278,28-12-2011,15.5,21.400000000000002,119.3
-27.602222,29.942778,29-12-2011,12.9,17.8,32.1
-30.398056,30.601944,29-12-2011,17.3,21.299999999999997,153.20000000000002
-30.27402,30.69602,29-12-2011,16.5,20.1,159.90000000000003
-28.760833,17.730278,03-01-2012,1.1,1.7000000000000002,2.8000000000000003
-25.99136,27.84208,03-01-2012,9.400000000000002,19.5,64.4
-26.861111,28.884722,03-01-2012,9.2,19.6,31.1
-26.73806,27.59194,03-01-2012,8.2,17.7,28.900000000000002
-26.45,28.085833,03-01-2012,9.0,18.8,29.700000000000003
-27.671111,27.236944,03-01-2012,7.6000000000000005,15.6,27.000000000000004
-27.01011111,26.69808333,04-01-2012,6.1,15.100000000000003,22.400000000000006
-25.127778,27.628889,04-01-2012,5.3000000000000025,16.300000000000004,22.900000000000006
-25.20639,27.558,04-01-2012,5.3000000000000025,16.300000000000004,23.000000000000007
-24.69514,27.40906,04-01-2012,5.6999999999999975,17.1,23.9
-27.169444,29.233889,04-01-2012,5.699999999999998,16.800000000000004,25.1
-26.880278,26.965,04-01-2012,6.0,15.599999999999998,22.5
-26.98472222,26.63227778,04-01-2012,6.299999999999999,15.500000000000002,23.000000000000004
-27.398611,26.614722,04-01-2012,6.000000000000001,14.799999999999999,23.4
-25.45963889,28.26430556,04-01-2012,5.6000000000000005,17.0,23.1
-27.495556,26.074722,04-01-2012,6.4,14.499999999999998,23.000000000000004
-27.4,26.624722,04-01-2012,6.000000000000001,14.799999999999999,23.4
-25.81048333,27.90955222,05-01-2012,3.4999999999999996,14.400000000000002,20.8
-29.161667,30.629722,05-01-2012,4.6000000000000005,20.299999999999997,30.70000000000003
-27.00222,28.76528,05-01-2012,3.1999999999999997,14.200000000000001,22.799999999999997
-27.02314,28.59389,05-01-2012,3.2000000000000015,14.200000000000003,22.899999999999995
-26.648056,27.089444,05-01-2012,3.000000000000001,13.299999999999999,19.500000000000004
-26.970278,27.211111,05-01-2012,2.8999999999999995,13.3,19.400000000000002
-27.273889,28.49,05-01-2012,3.3000000000000007,14.7,24.40000000000001
-27.4275,28.525833,05-01-2012,3.200000000000001,14.799999999999997,23.600000000000005
-27.3,28.586944,05-01-2012,3.300000000000003,14.6,24.0
-28.376944,24.303056,05-01-2012,3.0,12.8,15.499999999999996
-29.744167,29.905833,06-01-2012,2.4000000000000004,15.899999999999995,30.299999999999997
-29.7775,29.470833,09-01-2012,2.299999999999999,5.0000000000000036,35.70000000000002
-29.987778,29.851667,09-01-2012,2.799999999999999,5.499999999999998,33.40000000000001
-29.744167,29.905833,09-01-2012,2.5000000000000004,4.899999999999995,30.899999999999995
-26.970278,27.211111,09-01-2012,1.399999999999999,2.499999999999999,19.6
-30.733889,29.828333,10-01-2012,10.200000000000001,14.199999999999996,43.800000000000004
-26.880278,26.965,10-01-2012,3.4000000000000004,4.1999999999999975,19.800000000000004
-26.98472222,26.63227778,10-01-2012,3.199999999999999,4.199999999999999,19.7
-33.501667,21.624167,10-01-2012,3.8,8.0,15.299999999999997
-30.27402,30.69602,11-01-2012,14.500000000000002,20.100000000000005,43.4
-33.818056,19.694722,11-01-2012,4.6,35.1,41.70000000000001
-30.13573889,30.67422222,12-01-2012,18.799999999999997,24.0,42.599999999999994
-34.075556,20.145556,12-01-2012,3.1000000000000014,11.000000000000004,19.5
-29.803611,30.516111,13-01-2012,40.1,42.900000000000006,59.099999999999994
-24.670833,28.560833,16-01-2012,14.8,15.800000000000002,23.700000000000003
-26.73806,27.59194,16-01-2012,13.600000000000001,15.299999999999999,24.300000000000004
-26.45,28.085833,16-01-2012,14.8,16.700000000000003,26.3
-27.044444,27.005,16-01-2012,12.000000000000002,13.2,22.400000000000006
-31.396,29.2651,16-01-2012,31.800000000000004,38.400000000000006,70.00000000000003
-31.554722,29.245556,16-01-2012,48.800000000000004,56.300000000000004,124.30000000000003
-25.73411,27.21422,29-03-2011,10.599999999999998,11.399999999999999,37.7
-27.01011111,26.69808333,17-01-2012,11.299999999999999,12.300000000000002,21.6
-25.81048333,27.90955222,17-01-2012,14.2,15.700000000000003,25.3
-24.679167,30.8025,17-01-2012,22.4,25.700000000000006,42.500000000000014
-24.183889,30.823889,17-01-2012,12.3,13.8,23.199999999999996
-24.282222,28.090278,17-01-2012,12.200000000000001,13.000000000000007,23.0
-25.99136,27.84208,17-01-2012,14.700000000000003,16.4,26.4
-25.20639,27.558,17-01-2012,12.100000000000001,13.100000000000003,21.5
-27.169444,29.233889,17-01-2012,16.4,19.200000000000003,28.700000000000006
-27.00222,28.76528,17-01-2012,16.6,19.0,28.799999999999997
-26.648056,27.089444,17-01-2012,12.100000000000001,13.399999999999999,22.5
-26.880278,26.965,17-01-2012,11.8,12.999999999999998,22.200000000000003
-25.73411,27.21422,12-02-2013,13.600000000000003,13.700000000000003,25.2
-27.38972222,26.46388889,17-01-2012,10.900000000000002,11.7,21.60000000000001
-29.042222,24.6,17-01-2012,7.5,8.200000000000001,18.90000000000001
-30.679722,26.7125,17-01-2012,9.399999999999999,11.400000000000002,25.5
-30.160091,27.40124,17-01-2012,12.899999999999999,14.499999999999998,29.200000000000006
-31.104278,29.399722,17-01-2012,15.399999999999999,20.200000000000003,40.19999999999999
-32.502778,19.535833,17-01-2012,1.4000000000000006,5.999999999999998,11.499999999999998
-29.161667,23.696389,18-01-2012,6.300000000000001,6.799999999999999,17.200000000000003
-22.935,28.004167,18-01-2012,6.7,6.9,13.3
-30.830556,26.921389,18-01-2012,9.8,11.999999999999998,26.9
-23.23572222,27.717,18-01-2012,7.1000000000000005,7.399999999999997,14.300000000000004
-25.127778,27.628889,18-01-2012,12.100000000000003,13.100000000000005,21.400000000000006
-24.69514,27.40906,18-01-2012,11.5,12.300000000000004,20.999999999999996
-27.4275,28.525833,18-01-2012,17.400000000000002,19.799999999999997,30.0
-25.73411,27.21422,11-02-2014,12.8,13.399999999999999,43.00000000000001
-28.141944,26.417778,18-01-2012,10.400000000000002,11.299999999999999,20.799999999999997
-25.73411,27.21422,13-03-2014,12.8,13.399999999999999,43.00000000000001
-27.671111,27.236944,18-01-2012,11.9,13.100000000000001,22.40000000000001
-25.73411,27.21422,04-06-2014,12.8,13.399999999999999,43.00000000000001
-25.73411,27.21422,09-07-2014,15.100000000000001,16.3,41.1
-30.336111,27.359444,18-01-2012,12.700000000000001,14.599999999999998,29.900000000000002
-32.595833,19.009444,18-01-2012,1.9000000000000004,8.5,15.0
-25.73411,27.21422,02-09-2014,15.100000000000001,16.3,41.1
-25.45963889,28.26430556,18-01-2012,14.100000000000003,15.700000000000001,24.900000000000006
-27.356667,27.286389,18-01-2012,12.299999999999997,13.5,22.800000000000004
-22.548889,28.898056,19-01-2012,6.500000000000002,6.800000000000002,13.199999999999996
-22.91028,29.61111,19-01-2012,9.600000000000001,10.100000000000001,18.4
-27.398611,26.614722,19-01-2012,11.4,12.299999999999997,22.1
-30.679722,26.7125,19-01-2012,9.399999999999999,11.400000000000002,25.5
-27.356667,27.286389,19-01-2012,12.299999999999997,13.5,22.800000000000004
-23.658056,31.05,20-01-2012,9.799999999999999,11.2,19.499999999999996
-30.27402,30.69602,20-01-2012,19.900000000000002,26.000000000000007,45.9
-27.671111,27.236944,20-01-2012,11.9,13.100000000000001,22.40000000000001
-27.573056,24.746389,20-01-2012,8.5,9.000000000000004,19.600000000000005
-27.902778,24.615556,20-01-2012,8.200000000000003,8.800000000000002,19.4
-28.760833,17.730278,22-01-2012,0.7,1.4000000000000001,3.3000000000000003
-27.044444,27.005,23-01-2012,12.000000000000002,13.2,22.400000000000006
-29.161667,23.696389,24-01-2012,6.300000000000001,6.799999999999999,17.200000000000003
-27.01011111,26.69808333,24-01-2012,11.299999999999999,12.300000000000002,21.6
-26.880278,26.965,24-01-2012,11.8,12.999999999999998,22.200000000000003
-27.273889,28.49,24-01-2012,18.0,20.4,30.700000000000014
-27.4275,28.525833,24-01-2012,17.400000000000002,19.799999999999997,30.0
-25.73411,27.21422,24-06-2015,5.400000000000001,9.299999999999997,20.4
-25.73411,27.21422,07-07-2015,5.400000000000001,9.299999999999997,20.4
-27.3,28.586944,24-01-2012,17.800000000000004,20.2,30.300000000000004
-31.031389,28.883333,24-01-2012,13.8,17.200000000000003,35.4
-30.86013889,29.07125,24-01-2012,13.800000000000002,17.000000000000004,34.4
-33.31388889,19.07472222,24-01-2012,2.8000000000000003,30.6,40.2
-25.45963889,28.26430556,24-01-2012,14.100000000000003,15.700000000000001,24.900000000000006
-29.161667,23.696389,25-01-2012,6.300000000000001,6.799999999999999,17.200000000000003
-29.042222,24.6,25-01-2012,7.5,8.200000000000001,18.90000000000001
-29.028629,24.638389,25-01-2012,7.600000000000001,8.299999999999999,19.000000000000004
-30.568333,29.422778,25-01-2012,14.5,17.3,34.1
-33.38056,19.30167,25-01-2012,2.799999999999994,35.60000000000001,44.800000000000004
-33.13083,18.86278,25-01-2012,2.3000000000000007,11.5,19.999999999999996
-29.758889,30.935278,26-01-2012,63.99999999999999,70.80000000000001,89.29999999999998
-29.161667,30.629722,26-01-2012,58.2,64.1,79.90000000000003
-34.031944,22.053333,26-01-2012,4.7,11.3,20.6
-34.039722,22.133333,26-01-2012,5.000000000000001,11.8,21.400000000000006
-34.02861,22.22222,26-01-2012,5.599999999999999,13.000000000000005,23.000000000000014
-30.398056,30.601944,27-01-2012,31.1,37.699999999999996,58.30000000000005
-30.27402,30.69602,27-01-2012,19.900000000000002,26.000000000000007,45.9
-25.447222,30.711667,27-01-2012,20.5,24.3,36.90000000000001
-29.641944,30.6875,28-01-2012,38.300000000000004,41.7,57.5
-29.380556,30.2775,28-01-2012,38.2,42.199999999999996,56.599999999999994
-25.127778,27.628889,30-01-2012,12.100000000000003,13.100000000000005,21.400000000000006
-25.20639,27.558,30-01-2012,12.100000000000001,13.100000000000003,21.5
-24.69514,27.40906,30-01-2012,11.5,12.300000000000004,20.999999999999996
-27.169444,29.233889,30-01-2012,16.4,19.200000000000003,28.700000000000006
-26.861111,28.884722,30-01-2012,15.899999999999999,18.200000000000003,27.999999999999996
-26.970278,27.211111,30-01-2012,12.5,13.899999999999999,23.0
-26.73806,27.59194,30-01-2012,13.600000000000001,15.299999999999999,24.300000000000004
-26.45,28.085833,30-01-2012,14.8,16.700000000000003,26.3
-27.00222,28.76528,31-01-2012,16.6,19.0,28.799999999999997
-27.273889,28.49,31-01-2012,18.0,20.4,30.700000000000014
-26.98472222,26.63227778,31-01-2012,11.099999999999998,12.099999999999998,21.7
-29.160278,26.573333,31-01-2012,10.7,11.700000000000001,22.500000000000004
-33.818056,19.694722,31-01-2012,3.0999999999999996,32.2,41.70000000000001
-27.3,28.586944,01-02-2012,17.800000000000004,20.2,30.300000000000004
-28.69485,28.23487,01-02-2012,22.1,23.799999999999997,35.599999999999994
-29.615556,27.065278,01-02-2012,12.499999999999998,13.7,27.000000000000007
-28.883333,27.89,01-02-2012,17.3,18.799999999999997,31.1
-34.075556,20.145556,01-02-2012,3.1000000000000014,11.000000000000004,19.5
-24.925278,29.324444,02-02-2012,13.299999999999999,14.600000000000001,22.400000000000002
-30.336111,27.359444,02-02-2012,12.700000000000001,14.599999999999998,29.900000000000002
-27.573056,24.746389,03-02-2012,8.5,9.000000000000004,19.600000000000005
-27.902778,24.615556,03-02-2012,8.200000000000003,8.800000000000002,19.4
-29.658056,25.973333,03-02-2012,8.1,9.099999999999998,19.2
-31.000833,26.353056,03-02-2012,7.1,9.200000000000001,23.199999999999996
-30.679722,26.7125,03-02-2012,9.399999999999999,11.400000000000002,25.5
-28.760833,17.730278,05-02-2012,0.7,1.4000000000000001,3.3000000000000003
-25.99136,27.84208,06-02-2012,14.700000000000003,16.4,26.4
-29.987778,29.851667,06-02-2012,18.6,21.4,38.50000000000002
-26.45,28.085833,06-02-2012,14.8,16.700000000000003,26.3
-27.398611,26.614722,06-02-2012,11.4,12.299999999999997,22.1
-27.671111,27.236944,06-02-2012,11.9,13.100000000000001,22.40000000000001
-29.042222,24.6,06-02-2012,7.5,8.200000000000001,18.90000000000001
-27.356667,27.286389,06-02-2012,12.299999999999997,13.5,22.800000000000004
-27.01011111,26.69808333,07-02-2012,11.299999999999999,12.300000000000002,21.6
-30.830556,26.921389,07-02-2012,9.8,11.999999999999998,26.9
-30.733889,29.828333,07-02-2012,16.8,20.799999999999997,39.6
-29.380556,30.2775,07-02-2012,38.2,42.199999999999996,56.599999999999994
-26.98472222,26.63227778,07-02-2012,11.099999999999998,12.099999999999998,21.7
-25.45963889,28.26430556,07-02-2012,14.100000000000003,15.700000000000001,24.900000000000006
-25.57877778,29.12747222,07-02-2012,15.700000000000001,17.599999999999998,27.199999999999996
-27.4,26.624722,07-02-2012,11.4,12.299999999999997,22.1
-25.81048333,27.90955222,08-02-2012,14.2,15.700000000000003,25.3
-27.937778,31.209444,08-02-2012,114.0,121.8,133.50000000000003
-30.398056,30.601944,08-02-2012,31.1,37.699999999999996,58.30000000000005
-30.27402,30.69602,08-02-2012,19.900000000000002,26.000000000000007,45.9
-27.00222,28.76528,08-02-2012,16.6,19.0,28.799999999999997
-27.02314,28.59389,08-02-2012,16.8,19.200000000000003,28.999999999999993
-26.648056,27.089444,08-02-2012,12.100000000000001,13.399999999999999,22.5
-26.970278,27.211111,08-02-2012,12.5,13.899999999999999,23.0
-26.880278,26.965,08-02-2012,11.8,12.999999999999998,22.200000000000003
-27.273889,28.49,08-02-2012,18.0,20.4,30.700000000000014
-27.4275,28.525833,08-02-2012,17.400000000000002,19.799999999999997,30.0
-27.3,28.586944,08-02-2012,17.800000000000004,20.2,30.300000000000004
-27.044444,27.005,08-02-2012,12.000000000000002,13.2,22.400000000000006
-29.028629,24.638389,08-02-2012,7.600000000000001,8.299999999999999,19.000000000000004
-34.329722,18.990278,08-02-2012,5.199999999999992,109.8,123.4
-27.5275,30.858056,09-02-2012,88.0,94.60000000000001,107.80000000000001
-30.13573889,30.67422222,09-02-2012,18.799999999999997,24.0,42.599999999999994
-29.803611,30.516111,10-02-2012,40.1,42.900000000000006,59.099999999999994
-28.44555556,32.325,12-02-2012,275.0,423.49999999999994,446.59999999999997
-29.161667,30.629722,12-02-2012,58.2,64.1,79.90000000000003
-26.73806,27.59194,13-02-2012,13.600000000000001,15.299999999999999,24.300000000000004
-31.396,29.2651,13-02-2012,31.800000000000004,38.400000000000006,70.00000000000003
-31.554722,29.245556,13-02-2012,48.800000000000004,56.300000000000004,124.30000000000003
