LATITUDE,LONGITUDE,SAMPLE DATE,VPD
-25.127778,27.628889,10-09-2013,1.5
-24.69514,27.40906,10-09-2013,1.539999962
-22.769722,30.886944,10-09-2013,1.299999952
-23.281,30.54305556,10-09-2013,1.309999943
-27.802778,28.768333,10-09-2013,1.029999971
-32.595833,19.009444,10-09-2013,1.969999909
-29.161667,23.696389,11-09-2013,2.639999866
-27.01011111,26.69808333,11-09-2013,1.49000001
-29.641944,30.6875,11-09-2013,0.9199999571
-25.20639,27.558,11-09-2013,1.459999919
-27.363611,31.783333,11-09-2013,1.159999967
-26.970278,27.211111,11-09-2013,1.350000024
-26.880278,26.965,11-09-2013,1.370000005
-26.98472222,26.63227778,11-09-2013,1.519999981
-28.768056,20.720556,11-09-2013,3.089999914
-34.092222,21.295278,11-09-2013,1.149999976
-33.13083,18.86278,11-09-2013,1.74000001
-33.7075,18.97444444,11-09-2013,1.469999909
-32.94583,18.33667,11-09-2013,1.269999981
-26.905,32.324722,12-09-2013,1.370000005
-27.602222,29.942778,12-09-2013,1.029999971
-33.31388889,19.07472222,12-09-2013,1.639999986
-26.98472222,26.63227778,13-09-2013,1.519999981
-27.902778,24.615556,13-09-2013,2.369999886
-25.99136,27.84208,16-09-2013,1.169999957
-26.03611,30.99778,16-09-2013,1.019999981
-26.45,28.085833,16-09-2013,1.139999986
-25.447222,30.711667,16-09-2013,0.9399999976
-28.760833,17.730278,17-09-2013,3.039999962
-27.01011111,26.69808333,17-09-2013,1.49000001
-25.73411,27.21422,17-09-2013,1.25
-27.00222,28.76528,17-09-2013,1.049999952
-26.648056,27.089444,17-09-2013,1.269999981
-26.970278,27.211111,17-09-2013,1.350000024
-26.880278,26.965,17-09-2013,1.370000005
-26.98472222,26.63227778,17-09-2013,1.519999981
-29.042222,24.6,17-09-2013,2.429999828
-29.028629,24.638389,17-09-2013,2.409999847
-29.033333,23.983333,17-09-2013,2.5
-25.45963889,28.26430556,17-09-2013,1.299999952
-25.57877778,29.12747222,17-09-2013,1.189999938
-28.760833,17.730278,18-09-2013,3.039999962
-29.161667,23.696389,18-09-2013,2.639999866
-25.81048333,27.90955222,18-09-2013,1.25999999
-25.398889,31.610556,18-09-2013,1.059999943
-27.935,26.126667,18-09-2013,1.699999928
-27.671111,27.236944,18-09-2013,1.49000001
-29.033333,23.983333,18-09-2013,2.5
-28.75,30.442778,19-09-2013,1.289999962
-27.38972222,26.46388889,19-09-2013,1.649999976
-34.250556,20.9925,19-09-2013,1.090000033
-29.744167,29.905833,20-09-2013,0.9899999499
-27.671111,27.236944,20-09-2013,1.49000001
-27.573056,24.746389,20-09-2013,2.200000048
-28.760833,17.730278,23-09-2013,3.039999962
-29.380556,30.2775,23-09-2013,0.7699999809
-33.818056,19.694722,23-09-2013,1.480000019
-34.065833,20.404167,24-09-2013,1.480000019
-24.670833,28.560833,24-09-2013,1.209999919
-25.681111,31.783333,24-09-2013,1.120000005
-25.67386,31.57527,24-09-2013,1.139999986
-28.747778,31.745833,24-09-2013,1.019999981
-29.140556,31.391944,25-09-2013,0.8799999952
-25.127778,27.628889,25-09-2013,1.5
-24.69514,27.40906,25-09-2013,1.539999962
-27.937778,31.209444,25-09-2013,1.019999981
-28.404444,30.013056,25-09-2013,1.189999938
-26.73806,27.59194,25-09-2013,1.24000001
-26.45,28.085833,25-09-2013,1.139999986
-33.501667,21.624167,25-09-2013,1.370000005
-27.01011111,26.69808333,26-09-2013,1.49000001
-22.225556,29.990556,26-09-2013,1.75
-25.436111,31.982222,26-09-2013,1.059999943
-25.20639,27.558,26-09-2013,1.459999919
-28.801278,31.955389,26-09-2013,0.9199999571
-27.169444,29.233889,26-09-2013,0.9399999976
-27.00222,28.76528,26-09-2013,1.049999952
-26.648056,27.089444,26-09-2013,1.269999981
-26.970278,27.211111,26-09-2013,1.350000024
-26.880278,26.965,26-09-2013,1.370000005
-28.141944,26.417778,26-09-2013,1.730000019
-28.058889,30.373611,26-09-2013,0.9399999976
-26.861111,28.884722,27-09-2013,1
-27.902778,24.615556,27-09-2013,2.369999886
-25.99136,27.84208,30-09-2013,1.169999957
-29.7775,29.470833,30-09-2013,0.8100000024
-29.987778,29.851667,30-09-2013,0.8799999952
-29.744167,29.905833,30-09-2013,0.9899999499
-26.45,28.085833,30-09-2013,1.139999986
-31.396,29.2651,30-09-2013,0.9799999595
-31.554722,29.245556,30-09-2013,0.7899999619
-24.183889,30.823889,01-10-2013,1.339999914
-25.73411,27.21422,01-10-2013,1.25
-28.44555556,32.325,31-10-2013,0.8799999952
-27.671111,27.236944,01-10-2013,1.49000001
-30.568333,29.422778,01-10-2013,0.9099999666
-30.570833,29.150556,01-10-2013,0.9399999976
-31.104278,29.399722,01-10-2013,0.9599999785
-34.031944,22.053333,01-10-2013,0.8100000024
-34.005833,22.351111,01-10-2013,0.6599999666
-25.45963889,28.26430556,01-10-2013,1.299999952
-28.068333,31.55,01-10-2013,1.279999971
-29.161667,23.696389,02-10-2013,2.639999866
-27.01011111,26.69808333,02-10-2013,1.49000001
-25.81048333,27.90955222,02-10-2013,1.25999999
-24.058889,31.237222,02-10-2013,1.319999933
-30.733889,29.828333,02-10-2013,0.9099999666
-30.398056,30.601944,02-10-2013,0.8799999952
-27.00222,28.76528,02-10-2013,1.049999952
-27.02314,28.59389,02-10-2013,1.110000014
-27.273889,28.49,02-10-2013,1.129999995
-27.3,28.586944,02-10-2013,1.110000014
-27.802778,28.768333,02-10-2013,1.029999971
-26.98472222,26.63227778,02-10-2013,1.519999981
-27.398611,26.614722,02-10-2013,1.620000005
-27.671111,27.236944,02-10-2013,1.49000001
-29.160278,26.573333,02-10-2013,1.860000014
-29.615556,27.065278,02-10-2013,1.679999948
-28.883333,27.89,02-10-2013,1.289999962
-31.031389,28.883333,02-10-2013,1.029999971
-30.86013889,29.07125,02-10-2013,1.079999924
-30.77586667,29.03221667,02-10-2013,1.079999924
-34.039722,22.133333,02-10-2013,0.7699999809
-34.02861,22.22222,02-10-2013,0.6999999881
-27.495556,26.074722,02-10-2013,1.679999948
-28.44555556,32.325,16-01-2014,0.7599999905
-29.744167,29.905833,03-10-2013,0.9899999499
-26.648056,27.089444,03-10-2013,1.269999981
-26.970278,27.211111,03-10-2013,1.350000024
-26.880278,26.965,03-10-2013,1.370000005
-27.3,28.586944,03-10-2013,1.110000014
-30.160091,27.40124,03-10-2013,1.599999905
-30.336111,27.359444,03-10-2013,1.579999924
-29.615556,27.065278,03-10-2013,1.679999948
-30.830556,26.921389,04-10-2013,1.689999938
-30.679722,26.7125,04-10-2013,1.879999995
-29.803611,30.516111,04-10-2013,0.8499999642
-26.73806,27.59194,07-10-2013,1.24000001
-26.45,28.085833,07-10-2013,1.139999986
-31.436944,20.474722,07-10-2013,2.309999943
-29.1825,23.575556,07-10-2013,2.639999866
-33.38056,19.30167,07-10-2013,1.419999957
-32.502778,19.535833,07-10-2013,2.169999838
-31.860278,18.6875,08-10-2013,1.849999905
-25.127778,27.628889,08-10-2013,1.5
-24.69514,27.40906,08-10-2013,1.539999962
-22.769722,30.886944,08-10-2013,1.299999952
-28.735556,29.820556,08-10-2013,1.230000019
-27.169444,29.233889,08-10-2013,0.9399999976
-26.861111,28.884722,08-10-2013,1
-27.00222,28.76528,08-10-2013,1.049999952
-34.092222,21.295278,08-10-2013,1.149999976
-33.13083,18.86278,08-10-2013,1.74000001
-32.94583,18.33667,08-10-2013,1.269999981
-29.161667,23.696389,09-10-2013,2.639999866
-29.641944,30.6875,09-10-2013,0.9199999571
-25.20639,27.558,09-10-2013,1.459999919
-26.905,32.324722,09-10-2013,1.370000005
-27.602222,29.942778,09-10-2013,1.029999971
-33.7075,18.97444444,09-10-2013,1.469999909
-23.658056,31.05,10-10-2013,1.370000005
-27.363611,31.783333,10-10-2013,1.159999967
-26.970278,27.211111,10-10-2013,1.350000024
-33.31388889,19.07472222,10-10-2013,1.639999986
-27.01011111,26.69808333,11-10-2013,1.49000001
-26.648056,27.089444,11-10-2013,1.269999981
-26.880278,26.965,11-10-2013,1.370000005
-26.98472222,26.63227778,11-10-2013,1.519999981
-27.902778,24.615556,11-10-2013,2.369999886
-26.861111,28.884722,13-10-2013,1
-25.99136,27.84208,14-10-2013,1.169999957
-26.45,28.085833,14-10-2013,1.139999986
-27.01011111,26.69808333,15-10-2013,1.49000001
-25.73411,27.21422,15-10-2013,1.25
-24.99328,30.81444,15-10-2013,0.5099999905
-27.5275,30.858056,15-10-2013,0.8499999642
-26.861111,28.884722,15-10-2013,1
-27.00222,28.76528,15-10-2013,1.049999952
-26.648056,27.089444,15-10-2013,1.269999981
-26.970278,27.211111,15-10-2013,1.350000024
-26.880278,26.965,15-10-2013,1.370000005
-26.98472222,26.63227778,15-10-2013,1.519999981
-25.45963889,28.26430556,15-10-2013,1.299999952
-29.161667,23.696389,16-10-2013,2.639999866
-25.81048333,27.90955222,16-10-2013,1.25999999
-24.670833,28.560833,16-10-2013,1.209999919
-28.75,30.442778,16-10-2013,1.289999962
-29.161667,30.629722,16-10-2013,0.75
-29.160278,26.573333,16-10-2013,1.860000014
-29.033333,23.983333,16-10-2013,2.5
-28.768056,20.720556,16-10-2013,3.089999914
-29.161667,23.696389,17-10-2013,2.639999866
-29.744167,29.905833,17-10-2013,0.9899999499
-27.671111,27.236944,17-10-2013,1.49000001
-34.250556,20.9925,17-10-2013,1.090000033
-29.380556,30.2775,21-10-2013,0.7699999809
-33.818056,19.694722,21-10-2013,1.480000019
-27.01011111,26.69808333,22-10-2013,1.49000001
-34.065833,20.404167,22-10-2013,1.480000019
-25.127778,27.628889,22-10-2013,1.5
-25.20639,27.558,22-10-2013,1.459999919
-24.69514,27.40906,22-10-2013,1.539999962
-26.648056,27.089444,22-10-2013,1.269999981
-26.970278,27.211111,22-10-2013,1.350000024
-26.880278,26.965,22-10-2013,1.370000005
-26.73806,27.59194,22-10-2013,1.24000001
-26.45,28.085833,22-10-2013,1.139999986
-26.98472222,26.63227778,22-10-2013,1.519999981
-28.141944,26.417778,22-10-2013,1.730000019
-29.042222,24.6,22-10-2013,2.429999828
-29.028629,24.638389,22-10-2013,2.409999847
-33.501667,21.624167,22-10-2013,1.370000005
-34.075556,20.145556,22-10-2013,1.419999957
-28.760833,17.730278,23-10-2013,3.039999962
-29.161667,23.696389,23-10-2013,2.639999866
-29.140556,31.391944,23-10-2013,0.8799999952
-28.801278,31.955389,23-10-2013,0.9199999571
-27.169444,29.233889,23-10-2013,0.9399999976
-26.861111,28.884722,23-10-2013,1
-27.00222,28.76528,23-10-2013,1.049999952
-26.970278,27.211111,23-10-2013,1.350000024
-27.38972222,26.46388889,23-10-2013,1.649999976
-26.98472222,26.63227778,23-10-2013,1.519999981
-27.398611,26.614722,23-10-2013,1.620000005
-27.671111,27.236944,23-10-2013,1.49000001
-34.405833,19.600556,23-10-2013,0.8199999928
-28.058889,30.373611,23-10-2013,0.9399999976
-33.897778,20.012778,23-10-2013,1.5
-28.747778,31.745833,24-10-2013,1.019999981
-27.5275,30.858056,24-10-2013,0.8499999642
-28.116667,26.725278,24-10-2013,1.699999928
-34.329722,18.990278,24-10-2013,0.7099999785
-27.573056,24.746389,25-10-2013,2.200000048
-25.99136,27.84208,28-10-2013,1.169999957
-29.7775,29.470833,28-10-2013,0.8100000024
-29.987778,29.851667,28-10-2013,0.8799999952
-29.744167,29.905833,28-10-2013,0.9899999499
-26.45,28.085833,28-10-2013,1.139999986
-27.01011111,26.69808333,29-10-2013,1.49000001
-25.73411,27.21422,29-10-2013,1.25
-30.733889,29.828333,29-10-2013,0.9099999666
-27.00222,28.76528,29-10-2013,1.049999952
-26.648056,27.089444,29-10-2013,1.269999981
-26.970278,27.211111,29-10-2013,1.350000024
-26.880278,26.965,29-10-2013,1.370000005
-27.802778,28.768333,29-10-2013,1.029999971
-26.98472222,26.63227778,29-10-2013,1.519999981
-25.45963889,28.26430556,29-10-2013,1.299999952
-28.338333,31.373611,29-10-2013,1.029999971
-28.068333,31.55,29-10-2013,1.279999971
-25.81048333,27.90955222,30-10-2013,1.25999999
-30.830556,26.921389,30-10-2013,1.689999938
-30.398056,30.601944,30-10-2013,0.8799999952
-30.160091,27.40124,30-10-2013,1.599999905
-30.336111,27.359444,30-10-2013,1.579999924
-28.883333,27.89,30-10-2013,1.289999962
-28.768056,20.720556,30-10-2013,3.089999914
-31.104278,29.399722,30-10-2013,0.9599999785
-31.396,29.2651,30-10-2013,0.9799999595
-31.554722,29.245556,30-10-2013,0.7899999619
-28.44555556,32.325,13-02-2014,0.7599999905
-30.13573889,30.67422222,31-10-2013,0.8999999762
-28.69485,28.23487,31-10-2013,1.120000005
-28.883333,27.89,31-10-2013,1.289999962
-31.436944,20.474722,31-10-2013,2.309999943
-30.570833,29.150556,31-10-2013,0.9399999976
-29.744167,29.905833,01-11-2013,0.9899999499
-30.568333,29.422778,01-11-2013,0.9099999666
-31.031389,28.883333,01-11-2013,1.029999971
-30.77586667,29.03221667,01-11-2013,1.079999924
-29.803611,30.516111,01-11-2013,0.8499999642
-26.73806,27.59194,04-11-2013,1.24000001
-26.45,28.085833,04-11-2013,1.139999986
-27.3,28.586944,04-11-2013,1.110000014
-26.98472222,26.63227778,04-11-2013,1.519999981
-33.38056,19.30167,04-11-2013,1.419999957
-32.502778,19.535833,04-11-2013,2.169999838
-27.01011111,26.69808333,05-11-2013,1.49000001
-31.860278,18.6875,05-11-2013,1.849999905
-24.679167,30.8025,05-11-2013,0.7400000095
-33.980556,21.653333,05-11-2013,1.039999962
-25.127778,27.628889,05-11-2013,1.5
-24.39619444,27.08983333,05-11-2013,1.610000014
-24.69514,27.40906,05-11-2013,1.539999962
-27.169444,29.233889,05-11-2013,0.9399999976
-26.861111,28.884722,05-11-2013,1
-26.98472222,26.63227778,05-11-2013,1.519999981
-27.398611,26.614722,05-11-2013,1.620000005
-27.671111,27.236944,05-11-2013,1.49000001
-32.595833,19.009444,05-11-2013,1.969999909
-29.641944,30.6875,06-11-2013,0.9199999571
-25.20639,27.558,06-11-2013,1.459999919
-27.00222,28.76528,06-11-2013,1.049999952
-27.02314,28.59389,06-11-2013,1.110000014
-26.970278,27.211111,06-11-2013,1.350000024
-26.880278,26.965,06-11-2013,1.370000005
-27.273889,28.49,06-11-2013,1.129999995
-27.4275,28.525833,06-11-2013,1.120000005
-33.13083,18.86278,06-11-2013,1.74000001
-33.7075,18.97444444,06-11-2013,1.469999909
-32.94583,18.33667,06-11-2013,1.269999981
-24.058889,31.237222,07-11-2013,1.319999933
-27.602222,29.942778,07-11-2013,1.029999971
-27.3,28.586944,07-11-2013,1.110000014
-27.902778,24.615556,07-11-2013,2.369999886
-28.69485,28.23487,07-11-2013,1.120000005
-33.31388889,19.07472222,07-11-2013,1.639999986
-27.573056,24.746389,08-11-2013,2.200000048
-27.573056,24.746389,10-11-2013,2.200000048
-28.760833,17.730278,11-11-2013,3.039999962
-29.161667,23.696389,11-11-2013,2.639999866
-25.99136,27.84208,11-11-2013,1.169999957
-26.861111,28.884722,11-11-2013,1
-30.86013889,29.07125,11-11-2013,1.079999924
-27.01011111,26.69808333,12-11-2013,1.49000001
-25.73411,27.21422,12-11-2013,1.25
-22.769722,30.886944,12-11-2013,1.299999952
-27.00222,28.76528,12-11-2013,1.049999952
-26.648056,27.089444,12-11-2013,1.269999981
-26.970278,27.211111,12-11-2013,1.350000024
-26.880278,26.965,12-11-2013,1.370000005
-26.98472222,26.63227778,12-11-2013,1.519999981
-33.08883333,19.21878333,12-11-2013,1.429999948
-25.45963889,28.26430556,12-11-2013,1.299999952
-29.161667,23.696389,13-11-2013,2.639999866
-25.81048333,27.90955222,13-11-2013,1.25999999
-22.43772222,31.07805556,13-11-2013,1.620000005
-28.75,30.442778,13-11-2013,1.289999962
-29.161667,30.629722,13-11-2013,0.75
-28.141944,26.417778,13-11-2013,1.730000019
-28.1175,26.719444,13-11-2013,1.699999928
-29.160278,26.573333,13-11-2013,1.860000014
-29.033333,23.983333,13-11-2013,2.5
-34.02861,22.22222,13-11-2013,0.6999999881
-34.005833,22.351111,13-11-2013,0.6599999666
-23.658056,31.05,14-11-2013,1.370000005
-29.744167,29.905833,14-11-2013,0.9899999499
-27.273889,28.49,14-11-2013,1.129999995
-27.4275,28.525833,14-11-2013,1.120000005
-27.3,28.586944,14-11-2013,1.110000014
-27.398611,26.614722,14-11-2013,1.620000005
-27.671111,27.236944,14-11-2013,1.49000001
-34.031944,22.053333,15-11-2013,0.8100000024
-34.039722,22.133333,15-11-2013,0.7699999809
-24.925278,29.324444,18-11-2013,1.329999924
-29.380556,30.2775,18-11-2013,0.7699999809
-26.73806,27.59194,18-11-2013,1.24000001
-26.45,28.085833,18-11-2013,1.139999986
-33.870833,20.003333,18-11-2013,1.539999962
-33.818056,19.694722,18-11-2013,1.480000019
-27.01011111,26.69808333,19-11-2013,1.49000001
-34.065833,20.404167,19-11-2013,1.480000019
-25.20639,27.558,19-11-2013,1.459999919
-24.69514,27.40906,19-11-2013,1.539999962
-28.747778,31.745833,19-11-2013,1.019999981
-27.169444,29.233889,19-11-2013,0.9399999976
-26.861111,28.884722,19-11-2013,1
-27.00222,28.76528,19-11-2013,1.049999952
-26.648056,27.089444,19-11-2013,1.269999981
-26.970278,27.211111,19-11-2013,1.350000024
-26.880278,26.965,19-11-2013,1.370000005
-27.3,28.586944,19-11-2013,1.110000014
-26.98472222,26.63227778,19-11-2013,1.519999981
-27.671111,27.236944,19-11-2013,1.49000001
-31.396,29.2651,19-11-2013,0.9799999595
-31.554722,29.245556,19-11-2013,0.7899999619
-34.075556,20.145556,19-11-2013,1.419999957
-29.161667,23.696389,20-11-2013,2.639999866
-25.127778,27.628889,20-11-2013,1.5
-28.801278,31.955389,20-11-2013,0.9199999571
-27.937778,31.209444,20-11-2013,1.019999981
-28.404444,30.013056,20-11-2013,1.189999938
-27.273889,28.49,20-11-2013,1.129999995
-28.883333,27.89,20-11-2013,1.289999962
-30.568333,29.422778,20-11-2013,0.9099999666
-31.104278,29.399722,20-11-2013,0.9599999785
-34.250556,20.9925,20-11-2013,1.090000033
-34.329722,18.990278,20-11-2013,0.7099999785
-25.57877778,29.12747222,20-11-2013,1.189999938
-27.5275,30.858056,21-11-2013,0.8499999642
-28.116667,26.725278,21-11-2013,1.699999928
-28.69485,28.23487,21-11-2013,1.120000005
-30.86013889,29.07125,21-11-2013,1.079999924
-30.570833,29.150556,21-11-2013,0.9399999976
-30.77586667,29.03221667,21-11-2013,1.079999924
-34.405833,19.600556,21-11-2013,0.8199999928
-33.897778,20.012778,21-11-2013,1.5
-27.902778,24.615556,22-11-2013,2.369999886
-31.031389,28.883333,22-11-2013,1.029999971
-28.058889,30.373611,22-11-2013,0.9399999976
-25.99136,27.84208,25-11-2013,1.169999957
-29.7775,29.470833,25-11-2013,0.8100000024
-29.744167,29.905833,25-11-2013,0.9899999499
-26.45,28.085833,25-11-2013,1.139999986
-29.042222,24.6,25-11-2013,2.429999828
-33.38056,19.30167,25-11-2013,1.419999957
-32.502778,19.535833,25-11-2013,2.169999838
-28.338333,31.373611,25-11-2013,1.029999971
-28.068333,31.55,25-11-2013,1.279999971
-28.1175,26.719444,26-07-2011,1.789999962
-28.1175,26.719444,23-08-2011,1.789999962
-28.1175,26.719444,30-08-2011,1.789999962
-28.1175,26.719444,21-09-2011,1.789999962
-28.1175,26.719444,29-09-2011,1.789999962
-28.1175,26.719444,17-11-2011,1.789999962
-27.01011111,26.69808333,26-11-2013,1.49000001
-31.860278,18.6875,26-11-2013,1.849999905
-25.73411,27.21422,26-11-2013,1.25
-30.733889,29.828333,26-11-2013,0.9099999666
-29.987778,29.851667,26-11-2013,0.8799999952
-27.00222,28.76528,26-11-2013,1.049999952
-28.1175,26.719444,07-06-2012,1.5
-26.970278,27.211111,26-11-2013,1.350000024
-26.880278,26.965,26-11-2013,1.370000005
-26.98472222,26.63227778,26-11-2013,1.519999981
-29.160278,26.573333,26-11-2013,1.860000014
-29.028629,24.638389,26-11-2013,2.409999847
-28.69485,28.23487,26-11-2013,1.120000005
-28.1175,26.719444,17-07-2012,1.730000019
-33.501667,21.624167,26-11-2013,1.370000005
-32.595833,19.009444,26-11-2013,1.969999909
-28.1175,26.719444,17-09-2012,1.730000019
-25.45963889,28.26430556,26-11-2013,1.299999952
-29.161667,23.696389,27-11-2013,2.639999866
-25.81048333,27.90955222,27-11-2013,1.25999999
-24.670833,28.560833,27-11-2013,1.209999919
-30.398056,30.601944,27-11-2013,0.8799999952
-26.861111,28.884722,27-11-2013,1
-29.033333,23.983333,27-11-2013,2.5
-28.69485,28.23487,27-11-2013,1.120000005
-29.615556,27.065278,27-11-2013,1.679999948
-28.883333,27.89,27-11-2013,1.289999962
-33.7075,18.97444444,27-11-2013,1.469999909
-32.94583,18.33667,27-11-2013,1.269999981
-24.282222,28.090278,28-11-2013,1.230000019
-30.13573889,30.67422222,28-11-2013,0.8999999762
-28.1175,26.719444,18-07-2013,1.699999928
-33.31388889,19.07472222,28-11-2013,1.639999986
-33.13083,18.86278,28-11-2013,1.74000001
-29.744167,29.905833,29-11-2013,0.9899999499
-29.803611,30.516111,29-11-2013,0.8499999642
-26.73806,27.59194,01-12-2013,1.24000001
-28.735556,29.820556,02-12-2013,1.230000019
-26.45,28.085833,02-12-2013,1.139999986
-25.127778,27.628889,03-12-2013,1.5
-24.69514,27.40906,03-12-2013,1.539999962
-27.273889,28.49,03-12-2013,1.129999995
-27.4275,28.525833,03-12-2013,1.120000005
-27.3,28.586944,03-12-2013,1.110000014
-27.398611,26.614722,03-12-2013,1.620000005
-30.160091,27.40124,03-12-2013,1.599999905
-30.336111,27.359444,03-12-2013,1.579999924
-33.08883333,19.21878333,03-12-2013,1.429999948
-27.4,26.624722,03-12-2013,1.620000005
-29.161667,23.696389,04-12-2013,2.639999866
-27.01011111,26.69808333,04-12-2013,1.49000001
-29.641944,30.6875,04-12-2013,0.9199999571
-28.1175,26.719444,19-05-2014,1.610000014
-28.1175,26.719444,03-06-2014,1.610000014
-25.20639,27.558,04-12-2013,1.459999919
-27.363611,31.783333,04-12-2013,1.159999967
-26.648056,27.089444,04-12-2013,1.269999981
-26.970278,27.211111,04-12-2013,1.350000024
-26.880278,26.965,04-12-2013,1.370000005
-26.98472222,26.63227778,04-12-2013,1.519999981
-31.000833,26.353056,04-12-2013,1.679999948
-30.679722,26.7125,04-12-2013,1.879999995
-28.1175,26.719444,06-08-2014,1.75
-34.039722,22.133333,04-12-2013,0.7699999809
-28.760833,17.730278,05-12-2013,3.039999962
-26.905,32.324722,05-12-2013,1.370000005
-28.116667,26.725278,05-12-2013,1.699999928
-34.250556,20.9925,05-12-2013,1.090000033
-34.092222,21.295278,05-12-2013,1.149999976
-23.658056,31.05,06-12-2013,1.370000005
-23.281,30.54305556,06-12-2013,1.309999943
-27.02314,28.59389,07-12-2013,1.110000014
-25.99136,27.84208,09-12-2013,1.169999957
-27.935,26.126667,09-12-2013,1.699999928
-28.141944,26.417778,09-12-2013,1.730000019
-28.1175,26.719444,09-12-2013,1.699999928
-28.116667,26.725278,09-12-2013,1.699999928
-25.73411,27.21422,10-12-2013,1.25
-25.45963889,28.26430556,10-12-2013,1.299999952
-27.01011111,26.69808333,11-12-2013,1.49000001
-25.81048333,27.90955222,11-12-2013,1.25999999
-28.116667,26.725278,22-02-2011,1.569999933
-24.183889,30.823889,11-12-2013,1.339999914
-24.058889,31.237222,11-12-2013,1.319999933
-28.116667,26.725278,26-07-2011,1.789999962
-28.116667,26.725278,23-08-2011,1.789999962
-28.116667,26.725278,21-09-2011,1.789999962
-28.116667,26.725278,18-10-2011,1.789999962
-28.116667,26.725278,14-12-2011,1.789999962
-28.116667,26.725278,18-01-2012,1.5
-28.116667,26.725278,15-02-2012,1.5
-28.116667,26.725278,14-03-2012,1.5
-26.03611,30.99778,11-12-2013,1.019999981
-27.5275,30.858056,11-12-2013,0.8499999642
-28.75,30.442778,11-12-2013,1.289999962
-28.116667,26.725278,09-05-2012,1.5
-28.116667,26.725278,29-05-2012,1.5
-28.116667,26.725278,06-06-2012,1.5
-28.116667,26.725278,14-06-2012,1.5
-28.116667,26.725278,21-06-2012,1.5
-28.116667,26.725278,04-07-2012,1.5
-28.116667,26.725278,01-08-2012,1.730000019
-28.116667,26.725278,29-08-2012,1.730000019
-28.116667,26.725278,17-09-2012,1.730000019
-28.116667,26.725278,24-10-2012,1.730000019
-28.116667,26.725278,15-11-2012,1.730000019
-28.404444,30.013056,11-12-2013,1.189999938
-28.116667,26.725278,21-11-2012,1.730000019
-28.116667,26.725278,31-01-2013,1.480000019
-28.116667,26.725278,08-02-2013,1.480000019
-28.116667,26.725278,20-02-2013,1.480000019
-28.116667,26.725278,14-03-2013,1.480000019
-28.116667,26.725278,21-03-2013,1.480000019
-29.161667,30.629722,11-12-2013,0.75
-26.648056,27.089444,11-12-2013,1.269999981
-28.116667,26.725278,24-04-2013,1.480000019
-26.970278,27.211111,11-12-2013,1.350000024
-26.880278,26.965,11-12-2013,1.370000005
-27.38972222,26.46388889,11-12-2013,1.649999976
-26.98472222,26.63227778,11-12-2013,1.519999981
-28.116667,26.725278,16-07-2013,1.699999928
-28.116667,26.725278,14-08-2013,1.699999928
-28.141944,26.417778,11-12-2013,1.730000019
-28.116667,26.725278,26-09-2013,1.699999928
-28.116667,26.725278,22-10-2013,1.699999928
-28.1175,26.719444,11-12-2013,1.699999928
-27.671111,27.236944,11-12-2013,1.49000001
-28.768056,20.720556,11-12-2013,3.089999914
-27.356667,27.286389,11-12-2013,1.409999967
-24.679167,30.8025,12-12-2013,0.7400000095
-27.937778,31.209444,12-12-2013,1.019999981
-29.744167,29.905833,12-12-2013,0.9899999499
-26.98472222,26.63227778,12-12-2013,1.519999981
-27.398611,26.614722,12-12-2013,1.620000005
-34.031944,22.053333,13-12-2013,0.8100000024
-28.735556,29.820556,17-12-2013,1.230000019
-27.935,26.126667,17-12-2013,1.699999928
-28.141944,26.417778,17-12-2013,1.730000019
-28.1175,26.719444,17-12-2013,1.699999928
-28.116667,26.725278,17-12-2013,1.699999928
-28.116667,26.725278,02-04-2014,1.610000014
-29.160278,26.573333,17-12-2013,1.860000014
-29.042222,24.6,17-12-2013,2.429999828
-29.028629,24.638389,17-12-2013,2.409999847
-29.033333,23.983333,17-12-2013,2.5
-33.501667,21.624167,17-12-2013,1.370000005
-27.01011111,26.69808333,18-12-2013,1.49000001
-22.225556,29.990556,18-12-2013,1.75
-25.127778,27.628889,18-12-2013,1.5
-28.116667,26.725278,20-05-2014,1.610000014
-25.20639,27.558,18-12-2013,1.459999919
-24.39619444,27.08983333,18-12-2013,1.610000014
-28.116667,26.725278,02-07-2014,1.610000014
-24.69514,27.40906,18-12-2013,1.539999962
-28.116667,26.725278,15-07-2014,1.75
-27.602222,29.942778,18-12-2013,1.029999971
-29.380556,30.2775,18-12-2013,0.7699999809
-28.116667,26.725278,29-07-2014,1.75
-28.116667,26.725278,18-08-2014,1.75
-28.116667,26.725278,20-08-2014,1.75
-26.648056,27.089444,18-12-2013,1.269999981
-28.116667,26.725278,26-08-2014,1.75
-26.970278,27.211111,18-12-2013,1.350000024
-28.116667,26.725278,09-09-2014,1.75
-26.880278,26.965,18-12-2013,1.370000005
-27.671111,27.236944,18-12-2013,1.49000001
-28.116667,26.725278,15-10-2014,1.75
-24.058889,31.237222,19-12-2013,1.319999933
-28.116667,26.725278,10-11-2014,1.75
-28.116667,26.725278,24-11-2014,1.75
-28.116667,26.725278,25-11-2014,1.75
-22.43772222,31.07805556,22-12-2013,1.620000005
-28.116667,26.725278,05-01-2015,1.179999948
-25.99136,27.84208,23-12-2013,1.169999957
-26.970278,27.211111,23-12-2013,1.350000024
-26.880278,26.965,23-12-2013,1.370000005
