Latitude,Longitude,Sample Date,aet_roll3,aet_roll6,aet_roll12
-30.733889,29.828333,27-09-2011,304.2,411.9,887.8999
-27.273889,28.49,27-09-2011,217.0,318.2,709.89996
-27.3,28.586944,27-09-2011,217.5,312.8,692.9
-30.568333,29.422778,27-09-2011,274.9,345.19998,794.7
-31.104278,29.399722,27-09-2011,296.2,397.5,870.1
-34.092222,21.295278,27-09-2011,84.299995,186.2,354.10004
-34.405833,19.600556,27-09-2011,82.100006,224.70001,416.5
-29.161667,23.696389,28-09-2011,79.200005,83.700005,439.3
-22.935,28.004167,28-09-2011,148.20001,195.30002,354.1
-23.763056,27.908611,28-09-2011,202.1,275.7,504.9
-24.768889,31.39,28-09-2011,227.6,308.3,570.4
-28.801278,31.955389,28-09-2011,304.6,520.3,1009.6
-30.27402,30.69602,28-09-2011,307.2,439.5,965.5
-27.802778,28.768333,28-09-2011,221.1,285.5,659.0
-27.398611,26.614722,28-09-2011,168.8,204.09999,593.2001
-31.031389,28.883333,28-09-2011,272.0,326.40002,780.80005
-30.86013889,29.07125,28-09-2011,269.1,333.3,784.2
-30.77586667,29.03221667,28-09-2011,266.9,328.2,779.39996
-27.495556,26.074722,28-09-2011,155.4,179.4,591.50006
-24.99328,30.81444,29-09-2011,345.10004,520.7,930.9
-30.13573889,30.67422222,29-09-2011,301.7,433.90002,958.7
-27.573056,24.746389,30-09-2011,147.5,159.6,549.9
-27.902778,24.615556,30-09-2011,140.1,149.3,538.6
-29.803611,30.516111,30-09-2011,288.3,382.3,861.9001
-26.861111,28.884722,03-10-2011,213.40001,290.8,614.49994
-29.160278,26.573333,03-10-2011,161.90001,178.1,579.19995
-26.03611,30.99778,04-10-2011,377.9,510.30002,893.99994
-27.398611,26.614722,04-10-2011,168.8,204.09999,593.2001
-27.671111,27.236944,04-10-2011,180.3,212.70001,597.2
-30.160091,27.40124,04-10-2011,191.1,217.29999,657.2001
-30.336111,27.359444,04-10-2011,191.0,221.20001,669.3
-28.69485,28.23487,04-10-2011,211.8,248.50002,672.3
-28.883333,27.89,04-10-2011,210.79999,241.6,660.69995
-31.5653,18.3306,04-10-2011,11.599999,54.6,154.40001
-25.45963889,28.26430556,04-10-2011,219.2,289.6,538.3
-28.338333,31.373611,04-10-2011,291.3,402.6,686.4
-28.068333,31.55,04-10-2011,265.1,370.9,633.9
-27.4,26.624722,04-10-2011,168.8,204.09999,593.2001
-29.161667,23.696389,05-10-2011,79.200005,83.700005,439.3
-25.81048333,27.90955222,05-10-2011,217.1,277.4,583.9
-29.641944,30.6875,05-10-2011,277.5,370.4,848.69995
-31.860278,18.6875,05-10-2011,17.1,64.3,188.79999
-27.00222,28.76528,05-10-2011,214.5,299.30002,649.0
-27.02314,28.59389,05-10-2011,214.3,300.6,649.3
-27.273889,28.49,05-10-2011,217.0,318.2,709.89996
-27.4275,28.525833,05-10-2011,219.00002,305.0,690.9
-27.3,28.586944,05-10-2011,217.5,312.8,692.9
-30.830556,26.921389,06-10-2011,157.8,181.70001,569.7
-30.679722,26.7125,06-10-2011,151.9,171.40001,555.6
-30.160091,27.40124,06-10-2011,191.1,217.29999,657.2001
-30.336111,27.359444,06-10-2011,191.0,221.20001,669.3
-31.000833,26.353056,07-10-2011,120.20001,138.1,510.40005
-28.460833,21.248889,07-10-2011,76.200005,82.9,394.80002
-28.760833,17.730278,08-10-2011,6.8000007,14.499999,82.99999
-27.602222,29.942778,08-10-2011,247.3,342.0,659.7999
-27.169444,29.233889,10-10-2011,213.2,294.6,607.8
-27.01011111,26.69808333,11-10-2011,173.5,211.4,576.8
-24.183889,30.823889,11-10-2011,210.1,283.6,490.6
-25.127778,27.628889,11-10-2011,211.3,270.9,536.4
-25.20639,27.558,11-10-2011,211.9,269.6,551.0
-24.69514,27.40906,11-10-2011,220.0,283.7,562.7
-25.73411,27.21422,11-10-2011,222.40001,280.3,628.0
-27.363611,31.783333,11-10-2011,222.29999,298.0,552.10004
-26.648056,27.089444,11-10-2011,186.6,234.0,564.7999
-26.970278,27.211111,11-10-2011,190.00002,236.6,577.39996
-26.880278,26.965,11-10-2011,183.3,227.8,574.5
-26.98472222,26.63227778,11-10-2011,174.90001,213.30002,590.6
-27.573056,24.746389,11-10-2011,147.5,159.6,549.9
-29.028629,24.638389,11-10-2011,130.4,135.7,513.5
-30.160091,27.40124,11-10-2011,191.1,217.29999,657.2001
-33.31388889,19.07472222,11-10-2011,50.600002,168.5,346.1
-29.161667,23.696389,12-10-2011,79.200005,83.700005,439.3
-24.058889,31.237222,12-10-2011,175.5,240.1,424.4
-26.905,32.324722,12-10-2011,195.20001,254.40002,489.0
-26.73806,27.59194,12-10-2011,200.59999,251.9,579.3
-31.000833,26.353056,12-10-2011,120.20001,138.1,510.40005
-30.679722,26.7125,12-10-2011,151.9,171.40001,555.6
-33.7075,18.97444444,12-10-2011,69.2,235.20001,449.40002
-24.679167,30.8025,13-10-2011,348.3,500.5,920.6
-34.250556,20.9925,13-10-2011,83.799995,207.09999,377.79996
-34.031944,22.053333,13-10-2011,86.9,193.70001,385.59998
-34.039722,22.133333,13-10-2011,91.4,201.90001,395.6
-34.02861,22.22222,14-10-2011,101.0,219.6,419.60004
-27.01011111,26.69808333,17-10-2011,173.5,211.4,576.8
-25.99136,27.84208,17-10-2011,218.30002,280.7,598.4
-26.861111,28.884722,17-10-2011,213.40001,290.8,614.49994
-26.73806,27.59194,17-10-2011,200.59999,251.9,579.3
-26.98472222,26.63227778,17-10-2011,174.90001,213.30002,590.6
-29.042222,24.6,17-10-2011,126.2,131.3,502.59995
-29.380556,30.2775,18-10-2011,275.1,338.6,779.39996
-27.00222,28.76528,18-10-2011,214.5,299.30002,649.0
-26.648056,27.089444,18-10-2011,186.6,234.0,564.7999
-26.970278,27.211111,18-10-2011,190.00002,236.6,577.39996
-26.880278,26.965,18-10-2011,183.3,227.8,574.5
-28.141944,26.417778,18-10-2011,163.40001,182.90001,570.39996
-31.436944,20.474722,18-10-2011,20.2,40.0,171.40001
-33.501667,21.624167,18-10-2011,58.800003,102.90001,257.2
-33.818056,19.694722,18-10-2011,61.0,178.90001,362.3
-25.45963889,28.26430556,18-10-2011,219.2,289.6,538.3
-28.7115,24.07288889,19-10-2011,103.100006,108.600006,494.10004
-25.81048333,27.90955222,19-10-2011,217.1,277.4,583.9
-26.006389,29.253889,19-10-2011,243.80002,334.4,605.0
-29.1825,23.575556,19-10-2011,75.6,80.2,430.60004
-34.075556,20.145556,19-10-2011,63.1,157.6,321.09998
-27.5275,30.858056,20-10-2011,305.30002,402.10004,710.4001
-28.404444,30.013056,20-10-2011,239.9,305.5,652.30005
-27.38972222,26.46388889,20-10-2011,165.40001,197.8,592.10004
-29.028629,24.638389,20-10-2011,130.4,135.7,513.5
-28.058889,30.373611,20-10-2011,252.90001,337.90002,707.8
-25.57877778,29.12747222,20-10-2011,233.5,315.9,581.2
-27.937778,31.209444,21-10-2011,251.20001,332.5,555.8
-28.760833,17.730278,22-10-2011,6.8000007,14.499999,82.99999
-24.058889,31.237222,24-10-2011,175.5,240.1,424.4
-29.7775,29.470833,24-10-2011,332.5,376.60004,854.7
-29.987778,29.851667,24-10-2011,295.7,360.2,827.2001
-29.744167,29.905833,24-10-2011,282.8,327.8,781.2
-27.169444,29.233889,24-10-2011,213.2,294.6,607.8
-26.73806,27.59194,24-10-2011,200.59999,251.9,579.3
-26.45,28.085833,24-10-2011,205.70001,264.5,571.10004
-34.065833,20.404167,25-10-2011,60.2,149.5,310.40002
-25.127778,27.628889,25-10-2011,211.3,270.9,536.4
-25.20639,27.558,25-10-2011,211.9,269.6,551.0
-24.69514,27.40906,25-10-2011,220.0,283.7,562.7
-25.73411,27.21422,25-10-2011,222.40001,280.3,628.0
-22.769722,30.886944,25-10-2011,229.3,320.3,527.4
-28.747778,31.745833,25-10-2011,323.1,486.90002,962.50006
-30.733889,29.828333,25-10-2011,304.2,411.9,887.8999
-31.104278,29.399722,25-10-2011,296.2,397.5,870.1
-30.77586667,29.03221667,25-10-2011,266.9,328.2,779.39996
-31.396,29.2651,25-10-2011,300.9,408.4,898.0
-31.554722,29.245556,25-10-2011,299.1,412.6,924.0
-34.092222,21.295278,25-10-2011,84.299995,186.2,354.10004
-27.495556,26.074722,25-10-2011,155.4,179.4,591.50006
-30.398056,30.601944,26-10-2011,319.5,459.4,990.2
-30.27402,30.69602,26-10-2011,307.2,439.5,965.5
-30.568333,29.422778,26-10-2011,274.9,345.19998,794.7
-30.86013889,29.07125,26-10-2011,269.1,333.3,784.2
-30.570833,29.150556,26-10-2011,269.5,320.6,759.2
-33.897778,20.012778,26-10-2011,57.3,146.8,310.5
-25.447222,30.711667,26-10-2011,297.2,408.2,691.3
-30.13573889,30.67422222,27-10-2011,301.7,433.90002,958.7
-31.031389,28.883333,27-10-2011,272.0,326.40002,780.80005
-34.405833,19.600556,27-10-2011,82.100006,224.70001,416.5
-27.398611,26.614722,28-10-2011,168.8,204.09999,593.2001
-27.902778,24.615556,28-10-2011,140.1,149.3,538.6
-29.803611,30.516111,28-10-2011,288.3,382.3,861.9001
-25.99136,27.84208,31-10-2011,218.30002,280.7,598.4
-26.861111,28.884722,31-10-2011,213.40001,290.8,614.49994
-26.45,28.085833,31-10-2011,205.70001,264.5,571.10004
-32.502778,19.535833,31-10-2011,17.7,57.300003,183.2
-31.860278,18.6875,01-11-2011,17.1,64.3,188.79999
-28.735556,29.820556,01-11-2011,238.90001,288.3,639.1
-27.00222,28.76528,01-11-2011,214.5,299.30002,649.0
-26.880278,26.965,01-11-2011,183.3,227.8,574.5
-27.38972222,26.46388889,01-11-2011,165.40001,197.8,592.10004
-29.160278,26.573333,01-11-2011,161.90001,178.1,579.19995
-30.679722,26.7125,01-11-2011,151.9,171.40001,555.6
-25.45963889,28.26430556,01-11-2011,219.2,289.6,538.3
-28.338333,31.373611,01-11-2011,291.3,402.6,686.4
-25.81048333,27.90955222,02-11-2011,217.1,277.4,583.9
-29.641944,30.6875,02-11-2011,277.5,370.4,848.69995
-28.69485,28.23487,02-11-2011,211.8,248.50002,672.3
-29.615556,27.065278,02-11-2011,181.6,199.70001,637.5
-29.161667,23.696389,03-11-2011,79.200005,83.700005,439.3
-28.44555556,32.325,03-11-2011,333.6,576.9,1097.8
-27.602222,29.942778,03-11-2011,247.3,342.0,659.7999
-30.160091,27.40124,03-11-2011,191.1,217.29999,657.2001
-30.336111,27.359444,03-11-2011,191.0,221.20001,669.3
-28.883333,27.89,03-11-2011,210.79999,241.6,660.69995
-29.1825,23.575556,03-11-2011,75.6,80.2,430.60004
-32.595833,19.009444,03-11-2011,26.4,88.700005,225.09999
-28.7115,24.07288889,04-11-2011,103.100006,108.600006,494.10004
-30.830556,26.921389,04-11-2011,157.8,181.70001,569.7
-27.573056,24.746389,04-11-2011,147.5,159.6,549.9
-30.679722,26.7125,04-11-2011,151.9,171.40001,555.6
-28.69485,28.23487,04-11-2011,211.8,248.50002,672.3
-28.760833,17.730278,05-11-2011,6.8000007,14.499999,82.99999
-29.658056,25.973333,05-11-2011,131.90001,141.1,499.4
-31.000833,26.353056,05-11-2011,120.20001,138.1,510.40005
-27.169444,29.233889,07-11-2011,213.2,294.6,607.8
-26.73806,27.59194,07-11-2011,200.59999,251.9,579.3
-27.01011111,26.69808333,08-11-2011,173.5,211.4,576.8
-24.679167,30.8025,08-11-2011,348.3,500.5,920.6
-24.183889,30.823889,08-11-2011,210.1,283.6,490.6
-25.127778,27.628889,08-11-2011,211.3,270.9,536.4
-25.20639,27.558,08-11-2011,211.9,269.6,551.0
-24.69514,27.40906,08-11-2011,220.0,283.7,562.7
-27.363611,31.783333,08-11-2011,222.29999,298.0,552.10004
-29.380556,30.2775,08-11-2011,275.1,338.6,779.39996
-26.98472222,26.63227778,08-11-2011,174.90001,213.30002,590.6
-27.398611,26.614722,08-11-2011,168.8,204.09999,593.2001
-27.671111,27.236944,08-11-2011,180.3,212.70001,597.2
-27.495556,26.074722,08-11-2011,155.4,179.4,591.50006
-24.058889,31.237222,09-11-2011,175.5,240.1,424.4
-27.02314,28.59389,09-11-2011,214.3,300.6,649.3
-26.648056,27.089444,09-11-2011,186.6,234.0,564.7999
-27.273889,28.49,09-11-2011,217.0,318.2,709.89996
-27.4275,28.525833,09-11-2011,219.00002,305.0,690.9
-27.3,28.586944,09-11-2011,217.5,312.8,692.9
-29.161667,30.629722,10-11-2011,304.1,399.40002,849.7
-33.38056,19.30167,10-11-2011,53.4,169.99998,344.6
-33.31388889,19.07472222,10-11-2011,50.600002,168.5,346.1
-33.13083,18.86278,10-11-2011,39.699997,126.5,295.20004
-33.7075,18.97444444,10-11-2011,69.2,235.20001,449.40002
-28.75,30.442778,11-11-2011,224.2,276.0,600.3
-30.733889,29.828333,11-11-2011,304.2,411.9,887.8999
-27.5275,30.858056,12-11-2011,305.30002,402.10004,710.4001
-24.670833,28.560833,14-11-2011,245.1,325.0,550.7
-25.99136,27.84208,14-11-2011,218.30002,280.7,598.4
-24.925278,29.324444,14-11-2011,212.1,294.40002,527.9
-24.282222,28.090278,15-11-2011,216.30002,306.1,564.7001
-29.380556,30.2775,15-11-2011,275.1,338.6,779.39996
-27.00222,28.76528,15-11-2011,214.5,299.30002,649.0
-26.648056,27.089444,15-11-2011,186.6,234.0,564.7999
-34.031944,22.053333,15-11-2011,86.9,193.70001,385.59998
-34.039722,22.133333,15-11-2011,91.4,201.90001,395.6
-25.45963889,28.26430556,15-11-2011,219.2,289.6,538.3
-29.161667,23.696389,16-11-2011,79.200005,83.700005,439.3
-25.81048333,27.90955222,16-11-2011,217.1,277.4,583.9
-22.935,28.004167,16-11-2011,148.20001,195.30002,354.1
-34.065833,20.404167,16-11-2011,60.2,149.5,310.40002
-27.937778,31.209444,16-11-2011,251.20001,332.5,555.8
-28.404444,30.013056,16-11-2011,239.9,305.5,652.30005
-28.141944,26.417778,16-11-2011,163.40001,182.90001,570.39996
-30.160091,27.40124,16-11-2011,191.1,217.29999,657.2001
-34.02861,22.22222,16-11-2011,101.0,219.6,419.60004
-33.818056,19.694722,16-11-2011,61.0,178.90001,362.3
-34.075556,20.145556,16-11-2011,63.1,157.6,321.09998
-34.005833,22.351111,16-11-2011,121.4,253.8,461.0
-28.058889,30.373611,16-11-2011,252.90001,337.90002,707.8
-22.91028,29.61111,17-11-2011,201.8,279.30002,445.90002
-27.38972222,26.46388889,17-11-2011,165.40001,197.8,592.10004
-27.398611,26.614722,17-11-2011,168.8,204.09999,593.2001
-27.671111,27.236944,17-11-2011,180.3,212.70001,597.2
-33.897778,20.012778,17-11-2011,57.3,146.8,310.5
-27.902778,24.615556,18-11-2011,140.1,149.3,538.6
-28.760833,17.730278,19-11-2011,6.8000007,14.499999,82.99999
-29.161667,23.696389,21-11-2011,79.200005,83.700005,439.3
-27.01011111,26.69808333,21-11-2011,173.5,211.4,576.8
-29.7775,29.470833,21-11-2011,332.5,376.60004,854.7
-29.744167,29.905833,21-11-2011,282.8,327.8,781.2
-26.861111,28.884722,21-11-2011,213.40001,290.8,614.49994
-26.45,28.085833,21-11-2011,205.70001,264.5,571.10004
-26.98472222,26.63227778,21-11-2011,174.90001,213.30002,590.6
-31.554722,29.245556,21-11-2011,299.1,412.6,924.0
-25.127778,27.628889,22-11-2011,211.3,270.9,536.4
-25.20639,27.558,22-11-2011,211.9,269.6,551.0
-24.69514,27.40906,22-11-2011,220.0,283.7,562.7
-29.987778,29.851667,22-11-2011,295.7,360.2,827.2001
-27.169444,29.233889,22-11-2011,213.2,294.6,607.8
-26.970278,27.211111,22-11-2011,190.00002,236.6,577.39996
-26.880278,26.965,22-11-2011,183.3,227.8,574.5
-31.394444,20.947222,22-11-2011,24.800001,40.0,175.20003
-29.651389,22.746389,22-11-2011,57.6,63.4,370.20004
-27.495556,26.074722,22-11-2011,155.4,179.4,591.50006
-23.658056,31.05,23-11-2011,160.6,227.79999,403.1
-28.747778,31.745833,23-11-2011,323.1,486.90002,962.50006
-28.801278,31.955389,23-11-2011,304.6,520.3,1009.6
-30.398056,30.601944,23-11-2011,319.5,459.4,990.2
-30.27402,30.69602,23-11-2011,307.2,439.5,965.5
-28.69485,28.23487,23-11-2011,211.8,248.50002,672.3
-30.568333,29.422778,23-11-2011,274.9,345.19998,794.7
-30.13573889,30.67422222,24-11-2011,301.7,433.90002,958.7
-27.573056,24.746389,24-11-2011,147.5,159.6,549.9
-31.031389,28.883333,24-11-2011,272.0,326.40002,780.80005
-30.86013889,29.07125,24-11-2011,269.1,333.3,784.2
-30.77586667,29.03221667,24-11-2011,266.9,328.2,779.39996
-27.902778,24.615556,25-11-2011,140.1,149.3,538.6
-29.803611,30.516111,25-11-2011,288.3,382.3,861.9001
-25.99136,27.84208,28-11-2011,218.30002,280.7,598.4
-30.398056,30.601944,28-11-2011,319.5,459.4,990.2
-30.27402,30.69602,28-11-2011,307.2,439.5,965.5
-27.169444,29.233889,28-11-2011,213.2,294.6,607.8
-26.861111,28.884722,28-11-2011,213.40001,290.8,614.49994
-26.73806,27.59194,28-11-2011,200.59999,251.9,579.3
-29.160278,26.573333,28-11-2011,161.90001,178.1,579.19995
-28.735556,29.820556,29-11-2011,238.90001,288.3,639.1
-30.679722,26.7125,29-11-2011,151.9,171.40001,555.6
-28.69485,28.23487,29-11-2011,211.8,248.50002,672.3
-29.615556,27.065278,29-11-2011,181.6,199.70001,637.5
-28.883333,27.89,29-11-2011,210.79999,241.6,660.69995
-25.45963889,28.26430556,29-11-2011,219.2,289.6,538.3
-25.81048333,27.90955222,30-11-2011,217.1,277.4,583.9
-29.641944,30.6875,30-11-2011,277.5,370.4,848.69995
-27.602222,29.942778,30-11-2011,247.3,342.0,659.7999
-27.02314,28.59389,30-11-2011,214.3,300.6,649.3
-27.273889,28.49,30-11-2011,217.0,318.2,709.89996
-27.4275,28.525833,30-11-2011,219.00002,305.0,690.9
-27.3,28.586944,30-11-2011,217.5,312.8,692.9
-30.160091,27.40124,30-11-2011,191.1,217.29999,657.2001
-30.336111,27.359444,30-11-2011,191.0,221.20001,669.3
-25.447222,30.711667,30-11-2011,297.2,408.2,691.3
-30.830556,26.921389,01-12-2011,157.8,181.70001,569.7
-27.398611,26.614722,01-12-2011,168.8,204.09999,593.2001
-31.000833,26.353056,01-12-2011,120.20001,138.1,510.40005
-29.658056,25.973333,02-12-2011,131.90001,141.1,499.4
-28.760833,17.730278,03-12-2011,6.8000007,14.499999,82.99999
-28.96362,19.15486,03-12-2011,4.8,8.4,124.50001
-24.679167,30.8025,06-12-2011,348.3,500.5,920.6
-24.183889,30.823889,06-12-2011,210.1,283.6,490.6
-25.127778,27.628889,06-12-2011,211.3,270.9,536.4
-25.20639,27.558,06-12-2011,211.9,269.6,551.0
-24.69514,27.40906,06-12-2011,220.0,283.7,562.7
-24.39619444,27.08983333,09-04-2014,198.80005,207.40002,511.7
-29.380556,30.2775,06-12-2011,275.1,338.6,779.39996
-27.671111,27.236944,06-12-2011,180.3,212.70001,597.2
-29.658056,25.973333,06-12-2011,131.90001,141.1,499.4
-33.501667,21.624167,06-12-2011,58.800003,102.90001,257.2
-29.161667,23.696389,07-12-2011,79.200005,83.700005,439.3
-27.01011111,26.69808333,07-12-2011,173.5,211.4,576.8
-29.641944,30.6875,07-12-2011,277.5,370.4,848.69995
-24.282222,28.090278,07-12-2011,216.30002,306.1,564.7001
-24.058889,31.237222,07-12-2011,175.5,240.1,424.4
-26.45,28.085833,07-12-2011,205.70001,264.5,571.10004
-26.98472222,26.63227778,07-12-2011,174.90001,213.30002,590.6
-27.398611,26.614722,07-12-2011,168.8,204.09999,593.2001
-28.69485,28.23487,07-12-2011,211.8,248.50002,672.3
-29.1825,23.575556,07-12-2011,75.6,80.2,430.60004
-27.4,26.624722,07-12-2011,168.8,204.09999,593.2001
-27.00222,28.76528,08-12-2011,214.5,299.30002,649.0
-26.648056,27.089444,08-12-2011,186.6,234.0,564.7999
-26.970278,27.211111,08-12-2011,190.00002,236.6,577.39996
-26.880278,26.965,08-12-2011,183.3,227.8,574.5
-27.902778,24.615556,09-12-2011,140.1,149.3,538.6
-28.768056,20.720556,09-12-2011,51.0,56.600002,298.70004
-27.01011111,26.69808333,12-12-2011,173.5,211.4,576.8
-25.99136,27.84208,12-12-2011,218.30002,280.7,598.4
-24.058889,31.237222,12-12-2011,175.5,240.1,424.4
-29.380556,30.2775,12-12-2011,275.1,338.6,779.39996
-26.861111,28.884722,12-12-2011,213.40001,290.8,614.49994
-26.73806,27.59194,12-12-2011,200.59999,251.9,579.3
-26.45,28.085833,12-12-2011,205.70001,264.5,571.10004
-26.98472222,26.63227778,12-12-2011,174.90001,213.30002,590.6
-24.925278,29.324444,13-12-2011,212.1,294.40002,527.9
-27.169444,29.233889,13-12-2011,213.2,294.6,607.8
-26.648056,27.089444,13-12-2011,186.6,234.0,564.7999
-26.970278,27.211111,13-12-2011,190.00002,236.6,577.39996
-26.880278,26.965,13-12-2011,183.3,227.8,574.5
-29.615556,27.065278,13-12-2011,181.6,199.70001,637.5
-31.396,29.2651,13-12-2011,300.9,408.4,898.0
-33.38056,19.30167,13-12-2011,53.4,169.99998,344.6
-33.31388889,19.07472222,13-12-2011,50.600002,168.5,346.1
-29.161667,23.696389,14-12-2011,79.200005,83.700005,439.3
-25.81048333,27.90955222,14-12-2011,217.1,277.4,583.9
-27.937778,31.209444,14-12-2011,251.20001,332.5,555.8
-28.141944,26.417778,14-12-2011,163.40001,182.90001,570.39996
-28.1175,26.719444,14-12-2011,166.0,187.8,576.8
-30.568333,29.422778,14-12-2011,274.9,345.19998,794.7
-31.104278,29.399722,14-12-2011,296.2,397.5,870.1
-28.058889,30.373611,14-12-2011,252.90001,337.90002,707.8
-25.447222,30.711667,14-12-2011,297.2,408.2,691.3
-27.5275,30.858056,15-12-2011,305.30002,402.10004,710.4001
-27.398611,26.614722,15-12-2011,168.8,204.09999,593.2001
-27.671111,27.236944,15-12-2011,180.3,212.70001,597.2
-31.031389,28.883333,15-12-2011,272.0,326.40002,780.80005
-30.86013889,29.07125,15-12-2011,269.1,333.3,784.2
-32.502778,19.535833,19-12-2011,17.7,57.300003,183.2
-29.161667,23.696389,20-12-2011,79.200005,83.700005,439.3
-29.160278,26.573333,20-12-2011,161.90001,178.1,579.19995
-32.595833,19.009444,20-12-2011,26.4,88.700005,225.09999
-33.13083,18.86278,20-12-2011,39.699997,126.5,295.20004
-28.69485,28.23487,21-12-2011,211.8,248.50002,672.3
-28.883333,27.89,21-12-2011,210.79999,241.6,660.69995
-29.1825,23.575556,21-12-2011,75.6,80.2,430.60004
-33.7075,18.97444444,21-12-2011,69.2,235.20001,449.40002
-27.573056,24.746389,22-12-2011,147.5,159.6,549.9
-30.160091,27.40124,22-12-2011,191.1,217.29999,657.2001
-30.336111,27.359444,22-12-2011,191.0,221.20001,669.3
-30.830556,26.921389,23-12-2011,157.8,181.70001,569.7
-29.658056,25.973333,23-12-2011,131.90001,141.1,499.4
-31.000833,26.353056,23-12-2011,120.20001,138.1,510.40005
-25.362222,31.956667,26-12-2011,208.8,268.7,497.5
-25.14944444,31.94055556,26-12-2011,202.1,258.2,470.69998
-28.735556,29.820556,27-12-2011,238.90001,288.3,639.1
-29.641944,30.6875,28-12-2011,277.5,370.4,848.69995
-29.758889,30.935278,28-12-2011,299.6,435.1,934.0
-27.602222,29.942778,29-12-2011,247.3,342.0,659.7999
-30.398056,30.601944,29-12-2011,319.5,459.4,990.2
-30.27402,30.69602,29-12-2011,307.2,439.5,965.5
-28.760833,17.730278,03-01-2012,22.1,31.699997,53.19999
-25.99136,27.84208,03-01-2012,180.3,375.2,599.5
-26.861111,28.884722,03-01-2012,174.90001,374.4,598.7999
-26.73806,27.59194,03-01-2012,155.69998,338.1,552.60004
-26.45,28.085833,03-01-2012,170.90001,358.1,565.30005
-27.671111,27.236944,03-01-2012,145.7,299.40002,518.0
-27.01011111,26.69808333,04-01-2012,117.59999,291.1,433.10004
-25.127778,27.628889,04-01-2012,101.70001,313.0,455.20004
-25.20639,27.558,04-01-2012,103.0,314.90002,469.7
-24.69514,27.40906,04-01-2012,109.29999,329.30002,474.5
-27.169444,29.233889,04-01-2012,109.59998,322.80002,497.59998
-26.880278,26.965,04-01-2012,114.600006,297.9,447.3
-26.98472222,26.63227778,04-01-2012,119.899994,294.80002,445.39996
-27.398611,26.614722,04-01-2012,113.90001,282.69998,447.9001
-25.45963889,28.26430556,04-01-2012,106.999985,326.2,468.49997
-27.495556,26.074722,04-01-2012,122.999985,278.4,436.90012
-27.4,26.624722,04-01-2012,113.90001,282.69998,447.9001
-25.81048333,27.90955222,05-01-2012,66.70001,276.39996,426.6
-29.161667,30.629722,05-01-2012,89.30002,392.00003,650.8
-27.00222,28.76528,05-01-2012,61.5,271.5,459.40002
-27.02314,28.59389,05-01-2012,62.500004,272.80002,455.5
-26.648056,27.089444,05-01-2012,59.1,254.59999,380.19995
-26.970278,27.211111,05-01-2012,56.10001,254.09998,380.7
-27.273889,28.49,05-01-2012,64.5,282.0,499.89996
-27.4275,28.525833,05-01-2012,61.400017,282.99997,482.59998
-27.3,28.586944,05-01-2012,63.300007,280.0,486.40002
-28.376944,24.303056,05-01-2012,58.300003,245.90002,298.8
-29.744167,29.905833,06-01-2012,46.99999,305.3,605.10004
-29.7775,29.470833,09-01-2012,44.899986,107.1,683.7
-29.987778,29.851667,09-01-2012,55.100002,110.299965,644.4001
-29.744167,29.905833,09-01-2012,47.999985,94.99998,597.2
-26.970278,27.211111,09-01-2012,25.800009,47.499977,373.40005
-30.733889,29.828333,10-01-2012,163.50003,249.20004,806.4999
-26.880278,26.965,10-01-2012,66.3,80.69998,378.59998
-26.98472222,26.63227778,10-01-2012,60.999992,80.400024,375.19995
-33.501667,21.624167,10-01-2012,74.0,154.10002,292.10004
-30.27402,30.69602,11-01-2012,239.40005,350.9,818.0
-33.818056,19.694722,11-01-2012,119.2,292.6,421.5
-30.13573889,30.67422222,12-01-2012,287.9,388.19998,749.80005
-34.075556,20.145556,12-01-2012,62.5,205.90002,366.29993
-29.803611,30.516111,13-01-2012,260.89996,315.29996,628.5001
-24.670833,28.560833,16-01-2012,280.4,300.10004,454.09995
-26.73806,27.59194,16-01-2012,257.89996,289.8,462.7
-26.45,28.085833,16-01-2012,280.7,318.40002,502.40002
-27.044444,27.005,16-01-2012,227.09999,249.9,427.70004
-31.396,29.2651,16-01-2012,283.40002,411.20007,817.5
-31.554722,29.245556,16-01-2012,279.6,428.1,837.50006
-25.73411,27.21422,29-03-2011,203.5,226.50002,712.00006
-27.01011111,26.69808333,17-01-2012,212.59999,231.80002,412.10004
-25.81048333,27.90955222,17-01-2012,270.10004,298.39996,481.90002
-24.679167,30.8025,17-01-2012,368.3,433.7,760.9
-24.183889,30.823889,17-01-2012,233.1,262.70004,444.0
-24.282222,28.090278,17-01-2012,231.70001,246.59998,439.20004
-25.99136,27.84208,17-01-2012,278.90002,312.30005,505.29996
-25.20639,27.558,17-01-2012,230.0,248.80002,411.0
-27.169444,29.233889,17-01-2012,313.19998,365.7,549.3
-27.00222,28.76528,17-01-2012,316.2,362.30002,551.2
-26.648056,27.089444,17-01-2012,230.6,256.69998,432.09995
-26.880278,26.965,17-01-2012,225.6,248.69998,423.99997
-25.73411,27.21422,12-02-2013,248.19998,250.39998,468.9
-27.38972222,26.46388889,17-01-2012,207.50003,223.5,412.5
-29.042222,24.6,17-01-2012,141.79999,155.1,356.59995
-30.679722,26.7125,17-01-2012,180.09999,217.29999,486.6
-30.160091,27.40124,17-01-2012,244.30002,275.59998,558.10016
-31.104278,29.399722,17-01-2012,281.6,378.3,767.9999
-32.502778,19.535833,17-01-2012,27.599998,115.50001,220.79999
-29.161667,23.696389,18-01-2012,120.100006,130.4,327.2
