unnamed: 0,latitude,longitude,sample date,total alkalinity,electrical conductance,dissolved reactive phosphorus,qa,red,blue,drad,emis,emsd,lwir,trad,urad,atran,cdist,green,nir08,lwir.1,swir16,swir22,cloud_qa,qa_pixel,qa_radsat,atmos_opacity,nvdi,savi,bsi,ndbi,tcwi,evi,osavi,gndvi,gcvi,msi,bui,tc brightness,tc greenness,nbr,ndsi,green/red ratio,ndgi,ui (urban index),nbr2,red/nir ratio,green/nir ratio
1688,-25.447222,30.711667,2012-01-27,51.743,116.9,10.0,399.0,9003.0,8300.5,1121.5,9725.0,,45774.5,9227.0,2380.5,6910.0,47.0,9197.0,16736.0,45774.5,13206.0,10443.0,,5440.0,,37.0,0.3004390224950464,0.4506497795217468,-0.0598469695526558,-0.1178945962193574,-2433.26015,2.2740773415674163,0.34850709968779087,0.29071067751513513,0.8197238229857562,0.7890774378585086,-0.4183336187144038,27371.68955,1880.191750000002,0.23153905588873763,-0.17894924786858904,1.021548372764634,0.01065934065934066,-0.1898287271953133,0.11683369275656476,0.5379421606118547,0.5495339388145315
1689,-29.641944,30.6875,2012-01-28,58.231,217.9,20.0,-9999.0,8855.0,8272.0,1787.5,-9999.0,-9999.0,,9153.0,4228.0,4829.0,309.0,9147.5,15379.5,,12698.5,9669.0,,5440.0,,78.0,0.2692236274732303,0.4038271095523004,-0.0464107952660104,-0.0954840088325379,-2244.0264500000003,2.520863920871648,0.31229734603250053,0.2540873323276389,0.6812790379885214,0.825677037615007,-0.3647076363057682,26117.01065,1082.1623499999996,0.2279777232169591,-0.16254691934450244,1.0330321852060982,0.016247743368976532,-0.1423470126719567,0.13544204761372527,0.5757664423420787,0.5947852661009786
1690,-29.380556,30.2775,2012-01-28,34.239,89.0,10.0,656.0,10732.0,9950.0,1106.0,9707.0,94.0,43432.0,8446.0,2313.0,6957.0,,10816.0,17376.5,43432.0,14248.5,11200.5,,5442.0,,177.5,0.2363875695963854,0.3545750471379273,-0.0448505936107977,-0.0989090909090909,-2166.034449999999,2.3250402407446287,0.27420801987714816,0.2327037332623925,0.6065551035502958,0.8199867637326274,-0.3352966605054763,30170.722149999998,482.39925000000017,0.21611785701788153,-0.1369466775718646,1.0078270592620202,0.0038982736216818265,-0.17224696407802353,0.11976894966403395,0.6176157454032746,0.6224498604437027
1691,-25.127778,27.628889,2012-01-30,176.633,601.0,163.0,232.0,10478.0,8869.0,1132.0,9768.0,42.0,47544.5,9934.0,2382.0,6998.0,582.0,9767.5,14310.0,47544.5,16376.0,13148.0,,5440.0,,23.0,0.1545909310956914,0.2318817193456643,0.0734515219954829,0.0673271198592191,-6066.39435,0.8985602401163063,0.1793243225798123,0.18866161353961167,0.46506270796007176,1.1443745632424878,-0.08726381123647228,29159.365599999997,-1199.7761999999989,0.042319178381528155,-0.2527779371545508,0.93219125787364,-0.035094218468301595,0.07163332955935497,0.1093347784853001,0.7322152341020266,0.68256464011181
1692,-25.20639,27.558,2012-01-30,129.094,642.0,25.0,238.5,10040.0,8894.5,1135.0,9619.0,54.0,45843.5,9264.5,2392.0,6982.5,471.5,9914.0,14911.0,45843.5,13081.0,10792.5,,5440.0,,34.0,0.1952226363672798,0.2928280864877863,-0.0145866408106293,-0.0653758216633323,-2553.7476000000006,1.4422763746187783,0.2264568060162333,0.20128902316213496,0.5040346984062942,0.8772718127556838,-0.2605984580306121,27222.28935,-424.1855499999999,0.1602310969323244,-0.13772559252011307,0.9874501992031872,-0.006314523403828806,-0.13543748722414284,0.09585942572308208,0.6733284152638991,0.6648782777815035
1693,-24.69514,27.40906,2012-01-30,139.76,648.0,161.0,231.5,9734.0,8676.0,1115.0,9581.0,117.5,45517.5,9153.0,2325.0,7077.0,1091.5,9570.5,14526.5,45517.5,12488.0,10229.0,,5440.0,,25.0,0.1975433317532614,0.296308890812415,-0.0215852678620568,-0.0754594754668789,-2207.0567,1.5240412135088723,0.22914875357883913,0.2056687554467361,0.5178412831095554,0.8596702578047017,-0.27300280722014025,26293.564050000004,-341.9120999999998,0.17359778635050796,-0.13226193984178436,0.9832032052599137,-0.008469527830298635,-0.15741348912597064,0.0994409473081833,0.6700857054348949,0.658830413382439
1694,-27.169444,29.233889,2012-01-30,83.605,193.4,10.0,-9999.0,,,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,,1.0,,-9999.0,,,,,,,,,,,,,,,,,,,,,
1695,-26.861111,28.884722,2012-01-30,95.363,587.0,155.0,-9999.0,,,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,,1.0,,-9999.0,,,,,,,,,,,,,,,,,,,,,
1696,-26.970278,27.211111,2012-01-30,116.444,564.0,81.0,198.5,8359.5,8063.0,696.0,9876.0,128.0,43320.0,8576.5,1361.0,8136.0,1540.0,8500.0,8467.0,43320.0,7797.5,7608.0,32.0,5504.0,,9.0,0.0063887320595489,0.0095828133357104,-0.0114112644170465,-0.0411632696978081,-493.467900000001,-0.14546684709066307,0.007410858720625483,-0.001944951965580244,-0.003882352941176448,0.9209283099090587,-0.047552001757357,18892.95495,-3477.8365499999977,0.05343701399688958,0.043104770670348215,1.0168072253125187,0.008333580473916783,-0.06254227832623538,0.012300801661744182,0.9873036494626196,1.0038974843510098
1697,-26.73806,27.59194,2012-01-30,119.951,585.0,188.0,688.0,13662.0,12692.5,925.0,9728.0,33.0,36876.5,6418.5,1869.0,7311.0,,13448.0,17869.5,36876.5,17045.0,15709.0,8.0,5896.0,,189.5,0.1334379905808477,0.2001538120005074,0.0023666128058234,-0.0236148305145426,-4148.159199999999,2.262705028233396,0.1547872836380958,0.141183044623613,0.32878494943486025,0.953859928929181,-0.15705282109539032,35662.1135,-2719.8475499999995,0.06434176630879879,-0.11796149936050897,0.9843361147708973,-0.007893766137956474,-0.062053218007166344,0.04078891127801185,0.7645429362880887,0.7525672234813509
1698,-26.45,28.085833,2012-01-30,114.46,623.0,13.0,272.0,9065.5,8672.0,846.0,9671.5,89.5,45888.5,9413.0,1685.0,7831.0,203.5,9575.0,18074.0,45888.5,12950.0,10085.0,,5440.0,,34.0,0.331933160154019,0.4978905674281503,-0.0970130123150436,-0.1651624548736462,-1480.7643499999997,3.031939956919763,0.38504019578727217,0.30738905566204927,0.8876240208877284,0.7164988381099923,-0.4970956150276652,28171.18955,2658.022,0.2837103590326361,-0.14983351831298558,1.0562020848270917,0.02733295780692578,-0.23028967363935504,0.12437594964184936,0.5015768507247981,0.5297665154365386
1699,-27.00222,28.76528,2012-01-31,96.798,255.9,10.0,-9999.0,10142.5,9217.5,854.0,-9999.0,-9999.0,,8613.5,1706.0,7514.0,348.5,10403.0,16027.0,,13556.0,10495.0,,5440.0,,34.0,0.2248610023118515,0.3372850592281238,-0.0315877653597041,-0.0835277017205827,-2197.0179000000007,1.897797271583836,0.2608371679265225,0.2127884979190314,0.5406132846294338,0.8458226742372247,-0.3083887040324342,28315.3311,200.1042500000026,0.20858155493552522,-0.13159981635293627,1.0256840029578507,0.012679175488549804,-0.12913647216285218,0.12727121533408176,0.6328383353091658,0.6490921569850877
1700,-27.273889,28.49,2012-01-31,42.141,106.6,10.0,318.0,9604.5,8597.0,864.0,9853.0,24.5,43501.0,8390.5,1726.5,7489.5,143.0,9234.5,13047.0,43501.0,9295.0,8344.5,8.0,5440.0,,13.0,0.1519766902854115,0.227960003531697,-0.0676927250977345,-0.1679348312595112,299.7347499999996,1.3886647841871722,0.17629171548575248,0.17110607454614815,0.41285397151984404,0.712424312102399,-0.3199115215449227,23311.53855,-1167.9069000000006,0.2198303064301241,-0.003265063817156426,0.9614763912749232,-0.01964010828600244,-0.3276428274287071,0.05388474730009354,0.736146240515061,0.7077872307810225
1701,-26.98472222,26.63227778,2012-01-31,156.804,1102.0,18.0,235.0,9606.5,8739.5,566.0,9703.0,77.0,44855.0,9116.0,1077.5,8525.5,266.5,9631.0,14590.0,44855.0,14401.0,11845.5,,5440.0,,9.0,0.2059595396028351,0.3089329255692854,0.0143228341466506,-0.0065192645993584,-4304.193450000001,1.8640359079857864,0.23891148613073043,0.20473968869988854,0.5148998027203822,0.9870459218642906,-0.2124788042021935,27579.2742,-383.46664999999894,0.10381872860358231,-0.19848535286284955,1.0025503565294331,0.0012735542560103964,-0.010410209378570956,0.09736536300078105,0.6584304318026045,0.6601096641535298
1702,-29.160278,26.573333,2012-01-31,213.5,577.0,75.0,214.0,9469.5,8619.5,384.0,9677.0,88.0,44392.0,9004.0,695.0,9039.0,1040.0,9484.0,14935.0,44392.0,12885.0,10651.0,,5440.0,,9.0,0.223954598537155,0.3359250153657037,-0.02613866562112,-0.0736879942487419,-2655.254399999998,1.9226439652443101,0.2597856311048791,0.22322781440681436,0.5747574862927034,0.8627385336457984,-0.2976425927858969,26636.557,96.86194999999952,0.1674353161885406,-0.15204077070946398,1.0015312318496226,0.0007650302055029414,-0.13573257559081053,0.09491842284160434,0.6340475393371275,0.6350184131235354
1703,-33.818056,19.694722,2012-01-31,5.695,135.1,10.0,182.0,11111.0,9379.5,1026.5,9583.0,73.0,47316.0,9934.0,2131.5,7434.5,2131.5,10329.0,14750.5,47316.0,15506.5,12457.5,8.0,5440.0,,8.0,0.1407304294027802,0.2110915629108344,0.0490171929651707,0.024985953663615,-4586.959499999999,0.821835836061872,0.16324628813463635,0.17629936800972906,0.42806660857779066,1.051252499915257,-0.11574447573916519,29445.697199999995,-1460.153100000001,0.08427668332843281,-0.20040254688316464,0.9296192961929619,-0.036473880597014924,-0.024456668445668406,0.10903304248319268,0.7532626012677537,0.7002474492390088
1704,-27.3,28.586944,2012-02-01,34.883,151.6,10.0,-9999.0,9989.0,8721.0,853.5,-9999.0,-9999.0,,9301.5,1701.0,7510.0,776.5,9819.5,15112.0,,15586.5,12313.0,,5440.0,,9.0,0.2040954543643679,0.3061370834412286,0.0352672111074005,0.0154567812759581,-5023.231200000001,1.32864775143939,0.23674921796442872,0.2122816517257285,0.5389785630632924,1.0313988883006882,-0.18863867308840981,28789.241700000002,-242.13994999999818,0.10206016408386509,-0.2269936235534913,0.9830313344679147,-0.008556932629931594,0.014137316937584021,0.11733185182530152,0.6609978824775014,0.649781630492324
1705,-28.69485,28.23487,2012-02-01,128.3695,253.6,19.0,221.0,8914.5,8397.0,909.0,9840.0,,45532.5,9153.0,1830.0,7391.5,674.5,9105.5,14790.0,45532.5,12290.0,10327.0,,5440.0,,9.0,0.2478643295576789,0.3717886521830837,-0.0446594505704921,-0.0923190546528803,-2423.9870999999994,2.771200830110367,0.2875206815875022,0.23788997928480257,0.6242930097194004,0.8309668695064233,-0.3401833842105592,25756.931849999997,459.4803999999999,0.17768841820281084,-0.14883970928466267,1.0214257670088058,0.010599334073251943,-0.14805679750801848,0.08679312021930406,0.6027383367139959,0.6156524678837052
1706,-29.615556,27.065278,2012-02-01,80.947,205.6,10.0,163.0,10787.5,9035.5,426.0,9611.0,71.0,46348.5,9729.5,775.0,8918.0,2997.5,10005.0,14616.5,46348.5,11860.0,10265.5,8.0,5440.0,,12.0,0.1507242953865533,0.2260819933476353,-0.0216956986576528,-0.1041111929446867,-1260.1751000000022,0.8269085411942555,0.17483908147327049,0.187295656235404,0.4609195402298851,0.8114117606814217,-0.25483548833124,26760.329650000003,-1109.8045499999994,0.17486536452053694,-0.08483878344386005,0.9274623406720741,-0.03763376217386077,-0.26679913387130183,0.07206616799620348,0.7380357814798344,0.6845003933910306
1707,-28.883333,27.89,2012-02-01,95.4655,204.7,11.0,273.5,9924.5,8877.5,955.0,9605.0,,46304.0,9171.5,1938.0,7246.0,222.5,9752.0,15660.5,46304.0,13028.5,10710.5,,5440.0,,10.0,0.2241938635919484,0.3362842234859589,-0.0333747446884672,-0.0917424796960507,-2296.0948499999995,1.6621750847604972,0.2600632554183753,0.23250368912936548,0.6058757178014766,0.8319338463012037,-0.31593634328799913,27494.96535,237.60589999999956,0.18770619240832734,-0.14382915212572156,0.9826187717265353,-0.008766803039158387,-0.18575483294407935,0.09764522515691477,0.6337281695986718,0.6227131956195524
1708,-34.075556,20.145556,2012-02-01,16.611,181.0,10.0,215.5,12048.5,9736.0,993.5,9603.0,59.0,49281.5,10641.0,2070.0,7461.0,1018.0,11056.0,16015.5,49281.5,17648.5,14299.0,4.0,5440.0,,8.0,0.1413554732041049,0.2120294322008231,0.0711561178390759,0.0485087927756654,-6014.889749999999,0.6487326246933769,0.16397141407403604,0.18320004432705983,0.44857995658466,1.101963722643689,-0.09284668042843951,32341.0803,-1473.1353499999998,0.056623068168698144,-0.22966782211848316,0.9176246005726854,-0.04295699971866952,0.012193462151648404,0.10484388449800454,0.7523024569947863,0.6903312416096906
1709,-24.925278,29.324444,2012-02-02,154.041,948.0,10.0,295.0,9072.5,8618.0,1532.5,9758.0,140.0,46594.0,9153.0,3369.5,5598.5,570.0,9272.5,15322.0,46594.0,13207.0,10527.0,,5440.0,,49.5,0.256184795753141,0.3842693174830908,-0.0359263947035342,-0.0741350906095551,-2868.329999999999,3.0497267226234626,0.29717241396272787,0.2459696273557096,0.6524130493394447,0.8619631901840491,-0.3303198863626961,26746.32315,688.509400000001,0.18550040620526906,-0.1750261349229298,1.0220446403968035,0.010902153175252113,-0.11646765370918355,0.11291817645571754,0.5921224383239786,0.6051755645477092
1710,-30.336111,27.359444,2012-02-02,72.231,165.4,10.0,150.0,10185.0,8657.0,428.0,9876.0,20.5,44527.0,9153.0,779.0,8918.0,2417.0,9388.0,10272.0,44527.0,8117.0,7866.0,8.0,5504.0,,9.0,0.0042528229945739,0.0063790785775388,-0.0168408047057559,-0.1171896242318777,640.7526999999991,0.03369220044922934,0.004933236089466964,0.04496439471007121,0.09416276097145282,0.7902063862928349,-0.1214424472264516,21405.5066,-3563.855199999998,0.13264968574263977,0.07260782633533276,0.9217476681394207,-0.04071935829969856,-0.2946892251259977,0.015704185697303384,0.9915303738317757,0.9139408099688473
1711,-27.573056,24.746389,2012-02-03,174.981,912.0,89.0,339.0,10362.0,8888.5,1029.0,9673.0,68.0,48219.5,10083.0,2099.0,7239.0,105.0,9983.0,14661.0,48219.5,14568.5,11901.5,,5440.0,,12.0,0.1718019422131639,0.2576977641017443,0.0284859735973597,-0.0031646110949554,-4084.749750000001,1.056758683414862,0.19928897869014142,0.1898230806687226,0.46859661424421506,0.9936907441511493,-0.17496655330811928,28215.37775,-868.0091999999986,0.10388705882352942,-0.18677066574343726,0.9634240494113105,-0.018628655689358564,-0.044273795566370344,0.10075557234605213,0.7067730714139554,0.6809221744765023
1712,-27.902778,24.615556,2012-02-03,184.486,1132.0,10.0,-9999.0,,,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,,1.0,,-9999.0,,,,,,,,,,,,,,,,,,,,,
1713,-29.658056,25.973333,2012-02-03,324.191,803.0,10.0,174.0,9833.5,8889.5,380.0,9687.0,69.0,45113.0,9302.0,685.5,9040.5,1980.0,9781.5,13886.0,45113.0,13460.5,11307.0,5.0,5440.0,,8.0,0.1708509875840553,0.25627107925801,0.0112547346943205,-0.0155595780081546,-3502.307499999999,1.6296698435677806,0.19818580873418926,0.17342347100454208,0.41961866789347235,0.9693576263862883,-0.18641056559220992,26801.3268,-1079.975199999999,0.10236970587067837,-0.15829102486877206,0.9947119540346774,-0.002651032373183788,-0.03595853166717988,0.0869486221863329,0.7081592971338039,0.7044145182197897
1714,-31.000833,26.353056,2012-02-03,248.22,623.0,177.0,233.0,9998.0,8771.0,422.0,9721.0,56.0,43908.0,8781.0,769.0,8891.0,272.0,9660.0,14294.0,43908.0,12876.0,10792.0,,5440.0,,9.0,0.1768483451342005,0.2652670577338685,-0.0041576873680315,-0.05218991534781,-2700.3967,1.2634550908770072,0.20514272917682083,0.1934541203974284,0.4797101449275363,0.9007975374282916,-0.2290382604820105,26644.5463,-766.8266999999998,0.13959977676791835,-0.14270500532481364,0.9661932386477295,-0.01719401770271645,-0.1341921106048346,0.08805137738718945,0.6994543164964321,0.6758080313418218
1715,-30.679722,26.7125,2012-02-03,75.417,171.6,10.0,577.5,12463.5,9827.0,483.0,9876.0,99.0,42229.0,8204.0,897.0,8748.0,6.0,11028.5,15662.0,42229.0,8930.0,8465.0,8.0,5440.0,,8.0,0.1137224227124851,0.1705806015786105,-0.0873566895963312,-0.273747560182173,2873.918700000001,0.4776304393274199,0.13191725989718997,0.17360109402221766,0.42013873146846814,0.5701698378240327,-0.3874699828946581,26838.35475,-1659.0403999999983,0.29829651427860904,0.1051431720820703,0.884863802302724,-0.061084624553039334,-0.5599475852162719,0.026731819488358725,0.7957795939215937,0.704156557272379
1716,-28.760833,17.730278,2012-02-05,141.921,442.0,10.0,-9999.0,,,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,,1.0,,-9999.0,,,,,,,,,,,,,,,,,,,,,
1717,-25.99136,27.84208,2012-02-06,111.802,318.9,12.0,338.0,8963.5,8507.5,960.5,9676.0,39.0,45200.0,9153.0,1956.5,7510.5,97.5,9263.5,16830.0,45200.0,12924.5,10153.5,,5440.0,,134.0,0.3049799368057844,0.4574610374505699,-0.0730431652391186,-0.1312574568552656,-2037.4774500000008,2.889652132388054,0.3537745321912439,0.28997643091191294,0.8168079019808927,0.7679441473559121,-0.43623739366104997,27289.6556,1919.453399999999,0.24742898437934294,-0.16499909861186227,1.033469069002064,0.01645909913864048,-0.19967068505084562,0.12007106335037698,0.5325906120023767,0.5504159239453357
1718,-29.987778,29.851667,2012-02-06,40.497,101.1,10.0,-9999.0,,,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,,1.0,,-9999.0,,,,,,,,,,,,,,,,,,,,,
1719,-26.45,28.085833,2012-02-06,110.748,609.0,13.0,272.0,9065.5,8672.0,846.0,9671.5,89.5,45888.5,9413.0,1685.0,7831.0,203.5,9575.0,18074.0,45888.5,12950.0,10085.0,,5440.0,,34.0,0.331933160154019,0.4978905674281503,-0.0970130123150436,-0.1651624548736462,-1480.7643499999997,3.031939956919763,0.38504019578727217,0.30738905566204927,0.8876240208877284,0.7164988381099923,-0.4970956150276652,28171.18955,2658.022,0.2837103590326361,-0.14983351831298558,1.0562020848270917,0.02733295780692578,-0.23028967363935504,0.12437594964184936,0.5015768507247981,0.5297665154365386
1720,-27.398611,26.614722,2012-02-06,269.183,779.0,162.0,323.5,9360.0,8523.5,501.0,9798.5,62.0,44276.0,9022.5,939.0,8718.0,120.0,9428.0,15336.0,44276.0,12456.5,10224.0,,5440.0,,9.0,0.2419825072886297,0.3629664122446501,-0.0447280847709957,-0.103607088243231,-2080.504200000001,1.9733844070930886,0.2806978898743772,0.23857212082054596,0.6266440390326686,0.8122391757955139,-0.3455895955318607,26466.958150000002,527.9735000000021,0.2,-0.13838561538988783,1.0072649572649572,0.003619331488183947,-0.1805482658676173,0.09843257423778136,0.6103286384976526,0.6147626499739176
1721,-27.671111,27.236944,2012-02-06,207.795,435.0,123.0,358.0,9658.0,8771.5,520.0,9792.5,96.5,44391.0,9041.0,979.0,8661.0,70.5,9758.0,14220.0,44391.0,13003.0,10886.5,,5440.0,,9.0,0.1910545271798308,0.2865757899365538,-0.0072394720990088,-0.044704845167689,-2951.2880000000014,1.7868473620304728,0.22162176650127147,0.18608724664275586,0.4572658331625332,0.9144163150492265,-0.23575937234751979,26551.85235,-666.35465,0.13277438113635912,-0.14256842845217696,1.010354110581901,0.005150391429748661,-0.0753356833110932,0.08859540802444589,0.6791842475386779,0.6862165963431787
1722,-29.042222,24.6,2012-02-06,111.791,428.0,10.0,231.0,9030.0,8658.0,1077.0,9794.0,105.0,45492.0,9097.0,2218.0,7059.0,916.0,9696.0,11420.5,45492.0,9140.5,8469.0,5.0,5440.0,,11.0,0.1168920075303782,0.1753337245122487,-0.0498836570890742,-0.1108895481737269,-289.5530000000008,8.966616654163541,0.1355936678816234,0.08166599578528638,0.1778568481848184,0.8003590035462546,-0.2277815557041051,22220.821549999997,-2200.8595500000006,0.14839488172151136,0.029490616621983913,1.0737541528239203,0.03556552387055431,-0.13095287764186425,0.038132826031403506,0.7906834201654919,0.8489996059717175
1723,-27.356667,27.286389,2012-02-06,90.3,245.0,172.0,-9999.0,,,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,,1.0,,-9999.0,,,,,,,,,,,,,,,,,,,,,
1724,-27.01011111,26.69808333,2012-02-07,125.813,605.0,186.0,334.0,8799.0,8305.0,525.0,9723.0,67.0,43981.0,8818.0,989.0,8647.0,106.5,8980.0,12976.5,43981.0,10498.0,8892.5,,5440.0,,9.0,0.1918440449128607,0.2877594599559148,-0.0489052084231797,-0.1055826535176468,-1189.072600000001,2.9976320321469574,0.22253745695882465,0.18201899209801198,0.445044543429844,0.809000886217393,-0.2974266984305075,23445.18155,-636.9232999999982,0.1867483652659015,-0.07793407947427868,1.020570519377202,0.010180550087181507,-0.17084321177815265,0.08279827750702663,0.6780718992024043,0.6920201903440836
1725,-30.830556,26.921389,2012-02-07,77.505,165.0,23.0,201.0,9231.0,8595.5,408.0,9720.0,59.0,45511.0,9488.0,739.0,8983.0,1227.0,9180.0,12802.0,45511.0,10111.0,8709.5,8.0,5440.0,,8.0,0.1620750692143602,0.2431070869358023,-0.0504547183936965,-0.1174442456247545,-664.4869999999987,2.3980928077362167,0.18800571502226643,0.1647711764170685,0.3945533769063181,0.7897984689892205,-0.27951931483911474,23464.803449999996,-1130.4090500000002,0.19024707714478303,-0.04826084702711109,0.994475138121547,-0.002770083102493075,-0.21575708656633508,0.07446667198002178,0.7210592094985159,0.71707545695985
1726,-30.733889,29.828333,2012-02-07,31.764,82.2,10.0,228.0,8928.0,8342.0,1307.5,9715.5,48.5,45313.0,9153.0,2834.5,6528.5,1397.5,9293.5,16530.0,45313.0,13585.0,10267.5,,5440.0,,64.5,0.2986094744284704,0.4479054146945028,-0.0497836868207238,-0.0977917981072555,-2692.480600000001,2.5225643748340856,0.34638481335650334,0.2802292485526749,0.7786625060526173,0.8218390804597702,-0.3964012725357259,27419.9863,1790.574600000002,0.23369717324377273,-0.18757785693992177,1.0409386200716846,0.020058721839585104,-0.13883235656610815,0.1390839534639975,0.5401088929219601,0.5622202056866303
1727,-29.380556,30.2775,2012-02-07,26.224,71.7,10.0,656.0,10732.0,9950.0,1106.0,9707.0,94.0,43432.0,8446.0,2313.0,6957.0,,10816.0,17376.5,43432.0,14248.5,11200.5,,5442.0,,177.5,0.2363875695963854,0.3545750471379273,-0.0448505936107977,-0.0989090909090909,-2166.034449999999,2.3250402407446287,0.27420801987714816,0.2327037332623925,0.6065551035502958,0.8199867637326274,-0.3352966605054763,30170.722149999998,482.39925000000017,0.21611785701788153,-0.1369466775718646,1.0078270592620202,0.0038982736216818265,-0.17224696407802353,0.11976894966403395,0.6176157454032746,0.6224498604437027
1728,-26.98472222,26.63227778,2012-02-07,156.759,968.0,18.0,235.0,9606.5,8739.5,566.0,9703.0,77.0,44855.0,9116.0,1077.5,8525.5,266.5,9631.0,14590.0,44855.0,14401.0,11845.5,,5440.0,,9.0,0.2059595396028351,0.3089329255692854,0.0143228341466506,-0.0065192645993584,-4304.193450000001,1.8640359079857864,0.23891148613073043,0.20473968869988854,0.5148998027203822,0.9870459218642906,-0.2124788042021935,27579.2742,-383.46664999999894,0.10381872860358231,-0.19848535286284955,1.0025503565294331,0.0012735542560103964,-0.010410209378570956,0.09736536300078105,0.6584304318026045,0.6601096641535298
1729,-25.45963889,28.26430556,2012-02-07,157.425,517.0,82.0,-9999.0,,,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,,1.0,,-9999.0,,,,,,,,,,,,,,,,,,,,,
1730,-25.57877778,29.12747222,2012-02-07,57.39,261.9,13.0,221.0,10595.5,8998.5,1225.0,9384.0,,46590.0,9394.5,2602.5,6752.0,1343.0,10065.5,13402.0,46590.0,12941.0,10780.0,,5440.0,,38.0,0.1169496822585686,0.1754208684057004,0.0247295208655332,-0.0174999050981285,-2734.55115,0.7395451790561016,0.13566072692087477,0.14217534888675828,0.3314788137698077,0.9656021489329951,-0.1344495873566971,26640.5679,-1898.81005,0.10842775618228434,-0.12498641688218547,0.9499787645698645,-0.02565219495668167,-0.08705296010282026,0.09110071244888496,0.7905909565736458,0.7510446202059394
1731,-27.4,26.624722,2012-02-07,260.498,784.0,10.0,298.0,9235.5,8429.0,502.0,9747.5,58.5,44179.5,8930.0,941.0,8716.0,160.5,9392.0,14931.5,44179.5,12414.0,10009.0,,5440.0,,9.0,0.2356933007820582,0.3535326368056274,-0.0380137747167296,-0.0920626794170887,-2152.306700000001,1.9977553310886644,0.2734024188195882,0.2277427179476638,0.5898104770017036,0.8313967116498677,-0.32775598019914687,26081.061099999995,369.2703000000015,0.19736973998115515,-0.13858571035494818,1.0169454821070867,0.008401556838008322,-0.15194017080328392,0.10725594255897962,0.6185245956534843,0.6290057931219234
1732,-25.81048333,27.90955222,2012-02-08,106.16,628.0,10.0,-9999.0,,,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,,1.0,,-9999.0,,,,,,,,,,,,,,,,,,,,,
1733,-27.937778,31.209444,2012-02-08,46.431,192.5,10.0,-9999.0,8660.0,8066.0,413.0,-9999.0,-9999.0,,8260.0,761.5,8849.5,1487.0,8848.0,15252.5,,12188.0,9680.0,,5440.0,,9.0,0.2756926293779404,0.4135302973278133,-0.0559360601360759,-0.1116779942056449,-2083.223850000001,2.453114534494307,0.3198013102682846,0.26574137466027675,0.7238358951175408,0.7990821176856253,-0.3873706235835853,25550.49695,1190.7208000000007,0.2235034593402186,-0.15877543259174748,1.0217090069284065,0.010737948366461046,-0.17967014271220472,0.11468812877263582,0.5677757744632027,0.5801016226848058
1734,-30.398056,30.601944,2012-02-08,47.678,218.5,10.0,-9999.0,7987.0,7944.5,1854.5,-9999.0,-9999.0,,8818.0,4410.0,4642.0,11.0,8293.0,13203.5,,9359.0,8075.0,2.5,5440.0,,253.0,0.2461716335150185,0.369248737671653,-0.0987686392684574,-0.170393351800554,-385.0053999999996,8.45324906822233,0.28555693876453114,0.2284325355290396,0.5921258893042325,0.7088272049077896,-0.4165649853155725,22155.7176,291.87805000000117,0.24101792889536386,-0.06038975753455699,1.0383122574183048,0.018796068796068797,-0.2542742059206199,0.0736491912355168,0.6049153633506267,0.6280910364676033
1735,-30.27402,30.69602,2012-02-08,107.843,490.0,10.0,-9999.0,11792.5,10813.0,1871.5,-9999.0,-9999.0,,9004.0,4467.0,4520.0,,11693.5,19287.5,,15770.5,12376.0,8.0,7442.0,,164.0,0.2411518661518661,0.3617219800196264,-0.0440053066497871,-0.100319470591591,-2482.3823999999995,2.0945115135255983,0.2797347246603621,0.24511797553339143,0.6494206182922135,0.817653920933247,-0.3414713367434571,33241.7295,750.0850500000031,0.21827972270911303,-0.1484488785318963,0.9916048335806656,-0.004215277186408925,-0.19081232099602996,0.12060114046151386,0.6114063512637719,0.6062734931950745
1736,-27.00222,28.76528,2012-02-08,104.026,226.1,14.0,-9999.0,10142.5,9217.5,854.0,-9999.0,-9999.0,,8613.5,1706.0,7514.0,348.5,10403.0,16027.0,,13556.0,10495.0,,5440.0,,34.0,0.2248610023118515,0.3372850592281238,-0.0315877653597041,-0.0835277017205827,-2197.0179000000007,1.897797271583836,0.2608371679265225,0.2127884979190314,0.5406132846294338,0.8458226742372247,-0.3083887040324342,28315.3311,200.1042500000026,0.20858155493552522,-0.13159981635293627,1.0256840029578507,0.012679175488549804,-0.12913647216285218,0.12727121533408176,0.6328383353091658,0.6490921569850877
