Latitude,Longitude,Sample Date,emis,atran,swir16,atmos_opacity,green,drad,red,swir22,emsd,cdist,nir08,blue,trad,lwir,urad,NVDI,SAVI,BSI,NDBI,TCWI
-34.250556,20.9925,14-08-2012,9775.0,8979.0,9770.0,9.0,8230.0,374.0,7978.0,8573.0,22.0,1165.5,11170.0,7682.0,7181.0,39554.0,683.0,0.16670148318362232,0.25004569548528605,-0.03016393442622951,-0.06685768863419293,-1652.4141000000004
-33.897778,20.012778,14-08-2012,,,,,,,,,,,,,,,,,,,,
-25.20639,27.558,15-08-2012,9619.0,9032.0,12670.0,25.0,10096.0,387.0,10684.5,11198.5,54.0,471.5,13104.5,9319.0,8874.0,44142.5,710.5,0.10172768926814914,0.15258832678282436,0.02033727991611691,-0.0168577469980019,-2750.168950000001
-25.49037,30.6986,15-08-2012,9587.0,6637.0,13314.0,184.5,9927.0,1148.0,10437.0,11601.5,,247.0,12414.0,9495.0,8650.5,44665.5,2469.0,0.08651700144413811,0.12977266262608583,0.040341655716162945,0.034981343283582086,-3715.4891499999994
-30.398056,30.601944,15-08-2012,,9132.0,12057.5,66.0,9016.5,342.0,9033.5,9593.0,,860.0,15720.5,8420.5,7776.0,,624.0,0.2701381594893755,0.4051990547173241,-0.06743013795542978,-0.1318669450644395,-1581.8060499999983
-30.27402,30.69602,15-08-2012,,8900.0,13839.0,13.0,9830.0,423.0,10215.0,11672.0,,245.5,14500.0,9236.0,8111.0,,797.0,0.17337649200890148,0.2600594768465133,0.006654111738857502,-0.023324746815342814,-3541.728
-27.169444,29.233889,15-08-2012,9791.5,8172.0,19864.0,28.0,11437.0,660.0,12774.0,15931.5,,1784.5,14938.0,10509.0,9022.5,44771.5,1284.0,0.07808891454965358,0.11713125845737482,0.12380132564345356,0.14154358944888223,-8272.86885
-27.3,28.586944,15-08-2012,,9440.0,17908.0,8.0,10666.0,227.5,12093.5,15331.0,,780.5,14591.0,9279.0,10046.0,,383.0,0.09359365924038299,0.14038785834738615,0.11381713893245965,0.10206467891319733,-7286.618050000002
-29.033333,23.983333,15-08-2012,,,,,,,,,,,,,,,,,,,,
-28.69485,28.23487,15-08-2012,-299.0,-247.5,5474.5,-4995.5,4584.0,-4899.5,4608.0,4503.5,-4999.5,-3677.5,6304.0,4138.0,-572.0,21879.5,-4835.5,0.15542521994134897,0.233127147766323,-0.01751565202562791,-0.07042492677335824,-759.0930999999996
-29.615556,27.065278,15-08-2012,9611.0,9378.0,13969.5,8.0,10202.0,225.0,10910.5,12585.0,71.0,3003.5,12342.5,9434.0,7720.5,41356.0,385.0,0.061583451597643314,0.09237319113251768,0.0665180628636953,0.061834904226208576,-4454.255750000002
-28.883333,27.89,15-08-2012,9411.0,9512.0,12860.0,8.0,9744.0,198.0,9907.5,11680.0,,220.5,15026.0,8782.0,9227.0,44837.0,323.0,0.20528606092205265,0.30792291649955883,-0.022340071496816997,-0.07767338449401133,-2855.9321500000005
-34.405833,19.600556,15-08-2012,,,,,,,,,,,,,,,,,,,,
-25.447222,30.711667,15-08-2012,9725.0,6585.5,13044.0,199.0,9776.0,1157.0,10016.5,11087.5,,51.0,12316.5,9221.0,8334.5,43284.5,2492.0,0.10298661174047374,0.15447645913090202,0.03414951343109556,0.028686342934879046,-3531.4596500000007
-30.13573889,30.67422222,16-08-2012,,8938.0,10643.0,16.5,9897.0,408.0,9741.0,9988.0,,83.0,11768.5,9157.5,7683.5,,767.0,0.0942606755154699,0.14138772663877266,-0.013120309852335995,-0.05021975325167882,-1584.2776999999987
-26.648056,27.089444,16-08-2012,9755.5,8991.0,18105.5,9.0,10491.0,388.0,11604.0,14788.5,74.0,317.5,13945.0,9727.0,9153.0,44661.0,712.0,0.09162785236212767,0.13743908882757,0.11310098067682624,0.12981076738272415,-7527.482800000001
-27.902778,24.615556,16-08-2012,9716.0,9156.0,17966.0,14.0,10847.0,280.0,12038.5,15010.0,78.0,71.0,14493.5,9547.0,7943.5,41921.0,487.0,0.09252977536559626,0.13879204748892865,0.11035248404107688,0.10697946672006654,-7156.621399999999
-30.160091,27.40124,16-08-2012,9714.0,9343.0,15351.0,9.0,10335.0,238.0,11123.0,13304.0,124.0,725.0,12693.0,9475.0,7906.5,41647.0,409.0,0.06592206919717837,0.09888102785883737,0.08852432054603018,0.09477963200684639,-5543.646299999999
-30.336111,27.359444,16-08-2012,9876.0,9330.0,8246.0,9.0,9923.0,242.0,10523.5,8026.0,20.5,1542.5,9273.0,9141.0,6902.0,38690.0,418.0,-0.0631677316697396,-0.09474920442491287,0.009560692242526926,-0.05862206746960443,425.4575499999978
-30.830556,26.921389,17-08-2012,9720.0,9299.0,9697.5,8.0,9657.0,252.0,10054.5,9190.0,59.0,430.5,10362.0,9100.5,7404.0,40337.0,438.0,0.015061347439570934,0.022591467894401723,0.007382473319817924,-0.03312644881477604,-979.794350000001
-29.658056,25.973333,17-08-2012,9687.0,9338.0,12674.0,9.0,9543.0,236.0,9909.5,10634.5,69.0,947.5,11938.5,8669.0,7608.5,40948.5,406.0,0.09286891248626876,0.1393001807904433,0.04575027204741729,0.029883189436262062,-3354.898750000002
-31.000833,26.353056,17-08-2012,9722.0,9504.0,13599.0,8.0,9856.0,202.0,10317.0,11538.0,56.0,1706.0,12277.0,9067.0,8818.0,43733.0,332.0,0.08674869434363106,0.1301201619863241,0.056827220503756076,0.05108981295408873,-4054.124999999999
-30.679722,26.7125,17-08-2012,,,,,,,,,,,,,,,,,,,,
-29.803611,30.516111,17-08-2012,9751.0,9393.0,14395.0,9.0,9441.0,238.0,10034.5,12957.0,112.0,538.5,12298.0,8732.0,8297.0,42424.5,409.0,0.1013545281540356,0.15202838848341022,0.07478084888747126,0.07855992207694901,-5485.64835
-28.760833,17.730278,18-08-2012,,,,,,,,,,,,,,,,,,,,
-22.43772222,31.07805556,19-08-2012,9595.0,6612.0,14247.5,52.0,10489.5,1228.5,11218.0,11599.0,16.0,10702.5,14309.0,9811.5,8948.5,45239.0,2643.0,0.12108747600579778,0.18162765644892762,0.027124591618602024,-0.0021536252692031586,-3317.8881500000016
-24.679167,30.8025,20-08-2012,9709.0,9241.0,16096.0,9.0,9804.5,295.0,10854.5,14959.5,,4757.0,13212.5,8720.5,9990.0,46608.5,518.0,0.09797648232018948,0.14696167030227486,0.10264199576544232,0.09838442772574509,-6958.432750000002
-25.99136,27.84208,20-08-2012,9671.0,9149.0,15111.0,9.0,9613.5,338.0,10505.0,13706.5,39.0,390.5,12086.5,9053.5,9562.0,45699.0,608.0,0.07000420512139521,0.10500398371104816,0.0957310291727265,0.11120507399577167,-6171.902600000002
-30.27402,30.69602,20-08-2012,,8900.0,13839.0,13.0,9830.0,423.0,10215.0,11672.0,,245.5,14500.0,9236.0,8111.0,,797.0,0.17337649200890148,0.2600594768465133,0.006654111738857502,-0.023324746815342814,-3541.728
-26.880278,26.965,20-08-2012,9730.5,8492.0,17607.5,21.0,10749.0,595.0,11726.0,14204.0,118.0,759.0,13898.5,9864.5,9822.0,46482.0,1144.0,0.08478214209057738,0.12717073170731708,0.10491275319465501,0.11772360820161239,-6810.692950000001
-26.98472222,26.63227778,20-08-2012,9703.0,8612.0,17442.0,8.0,11032.5,549.0,11792.5,14866.0,77.0,269.5,14718.5,10038.5,9860.0,46612.0,1044.0,0.11036928067594583,0.16555079870999378,0.08292972041895484,0.0846846286593803,-6611.280500000001
-33.7075,18.97444444,20-08-2012,-183.5,8913.0,4366.5,-4995.0,4188.0,377.0,4279.0,3983.5,-4952.0,-4966.5,5532.0,4004.5,7460.0,20314.5,678.0,0.12771379064315563,0.191560923406207,-0.04900450995490045,-0.11774511289589332,-202.79524999999967
-24.183889,30.823889,21-08-2012,9649.5,8241.5,13302.5,9.0,9747.0,708.5,10100.0,11431.5,48.5,3138.5,13520.5,8743.0,9506.0,45816.5,1405.0,0.14481065176435723,0.21721137970450022,0.024941969955765777,-0.008127353390746748,-3512.5953500000005
-29.380556,30.2775,21-08-2012,9707.0,9536.5,13850.5,12.5,9140.0,180.0,9637.0,13383.0,94.0,1217.0,10807.0,8644.5,8967.0,44055.5,294.0,0.0572295049892389,0.08584215803761402,0.09399380516546729,0.1234310047652844,-6003.432600000001
-26.45,28.085833,21-08-2012,9671.5,8346.0,20740.0,27.0,11349.0,566.0,13536.5,16377.0,89.5,74.0,17054.0,10252.0,8185.0,42849.5,1086.0,0.11498667887089128,0.1724771991762283,0.11318962367555718,0.09752870826057046,-8184.366649999999
-33.464444,18.740556,21-08-2012,9742.0,8958.0,13095.5,10.0,9550.5,362.0,9606.0,10180.0,50.0,122.0,18025.0,8456.0,7590.0,40945.0,646.0,0.30469400311244615,0.4570327343792411,-0.07684643928226503,-0.15840041130444563,-1504.3467999999993
-25.45963889,28.26430556,21-08-2012,,,,,,,,,,,,,,,,,,,,
-25.81048333,27.90955222,22-08-2012,9600.0,9075.5,12834.5,9.0,9890.5,368.0,10723.0,11085.5,106.0,156.5,12239.5,9147.5,8688.0,43524.5,671.0,0.0660424605334785,0.09906153377171972,0.04829289456996963,0.023729759910664432,-3164.25165
-24.058889,31.237222,22-08-2012,9620.0,8070.0,14591.0,9.0,10371.0,748.0,11058.5,12696.5,49.0,543.0,14346.0,9717.5,8985.5,44593.0,1509.0,0.12940620756165247,0.19410549104506986,0.03190312393136604,0.00846666897052217,-4140.048749999999
-27.169444,29.233889,22-08-2012,9791.5,8172.0,19864.0,28.0,11437.0,660.0,12774.0,15931.5,,1784.5,14938.0,10509.0,9022.5,44771.5,1284.0,0.07808891454965358,0.11713125845737482,0.12380132564345356,0.14154358944888223,-8272.86885
-27.273889,28.49,22-08-2012,,,,,,,,,,,,,,,,,,,,
-27.802778,28.768333,22-08-2012,,8532.5,12132.0,34.0,10205.0,527.0,10616.5,10573.5,,1045.5,11278.5,9883.0,8166.5,,997.5,0.030235213519068282,0.0453517846132767,0.03614210885902983,0.036457999615557124,-2620.05335
-28.058889,30.373611,22-08-2012,9657.0,7705.0,15522.5,158.0,10609.0,801.0,11542.0,12752.5,96.0,170.5,13744.0,9917.0,8520.0,43851.0,1626.0,0.08708376176540378,0.13062305973543195,0.06709643078924801,0.06076913877641672,-4797.794200000002
-29.161667,23.696389,23-08-2012,9876.0,8841.0,7718.0,116.0,10982.0,422.0,10421.0,7656.0,90.0,19.5,8372.5,9476.0,7702.0,40875.0,778.0,-0.10900045228403438,-0.1634963286155156,0.008072247308093089,-0.04067617538298996,889.0262499999994
-28.7115,24.07288889,23-08-2012,9650.0,8967.0,14208.5,94.0,10442.5,389.0,11049.5,12437.0,72.0,2568.0,13237.0,9284.0,8892.0,44301.0,708.0,0.09007061536244415,0.13510314159838596,0.0572845810921116,0.03539742398571715,-4181.70335
-31.860278,18.6875,23-08-2012,9643.0,9115.0,11565.5,9.0,9489.0,321.0,9633.0,10039.5,77.0,225.0,12651.5,8772.0,7776.0,41510.5,570.0,0.1354528932666203,0.20317478124298854,-0.005278963915348881,-0.04484453070157327,-2137.6655500000015
-27.937778,31.209444,23-08-2012,,7786.0,13849.0,55.5,10274.0,772.0,10883.5,11971.5,,517.5,12445.0,9724.5,8223.0,,1573.0,0.06693529373941745,0.10040078871790475,0.054645857319517294,0.053396212063588654,-4004.6434500000005
-26.648056,27.089444,23-08-2012,9755.5,8991.0,18105.5,9.0,10491.0,388.0,11604.0,14788.5,74.0,317.5,13945.0,9727.0,9153.0,44661.0,712.0,0.09162785236212767,0.13743908882757,0.11310098067682624,0.12981076738272415,-7527.482800000001
-29.1825,23.575556,23-08-2012,,,,,,,,,,,,,,,,,,,,
-34.031944,22.053333,23-08-2012,9652.0,8887.0,11428.0,9.0,8860.0,432.0,9007.0,9920.0,81.0,351.0,12478.0,8330.0,8148.0,42304.0,809.0,0.1615545729578776,0.24232622000884316,-0.00904395897485634,-0.043922027942775874,-2440.8419000000013
-34.02861,22.22222,23-08-2012,-230.5,-593.5,5222.5,-4941.0,4461.5,-4769.5,4345.5,4454.0,-4954.5,-4984.5,6696.0,4058.0,-1037.0,20906.5,-4561.5,0.21287868496128243,0.3193035681941677,-0.05836039759866155,-0.12363132944581952,-546.0592499999996
-23.838611,31.640833,24-08-2012,,,,,,,,,,,,,,,,,,,,
-32.502778,19.535833,24-08-2012,9520.0,9167.5,14921.0,8.0,10639.0,296.0,11753.5,12916.5,54.0,2615.0,13753.5,9368.5,7720.5,41576.5,517.0,0.07840984827694358,0.11761246692149369,0.07134035524585061,0.040715618406598195,-4448.7615
-29.380556,30.2775,26-08-2012,9707.0,9536.5,13850.5,12.5,9140.0,180.0,9637.0,13383.0,94.0,1217.0,10807.0,8644.5,8967.0,44055.5,294.0,0.0572295049892389,0.08584215803761402,0.09399380516546729,0.1234310047652844,-6003.432600000001
-29.641944,30.6875,27-08-2012,,7590.5,12575.5,18.0,9348.5,861.5,9076.5,9926.0,,623.0,14758.5,8234.0,8427.5,,1765.5,0.23838892385147892,0.35757588470978163,-0.03002609503970254,-0.07986390575839614,-2378.5944
-29.758889,30.935278,27-08-2012,,7394.0,9553.0,11.0,8409.0,920.0,8104.0,8348.0,,151.0,13270.0,7879.0,8260.0,,1907.0,0.24169551791896696,0.36253479613558215,-0.08998608462608874,-0.16286202515006792,-573.4784999999997
-27.01011111,26.69808333,28-08-2012,9723.0,8576.0,11072.0,8.0,9940.0,560.0,9853.0,9754.5,67.0,122.0,11765.0,9381.0,9059.5,44666.0,1068.0,0.08844481450642983,0.13266415338714527,-0.005253024648807968,-0.030345491964793976,-1705.3124500000004
-25.127778,27.628889,28-08-2012,9726.5,9033.0,18411.5,9.0,10508.0,386.0,11930.0,15542.0,42.0,1241.5,14374.0,9546.5,9488.0,45436.5,709.5,0.09291362530413626,0.13936778878138723,0.1183332719029892,0.12314895304326608,-7859.517000000001
-25.20639,27.558,28-08-2012,9619.0,9032.0,12670.0,25.0,10096.0,387.0,10684.5,11198.5,54.0,471.5,13104.5,9319.0,8874.0,44142.5,710.5,0.10172768926814914,0.15258832678282436,0.02033727991611691,-0.0168577469980019,-2750.168950000001
-24.69514,27.40906,28-08-2012,9581.0,9078.0,13978.5,27.0,10107.0,370.0,10940.5,11842.0,117.5,520.0,13764.5,9061.5,8836.5,44089.0,675.0,0.11430884436348918,0.17145979640161096,0.043837051000104724,0.007713657499188985,-3702.631199999999
-28.747778,31.745833,28-08-2012,9722.0,7451.0,16205.0,219.0,10253.0,997.0,10879.5,13754.5,53.0,150.0,14110.0,9630.0,9301.5,45472.0,2039.0,0.12927429520398567,0.19390756302521012,0.06580487756888902,0.06910770245752927,-5946.748299999999
-26.970278,27.211111,28-08-2012,9692.0,8457.5,9109.0,10.0,9824.0,607.5,9746.0,8584.0,128.0,1658.5,9872.0,9281.0,8632.0,43530.0,1171.5,0.006422673055357325,0.009633764049239239,-0.007840454641128184,-0.04019809282967178,-492.6843999999992
-26.880278,26.965,28-08-2012,9730.5,8492.0,17607.5,21.0,10749.0,595.0,11726.0,14204.0,118.0,759.0,13898.5,9864.5,9822.0,46482.0,1144.0,0.08478214209057738,0.12717073170731708,0.10491275319465501,0.11772360820161239,-6810.692950000001
-26.45,28.085833,28-08-2012,9671.5,9262.0,17355.5,16.0,10436.0,295.5,11220.0,13871.0,89.5,218.5,15128.0,9446.0,9860.0,46295.0,520.0,0.1483224533171398,0.22247945803366415,0.0752876320567456,0.06857327566302893,-6351.74925
-26.98472222,26.63227778,28-08-2012,9703.0,8612.0,17442.0,8.0,11032.5,549.0,11792.5,14866.0,77.0,269.5,14718.5,10038.5,9860.0,46612.0,1044.0,0.11036928067594583,0.16555079870999378,0.08292972041895484,0.0846846286593803,-6611.280500000001
-30.86013889,29.07125,28-08-2012,9826.5,8515.0,11711.0,9.0,10596.5,522.0,11235.0,10362.0,31.5,2446.5,11535.0,9264.5,8372.0,43042.0,991.0,0.013175230566534914,0.019762411892580312,0.04906790412728166,0.007571195044308698,-1949.7740999999996
-31.104278,29.399722,28-08-2012,9755.0,8635.0,10568.5,38.0,10269.5,545.5,10970.5,9145.0,26.0,1015.0,13734.5,9004.0,8372.0,42581.0,1049.0,0.11188018619712609,0.1678168828803303,-0.02709050872339224,-0.13027198288277167,-23.170899999999165
-31.396,29.2651,28-08-2012,9876.0,8386.0,8138.0,61.0,10758.0,645.0,11295.5,7923.5,102.5,1002.5,10363.0,9377.5,8409.0,42463.5,1271.0,-0.043054689844633745,-0.06458054388475921,-0.00783683055087558,-0.12026376952597156,1374.3421500000004
-31.554722,29.245556,28-08-2012,9835.5,8445.5,14137.0,51.0,9539.5,616.5,9161.5,10647.0,93.0,1233.0,18055.0,8518.5,9208.5,44656.5,1211.0,0.3267686881119909,0.49014402762979015,-0.06566811036252808,-0.12170725646123261,-2586.922550000001
-33.501667,21.624167,28-08-2012,,,,,,,,,,,,,,,,,,,,
-31.5653,18.3306,28-08-2012,9723.0,9114.0,16920.0,8.0,10314.0,322.0,11231.0,14849.0,74.0,419.5,13232.5,9396.0,8223.0,42434.0,572.0,0.08181576634578044,0.12272114126880312,0.10875451707874241,0.12229500041455932,-7161.4852500000015
-29.161667,23.696389,29-08-2012,9876.0,8841.0,7718.0,116.0,10982.0,422.0,10421.0,7656.0,90.0,19.5,8372.5,9476.0,7702.0,40875.0,778.0,-0.10900045228403438,-0.1634963286155156,0.008072247308093089,-0.04067617538298996,889.0262499999994
-28.801278,31.955389,29-08-2012,,,,,,,,,,,,,,,,,,,,
-28.141944,26.417778,29-08-2012,9707.0,8419.0,17047.0,33.0,10852.0,603.0,11836.0,14496.0,48.5,2849.0,13718.5,9955.5,9822.0,46644.0,1160.0,0.07366608620790858,0.11049696732537664,0.09911144091177199,0.10818936796086526,-6536.048900000001
-28.1175,26.719444,29-08-2012,9756.0,8355.0,16637.5,32.0,10892.0,628.0,11726.0,14213.0,54.0,767.0,13835.0,10038.0,9636.0,46131.0,1214.0,0.08250850905676617,0.12376034270289303,0.08596479473165315,0.09196816802034621,-6091.651750000001
-30.568333,29.422778,29-08-2012,9753.0,9191.5,12954.5,29.5,9393.0,319.5,9536.0,11204.0,45.0,153.5,13705.0,8680.5,8558.0,43125.5,565.5,0.17938126586635686,0.2690661101908225,0.0023397807291202426,-0.02815131566608526,-3362.7965000000013
-30.77586667,29.03221667,29-08-2012,9662.0,8579.5,16805.0,9.0,10144.0,499.5,10751.0,13644.0,44.0,3254.0,14446.0,9121.0,8836.5,44444.5,943.5,0.14664444179862682,0.2199622978470086,0.07802750229837842,0.07548558446129724,-6349.518300000002
-33.13083,18.86278,29-08-2012,9826.0,9008.0,9003.5,12.0,9654.0,347.0,10140.5,8077.0,85.0,1242.0,12049.0,8521.5,7441.0,40256.0,617.0,0.08600914847112373,0.12901081568273998,-0.03591887094134384,-0.14466215413846337,536.4580499999997
-24.282222,28.090278,30-08-2012,9714.0,9045.0,16339.0,8.0,9886.5,375.0,10944.5,12963.5,103.0,7668.5,13833.0,9038.5,9357.5,45167.5,683.0,0.11657754010695187,0.17486278149971748,0.08796730136576612,0.0830571390693358,-5916.219699999999
-28.75,30.442778,30-08-2012,,,,,,,,,,,,,,,,,,,,
-29.161667,30.629722,30-08-2012,9741.0,9485.0,15261.0,21.0,9665.0,201.0,10573.0,14295.0,71.0,918.5,12273.0,8834.0,8595.0,43179.0,337.0,0.0744112754968047,0.11161447048782089,0.10070087982786903,0.10852037480932665,-6484.095299999999
-27.00222,28.76528,30-08-2012,,,,,,,,,,,,,,,,,,,,
-27.398611,26.614722,30-08-2012,9781.0,8537.0,14497.0,8.0,10419.0,572.0,10952.5,12355.5,62.0,122.0,14804.5,9626.0,9692.5,46052.5,1094.0,0.14955157821174828,0.2243230127147433,0.020429029671210908,-0.010494343293005477,-3800.631150000001
-27.671111,27.236944,30-08-2012,,,,,,,,,,,,,,,,,,,,
-33.38056,19.30167,30-08-2012,9586.0,9150.0,11418.0,9.0,9641.0,295.0,9816.0,10098.0,27.0,68.5,12477.5,8906.0,7385.5,40479.0,513.5,0.11938457397896247,0.17907284471158158,-0.003507948612659119,-0.044338892260048966,-2008.325850000001
-27.902778,24.615556,31-08-2012,9716.0,9152.0,17449.5,90.0,10547.5,330.0,11586.0,15065.0,78.0,1446.5,14223.5,9279.0,9617.5,45769.5,591.0,0.10219105368178384,0.15328361100348703,0.1053142487342495,0.10185331354781675,-7154.2337499999985
-28.760833,17.730278,02-09-2012,,,,,,,,,,,,,,,,,,,,
-25.99136,27.84208,03-09-2012,9671.0,9149.0,15111.0,9.0,9613.5,338.0,10505.0,13706.5,39.0,390.5,12086.5,9053.5,9562.0,45699.0,608.0,0.07000420512139521,0.10500398371104816,0.0957310291727265,0.11120507399577167,-6171.902600000002
-22.43772222,31.07805556,03-09-2012,9595.0,6612.0,14247.5,52.0,10489.5,1228.5,11218.0,11599.0,16.0,10702.5,14309.0,9811.5,8948.5,45239.0,2643.0,0.12108747600579778,0.18162765644892762,0.027124591618602024,-0.0021536252692031586,-3317.8881500000016
-26.970278,27.211111,03-09-2012,9692.0,8457.5,9109.0,10.0,9824.0,607.5,9746.0,8584.0,128.0,1658.5,9872.0,9281.0,8632.0,43530.0,1171.5,0.006422673055357325,0.009633764049239239,-0.007840454641128184,-0.04019809282967178,-492.6843999999992
-27.3,28.586944,03-09-2012,,9440.0,17908.0,8.0,10666.0,227.5,12093.5,15331.0,,780.5,14591.0,9279.0,10046.0,,383.0,0.09359365924038299,0.14038785834738615,0.11381713893245965,0.10206467891319733,-7286.618050000002
-31.031389,28.883333,03-09-2012,-158.0,8433.0,4049.0,-4995.0,4839.0,541.0,4922.5,3873.0,-4979.5,-2952.5,4385.5,4412.0,8446.0,21248.5,1033.0,-0.057692307692307696,-0.08653381318150077,0.00979233496538916,-0.03989566660738633,84.21050000000082
-33.818056,19.694722,03-09-2012,,,,,,,,,,,,,,,,,,,,
-27.01011111,26.69808333,04-09-2012,9723.0,8576.0,11072.0,8.0,9940.0,560.0,9853.0,9754.5,67.0,122.0,11765.0,9381.0,9059.5,44666.0,1068.0,0.08844481450642983,0.13266415338714527,-0.005253024648807968,-0.030345491964793976,-1705.3124500000004
-26.880278,26.965,04-09-2012,9730.5,8492.0,17607.5,21.0,10749.0,595.0,11726.0,14204.0,118.0,759.0,13898.5,9864.5,9822.0,46482.0,1144.0,0.08478214209057738,0.12717073170731708,0.10491275319465501,0.11772360820161239,-6810.692950000001
-26.98472222,26.63227778,04-09-2012,9703.0,8612.0,17442.0,8.0,11032.5,549.0,11792.5,14866.0,77.0,269.5,14718.5,10038.5,9860.0,46612.0,1044.0,0.11036928067594583,0.16555079870999378,0.08292972041895484,0.0846846286593803,-6611.280500000001
-27.671111,27.236944,04-09-2012,,,,,,,,,,,,,,,,,,,,
-34.075556,20.145556,04-09-2012,9603.0,8885.5,14863.0,9.0,9898.0,403.5,10204.0,11809.0,59.0,38.5,15717.5,8735.5,7627.0,41169.0,745.5,0.2126998823370561,0.3190436694699483,0.01239903069466882,-0.02794264318765226,-3983.985300000001
-25.45963889,28.26430556,04-09-2012,,,,,,,,,,,,,,,,,,,,
-28.338333,31.373611,04-09-2012,,8782.0,10001.0,106.0,10561.5,530.0,10923.5,9292.0,,234.0,11596.5,9369.5,9506.5,,1023.0,0.02988454706927176,0.04482582535911725,-0.0009906780773683772,-0.07387429100590347,-317.3064999999997
-28.068333,31.55,04-09-2012,9784.5,8098.0,16770.0,35.0,10433.0,728.5,11382.5,15047.0,,1439.0,13599.5,9575.0,9320.5,45168.5,1469.5,0.08874389560483548,0.13311317922545782,0.0969859917782064,0.1043975040748119,-6919.698500000001
-27.4,26.624722,04-09-2012,9747.5,8532.0,15634.5,8.0,10574.5,574.0,10951.5,13263.5,58.5,157.5,14333.5,9766.0,9562.0,45845.0,1098.0,0.13375519082459955,0.20062881888829565,0.04905742273431257,0.043412973838761346,-5133.110950000001
-29.161667,23.696389,05-09-2012,9876.0,8841.0,7718.0,116.0,10982.0,422.0,10421.0,7656.0,90.0,19.5,8372.5,9476.0,7702.0,40875.0,778.0,-0.10900045228403438,-0.1634963286155156,0.008072247308093089,-0.04067617538298996,889.0262499999994
-25.81048333,27.90955222,05-09-2012,9600.0,9075.5,12834.5,9.0,9890.5,368.0,10723.0,11085.5,106.0,156.5,12239.5,9147.5,8688.0,43524.5,671.0,0.0660424605334785,0.09906153377171972,0.04829289456996963,0.023729759910664432,-3164.25165
-27.602222,29.942778,05-09-2012,9635.0,7905.0,16416.5,11.0,10658.0,754.0,12070.0,13514.5,36.0,1408.5,14260.0,9852.0,8799.5,44537.0,1500.0,0.08317508545385492,0.12476025901521048,0.08316777094403832,0.07029811093182077,-5432.46
-27.169444,29.233889,05-09-2012,9791.5,8172.0,19864.0,28.0,11437.0,660.0,12774.0,15931.5,,1784.5,14938.0,10509.0,9022.5,44771.5,1284.0,0.07808891454965358,0.11713125845737482,0.12380132564345356,0.14154358944888223,-8272.86885
-26.73806,27.59194,05-09-2012,,-474.0,,,,-4815.5,,,,,,,-1093.0,,-4663.5,,,,,
-26.45,28.085833,05-09-2012,9671.5,9262.0,17355.5,16.0,10436.0,295.5,11220.0,13871.0,89.5,218.5,15128.0,9446.0,9860.0,46295.0,520.0,0.1483224533171398,0.22247945803366415,0.0752876320567456,0.06857327566302893,-6351.74925
-29.641944,30.6875,06-09-2012,,7590.5,12575.5,18.0,9348.5,861.5,9076.5,9926.0,,623.0,14758.5,8234.0,8427.5,,1765.5,0.23838892385147892,0.35757588470978163,-0.03002609503970254,-0.07986390575839614,-2378.5944
-29.161667,23.696389,07-09-2012,9876.0,8841.0,7718.0,116.0,10982.0,422.0,10421.0,7656.0,90.0,19.5,8372.5,9476.0,7702.0,40875.0,778.0,-0.10900045228403438,-0.1634963286155156,0.008072247308093089,-0.04067617538298996,889.0262499999994
-28.7115,24.07288889,07-09-2012,9650.0,8967.0,14208.5,94.0,10442.5,389.0,11049.5,12437.0,72.0,2568.0,13237.0,9284.0,8892.0,44301.0,708.0,0.09007061536244415,0.13510314159838596,0.0572845810921116,0.03539742398571715,-4181.70335
-27.02314,28.59389,07-09-2012,-201.0,-295.5,4097.0,-4995.5,5045.0,-4880.0,5033.0,3978.5,-4999.5,-4955.5,4855.0,4600.0,-590.5,21719.0,-4796.0,-0.018001618122977348,-0.02700106183951054,-0.017487220877051384,-0.08467381590705987,267.23785
-27.273889,28.49,07-09-2012,,,,,,,,,,,,,,,,,,,,
-29.1825,23.575556,07-09-2012,,,,,,,,,,,,,,,,,,,,
-29.028629,24.638389,08-09-2012,9669.0,9072.0,14470.0,13.0,10015.0,350.0,10550.5,12274.5,61.0,186.0,13489.5,9214.5,8948.5,44320.5,626.5,0.12225457570715474,0.1833780495413989,0.048539010361554336,0.035068581340868044,-4466.371300000001
-27.01011111,26.69808333,10-09-2012,9723.0,8576.0,11072.0,8.0,9940.0,560.0,9853.0,9754.5,67.0,122.0,11765.0,9381.0,9059.5,44666.0,1068.0,0.08844481450642983,0.13266415338714527,-0.005253024648807968,-0.030345491964793976,-1705.3124500000004
-29.987778,29.851667,10-09-2012,,,,,,,,,,,,,,,,,,,,
-29.744167,29.905833,10-09-2012,9735.0,8698.5,14364.5,13.0,9916.5,492.5,10250.0,12037.0,69.0,2656.5,12891.5,8978.0,8353.0,42774.0,931.5,0.11414558261132597,0.17121467461757844,0.05905257723087514,0.05404314646316408,-4640.572649999999
-26.98472222,26.63227778,10-09-2012,9703.0,8612.0,17442.0,8.0,11032.5,549.0,11792.5,14866.0,77.0,269.5,14718.5,10038.5,9860.0,46612.0,1044.0,0.11036928067594583,0.16555079870999378,0.08292972041895484,0.0846846286593803,-6611.280500000001
-29.160278,26.573333,10-09-2012,,,,,,,,,,,,,,,,,,,,
-34.065833,20.404167,11-09-2012,,,,,,,,,,,,,,,,,,,,
