latitude,longitude,sample date,mg_diss_water_dl,cl_diss_water_dl,ca_diss_water_dl,no3_no2_n_diss_water_dl,cl_diss_water,ec_phys_water,ph_diss_water_dl,no3_no2_n_diss_water,nh4_n_diss_water_dl,na_diss_water_dl,tal_diss_water,ph_diss_water,na_diss_water,po4_p_diss_water,mg_diss_water,nh4_n_diss_water,so4_diss_water,f_diss_water_dl,ca_diss_water,ec_phys_water_dl,f_diss_water,po4_p_diss_water_dl,tal_diss_water_dl,so4_diss_water_dl
-26.984722,26.632278,20-11-2012,4.392857142857143,6.785714285714286,4.214285714285714,0.7096774193548387,56.255785714285715,98.91402061855672,3.1041237113402063,6.609096774193548,0.13670103092783506,5.25,208.43080357142858,7.90191089108911,67.10448214285715,3.7511030927835054,40.840160714285716,6.774206185567011,218.53544642857145,0.05,75.10978571428572,6.946391752577319,0.16435,0.778762886597938,14.642857142857142,7.5
-31.396,29.2651,20-11-2012,,,,0.01,,28.0,1.0,0.185,0.08,,,7.4,,1.2475,,6.585,,,,1.0,,0.1,,
-31.554722,29.245556,20-11-2012,,,,0.01,,28.0,1.0,0.185,0.08,,,7.4,,1.2475,,6.585,,,,1.0,,0.1,,
-34.031944,22.053333,20-11-2012,1.5,1.0,1.0,0.23145161290322586,688.4567058823529,684.8198387096775,1.25,3.219854838709677,0.23145161290322586,4.0,153.62156249999998,7.113626262626263,330.5928666666667,2.043360655737705,80.22594117647058,1.7062419354838712,172.24676470588233,0.05,60.14917647058824,0.27419354838709675,0.3664117647058824,0.038852459016393434,5.0,3.0
-34.039722,22.133333,20-11-2012,1.5,1.0,1.0,0.23032786885245904,688.456705882353,694.1283606557377,1.2584269662921348,3.231655737704918,0.23032786885245904,4.0,153.6215625,7.112540816326531,330.5928666666667,1.98075,80.22594117647058,1.7317540983606556,172.24676470588233,0.05,60.14917647058823,0.2786885245901639,0.3664117647058823,0.038666666666666655,5.0,3.0
-29.161667,23.696389,21-11-2012,4.153333333333333,7.566666666666666,4.193333333333333,0.5,89.66666666666667,88.21000000000001,2.484615384615385,0.25,0.13200000000000003,10.0,152.25,7.934615384615385,61.96666666666667,2.247,30.5,8.626999999999999,126.0,,39.666666666666664,6.56,,0.6679999999999999,20.0,8.033333333333333
-28.7115,24.072889,21-11-2012,2.88375,5.89375,2.95125,0.5,99.1875,97.05172413793103,2.4333333333333336,0.5,0.15241379310344827,12.75,168.0,7.901515151515151,68.9875,2.2613793103448274,34.8125,7.976551724137931,143.23529411764707,,45.75,4.36551724137931,,0.4562068965517241,20.0,6.529411764705882
-28.747778,31.745833,21-11-2012,1.5,1.0,1.0,0.19166666666666668,7.392,581.2995555555556,2.0,1.105611111111111,0.09722222222222222,4.0,44.734,7.385066666666666,10.796,0.09561111111111112,5.094,0.12666666666666668,17.781,0.05,8.8,1.0,0.395,0.18944444444444444,5.0,3.0
-28.141944,26.417778,21-11-2012,5.144705882352942,8.511764705882353,5.092941176470588,0.44375,273.87985294117647,127.67419354838711,3.75,4.301125,0.10193548387096772,6.470588235294118,215.674125,7.82725,126.48491176470588,3.1288709677419355,39.99588235294117,7.450967741935483,91.91323529411765,0.05,80.0839411764706,8.864516129032257,0.3405,0.8825806451612904,18.125,8.829411764705883
-30.27402,30.69602,10-10-2012,1.5,1.0,1.0,0.05,37.894,25.57,2.9155555555555552,0.951,0.05,3.0,31.856,7.561444444444444,27.13,0.005,4.88,0.025,9.668,0.05,7.075,1.0,0.285,0.01,5.0,3.0
-29.160278,26.573333,21-11-2012,5.82,9.64,5.8,0.4884615384615385,75.3064,94.67678571428571,3.9649122807017543,3.6224358974358974,0.09910714285714281,5.92,204.97484,7.7745138888888885,59.064319999999995,3.8345535714285717,17.62428,9.480625,48.95188,0.05,35.79092,9.839285714285714,0.31,0.9823214285714286,19.4,9.72
-30.570833,29.150556,21-11-2012,,,,0.01,,67.5,1.0,0.11499999999999999,0.08,,,7.199999999999999,,2.4,,25.200000000000003,,,,1.0,,0.1,,
-31.104278,29.399722,21-11-2012,,,,0.01,,44.0,1.0,0.18,0.08,,,7.1,,2.36,,12.7,,,,1.0,,0.1,,
-34.02861,22.22222,21-11-2012,1.5,1.0,1.0,0.235344827586207,567.8005333333333,707.7263793103448,1.25,3.1686379310344828,0.235344827586207,4.0,151.5192,7.0883894736842095,231.4671538461538,1.9199122807017546,66.0044,1.808396551724138,140.40560000000002,0.050000000000000024,52.083466666666666,0.25862068965517243,0.35946666666666655,0.03947368421052629,5.0,3.0
-34.005833,22.351111,21-11-2012,1.5,1.0,1.0,0.23644067796610171,567.8005333333334,696.8835593220338,1.2413793103448276,3.199677966101695,0.23644067796610171,4.0,151.5192,7.08934375,231.46715384615388,1.9954310344827586,66.0044,1.7802881355932199,140.4056,0.05,52.083466666666666,0.2542372881355932,0.3594666666666667,0.039655172413793106,5.0,3.0
-29.140556,31.391944,22-11-2012,1.5,1.0,1.0,0.19166666666666668,7.392,581.2995555555556,2.0,1.105611111111111,0.09722222222222224,4.0,44.734,7.385066666666666,10.796,0.09561111111111112,5.094,0.12666666666666665,17.781,0.05,8.8,1.0,0.395,0.18944444444444444,5.0,3.0
-24.396194,27.089833,22-11-2012,,,,0.19999999999999998,,139.9142857142857,0.09999999999999999,4.8,,0.7999999999999999,,7.757142857142857,130.28571428571428,2.5442857142857145,,,103.71428571428571,,,1.0,,0.19999999999999998,,5.0
-28.75,30.442778,22-11-2012,1.5,1.0,1.0,0.05,15.594555555555559,81.22888888888889,2.0,0.821,0.05,3.888888888888889,100.04150000000001,8.352222222222222,81.26044444444445,0.012,34.05422222222222,0.051500000000000004,172.22744444444447,0.05,54.05977777777778,1.0,0.3115,0.01,5.0,3.0
-27.389722,26.463889,22-11-2012,4.369677419354839,6.861290322580645,4.212258064516129,0.6451612903225806,132.44616129032258,112.43747572815533,3.154368932038835,5.708967741935484,0.12990291262135925,5.741935483870968,199.97588333333337,7.921224299065421,94.56720967741934,3.4455631067961168,43.357919354838714,6.344067961165048,213.95238709677417,0.05,83.67816129032256,6.9650485436893215,0.21230000000000002,0.7594174757281553,15.0,7.551612903225807
-27.671111,27.236944,22-11-2012,5.5673076923076925,9.134615384615385,5.519230769230769,0.6462264150943396,193.77332692307692,129.2010204081633,3.702020202020202,6.098962264150943,0.11785714285714284,5.8076923076923075,209.36430769230768,7.863650485436892,118.76307692307692,4.268857142857143,42.31721153846154,8.181908163265305,220.9180192307692,0.05,93.05003846153846,9.081632653061224,0.2414,0.9494897959183674,18.557692307692307,9.326923076923077
-30.568333,29.422778,22-11-2012,,,,0.01,,67.5,1.0,0.11499999999999999,0.08,,,7.199999999999999,,2.4,,25.200000000000003,,,,1.0,,0.1,,
-31.031389,28.883333,22-11-2012,,,,0.01,,49.0,1.0,0.13999999999999999,0.08,,,7.366666666666666,,1.6449999999999998,,16.956666666666667,,,,1.0,,0.10000000000000002,,
-30.860139,29.07125,22-11-2012,,,,0.01,,67.5,1.0,0.11499999999999999,0.08,,,7.199999999999999,,2.4,,25.200000000000003,,,,1.0,,0.1,,
-30.775867,29.032217,22-11-2012,,,,0.01,,67.5,1.0,0.11499999999999999,0.08,,,7.199999999999999,,2.4,,25.200000000000003,,,,1.0,,0.1,,
-25.99136,27.84208,26-11-2012,1.2946,1.9230769230769231,0.8645833333333335,0.11161616161616164,37.32769230769231,69.57673469387754,1.1232323232323231,2.393464646464647,0.07696629213483146,3.322448979591837,118.02124528301887,7.967636363636363,40.293612244897965,0.4700721649484536,14.649439999999997,1.454808988764045,124.82638157894735,0.07456140350877191,39.92997916666666,1.0,0.31978947368421057,0.09494845360824741,5.528301886792453,5.105263157894737
-26.73806,27.59194,26-11-2012,3.262162162162162,4.747252747252747,3.0067567567567566,0.3550505050505051,43.68545054945055,85.93951219512195,2.3601626016260164,4.242525252525253,0.10929203539823007,4.389189189189189,163.7978205128205,7.885452380952381,56.86279729729729,1.4158925619834715,28.69325675675676,4.217389380530973,195.51663736263734,0.07745098039215687,63.76716216216216,4.512195121951219,0.2771372549019608,0.4880165289256198,11.320512820512821,6.978021978021978
-26.45,28.085833,26-11-2012,1.612857142857143,2.5692307692307694,1.3,0.1252747252747253,43.406200000000005,71.75397849462364,1.35531914893617,2.4825934065934065,0.07976190476190473,3.3125,120.09031999999999,7.872702127659573,43.578583333333334,0.796186813186813,14.030714285714284,2.4284999999999997,128.15478873239437,0.07884615384615384,39.304199999999994,1.6774193548387097,0.3172692307692308,0.16087912087912085,6.76,5.802816901408451
-33.818056,19.694722,26-11-2012,1.5,1.0,1.0,0.07083333333333335,84.56163636363637,62.89777777777778,1.2563333333333333,3.2459166666666666,0.08055555555555556,4.0,60.868599999999994,7.102595238095238,60.50181818181818,0.9185,12.300181818181818,0.2522222222222222,41.94263636363637,0.05,20.854454545454548,0.6444444444444445,0.21745454545454546,0.013333333333333336,5.0,3.0
-33.897778,20.012778,26-11-2012,1.5,1.0,1.0,0.07777777777777778,113.52862499999999,2202.2762037037037,1.1076000000000001,4.580666666666667,0.08666666666666667,4.0,75.10375,7.112430656934307,81.957875,1.8489999999999998,16.6315,0.29766666666666663,57.108624999999996,0.05,27.890625,0.5733333333333335,0.27,0.014444444444444446,5.0,3.0
-34.065833,20.404167,27-11-2012,1.5,1.0,1.0,0.13333333333333333,620.8808333333334,2213.5253703703706,1.0361176470588234,2.495111111111111,0.12000000000000002,4.0,101.32440000000001,7.152737288135593,381.2830000000001,2.646333333333333,77.41616666666665,0.3124,180.89766666666665,0.049999999999999996,59.33833333333333,0.44,0.29500000000000004,0.023333333333333334,5.0,3.0
-28.404444,30.013056,27-11-2012,1.2066666666666666,1.5333333333333334,1.0,0.075,13.553666666666665,58.54466666666667,1.7333333333333334,0.6168750000000001,0.075,2.9600000000000004,73.07925,8.151333333333332,55.48320000000001,0.052375000000000005,23.468000000000004,0.481,116.62300000000002,0.075,45.66672727272727,1.0,0.256625,0.05500000000000001,5.0,4.866666666666666
-27.169444,29.233889,27-11-2012,0.4000000000000001,3.0,,0.1,98.33333333333333,72.22222222222223,1.0,0.8555555555555556,0.1,0.10000000000000002,,7.71111111111111,81.1,2.1222222222222222,14.783333333333333,7.400000000000001,39.142857142857146,0.10000000000000002,,1.0,0.31666666666666665,0.1,,10.0
-26.861111,28.884722,27-11-2012,1.3777777777777778,1.72,1.0,0.07037037037037039,56.17835999999999,55.41148148148149,1.5925925925925926,1.5859629629629628,0.068,2.936363636363636,78.6365,7.946851851851852,43.88645454545454,0.793851851851852,9.669388888888887,2.70232,38.569391304347825,0.06000000000000001,22.10925,1.0,0.4176,0.046666666666666676,5.0,5.130434782608695
-27.3,28.586944,27-11-2012,4.2555555555555555,6.230769230769231,5.285714285714286,0.26176470588235295,92.92307692307692,86.94304347826086,2.739130434782609,6.833823529411766,0.09761904761904765,3.6400000000000006,179.79985714285712,7.737478260869566,66.44,3.8801739130434783,15.881222222222224,10.98595238095238,48.811,0.08333333333333333,25.40285714285714,6.086956521739131,0.46466666666666673,0.6047826086956521,17.857142857142858,9.416666666666666
-29.042222,24.6,27-11-2012,3.733636363636363,7.013636363636363,3.7827272727272727,0.5,122.5,106.25581395348837,2.960869565217391,1.8272727272727274,0.1353488372093023,10.909090909090908,207.92307692307693,8.039148936170214,83.94545454545454,2.415813953488372,37.09090909090909,10.861627906976743,135.91304347826087,,45.86363636363637,6.1999999999999975,,0.6332558139534885,20.0,7.434782608695652
-29.028629,24.638389,27-11-2012,3.733636363636363,7.013636363636363,3.7827272727272727,0.5,122.5,106.25581395348837,2.960869565217391,1.8272727272727274,0.13534883720930227,10.909090909090908,207.92307692307693,8.039148936170214,83.94545454545454,2.415813953488372,37.09090909090909,10.861627906976745,135.91304347826087,,45.86363636363637,6.199999999999999,,0.6332558139534885,20.0,7.434782608695652
-33.501667,21.624167,27-11-2012,1.5,1.0,1.0,0.18392857142857144,730.2685384615385,202.38214285714284,1.451219512195122,5.11125,0.18392857142857144,4.0,169.63466666666667,7.1085208333333325,349.9751818181818,3.294,87.69630769230768,2.6877500000000003,186.133,0.05,65.28553846153847,0.4642857142857143,0.39307692307692305,0.030740740740740742,5.0,3.0
-34.075556,20.145556,27-11-2012,1.5,1.0,1.0,0.08571428571428573,129.18983333333333,2242.638962264151,0.9703076923076923,0.4881428571428571,0.0923076923076923,4.0,77.05333333333334,7.135436974789916,82.30583333333334,0.8368571428571429,20.918666666666667,0.3396153846153846,61.85399999999999,0.049999999999999996,28.457666666666665,0.5076923076923077,0.272,0.015714285714285715,5.0,3.0
-25.459639,28.264306,27-11-2012,1.47075,1.608695652173913,1.0,0.11712328767123288,30.77660869565218,66.34652777777778,1.1397260273972603,2.0663835616438355,0.0708955223880597,3.8097560975609754,108.27367441860466,8.01513698630137,32.78819512195121,0.47812328767123274,11.112425,1.4647611940298506,106.26074137931033,0.07127659574468086,26.479394736842107,1.0,0.33014893617021274,0.09575342465753425,4.72093023255814,3.8275862068965516
-28.338333,31.373611,27-11-2012,1.5,1.0,1.0,0.05,9.467333333333334,92.22666666666667,2.0,0.489,0.05,4.0,44.734,8.228333333333333,57.919333333333334,0.021,51.411333333333324,0.076,259.5606666666667,0.05,81.846,1.0,0.395,0.01,5.0,3.0
-28.068333,31.55,27-11-2012,1.5,1.0,1.0,0.05,7.392,17.38,2.0,0.489,0.05,4.0,44.734,7.888,10.796,0.021,5.094,0.076,17.781,0.05,8.8,1.0,0.395,0.01,5.0,3.0
-25.578778,29.127472,27-11-2012,1.5,2.3333333333333335,1.0,0.15500000000000005,20.418555555555557,51.409499999999994,0.7449999999999999,1.5634500000000002,0.10000000000000002,4.0,101.34916666666668,7.995099999999999,25.962500000000002,0.5579,11.072333333333333,1.3252000000000002,33.164157894736846,0.049999999999999996,19.033666666666665,0.865,0.3924999999999999,0.14300000000000004,5.0,4.368421052631579
-29.161667,23.696389,28-11-2012,4.153333333333333,7.566666666666666,4.193333333333333,0.5,89.66666666666667,88.21000000000001,2.6833333333333336,0.25,0.13200000000000003,10.0,152.25,7.934166666666667,61.96666666666667,2.247,30.5,8.626999999999999,126.0,,39.666666666666664,6.56,,0.6679999999999999,20.0,8.033333333333333
-27.010111,26.698083,28-11-2012,4.298245614035087,6.754385964912281,4.128070175438596,0.7007936507936507,57.3138947368421,98.76285714285714,3.072448979591837,6.505380952380952,0.1376041666666667,5.09122807017544,208.7592181818182,7.894792079207921,69.85098245614034,3.7163469387755104,40.13668421052632,6.844510416666666,216.78063157894738,0.05476190476190477,73.89549122807017,6.885714285714285,0.20952380952380953,0.7727551020408162,14.818181818181818,7.666666666666667
-25.810483,27.909552,28-11-2012,1.3234090909090908,1.912280701754386,0.8857142857142858,0.11483516483516484,33.22321052631579,69.44244444444445,1.0901098901098902,2.2748241758241754,0.07823529411764704,3.6195121951219513,107.99963265306123,7.923076923076922,36.6540487804878,0.48924719101123587,12.46940909090909,1.5204588235294119,128.8355588235294,0.07549019607843137,38.98054761904762,1.0,0.3240196078431372,0.09853932584269662,5.571428571428571,4.9411764705882355
-26.648056,27.089444,28-11-2012,3.8233333333333333,5.77027027027027,3.6416666666666666,0.47678571428571426,54.03502702702703,95.79603603603604,2.4819819819819826,5.829392857142857,0.12623762376237627,4.7,183.2993484848485,7.879333333333332,70.00872413793104,2.615614678899082,39.10651666666667,4.820425742574257,255.2094054054054,0.0893939393939394,78.95071666666666,5.297297297297297,0.19393939393939394,0.6017431192660551,12.924242424242424,7.797297297297297
-26.970278,27.211111,28-11-2012,3.9907692307692306,6.123287671232877,3.8230769230769237,0.4982142857142857,55.683452054794515,95.45350427350427,2.7598290598290607,5.662369047619047,0.12345132743362833,4.803174603174604,192.84241538461538,7.86995,68.38898412698411,2.902626086956522,37.267553846153845,5.637371681415928,208.97939726027397,0.06481481481481481,75.44681538461538,6.0,0.21481481481481485,0.6642608695652172,14.384615384615385,8.178082191780822
-26.880278,26.965,28-11-2012,3.926984126984127,6.101449275362318,3.7539682539682544,0.532716049382716,56.79553623188406,93.86226086956522,2.7217391304347824,5.973320987654322,0.12891891891891893,4.7639344262295085,198.48781967213114,7.881389830508474,69.53288524590164,3.163734513274336,38.006206349206344,5.825432432432432,200.70284057971014,0.06481481481481481,76.98480952380952,5.8591304347826085,0.21481481481481485,0.6595575221238935,14.344262295081966,8.072463768115941
-27.802778,28.768333,28-11-2012,3.3588235294117643,5.666666666666667,4.076923076923077,0.314,16.226277777777778,114.17129032258065,3.096774193548387,4.253,0.09193548387096775,4.025,138.16346153846155,7.91341935483871,18.517500000000002,4.371419354838709,11.13935294117647,7.227903225806451,36.8320588235294,0.07222222222222223,24.381153846153843,6.806451612903226,0.2196666666666667,0.6661290322580645,14.23076923076923,7.9411764705882355
-26.984722,26.632278,28-11-2012,4.445454545454545,6.890909090909091,4.2727272727272725,0.7204918032786884,56.45258181818181,99.35166666666667,3.115625,6.717032786885246,0.13760416666666667,5.2727272727272725,208.75921818181817,7.891656565656565,67.38010909090909,3.790125,41.27074545454546,6.844510416666666,221.88174545454544,0.049999999999999996,75.80987272727272,7.008333333333333,0.16315789473684209,0.7867708333333333,14.818181818181818,7.581818181818182
-34.405833,19.600556,28-11-2012,1.5,1.0,1.0,0.10555555555555556,98.15499999999999,356.8345283018868,1.0076,5.0056666666666665,0.10333333333333333,4.0,66.06785714285715,7.151068965517241,72.4662857142857,1.6706666666666667,14.144571428571428,0.4740666666666667,50.074285714285715,0.05,24.160714285714285,0.5066666666666667,0.23585714285714285,0.01888888888888889,5.0,3.0
-29.641944,30.6875,29-11-2012,1.5,1.0,1.0,0.1916666666666667,35.036,581.5482222222223,2.0,1.1192222222222223,0.09722222222222225,3.0,60.087,7.391955555555555,29.511,0.09505555555555557,7.315,0.12677777777777777,18.323,0.05,13.696,1.0,0.07,0.18944444444444447,5.0,3.0
-25.73411,27.21422,29-11-2012,2.0852,3.111111111111111,1.8,0.1857142857142857,37.965,80.67999999999999,1.1636363636363634,3.1710317460317454,0.09166666666666666,3.9250000000000003,167.19390625,7.942393939393939,40.63925,0.7263492063492064,23.06744,1.46105,192.31933333333333,0.08846153846153845,60.96204347826087,1.8307692307692307,0.2605,0.21555555555555556,7.125,5.571428571428571
-24.925278,29.324444,29-11-2012,1.5,1.5714285714285714,1.0,0.07,218.72907142857142,114.50411764705882,1.8133333333333335,27.875600000000002,0.07,4.0,206.1597692307692,8.06535294117647,87.79023076923076,0.022333333333333334,109.36415384615384,0.10466666666666667,114.875,0.05,87.49115384615385,0.88,0.7607692307692309,0.035333333333333335,5.0,3.2666666666666666
-27.398611,26.614722,29-11-2012,4.911290322580645,7.82258064516129,4.790322580645161,0.67578125,171.2631451612903,117.8774074074074,3.36605504587156,6.256953124999999,0.12787037037037036,5.516129032258065,207.26795161290323,7.858999999999999,105.56830645161291,3.4277592592592594,47.27375806451613,6.684944444444445,215.8146612903226,0.05,91.1385,7.84074074074074,0.17980000000000002,0.8471296296296297,16.370967741935484,8.306451612903226
-34.329722,18.990278,29-11-2012,1.5,1.0,1.0,0.221875,35.22619999999999,83.4575,0.6845600000000001,36.677375000000005,0.20199999999999996,4.0,29.8,7.073172839506172,36.9796,3.609375,1.9580000000000002,9.596440000000001,18.049,0.05,11.741200000000001,0.23333333333333336,0.172,0.037500000000000006,5.0,3.0
-29.7775,29.470833,03-12-2012,1.5,1.0,1.0,0.030000000000000002,35.036,59.785,1.5,0.392,0.065,3.0,60.087,7.7490000000000006,29.511,1.2255,7.315,18.889000000000003,18.323,0.05,13.696,1.0,0.07,0.055,5.0,3.0
-29.987778,29.851667,03-12-2012,1.25,1.0,1.0,0.05,28.668,20.645,1.0005,0.712,0.07500000000000001,2.5,60.087,8.249,20.8555,0.0085,5.6025,0.064,9.9365,0.07500000000000001,8.323,0.5005,0.060000000000000005,0.0075,5.0,2.0
-29.744167,29.905833,03-12-2012,1.25,1.0,1.0,0.05,28.668,20.645,1.0005,0.712,0.07500000000000001,2.5,60.087,8.249,20.8555,0.0085,5.6025,0.064,9.9365,0.07500000000000001,8.323,0.5005,0.060000000000000005,0.0075,5.0,2.0
-26.970278,27.211111,03-12-2012,4.0296875,6.194444444444445,3.8671875000000004,0.3756410256410256,56.09370833333333,95.20774774774775,2.8864864864864863,5.767679487179487,0.10654205607476637,4.83225806451613,191.77493750000002,7.864798245614035,69.12574193548387,2.198743119266055,37.206203125,5.267654205607477,210.59340277777775,0.06538461538461539,75.62423437499999,6.27027027027027,0.21934615384615383,0.6548623853211009,14.53125,8.25
-26.45,28.085833,03-12-2012,1.6617073170731707,2.4901960784313726,1.355263157894737,0.12594936708860757,42.22049019607843,69.13182926829269,1.3925925925925924,2.619911392405063,0.08269230769230769,3.2975000000000003,118.84521621621622,7.860987654320987,43.143299999999996,0.8473544303797469,13.980439024390241,2.607910256410256,85.96047368421051,0.06447368421052632,40.8665,1.7682926829268293,0.3488421052631579,0.17050632911392405,7.702702702702703,6.157894736842105
-33.313889,19.074722,03-12-2012,1.5,1.0,1.0,0.175,42.34021428571429,571.4575675675676,1.2,20.06317857142857,0.18333333333333332,3.7333333333333334,33.710153846153844,7.125869158878504,37.266,1.7073214285714287,5.202285714285715,7.278300000000001,18.646285714285714,0.05,12.508714285714285,0.4827586206896552,0.16542857142857142,0.030000000000000002,5.0,3.0
-25.127778,27.628889,04-12-2012,1.4442857142857142,1.0,1.0,0.13478260869565217,49.326368421052635,72.14413043478261,0.9260869565217391,2.600108695652174,0.07826086956521737,4.0,132.83455,8.110652173913042,43.561,0.7431739130434785,15.338666666666665,1.962152173913044,53.19003225806452,0.05000000000000001,30.101789473684203,1.0,0.36710000000000004,0.11739130434782608,5.0,3.7096774193548385
-25.20639,27.558,04-12-2012,1.4384210526315788,1.0,1.0,0.13863636363636364,51.788888888888884,75.14772727272727,0.8772727272727271,2.714045454545455,0.07954545454545453,4.0,145.88361111111112,8.140568181818182,48.17888888888889,0.7767272727272728,16.824684210526314,2.050204545454546,56.67537931034483,0.05000000000000001,33.22941176470588,1.0,0.38611111111111107,0.1222727272727273,5.0,3.7586206896551726
-24.396194,27.089833,04-12-2012,,,,,,,,,,,,,,,,,,,,,,,,
-24.69514,27.40906,04-12-2012,1.5,1.0,1.0,0.065,60.374111111111105,67.05999999999999,1.81,1.1231,0.05500000000000001,4.0,138.04533333333333,8.2511,54.58677777777778,0.6241000000000001,20.501555555555555,2.3806000000000003,59.367333333333335,0.05,33.684666666666665,1.0,0.4192222222222222,0.029000000000000005,5.0,3.0
-22.769722,30.886944,04-12-2012,1.5,1.0,1.0,0.05000000000000001,222.21358333333333,159.60777777777778,2.0,22.72694444444444,0.05000000000000001,4.0,442.14341666666667,8.522388888888889,156.84225,0.012472222222222223,95.1906388888889,0.03744444444444443,37.361333333333334,0.05000000000000001,66.28275000000002,1.0,0.54325,0.010000000000000002,5.0,3.0
-27.363611,31.783333,04-12-2012,,,,,,,,,,,,,,,,,,,,,,,,
-30.733889,29.828333,04-12-2012,,,,0.01,,44.0,1.0,0.18,0.08,,,7.1,,2.36,,12.7,,,,1.0,,0.1,,
-26.861111,28.884722,04-12-2012,1.4153846153846152,1.736842105263158,1.0,0.075,48.56205263157895,56.03041666666667,1.5217391304347827,2.021083333333334,0.07272727272727274,2.8529411764705883,75.2683,7.896521739130435,40.066823529411764,0.5255833333333333,9.355692307692307,2.4355,40.99172222222222,0.06000000000000001,21.874416666666665,1.0,0.4242,0.055,5.0,5.333333333333333
-27.02314,28.59389,04-12-2012,1.5526315789473684,2.8333333333333335,1.2833333333333334,0.134375,51.82158333333333,69.462,1.911764705882353,3.7310625,0.08387096774193548,2.7055555555555557,98.08206666666666,7.787294117647059,54.77127777777778,1.751314285714286,12.734421052631578,5.777419354838711,49.57654166666666,0.0736842105263158,28.630833333333335,2.8,0.3918421052631579,0.2542857142857143,8.333333333333334,7.083333333333333
-27.671111,27.236944,04-12-2012,5.647058823529412,9.294117647058824,5.607843137254902,0.584,196.68198039215685,130.58631578947364,3.7947916666666663,6.3094,0.11052631578947371,5.8431372549019605,209.73678431372548,7.861080808080808,120.07323529411764,4.22361052631579,42.810529411764705,7.982126315789473,224.5734901960784,0.05,94.15680392156864,9.336842105263157,0.255,0.9583157894736841,18.823529411764707,9.450980392156863
-28.69485,28.23487,04-12-2012,4.7727272727272725,7.545454545454546,4.809523809523809,0.41000000000000003,10.591227272727274,106.06627906976745,3.7209302325581395,2.9191666666666665,0.09302325581395349,5.454545454545454,153.78481818181817,7.7833953488372085,13.423136363636361,7.598558139534884,9.46109090909091,7.464418604651163,43.334,0.05000000000000001,21.529666666666667,8.744186046511627,0.25333333333333335,0.8618604651162791,15.909090909090908,8.090909090909092
-29.615556,27.065278,04-12-2012,5.75,9.5,5.722222222222222,0.48500000000000004,43.75888888888889,82.91666666666664,3.9523809523809526,3.089166666666667,0.09880952380952379,5.888888888888889,207.7983888888889,7.597788461538461,39.422666666666665,4.341309523809524,16.4115,12.161309523809523,47.71094444444444,0.05,32.32072222222222,9.785714285714286,0.31,0.9764285714285714,19.166666666666668,9.61111111111111
-34.092222,21.295278,04-12-2012,1.5,1.0,1.0,0.16904761904761903,850.151090909091,2120.9885964912282,1.3478260869565217,4.992285714285714,0.16904761904761903,4.0,196.8436,7.18305,417.4344444444444,3.33955,102.23945454545455,0.9836666666666665,215.80827272727274,0.05,75.26472727272727,0.5238095238095238,0.4228181818181818,0.028000000000000004,5.0,3.0
-33.13083,18.86278,04-12-2012,1.5,1.0,1.0,0.20714285714285716,36.16107692307692,978.5489361702129,1.0416666666666667,18.697342857142853,0.20972222222222223,3.466666666666667,27.10633333333333,7.126528301886791,49.40686666666667,2.289114285714286,4.062384615384615,10.670111111111112,16.810615384615385,0.05,11.271230769230767,0.37142857142857144,0.15076923076923077,0.03514285714285715,5.0,3.0
-33.7075,18.974444,04-12-2012,1.5,1.0,1.0,0.18999999999999997,50.16036363636365,93.29787878787879,0.9004117647058824,23.504480000000004,0.1838235294117647,4.0,42.450500000000005,7.075222222222222,38.79709090909091,2.402040000000001,6.0773636363636365,7.0873235294117665,22.577909090909092,0.05,13.84118181818182,0.35151515151515156,0.17954545454545456,0.032400000000000005,5.0,3.0
-29.161667,23.696389,05-12-2012,4.153333333333333,7.566666666666666,4.193333333333333,0.5,89.66666666666667,88.21000000000001,2.6833333333333336,0.25,0.13200000000000003,10.0,152.25,7.934166666666667,61.96666666666667,2.247,30.5,8.626999999999999,126.0,,39.666666666666664,6.56,,0.6679999999999999,20.0,8.033333333333333
-27.010111,26.698083,05-12-2012,4.348214285714286,6.857142857142857,4.183928571428571,0.48363636363636364,57.87048214285715,98.81078651685394,3.3303370786516853,6.937800000000001,0.10896551724137932,5.128571428571429,207.7888148148148,7.897684782608695,70.6927857142857,2.619808988764045,40.117803571428574,5.7492988505747125,218.99508928571427,0.05500000000000001,74.07055357142858,7.476404494382022,0.21515,0.7702247191011234,15.0,7.75
-30.398056,30.601944,05-12-2012,1.0,1.0,1.0,,22.3,22.96,0.001,0.69,0.1,2.0,,8.05,12.2,0.0185,3.89,0.11000000000000001,1.55,0.1,2.95,0.001,0.05,0.005,,1.0
-27.00222,28.76528,05-12-2012,3.475,4.555555555555555,4.333333333333333,0.18611111111111112,83.33333333333333,88.31857142857143,2.1,6.054166666666666,0.0973684210526316,1.7857142857142858,144.533,7.638100000000001,77.52857142857144,2.7354285714285718,15.50775,8.35657894736842,58.303555555555555,0.08750000000000001,22.606666666666666,4.0,0.3235,0.39571428571428574,15.0,9.222222222222221
