,Unnamed: 0,Latitude,Longitude,Sample Date,cdist,drad,emsd,lwir,atmos_opacity,urad,red,blue,nir08,swir16,green,atran,trad,swir22,emis
156,156.0,-27.671111,27.236944,25-06-2014,9.0,340.0,96.5,,,620.0,11315.0,9306.0,13009.0,14400.0,10682.5,9061.0,7703.5,12302.0,9691.5
157,157.0,-30.160091,27.40124,25-06-2014,3257.0,296.0,124.0,39849.0,8.0,526.0,11534.0,9257.0,13656.0,15650.5,10244.0,9177.0,7218.0,12633.5,9714.0
158,158.0,-30.336111,27.359444,25-06-2014,2127.0,303.0,20.5,38682.0,8.0,541.0,9253.0,8807.0,8348.0,7887.0,9562.5,9156.0,6883.0,7676.0,9876.0
159,159.0,-34.405833,19.600556,25-06-2014,9.0,453.0,89.0,,,861.0,9124.5,7932.5,13486.5,10719.0,9007.0,8721.0,7189.5,9320.5,9638.0
160,160.0,-28.058889,30.373611,25-06-2014,2748.0,456.0,96.0,42329.0,9.0,859.0,10134.5,8841.0,12635.0,14200.0,9388.0,8788.0,8129.5,11680.5,9657.0
161,161.0,-29.161667,23.696389,26-06-2014,17.0,388.0,90.0,,,717.0,9427.5,8663.0,7480.0,7650.0,10437.5,8937.0,7571.5,7563.5,9904.0
162,162.0,-30.830556,26.921389,26-06-2014,2519.5,429.0,59.0,39712.0,9.0,799.0,9953.5,9453.0,11162.0,11218.0,9850.5,8757.0,7144.0,10273.0,9720.0
163,163.0,-22.91028,29.61111,26-06-2014,2759.0,513.0,-9999.0,,,979.0,9843.0,8353.5,14690.5,12960.5,9441.5,8661.0,8473.5,10721.5,-9999.0
164,164.0,-26.006389,29.253889,26-06-2014,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,,,,,,-9999.0,-9999.0,,-9999.0
165,165.0,-25.49037,30.6986,26-06-2014,2655.5,429.0,,42266.0,9.0,802.0,9535.0,8615.0,12817.5,12653.0,9276.0,8891.0,8129.5,10765.0,9587.0
166,166.0,-27.5275,30.858056,26-06-2014,1214.0,207.0,63.0,42390.0,9.0,349.5,10864.0,8626.0,14263.0,16473.0,9551.0,9464.0,8241.5,13497.0,9714.0
167,167.0,-27.4275,28.525833,26-06-2014,39.5,242.0,-9999.0,,,418.0,13557.5,10145.5,17491.5,20191.0,11556.0,9353.5,7832.5,17140.0,-9999.0
168,168.0,-27.38972222,26.46388889,26-06-2014,416.5,274.0,98.0,40737.5,8.5,489.0,10118.5,8996.0,10198.0,9233.0,9832.0,9249.0,7497.5,9089.5,9632.0
169,169.0,-27.398611,26.614722,26-06-2014,38.0,269.0,62.0,40531.0,8.0,479.0,10276.0,9077.5,13703.0,13922.0,9827.5,9264.0,7534.5,11517.5,9775.5
170,170.0,-27.573056,24.746389,26-06-2014,87.0,324.0,68.0,,,585.0,10950.0,8750.0,13535.0,15554.5,10027.5,9117.0,7916.0,12903.0,9694.0
171,171.0,-31.000833,26.353056,26-06-2014,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,,,,,,-9999.0,-9999.0,,-9999.0
172,172.0,-30.679722,26.7125,26-06-2014,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,,,,,,-9999.0,-9999.0,,-9999.0
173,173.0,-33.897778,20.012778,26-06-2014,650.0,447.0,42.0,,,860.0,8369.0,7800.0,12850.0,10217.0,8469.0,8789.0,7366.0,8453.0,9664.0
174,174.0,-28.7115,24.07288889,27-06-2014,48.0,560.0,72.0,,,1070.0,8558.0,7284.0,9550.5,9403.0,8432.5,8475.0,7950.5,8900.0,9648.0
175,175.0,-23.23572222,27.717,27-06-2014,4687.0,568.0,131.0,41921.0,8.0,1098.0,9667.0,8567.0,10707.5,10477.0,9485.0,8461.0,7962.0,9703.5,9614.5
176,176.0,-24.058889,31.237222,27-06-2014,23.5,719.0,49.0,,,1446.0,9651.5,8427.5,14012.0,13166.0,9360.0,8092.0,8633.0,10932.0,9641.0
177,177.0,-27.902778,24.615556,27-06-2014,1456.5,332.0,78.0,,,602.0,12407.5,9477.5,15777.0,18195.0,10998.0,9096.0,7975.0,15449.5,9736.0
178,178.0,-29.658056,25.973333,27-06-2014,947.5,269.0,69.0,40075.0,8.0,477.0,11392.0,9584.0,12812.0,13579.0,10754.0,9258.0,7293.0,11341.5,9687.0
179,179.0,-30.534167,24.961944,27-06-2014,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,,,,,,-9999.0,-9999.0,,-9999.0
180,180.0,-26.45,28.085833,30-06-2014,220.0,283.0,89.5,42623.5,9.0,500.0,11794.0,9650.0,14209.0,17396.0,10399.0,9209.0,8223.0,14526.0,9671.5
181,181.0,-27.671111,27.236944,30-06-2014,66.0,351.0,96.5,,,640.0,10874.0,9348.0,12731.0,13740.5,10403.0,9025.0,7963.0,12166.0,9734.0
182,182.0,-25.57877778,29.12747222,30-06-2014,3128.5,401.0,,41835.0,9.0,740.0,11069.0,9024.0,12790.0,14945.0,10220.0,8883.5,7739.0,12618.0,9384.0
183,183.0,-25.127778,27.628889,01-07-2014,572.0,436.0,42.0,,,818.0,11465.5,9176.5,14776.0,17453.5,10193.0,8791.0,8321.5,15017.0,9749.0
184,184.0,-25.20639,27.558,01-07-2014,92.0,432.0,54.0,,,810.0,10963.5,8671.5,13362.5,13178.0,10052.0,8803.0,8022.5,11441.5,9644.0
185,185.0,-24.69514,27.40906,01-07-2014,824.5,475.0,117.5,,,898.0,10994.0,8927.5,13104.0,12064.5,10109.0,8682.0,8188.0,10534.5,9597.0
186,186.0,-26.861111,28.884722,01-07-2014,695.5,264.5,,41420.0,8.0,462.5,11625.5,9651.0,13969.5,15086.0,10395.0,9265.0,7720.5,12788.0,9556.5
187,187.0,-26.98472222,26.63227778,01-07-2014,189.0,355.0,77.0,,,647.0,11985.5,9346.5,15253.0,17654.5,10713.5,9021.0,8104.5,14396.0,9732.0
188,188.0,-28.1175,26.719444,01-07-2014,655.5,395.0,54.0,,,731.0,11130.5,8692.5,13418.5,14952.5,10094.5,8895.0,7969.5,12274.5,9764.0
189,189.0,-27.671111,27.236944,01-07-2014,66.0,351.0,96.5,,,640.0,10874.0,9348.0,12731.0,13740.5,10403.0,9025.0,7963.0,12166.0,9734.0
190,190.0,-34.031944,22.053333,01-07-2014,1650.0,565.0,81.0,,,1113.0,7558.0,7373.0,9139.0,8106.0,7717.0,8489.0,7490.0,7780.0,9904.0
191,191.0,-34.039722,22.133333,01-07-2014,908.0,568.0,80.0,,,1119.0,9002.5,7785.5,19163.5,13429.0,9078.5,8482.0,7710.0,10464.5,9847.5
192,192.0,-28.068333,31.55,01-07-2014,-3647.5,-4762.0,-4999.5,21623.0,-4994.5,-4546.0,4824.0,4356.5,6190.5,6073.5,4622.0,-604.5,-702.0,5390.5,-127.5
193,193.0,-27.495556,26.074722,01-07-2014,798.0,394.0,81.0,,,728.0,11781.0,8964.5,14266.0,17841.5,10469.0,8907.0,8098.0,14395.0,9685.0
194,194.0,-29.161667,23.696389,02-07-2014,15.0,536.0,90.0,,,1019.5,9081.0,8393.0,7458.5,7568.0,10041.5,8551.0,7752.0,7561.0,9904.0
195,195.0,-27.01011111,26.69808333,02-07-2014,103.5,361.0,67.0,,,660.0,9298.5,8387.5,10668.5,10876.5,9226.5,9001.0,7733.0,9871.0,9684.0
196,196.0,-29.641944,30.6875,02-07-2014,582.0,473.0,-9999.0,,16.0,900.0,9293.0,8856.5,11230.0,11286.0,9240.0,8789.0,7999.0,10281.0,-9999.0
197,197.0,-24.39619444,27.08983333,02-07-2014,3663.0,492.0,201.0,,,933.0,9501.5,8148.0,12653.0,11751.5,9289.5,8637.0,8286.5,10354.0,9629.5
198,198.0,-27.00222,28.76528,02-07-2014,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,,,,,,-9999.0,-9999.0,,-9999.0
199,199.0,-27.02314,28.59389,02-07-2014,-4956.0,-4862.5,-4999.5,19833.0,-4995.5,-4758.5,4670.0,4576.5,4231.0,4019.0,4760.0,-383.0,-1372.0,3927.0,-201.0
200,200.0,-26.648056,27.089444,02-07-2014,334.5,318.0,74.0,,,572.0,11408.5,9096.0,14724.5,17362.0,10249.5,9124.0,8092.0,13892.5,9772.0
201,201.0,-26.880278,26.965,02-07-2014,936.5,335.0,118.0,,,607.0,11519.5,9112.0,14502.0,17255.0,10336.5,9077.0,8363.0,14284.0,9699.5
202,202.0,-27.273889,28.49,02-07-2014,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,,,,,,-9999.0,-9999.0,,-9999.0
203,203.0,-27.4275,28.525833,02-07-2014,1047.0,275.0,-9999.0,,8.0,483.5,11471.0,9548.0,12941.0,15421.0,10285.0,9230.0,7516.0,14062.5,-9999.0
204,204.0,-27.3,28.586944,02-07-2014,775.5,273.0,-9999.0,,8.0,480.5,13210.0,10010.0,15577.0,17487.5,11335.0,9234.0,7627.0,14145.0,-9999.0
205,205.0,-28.44555556,32.325,27-08-2014,363.5,580.0,,,,1123.0,9934.5,8721.0,14014.0,13693.5,9563.5,8440.0,8788.5,12086.0,9805.0
206,206.0,-27.671111,27.236944,03-07-2014,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,,,,,,-9999.0,-9999.0,,-9999.0
207,207.0,-34.005833,22.351111,03-07-2014,657.5,550.0,80.5,,,1080.0,8585.5,7868.5,17623.5,11901.5,8745.0,8534.0,7611.5,9567.0,9831.0
208,208.0,-28.308889,31.9025,03-07-2014,6835.0,495.0,47.0,43681.5,9.0,951.0,10297.0,8998.0,13296.0,13654.0,9774.0,8749.0,8781.0,11230.0,9646.0
209,209.0,-25.99136,27.84208,07-07-2014,93.5,184.0,39.0,40899.0,9.0,303.0,11041.5,9113.0,13512.0,16019.0,9957.0,9489.0,7590.0,13217.5,9671.0
210,210.0,-28.735556,29.820556,07-07-2014,1724.5,315.0,76.0,,,570.0,9474.5,8348.0,11580.0,11529.5,9091.0,9168.5,7691.5,10433.5,9645.0
211,211.0,-26.73806,27.59194,07-07-2014,837.0,138.0,33.0,39193.0,9.0,216.0,9734.0,8883.5,9804.0,8518.0,9343.5,9618.0,7069.0,8248.0,9876.0
212,212.0,-26.45,28.085833,07-07-2014,220.0,283.0,89.5,42623.5,9.0,500.0,11794.0,9650.0,14209.0,17396.0,10399.0,9209.0,8223.0,14526.0,9671.5
213,213.0,-26.98472222,26.63227778,07-07-2014,211.5,142.0,77.0,40716.0,8.0,223.0,12465.0,9694.0,15006.0,18385.5,10785.5,9610.0,7553.0,14999.0,9703.0
214,214.0,-28.1175,26.719444,07-07-2014,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,,,,,,-9999.0,-9999.0,,-9999.0
215,215.0,-28.116667,26.725278,07-07-2014,421.5,141.0,39.0,39490.5,8.0,222.0,11154.0,9162.0,13327.5,14876.5,10183.5,9608.0,7144.0,12492.5,9761.0
216,216.0,-27.169444,29.233889,08-07-2014,1619.5,254.0,,,,444.0,12032.0,9417.0,15306.5,17879.5,10591.0,9303.0,7818.0,14420.0,9795.5
217,217.0,-26.861111,28.884722,08-07-2014,763.0,198.0,,,,329.0,12996.5,9837.0,16713.5,18459.0,11257.5,9453.0,7993.0,15016.0,9569.0
218,218.0,-31.436944,20.474722,08-07-2014,6151.0,242.0,41.5,,,418.0,11301.0,9055.5,13627.5,13867.5,10320.0,9236.0,7028.0,12991.5,9605.0
219,219.0,-31.394444,20.947222,08-07-2014,8014.5,238.0,48.0,,,409.0,11024.0,9059.5,13962.0,15071.5,10041.5,9250.0,7068.5,12912.5,9688.0
220,220.0,-34.092222,21.295278,08-07-2014,136.0,945.0,99.0,,,1919.0,9979.0,8567.5,17628.5,16232.5,9803.0,7443.0,8371.5,12598.0,9813.0
221,221.0,-25.45963889,28.26430556,08-07-2014,1318.0,294.0,176.0,,,522.0,10910.0,8869.0,14832.5,15614.5,9973.0,9178.0,7998.0,12955.0,9621.0
222,222.0,-29.161667,23.696389,09-07-2014,,177.0,90.0,,,288.0,10069.5,9218.0,8912.5,9229.5,11174.5,9488.0,6081.5,9043.5,9904.0
223,223.0,-25.81048333,27.90955222,09-07-2014,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,,,,,,-9999.0,-9999.0,,-9999.0
224,224.0,-25.362222,31.956667,09-07-2014,1226.5,789.5,-9999.0,,9.0,1592.5,11220.5,9039.0,14461.0,16301.0,10052.0,7891.5,8948.5,13751.0,-9999.0
225,225.0,-26.905,32.324722,09-07-2014,8054.0,659.0,,42042.0,35.5,1302.0,8492.0,8167.0,15749.0,11247.5,8728.5,8281.0,8185.0,9037.0,9850.0
226,226.0,-27.602222,29.942778,09-07-2014,1722.0,225.0,36.0,41513.5,8.0,385.0,11556.0,9245.0,14328.0,16509.0,10207.0,9394.0,7832.0,13160.0,9635.0
227,227.0,-26.98472222,26.63227778,09-07-2014,211.5,142.0,77.0,40716.0,8.0,223.0,12465.0,9694.0,15006.0,18385.5,10785.5,9610.0,7553.0,14999.0,9703.0
228,228.0,-27.935,26.126667,09-07-2014,378.0,133.0,77.5,39626.5,8.0,207.0,11499.0,9505.0,13359.0,16815.5,10471.5,9630.0,7069.0,14036.5,9623.0
229,229.0,-28.141944,26.417778,09-07-2014,781.5,141.0,48.5,39895.0,8.0,221.0,11422.0,9434.0,13693.5,16921.5,10477.0,9609.0,7218.0,14471.0,9707.0
230,230.0,-29.033333,23.983333,09-07-2014,416.0,176.0,73.0,,,288.0,10453.5,8431.5,13505.5,13792.5,9755.0,9488.0,6870.5,12019.0,9692.0
231,231.0,-30.568333,29.422778,09-07-2014,61.5,219.5,45.0,,,373.5,8999.0,8380.5,10839.0,11401.5,8675.5,9390.5,7703.0,10829.5,9777.0
232,232.0,-30.570833,29.150556,09-07-2014,2739.0,300.0,51.5,,,538.0,11314.5,9109.0,14084.5,15493.5,10153.5,9190.0,7800.5,12738.5,9695.0
233,233.0,-31.104278,29.399722,09-07-2014,6.0,480.0,26.0,,,911.0,9300.0,8184.0,11873.5,11396.0,8986.0,8762.5,7810.0,9870.5,9749.0
234,234.0,-27.4,26.624722,09-07-2014,72.5,136.0,58.5,39836.5,8.0,213.0,9884.0,8674.0,11492.0,13520.5,9312.0,9622.0,7255.0,11777.0,9747.5
235,235.0,-27.01011111,26.69808333,10-07-2014,91.5,136.0,67.0,39520.0,8.0,213.0,9536.5,8799.0,10802.0,11204.0,9103.5,9622.0,7107.0,10366.0,9723.0
236,236.0,-25.436111,31.982222,10-07-2014,6.5,616.0,-9999.0,,,1212.0,10447.5,8912.5,13013.5,13412.5,10092.0,8342.0,8209.5,12129.5,-9999.0
237,237.0,-27.363611,31.783333,10-07-2014,2257.0,682.0,,,,1356.0,8783.5,8047.5,15191.5,12389.5,8968.5,8139.0,8057.5,9839.0,9793.0
238,238.0,-26.648056,27.089444,10-07-2014,299.5,140.0,74.0,40274.0,9.0,219.0,11536.0,9277.5,13995.5,17661.0,10304.5,9614.0,7422.5,14098.5,9761.0
239,239.0,-26.970278,27.211111,10-07-2014,-4193.0,140.0,-4962.0,19522.0,-4995.0,219.0,4009.0,3946.0,3992.0,3805.5,4102.5,9614.0,7069.0,3708.5,-122.5
240,240.0,-26.880278,26.965,10-07-2014,756.0,141.0,118.0,40977.0,9.0,221.0,11796.0,9334.0,14095.5,17391.5,10399.5,9612.0,7664.5,14527.0,9723.5
241,241.0,-31.031389,28.883333,10-07-2014,54.5,402.0,40.0,,,747.0,10005.0,8992.0,10623.5,11033.0,9958.5,8940.0,8224.5,9805.0,9688.5
242,242.0,-30.86013889,29.07125,10-07-2014,4956.0,387.0,31.5,,,714.0,10548.5,9000.5,12253.5,12890.5,10025.0,8988.0,8280.0,11434.5,9818.5
243,243.0,-30.77586667,29.03221667,10-07-2014,4646.5,374.0,44.0,,,687.5,11122.0,8726.0,14904.5,16492.5,9956.0,9018.0,8163.0,13161.0,9660.0
244,244.0,-31.396,29.2651,11-07-2014,,538.0,127.0,,,1034.0,9631.0,8365.5,9350.5,9651.0,9613.5,8621.5,8122.0,8819.0,9735.0
245,245.0,-29.7775,29.470833,14-07-2014,2834.5,216.0,,,,368.0,11297.5,9074.5,14316.0,16182.0,10061.5,9408.0,7671.5,13487.5,9822.5
246,246.0,-29.744167,29.905833,14-07-2014,7.0,297.0,69.0,,,530.0,11188.5,9367.5,14513.5,16571.5,10246.5,9190.5,7581.5,13866.0,9750.0
247,247.0,-26.45,28.085833,14-07-2014,213.5,232.0,89.5,,,397.0,11446.0,9119.0,14416.5,17256.5,10093.5,9356.0,8052.0,14717.5,9676.5
248,248.0,-27.671111,27.236944,14-07-2014,12.0,206.0,96.5,,,346.0,11233.5,9409.5,12657.0,14071.0,10371.0,9429.0,7478.0,12217.5,9691.5
249,249.0,-29.160278,26.573333,14-07-2014,453.5,142.0,88.0,39662.0,8.0,225.0,11035.5,9354.0,12469.0,14327.0,10120.5,9603.0,7144.0,12748.0,9677.0
250,250.0,-33.818056,19.694722,14-07-2014,756.0,550.0,73.0,,,1060.0,8499.0,7873.5,12266.0,10143.5,8395.5,8456.0,7263.0,8976.5,9588.0
251,251.0,-32.502778,19.535833,14-07-2014,1685.5,492.5,54.0,,,941.5,12085.5,9335.0,14641.0,15581.0,10749.0,8594.5,7502.0,13835.0,9541.0
252,252.0,-25.57877778,29.12747222,14-07-2014,3128.5,285.5,,,,504.5,11350.0,9035.5,13868.0,16063.0,10088.0,9203.5,7667.5,13276.5,9585.0
253,253.0,-25.127778,27.628889,15-07-2014,159.0,303.0,42.0,,,547.0,11720.5,9297.5,14844.5,17785.5,10285.0,9217.0,8537.0,15242.5,9747.5
254,254.0,-24.39619444,27.08983333,15-07-2014,4787.5,321.0,201.0,,,586.0,9727.0,8276.5,12538.5,12279.0,9210.5,9170.0,8285.5,10623.0,9629.5
255,255.0,-24.69514,27.40906,15-07-2014,532.0,313.0,117.5,,,570.0,10507.5,8784.0,12525.0,11856.0,9845.0,9189.0,8350.0,10298.0,9597.0
256,256.0,-26.006389,29.253889,15-07-2014,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,,,,,,-9999.0,-9999.0,,-9999.0
257,257.0,-30.733889,29.828333,15-07-2014,1402.0,346.0,48.5,,,630.5,10321.5,8664.5,14696.5,14787.0,9586.0,9046.5,7777.5,12076.0,9726.5
258,258.0,-29.987778,29.851667,15-07-2014,84.0,285.5,76.0,,,505.5,9552.0,8467.5,13734.5,13206.5,9264.0,9215.5,7318.0,11011.5,9791.0
259,259.0,-29.380556,30.2775,15-07-2014,80.0,294.0,94.0,,,522.0,9022.5,8263.0,10231.0,12125.0,8731.0,9185.0,7894.0,11764.5,9722.0
260,260.0,-26.861111,28.884722,15-07-2014,520.5,203.0,,41128.5,8.0,342.0,13080.0,9986.0,16284.0,18986.0,11223.5,9442.5,7608.5,15496.0,9570.5
261,261.0,-26.98472222,26.63227778,15-07-2014,268.5,345.0,77.0,,,636.0,12569.0,9602.0,15658.5,18646.5,11030.5,9047.0,8582.0,15454.0,9732.0
262,262.0,-28.768056,20.720556,15-07-2014,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,,,,,,-9999.0,-9999.0,,-9999.0
263,263.0,-34.075556,20.145556,15-07-2014,178.0,420.0,59.0,,,782.0,9837.5,8489.0,16584.0,14674.5,9633.5,8709.0,7132.0,11604.5,9619.0
264,264.0,-31.5653,18.3306,15-07-2014,4003.0,351.0,74.0,,,640.0,9424.5,8230.0,14720.0,14259.0,9345.5,9036.0,7796.5,12133.0,9718.0
265,265.0,-32.94583,18.33667,15-07-2014,640.5,503.0,66.0,,,969.0,8476.5,7846.5,16805.5,10749.0,8580.5,8585.0,7559.5,8729.0,9631.5
266,266.0,-27.495556,26.074722,15-07-2014,1348.0,423.0,81.0,,,799.0,11941.5,9077.5,14359.0,18388.0,10538.0,8800.0,8218.0,14858.5,9685.0
267,267.0,-29.161667,23.696389,16-07-2014,9.0,281.0,90.0,,,496.0,9925.0,9297.5,7781.5,7759.0,11004.0,9278.0,7415.5,7704.0,9904.0
268,268.0,-27.01011111,26.69808333,16-07-2014,100.5,373.0,67.0,,,693.0,9382.5,8396.5,10693.5,11179.0,9135.5,8959.0,7805.0,10165.0,9684.0
269,269.0,-25.20639,27.558,16-07-2014,256.0,303.0,54.0,,,548.0,11359.5,9063.0,13687.0,13471.0,10363.0,9216.0,8175.0,11318.0,9644.0
270,270.0,-26.03611,30.99778,16-07-2014,1545.5,438.5,82.0,,,825.0,9774.0,8653.5,13062.0,13335.5,9459.5,8793.5,8049.5,11157.5,9723.0
271,271.0,-30.398056,30.601944,16-07-2014,637.5,478.0,-9999.0,,,911.0,9420.5,8203.5,15517.0,13032.0,9141.0,8679.0,8047.0,10470.5,-9999.0
272,272.0,-26.648056,27.089444,16-07-2014,337.5,301.0,74.0,,,546.0,11556.5,9213.5,14763.0,17652.0,10297.0,9175.0,8443.5,14173.5,9769.5
273,273.0,-26.970278,27.211111,16-07-2014,2203.5,316.0,128.0,,,576.5,8178.5,7676.5,8052.0,7706.5,8277.0,9130.5,7606.0,7605.5,9904.0
274,274.0,-26.880278,26.965,16-07-2014,701.5,326.0,118.0,,,597.0,11687.5,9220.0,14636.0,17639.0,10428.0,9102.0,8508.0,14665.5,9699.5
275,275.0,-27.044444,27.005,16-07-2014,1924.0,350.0,93.0,,,646.0,13280.5,9590.5,16846.5,19648.0,11206.5,9027.0,8459.0,15207.5,9752.5
276,276.0,-33.13083,18.86278,16-07-2014,419.0,540.0,85.0,,,1049.0,9649.0,8379.0,13905.5,9731.0,9536.0,8478.0,7480.5,8871.0,9803.5
277,277.0,-28.1175,26.719444,17-07-2014,652.5,405.0,54.0,,,759.0,11316.5,8890.0,13316.0,15103.5,10294.5,8835.0,7863.0,12576.0,9767.0
278,278.0,-28.116667,26.725278,17-07-2014,647.5,405.0,39.0,,,757.5,11166.5,8849.0,13976.5,16121.5,10131.0,8837.5,7959.0,13322.5,9774.5
279,279.0,-28.376944,24.303056,17-07-2014,413.0,280.0,93.5,42074.5,8.0,494.0,11626.0,9743.0,13090.5,15043.0,10695.5,9290.0,8129.5,12913.0,9705.0
280,280.0,-24.95861111,29.39527778,18-07-2014,-9999.0,316.0,-9999.0,,-9999.0,569.5,,,,,,9177.5,8204.0,,-9999.0
281,281.0,-29.744167,29.905833,18-07-2014,5860.0,329.0,69.0,,,598.0,10933.5,9113.0,13888.5,15582.5,9923.0,9103.0,7767.5,13206.0,9748.0
282,282.0,-27.902778,24.615556,18-07-2014,181.5,280.0,78.0,40913.0,9.0,493.0,11947.5,9864.0,13876.0,15955.0,10899.0,9286.0,7665.0,13777.5,9716.0
283,283.0,-29.803611,30.516111,18-07-2014,64.0,408.0,112.0,,,761.0,9832.0,8574.5,12287.0,13458.0,9416.5,8867.0,7837.5,11998.5,9768.5
284,284.0,-29.140556,31.391944,21-07-2014,,456.0,75.5,,,869.0,9617.0,8475.0,13002.0,11244.0,9457.0,8820.0,8154.0,9975.0,9737.0
285,285.0,-25.99136,27.84208,21-07-2014,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,,,,,,-9999.0,-9999.0,,-9999.0
286,286.0,-25.513889,31.224444,21-07-2014,533.5,499.0,54.0,,,956.0,8547.0,8051.5,10800.0,9687.5,8542.0,8639.0,7657.5,8803.5,9795.0
287,287.0,-29.160278,26.573333,21-07-2014,514.5,317.0,88.0,,,574.0,11614.0,9302.0,13381.5,15257.5,10475.5,9074.0,7608.5,13580.0,9675.0
288,288.0,-29.042222,24.6,21-07-2014,92.5,289.0,105.0,40256.5,8.0,515.0,9139.5,8823.0,9973.0,9128.0,9475.0,9249.0,7441.0,8758.0,9786.0
289,289.0,-29.033333,23.983333,21-07-2014,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,,,,,,-9999.0,-9999.0,,-9999.0
290,290.0,-25.398889,31.610556,22-07-2014,2897.0,564.0,35.0,,,1098.0,11018.5,9309.5,13876.0,15423.0,10309.0,8476.0,8495.5,13503.5,9770.5
291,291.0,-28.801278,31.955389,22-07-2014,295.0,454.0,18.0,,,869.0,9819.5,8590.5,15851.0,13327.0,9893.5,8819.0,8202.5,10558.0,9801.5
292,292.0,-27.935,26.126667,22-07-2014,149.5,419.0,77.5,,,790.0,11748.0,9153.0,14088.5,16929.0,10653.5,8793.5,7753.5,14245.0,9632.0
293,293.0,-28.1175,26.719444,22-07-2014,707.0,405.0,54.0,,,759.0,11293.0,8968.0,13311.5,15071.0,10293.0,8835.0,7861.0,12562.5,9730.0
294,294.0,-28.116667,26.725278,22-07-2014,729.0,405.0,39.0,,,757.5,11172.0,8850.5,13987.5,16136.5,10155.0,8837.5,7959.5,13326.0,9722.0
295,295.0,-29.028629,24.638389,22-07-2014,724.5,362.0,61.0,,,671.0,10245.0,8546.5,14218.5,13860.5,9611.5,8976.0,8360.5,11594.5,9659.0
296,296.0,-28.69485,28.23487,22-07-2014,3941.0,236.0,,,,412.0,9798.0,8506.0,12067.0,12671.5,9289.0,9331.0,7361.0,11186.5,9842.0
297,297.0,-29.615556,27.065278,22-07-2014,4071.5,328.0,71.0,,,603.0,11506.0,9230.5,14337.0,14380.5,10530.5,9004.0,7416.5,12576.0,9649.0
298,298.0,-28.883333,27.89,22-07-2014,186.5,262.0,,,,466.0,10247.0,8695.0,12640.5,13249.0,9643.5,9241.0,7419.5,11833.0,9602.0
299,299.0,-25.45963889,28.26430556,22-07-2014,1871.5,202.0,176.0,42538.0,9.0,337.0,11237.0,9012.0,14135.0,15988.0,10178.0,9481.0,8204.0,13090.0,9636.0
300,300.0,-25.81048333,27.90955222,23-07-2014,1400.0,454.0,106.0,41852.0,9.0,854.0,10508.0,9009.0,12425.0,14322.0,9731.5,8716.0,7888.0,12202.0,9600.0
301,301.0,-24.282222,28.090278,23-07-2014,7775.5,356.0,27.0,42875.5,9.0,651.0,9747.0,8507.0,12076.5,13332.5,9259.0,9049.0,8390.5,10998.0,9714.0
302,302.0,-28.747778,31.745833,23-07-2014,91.5,342.0,53.0,,,626.0,10194.0,8701.0,14238.0,14917.0,9787.5,9132.0,8365.5,12907.0,9717.0
303,303.0,-28.404444,30.013056,23-07-2014,2454.5,246.0,23.0,,,425.0,9843.0,8812.5,11304.5,14075.5,9273.0,9342.0,8481.5,13588.0,9857.0
304,304.0,-30.160091,27.40124,23-07-2014,729.0,188.0,124.0,,,316.0,11280.5,9101.5,14390.0,15627.0,10340.5,9456.0,6906.5,13182.5,9698.0
305,305.0,-30.336111,27.359444,23-07-2014,1781.5,197.0,20.5,,,333.0,9497.5,8758.0,8401.0,7905.0,9648.5,9429.0,6608.5,7785.0,9904.0
306,306.0,-33.501667,21.624167,23-07-2014,13.0,472.0,65.0,,,915.0,8922.5,8117.0,12897.0,11304.5,8986.0,8737.0,7488.0,9378.5,9671.0
307,307.0,-28.058889,30.373611,23-07-2014,2146.5,238.0,96.0,,,409.0,9904.5,8496.5,12739.0,13421.0,9220.0,9366.0,7841.5,11407.0,9649.0
308,308.0,-22.935,28.004167,24-07-2014,928.5,346.0,65.0,42658.5,8.0,633.0,10009.0,8829.5,13091.0,13369.5,9632.0,9102.0,8315.5,11151.0,9722.0
309,309.0,-30.830556,26.921389,24-07-2014,50.5,243.0,59.0,,,425.0,9353.0,8215.5,11016.0,11341.0,9131.5,9280.0,6946.0,9930.0,9708.0
310,310.0,-24.99328,30.81444,24-07-2014,2998.5,298.0,,42256.0,9.0,526.5,9307.0,8259.0,11655.0,12541.5,8790.5,9204.5,8204.0,11406.0,9774.5
311,311.0,-27.937778,31.209444,24-07-2014,1663.0,475.0,-9999.0,,,903.5,9244.0,8337.5,11998.0,12490.5,8963.5,8687.5,7824.5,10674.5,-9999.0
